"('date', '')","('open', 'BLW')","('high', 'BLW')","('low', 'BLW')","('close', 'BLW')","('volume', 'BLW')"
2024-04-12 00:00:00+00:00,11.927587052376314,11.927587052376314,11.7704150660351,11.78787899017334,92500
2024-04-15 00:00:00+00:00,11.796609161337965,11.831536171586258,11.613242149353027,11.613242149353027,130700
2024-04-16 00:00:00+00:00,11.66563224836266,11.683096169849613,11.560851217617783,11.613242149353027,118100
2024-04-17 00:00:00+00:00,11.63943696190387,11.683095932006836,11.62197387349804,11.683095932006836,65800
2024-04-18 00:00:00+00:00,11.700556638318943,11.72675251468291,11.6743615946804,11.709288597106934,48600
2024-04-19 00:00:00+00:00,11.752947558321454,11.761679517109444,11.709288597106934,11.709288597106934,58600
2024-04-22 00:00:00+00:00,11.700560797008096,11.805342674255371,11.700560797008096,11.805342674255371,72100
2024-04-23 00:00:00+00:00,11.814072727342213,11.892658711756843,11.814072727342213,11.866463661193848,74600
2024-04-24 00:00:00+00:00,11.831536652771089,11.866463664439852,11.735486746137758,11.752950668334961,119000
2024-04-25 00:00:00+00:00,11.691828727722168,11.73548686821805,11.613242742468536,11.691828727722168,86900
2024-04-26 00:00:00+00:00,11.709292758899656,11.805342674255371,11.683097705950695,11.805342674255371,83000
2024-04-29 00:00:00+00:00,11.770413043160412,11.796608924865723,11.718022945200978,11.796608924865723,131200
2024-04-30 00:00:00+00:00,11.735485190427807,11.761681070250965,11.656900049134931,11.674363136291504,121100
2024-05-01 00:00:00+00:00,11.656900886673109,11.814072013277002,11.639436965536236,11.796608924865723,125400
2024-05-02 00:00:00+00:00,11.726754905769415,11.796608924865723,11.656900886673109,11.796608924865723,165400
2024-05-03 00:00:00+00:00,11.82280445006251,11.945049404767813,11.796609400027668,11.936317443847656,106900
2024-05-06 00:00:00+00:00,11.98870754391734,11.98870754391734,11.848999500097351,11.936317443847656,161200
2024-05-07 00:00:00+00:00,11.988710403442383,12.006174329448159,11.971247310162433,11.988710403442383,98600
2024-05-08 00:00:00+00:00,11.997439980458847,12.023635864257812,11.97124492938554,12.023635864257812,89000
2024-05-09 00:00:00+00:00,12.041098954064797,12.041098954064797,11.979976890651862,12.023635864257812,90700
2024-05-10 00:00:00+00:00,12.0585632360956,12.0585632360956,11.988708376608121,11.997440338134766,82800
2024-05-13 00:00:00+00:00,12.032366992798474,12.032366992798474,11.997439980458847,12.023635864257812,105500
2024-05-14 00:00:00+00:00,12.048278325807667,12.065880304563429,11.97787208940171,12.057079315185547,115600
2024-05-15 00:00:00+00:00,12.101084722956559,12.101084722956559,12.039479469309361,12.08348274230957,67300
2024-05-16 00:00:00+00:00,12.065878046000657,12.08347918215319,12.030674934387207,12.030674934387207,61500
2024-05-17 00:00:00+00:00,12.021875381469727,12.065879486065533,12.021875381469727,12.021875381469727,55500
2024-05-20 00:00:00+00:00,12.039477842280286,12.057078981240004,11.969071607824374,12.01307487487793,91900
2024-05-21 00:00:00+00:00,12.013076498338878,12.101084722956559,12.013076498338878,12.08348274230957,74100
2024-05-22 00:00:00+00:00,12.083480823966305,12.171489034612023,12.074680674348532,12.101082801818848,118900
2024-05-23 00:00:00+00:00,12.136286529010832,12.171489647179122,12.05707930330504,12.074681282043457,73000
2024-05-24 00:00:00+00:00,12.0746789020632,12.11868300092727,12.065877914428711,12.065877914428711,48200
2024-05-28 00:00:00+00:00,12.057077665035141,12.092280778420166,11.960269313053427,12.004273414611816,70400
2024-05-29 00:00:00+00:00,11.98667096651871,12.021874078518286,11.872260642692993,11.995471954345703,114300
2024-05-30 00:00:00+00:00,11.977869847312837,12.057077058270199,11.977869847312837,12.030674934387207,54800
2024-05-31 00:00:00+00:00,12.083479391088417,12.145085466958475,12.030675142409397,12.109882354736328,90000
2024-06-03 00:00:00+00:00,12.136285299974213,12.180289403055435,12.127484311496277,12.145086288452148,64500
2024-06-04 00:00:00+00:00,12.09228202130343,12.215493350469286,12.09228202130343,12.162688255310059,58200
2024-06-05 00:00:00+00:00,12.1890896426864,12.250694879630267,12.153886530245845,12.224292755126953,104600
2024-06-06 00:00:00+00:00,12.259496900201025,12.329903131012543,12.259496900201025,12.321102142333984,116000
2024-06-07 00:00:00+00:00,12.303500154507617,12.373907224567699,12.206691797051278,12.338704109191895,108000
2024-06-10 00:00:00+00:00,12.312301153655426,12.373907235096858,12.294700015606784,12.321102142333984,59500
2024-06-11 00:00:00+00:00,12.329903131012543,12.356305257739741,12.277098038249667,12.321102142333984,42300
2024-06-12 00:00:00+00:00,12.373906617206368,12.373906617206368,12.31230053884123,12.365105628967285,61300
2024-06-13 00:00:00+00:00,12.373906617206368,12.391507754376097,12.338703503558476,12.365105628967285,78300
2024-06-14 00:00:00+00:00,12.372201128453888,12.434284434130413,12.248036208720997,12.301249504089355,74700
2024-06-17 00:00:00+00:00,12.29238059841975,12.29238059841975,12.194822324316853,12.212560653686523,68300
2024-06-18 00:00:00+00:00,12.248037332426053,12.274643982551279,12.194823186365443,12.239168167114258,54100
2024-06-20 00:00:00+00:00,12.23029803576603,12.283512177623406,12.1682155751075,12.221428871154785,84400
2024-06-21 00:00:00+00:00,12.212560552353631,12.363332121694333,12.194822223131142,12.221428871154785,41900
2024-06-24 00:00:00+00:00,12.230298137246097,12.29238059841975,12.168215676072442,12.212560653686523,72300
2024-06-25 00:00:00+00:00,12.256905561621227,12.310119707289765,12.239168076938482,12.265774726867676,84900
2024-06-26 00:00:00+00:00,12.239163328227397,12.310114931049947,12.230294166422123,12.274639129638672,49200
2024-06-27 00:00:00+00:00,12.310118668587442,12.354463645267794,12.26577369190709,12.301249504089355,71400
2024-06-28 00:00:00+00:00,12.381067276000977,12.416543079538691,12.336722310126364,12.381067276000977,71100
2024-07-01 00:00:00+00:00,12.443151551861327,12.443151551861327,12.363330770702651,12.407675743103027,62300
2024-07-02 00:00:00+00:00,12.425414085388184,12.44315156688375,12.389938276587054,12.425414085388184,66000
2024-07-03 00:00:00+00:00,12.398807299834798,12.549579707269988,12.381069817330093,12.52297306060791,59400
2024-07-05 00:00:00+00:00,12.58505734367553,12.6027956745634,12.522974877188327,12.549581527709961,127300
2024-07-08 00:00:00+00:00,12.549578985717094,12.549578985717094,12.389938269113307,12.416544914245605,143800
2024-07-09 00:00:00+00:00,12.460890689788314,12.496366500854492,12.398807386064963,12.496366500854492,106900
2024-07-10 00:00:00+00:00,12.53184310301515,12.602794729626451,12.53184310301515,12.5673189163208,57300
2024-07-11 00:00:00+00:00,12.629400246137287,12.647138574105218,12.567317789869586,12.62053108215332,73300
2024-07-12 00:00:00+00:00,12.656008625607026,12.691484438220645,12.6471394610011,12.673746109008789,68600
2024-07-15 00:00:00+00:00,12.694307773549543,12.739006211468563,12.658549193724685,12.667489051818848,59400
2024-07-16 00:00:00+00:00,12.667488262677349,12.721125702797309,12.57809139240843,12.59597110748291,154400
2024-07-17 00:00:00+00:00,12.595970436265995,12.658547730588563,12.470814995069167,12.640668869018555,150800
2024-07-18 00:00:00+00:00,12.613850084836972,12.631729800074222,12.381419754614964,12.461875915527344,180400
2024-07-19 00:00:00+00:00,12.50657435106872,12.54233292899147,12.417178332537716,12.461875915527344,132900
2024-07-22 00:00:00+00:00,12.435056800694364,12.51551381160582,12.417177938576106,12.426116943359375,122500
2024-07-23 00:00:00+00:00,12.408237739592856,12.488694748289008,12.408237739592856,12.452936172485352,96700
2024-07-24 00:00:00+00:00,12.43505573272705,12.506572880161368,12.426115876159848,12.43505573272705,75300
2024-07-25 00:00:00+00:00,12.479754958204179,12.533393248473498,12.461875243930505,12.506573677062988,94500
2024-07-26 00:00:00+00:00,12.560212081998447,12.569151939216898,12.479755072135802,12.497633934020996,53700
2024-07-29 00:00:00+00:00,12.560212081998447,12.560212081998447,12.461875357698899,12.497633934020996,74900
2024-07-30 00:00:00+00:00,12.54233281481121,12.59597110748291,12.53339380982571,12.59597110748291,91100
2024-07-31 00:00:00+00:00,12.694306535609986,12.712186250054692,12.604910521041571,12.62278938293457,75000
2024-08-01 00:00:00+00:00,12.649608102049925,12.70324639283234,12.604910521041571,12.62278938293457,67900
2024-08-02 00:00:00+00:00,12.622789712885243,12.712186582342134,12.560212415796457,12.604910850524902,102800
2024-08-05 00:00:00+00:00,12.435057245976413,12.470815824045111,12.363540089839017,12.399298667907715,175800
2024-08-06 00:00:00+00:00,12.318840480582525,12.461874779231406,12.292021762723776,12.417177200317383,130200
2024-08-07 00:00:00+00:00,12.479755072135802,12.649608096527835,12.479755072135802,12.497633934020996,138000
2024-08-08 00:00:00+00:00,12.587030410766602,12.587030410766602,12.551271835553411,12.587030410766602,69500
2024-08-09 00:00:00+00:00,12.595970277013528,12.730064721024139,12.595970277013528,12.712185859680176,80400
2024-08-12 00:00:00+00:00,12.73006534576416,12.783703637531765,12.694306768769666,12.73006534576416,93000
2024-08-13 00:00:00+00:00,12.774764060974121,12.80158278117162,12.730065625610463,12.774764060974121,105400
2024-08-14 00:00:00+00:00,12.774762982542244,12.792642696199017,12.64066854032312,12.658547401428223,108900
2024-08-15 00:00:00+00:00,12.715321484149117,12.814449277069425,12.679275248380836,12.733345031738281,92700
2024-08-16 00:00:00+00:00,12.75136816873001,12.778403491065328,12.74235725402832,12.74235725402832,60200
2024-08-19 00:00:00+00:00,12.751366820383634,12.7784021398602,12.715320587158203,12.715320587158203,77800
2024-08-20 00:00:00+00:00,12.778404135919898,13.021716033345768,12.760380586786805,12.958635330200195,241600
2024-08-21 00:00:00+00:00,12.931599617004395,13.003692087753976,12.886541607933395,12.931599617004395,97200
2024-08-22 00:00:00+00:00,12.967643744044343,12.985666429096513,12.850493283270584,12.868515968322754,90900
2024-08-23 00:00:00+00:00,12.9406099319458,12.97665616565111,12.877529237814011,12.9406099319458,127500
2024-08-26 00:00:00+00:00,12.95863362883784,12.994679862961325,12.895552933974246,12.922587394714355,118800
2024-08-27 00:00:00+00:00,12.958632769750858,13.003690774270616,12.931598310802986,12.98566722869873,70500
2024-08-28 00:00:00+00:00,13.012702587277765,13.012702587277765,12.958633665643973,13.003691673278809,83200
2024-08-29 00:00:00+00:00,13.021714866530166,13.093807337782412,12.94962239527792,12.994680404663086,121700
2024-08-30 00:00:00+00:00,13.048749626669613,13.111831185014802,12.994680701699528,13.02171516418457,158500
2024-09-03 00:00:00+00:00,13.057761343531523,13.111831127675222,12.940610860728562,13.039738655090332,140900
2024-09-04 00:00:00+00:00,13.021713460432546,13.120841242258004,12.98566722869873,12.98566722869873,141500
2024-09-05 00:00:00+00:00,13.012702193217294,13.030725739489432,12.958633273220858,12.976655960083008,106000
2024-09-06 00:00:00+00:00,13.021715640909683,13.111831665039062,13.012703866614725,13.111831665039062,93400
2024-09-09 00:00:00+00:00,13.147877003118715,13.165899691065267,13.057760985155845,13.093807220458984,112300
2024-09-10 00:00:00+00:00,13.129853063364333,13.138864836773303,12.976656353051899,13.003691673278809,126900
2024-09-11 00:00:00+00:00,13.021714715549088,13.066772724411825,12.976656706686349,13.012702941894531,69600
2024-09-12 00:00:00+00:00,13.05775969216636,13.05775969216636,12.967644542536801,12.98566722869873,90900
2024-09-13 00:00:00+00:00,13.048746910455414,13.183920913563076,13.030724225686992,13.165897369384766,85300
2024-09-16 00:00:00+00:00,13.223114808078078,13.268523161986995,13.114132333591947,13.186787605285645,147500
2024-09-17 00:00:00+00:00,13.177706603861845,13.19586977360375,13.041478933307507,13.05056095123291,123800
2024-09-18 00:00:00+00:00,13.114133657212031,13.159542881812971,13.095970487037008,13.123215675354004,109100
2024-09-19 00:00:00+00:00,13.168623783750872,13.17770580112303,13.050560156239355,13.08688735961914,142700
2024-09-20 00:00:00+00:00,13.10505089704312,13.10505089704312,13.014232458985676,13.023314476013184,112800
2024-09-23 00:00:00+00:00,12.996069291039477,13.032396493040691,12.98698727401197,13.023314476013184,96700
2024-09-24 00:00:00+00:00,13.059641717328757,13.159541306605629,13.023314515218184,13.150459289550781,115500
2024-09-25 00:00:00+00:00,13.11413288116455,13.168624120682864,13.077805676855297,13.11413288116455,82100
2024-09-26 00:00:00+00:00,13.132297181578666,13.15046035104566,13.077805940959909,13.10505199432373,71300
2024-09-27 00:00:00+00:00,13.07780548178248,13.195869110553694,13.07780548178248,13.168623924255371,121700
2024-09-30 00:00:00+00:00,13.123214104495055,13.177705340715322,13.09596891943933,13.150459289550781,107400
2024-10-01 00:00:00+00:00,13.15045988931725,13.195869110553694,13.114132685549865,13.168623924255371,97400
2024-10-02 00:00:00+00:00,13.150459712729194,13.195868933355872,13.095969340864258,13.177705764770508,141400
2024-10-03 00:00:00+00:00,13.141378933978142,13.150460085473803,13.068724525359636,13.11413288116455,74400
2024-10-04 00:00:00+00:00,13.159542881812971,13.186788936238887,13.095970487037008,13.123215675354004,87100
2024-10-07 00:00:00+00:00,13.150460508171836,13.241278954918599,13.105052150907351,13.141379356384277,128300
2024-10-08 00:00:00+00:00,13.177706918096915,13.177706918096915,13.095970487037008,13.123215675354004,66000
2024-10-09 00:00:00+00:00,13.10505157158894,13.16862396183607,13.059642350222905,13.077805519104004,83000
2024-10-10 00:00:00+00:00,13.123215675354004,13.132297693495975,13.077806450753064,13.123215675354004,58600
2024-10-11 00:00:00+00:00,13.132296916373612,13.141378933978142,13.059642507755106,13.11413288116455,56200
2024-10-14 00:00:00+00:00,13.141379199366607,13.15046035104566,13.095969976535791,13.10505199432373,77000
2024-10-15 00:00:00+00:00,13.153565248044854,13.181025474085429,13.098644795963704,13.107797622680664,82800
2024-10-16 00:00:00+00:00,13.098642226855114,13.162716366030859,13.098642226855114,13.126102447509766,64900
2024-10-17 00:00:00+00:00,13.17187327006624,13.17187327006624,13.089491715105096,13.116951942443848,87200
2024-10-18 00:00:00+00:00,13.144410384044884,13.153564082895851,13.089489936828613,13.089489936828613,70900
2024-10-21 00:00:00+00:00,13.126105798693622,13.190179954227933,13.098645571028188,13.1627197265625,107000
2024-10-22 00:00:00+00:00,13.153565869877147,13.162719569971694,13.107798242349302,13.116951942443848,87400
2024-10-23 00:00:00+00:00,13.10779775072288,13.135258849976552,13.071183824662837,13.080337524414062,132900
2024-10-24 00:00:00+00:00,13.126103656609345,13.126103656609345,12.952186872905452,12.970494270324707,136700
2024-10-25 00:00:00+00:00,12.997955972542755,13.089491224165286,12.997955972542755,13.080337524414062,72500
2024-10-28 00:00:00+00:00,13.135258849976552,13.153565376534145,13.04372359835402,13.080337524414062,99500
2024-10-29 00:00:00+00:00,13.071182337296337,13.098643433425218,12.924726649721327,12.970494270324707,118200
2024-10-30 00:00:00+00:00,13.025413516868252,13.135256145376207,12.970493075558949,13.126102447509766,91900
2024-10-31 00:00:00+00:00,13.089491224165286,13.10779775072288,13.025416198851572,13.080337524414062,95000
2024-11-01 00:00:00+00:00,13.071183824662837,13.153565376534145,13.052877298105244,13.080337524414062,87000
2024-11-04 00:00:00+00:00,13.04372343993546,13.09864476483092,12.99795581468005,13.03456974029541,69600
2024-11-05 00:00:00+00:00,13.071183824662837,13.09864492391651,13.04372359835402,13.080337524414062,67400
2024-11-06 00:00:00+00:00,13.153564082895851,13.153564082895851,13.062029713220477,13.089489936828613,122400
2024-11-07 00:00:00+00:00,13.116950160436748,13.153564082895851,13.080336237977644,13.089489936828613,90200
2024-11-08 00:00:00+00:00,13.135256686083189,13.281712366196343,13.126102987839937,13.235944747924805,117600
2024-11-11 00:00:00+00:00,13.245100194920846,13.281714119783278,13.126104720881736,13.190178871154785,80300
2024-11-12 00:00:00+00:00,13.190179900220839,13.190179900220839,12.9888028612941,13.016263961791992,94600
2024-11-13 00:00:00+00:00,13.116950458225496,13.126104157284276,12.970494765064158,13.007108688354492,113200
2024-11-14 00:00:00+00:00,13.043721364986899,13.052875063170813,12.952186129037178,12.988800048828125,112000
2024-11-15 00:00:00+00:00,13.010023557376691,13.065384865477526,12.917753537272466,12.95466136932373,151000
2024-11-18 00:00:00+00:00,12.9454353382398,13.037705366518804,12.926981860555323,12.973116874694824,118100
2024-11-19 00:00:00+00:00,13.000797327668607,13.074612997155334,12.991570148994718,13.065385818481445,77500
2024-11-20 00:00:00+00:00,13.120747629570252,13.139201106429983,13.056158260680778,13.074612617492676,92600
2024-11-21 00:00:00+00:00,13.148428666642062,13.148428666642062,13.03770516241197,13.065385818481445,57800
2024-11-22 00:00:00+00:00,13.111521081485224,13.148428916931152,13.06538606718976,13.148428916931152,92600
2024-11-25 00:00:00+00:00,13.194564312665372,13.194564312665372,13.102294281407033,13.139202117919922,73400
2024-11-26 00:00:00+00:00,13.15765546324188,13.15765546324188,13.037704783821047,13.074612617492676,96800
2024-11-27 00:00:00+00:00,13.129973665918294,13.213016510009766,13.093065832983434,13.213016510009766,87900
2024-11-29 00:00:00+00:00,13.277607412146383,13.296060890770466,13.176110199881043,13.222245216369629,69100
2024-12-02 00:00:00+00:00,13.203791618347168,13.222245096804382,13.14842942307104,13.203791618347168,77400
2024-12-03 00:00:00+00:00,13.194564232329368,13.296060562133789,13.194564232329368,13.296060562133789,95000
2024-12-04 00:00:00+00:00,13.314513907023453,13.314513907023453,13.20379040658496,13.231471061706543,105300
2024-12-05 00:00:00+00:00,13.259150883832913,13.286831537215482,13.203789577067774,13.249923706054688,102000
2024-12-06 00:00:00+00:00,13.305288314819336,13.314515494277245,13.249926118024154,13.305288314819336,101800
2024-12-09 00:00:00+00:00,13.305286665427033,13.314513843741091,13.268378832122954,13.277606010437012,91100
2024-12-10 00:00:00+00:00,13.296061135361429,13.332968973240794,13.259153297482062,13.305288314819336,102000
2024-12-11 00:00:00+00:00,13.305286665427033,13.314513843741091,13.268378832122954,13.277606010437012,93900
2024-12-12 00:00:00+00:00,13.305286665427033,13.342194498731113,13.259151653808894,13.277606010437012,85600
2024-12-13 00:00:00+00:00,13.31451422436278,13.31451422436278,13.240698555644455,13.268379211425781,74300
2024-12-16 00:00:00+00:00,13.326970317391394,13.345570841353,13.233969471426965,13.28046989440918,100400
2024-12-17 00:00:00+00:00,13.233969846099557,13.25257037058777,13.159569521990354,13.206069946289062,95600
2024-12-18 00:00:00+00:00,13.21537016389276,13.23396980139632,13.029369354248047,13.029369354248047,76500
2024-12-19 00:00:00+00:00,13.103768808479737,13.103768808479737,12.982868068503745,13.00146770477295,124500
2024-12-20 00:00:00+00:00,13.020069855115493,13.113070708849351,13.00146932959997,13.066570281982422,113200
2024-12-23 00:00:00+00:00,13.113068455422935,13.131668090820312,13.038668139989982,13.131668090820312,123500
2024-12-24 00:00:00+00:00,13.168868093997185,13.187468616098002,13.14096819776767,13.159567832946777,40900
2024-12-26 00:00:00+00:00,13.178169250488281,13.271170093468243,13.14096909068065,13.178169250488281,64400
2024-12-27 00:00:00+00:00,13.196769291309819,13.26187023815934,13.066569171454374,13.09446907043457,78300
2024-12-30 00:00:00+00:00,13.140969523511242,13.159569160566798,13.047968677468067,13.085168838500977,72500
2024-12-31 00:00:00+00:00,13.140969276428223,13.168869174947869,13.047968432133695,13.140969276428223,147500
2025-01-02 00:00:00+00:00,13.178170046478566,13.224670470777275,13.131669622179858,13.206069946289062,33200
2025-01-03 00:00:00+00:00,13.252568244934082,13.280468140269557,13.15956741125359,13.252568244934082,82800
2025-01-06 00:00:00+00:00,13.299070794886477,13.299070794886477,13.168869784234461,13.206069946289062,80100
2025-01-07 00:00:00+00:00,13.252568427474277,13.261868688354763,13.103767801073264,13.215368270874023,109000
2025-01-08 00:00:00+00:00,13.187469905550634,13.29907038830255,13.17816964359086,13.289770126342773,63200
2025-01-10 00:00:00+00:00,13.252568302652676,13.280468198109663,13.215368146402799,13.233967781066895,69800
2025-01-13 00:00:00+00:00,13.206069946289062,13.299070794886477,13.196769684044956,13.206069946289062,109100
2025-01-14 00:00:00+00:00,13.224669642145587,13.23396901688519,13.066568741589366,13.187469482421875,102300
2025-01-15 00:00:00+00:00,13.30277798114095,13.39652589601476,13.274653964297357,13.359026908874512,64100
2025-01-16 00:00:00+00:00,13.35902576942648,13.35902576942648,13.246528817601078,13.265277862548828,74200
2025-01-17 00:00:00+00:00,13.340277757928147,13.387151718139648,13.321528710271403,13.387151718139648,78200
2025-01-21 00:00:00+00:00,13.40590138257982,13.40590138257982,13.274654475511372,13.321528434753418,103400
2025-01-22 00:00:00+00:00,13.330902290968341,13.377776246291797,13.293403305518842,13.349651336669922,105300
2025-01-23 00:00:00+00:00,13.359025604349291,13.396524587827718,13.312151651489684,13.368400573730469,93400
