"('date', '')","('open', 'CFFI')","('high', 'CFFI')","('low', 'CFFI')","('close', 'CFFI')","('volume', 'CFFI')"
1998-06-30 00:00:00+00:00,8.26391887664795,8.26391887664795,8.26391887664795,8.26391887664795,200
1998-07-01 00:00:00+00:00,8.263913731516144,8.263913731516144,8.213214874267578,8.213214874267578,800
1998-07-02 00:00:00+00:00,8.213214874267578,8.213214874267578,8.213214874267578,8.213214874267578,200
1998-07-06 00:00:00+00:00,8.26391887664795,8.26391887664795,8.26391887664795,8.26391887664795,1400
1998-07-07 00:00:00+00:00,8.416009891800016,8.669504165649414,8.416009891800016,8.669504165649414,1000
1998-07-08 00:00:00+00:00,8.669504165649414,8.669504165649414,8.669504165649414,8.669504165649414,400
1998-07-09 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,1000
1998-07-10 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,1000
1998-07-13 00:00:00+00:00,8.51740837097168,8.51740837097168,8.51740837097168,8.51740837097168,200
1998-07-14 00:00:00+00:00,8.51740837097168,8.51740837097168,8.51740837097168,8.51740837097168,0
1998-07-15 00:00:00+00:00,8.51740969144381,8.694855726682222,8.263915355388935,8.568108558654785,5200
1998-07-16 00:00:00+00:00,8.568108558654785,8.568108558654785,8.568108558654785,8.568108558654785,0
1998-07-17 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,800
1998-07-20 00:00:00+00:00,8.720202445983887,8.720202445983887,8.720202445983887,8.720202445983887,600
1998-07-21 00:00:00+00:00,8.821600148844166,8.821600148844166,8.720202445983887,8.720202445983887,1100
1998-07-22 00:00:00+00:00,8.770905613899231,8.923002243041992,8.74555617570877,8.923002243041992,2900
1998-07-23 00:00:00+00:00,8.923002243041992,8.923002243041992,8.923002243041992,8.923002243041992,0
1998-07-24 00:00:00+00:00,8.92300199620864,8.973700871187098,8.61880874633789,8.61880874633789,1700
1998-07-27 00:00:00+00:00,8.923002243041992,8.923002243041992,8.923002243041992,8.923002243041992,300
1998-07-28 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,800
1998-07-29 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,0
1998-07-30 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,200
1998-07-31 00:00:00+00:00,8.61880874633789,8.61880874633789,8.61880874633789,8.61880874633789,600
1998-08-03 00:00:00+00:00,9.125797271728516,9.125797271728516,9.125797271728516,9.125797271728516,100
1998-08-04 00:00:00+00:00,8.517410230636598,8.568109101057052,8.11181926727295,8.11181926727295,1800
1998-08-05 00:00:00+00:00,8.111816773931665,8.517407612628247,8.111816773931665,8.416009902954102,1400
1998-08-06 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-07 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-10 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-11 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-12 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-13 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,0
1998-08-14 00:00:00+00:00,8.416009902954102,8.416009902954102,8.416009902954102,8.416009902954102,200
1998-08-17 00:00:00+00:00,8.416010652269636,8.51740837097168,8.416010652269636,8.51740837097168,2300
1998-08-18 00:00:00+00:00,8.51740837097168,8.51740837097168,8.51740837097168,8.51740837097168,0
1998-08-19 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,1000
1998-08-20 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,0
1998-08-21 00:00:00+00:00,7.858323097229004,7.858323097229004,7.858323097229004,7.858323097229004,200
1998-08-24 00:00:00+00:00,7.858323097229004,7.858323097229004,7.858323097229004,7.858323097229004,0
1998-08-25 00:00:00+00:00,7.858323097229004,7.858323097229004,7.858323097229004,7.858323097229004,0
1998-08-26 00:00:00+00:00,8.010420799255371,8.010420799255371,8.010420799255371,8.010420799255371,100
1998-08-27 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,600
1998-08-28 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,600
1998-08-31 00:00:00+00:00,7.909021377563477,7.909021377563477,7.909021377563477,7.909021377563477,400
1998-09-01 00:00:00+00:00,7.807624238537204,7.858323097229004,7.807624238537204,7.858323097229004,3100
1998-09-02 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,100
1998-09-03 00:00:00+00:00,7.858322522579095,7.909021377563477,7.807623667594714,7.909021377563477,500
1998-09-04 00:00:00+00:00,7.807623863220215,7.807623863220215,7.807623863220215,7.807623863220215,300
1998-09-08 00:00:00+00:00,7.807623863220215,7.807623863220215,7.807623863220215,7.807623863220215,100
1998-09-09 00:00:00+00:00,8.11181926727295,8.11181926727295,8.11181926727295,8.11181926727295,200
1998-09-10 00:00:00+00:00,8.010419288238921,8.010419288238921,7.807623863220215,7.807623863220215,900
1998-09-11 00:00:00+00:00,7.954478207756492,7.954478207756492,7.801507472991943,7.801507472991943,700
1998-09-14 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,100
1998-09-15 00:00:00+00:00,7.801504372012231,7.90348482131958,7.801504372012231,7.90348482131958,2000
1998-09-16 00:00:00+00:00,7.90348482131958,7.90348482131958,7.90348482131958,7.90348482131958,0
1998-09-17 00:00:00+00:00,7.90348482131958,7.90348482131958,7.90348482131958,7.90348482131958,0
1998-09-18 00:00:00+00:00,7.750516619001115,7.852497100830078,7.750516619001115,7.852497100830078,500
1998-09-21 00:00:00+00:00,8.005469090060183,8.005469090060183,7.750517845153809,7.750517845153809,300
1998-09-22 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,2000
1998-09-23 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-09-24 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-09-25 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-09-28 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-09-29 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-09-30 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-10-01 00:00:00+00:00,7.954477787017823,7.954477787017823,7.954477787017823,7.954477787017822,2900
1998-10-02 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,2500
1998-10-05 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-10-06 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-10-07 00:00:00+00:00,7.801507472991943,7.801507472991943,7.801507472991943,7.801507472991943,0
1998-10-08 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,400
1998-10-09 00:00:00+00:00,7.6485333442688,7.6485333442688,7.6485333442688,7.648533344268799,600
1998-10-12 00:00:00+00:00,7.6485333442688,7.6485333442688,7.6485333442688,7.648533344268799,2800
1998-10-13 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,600
1998-10-14 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,0
1998-10-15 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,100
1998-10-16 00:00:00+00:00,7.75051378885905,7.75051378885905,7.6485333442688,7.648533344268799,600
1998-10-19 00:00:00+00:00,7.546557426452637,7.954479449504131,7.546557426452637,7.546557426452637,400
1998-10-20 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,0
1998-10-21 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,0
1998-10-22 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,0
1998-10-23 00:00:00+00:00,7.546557426452637,7.546557426452637,7.546557426452637,7.546557426452637,0
1998-10-26 00:00:00+00:00,7.95447758265904,8.107448305402484,7.852497100830078,7.852497100830078,2500
1998-10-27 00:00:00+00:00,8.158439837004009,8.158439837004009,7.750517845153809,7.750517845153809,800
1998-10-28 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-10-29 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,500
1998-10-30 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,800
1998-11-02 00:00:00+00:00,7.75051681811993,7.954477787017823,7.75051681811993,7.954477787017822,1300
1998-11-03 00:00:00+00:00,8.158438546316964,8.158438546316964,7.750516619001115,7.852497100830078,1400
1998-11-04 00:00:00+00:00,7.648537347191258,7.750517845153809,7.648537347191258,7.750517845153809,700
1998-11-05 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,100
1998-11-06 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,100
1998-11-09 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-11-10 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-11-11 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,200
1998-11-12 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,400
1998-11-13 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,0
1998-11-16 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,0
1998-11-17 00:00:00+00:00,7.801504485214814,8.056455612182617,7.801504485214814,8.056455612182617,600
1998-11-18 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,500
1998-11-19 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,0
1998-11-20 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,200
1998-11-23 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-11-24 00:00:00+00:00,7.750517845153809,8.158439837004009,7.750517845153809,7.750517845153809,5700
1998-11-25 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,200
1998-11-27 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-11-30 00:00:00+00:00,7.954477787017823,7.954477787017823,7.954477787017823,7.954477787017822,100
1998-12-01 00:00:00+00:00,8.056458064488002,8.056458064488002,7.852497100830078,7.852497100830078,500
1998-12-02 00:00:00+00:00,7.852497100830078,7.852497100830078,7.852497100830078,7.852497100830078,0
1998-12-03 00:00:00+00:00,7.648537347191258,7.750517845153809,7.5465568492287085,7.750517845153809,7400
1998-12-04 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,0
1998-12-07 00:00:00+00:00,7.699525356292725,7.699525356292725,7.699525356292725,7.699525356292725,100
1998-12-08 00:00:00+00:00,7.546558427810669,8.158441543579102,7.546558427810669,8.158441543579102,400
1998-12-09 00:00:00+00:00,8.158441543579102,8.158441543579102,8.158441543579102,8.158441543579102,0
1998-12-10 00:00:00+00:00,7.750517845153809,7.750517845153809,7.750517845153809,7.750517845153809,300
1998-12-11 00:00:00+00:00,7.898226261138916,7.898226261138916,7.898226261138916,7.898226261138916,3600
1998-12-14 00:00:00+00:00,7.590497142390201,7.8982199995141285,7.590497142390201,7.795645713806152,1400
1998-12-15 00:00:00+00:00,7.795649022864015,7.795649022864015,7.5905003643675935,7.641787528991699,4700
1998-12-16 00:00:00+00:00,7.641787528991698,7.641787528991698,7.641787528991698,7.641787528991699,200
1998-12-17 00:00:00+00:00,7.641787528991698,7.641787528991698,7.641787528991698,7.641787528991699,0
1998-12-18 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,300
1998-12-21 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-22 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-23 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-24 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-28 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-29 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,500
1998-12-30 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1998-12-31 00:00:00+00:00,7.48792511622111,8.000796699523926,7.48792511622111,7.693073749542236,1400
1999-01-04 00:00:00+00:00,7.693074664024457,7.898223321731776,7.487926006317138,7.487926006317139,4700
1999-01-05 00:00:00+00:00,7.487926006317138,7.487926006317138,7.487926006317138,7.487926006317139,0
1999-01-06 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,100
1999-01-07 00:00:00+00:00,7.487923648081669,7.795646537728861,7.487923648081669,7.539210796356201,1100
1999-01-08 00:00:00+00:00,7.539210796356201,7.539210796356201,7.539210796356201,7.539210796356201,0
1999-01-11 00:00:00+00:00,7.539210796356201,7.539210796356201,7.539210796356201,7.539210796356201,0
1999-01-12 00:00:00+00:00,7.539213170743968,7.539213170743968,7.487926006317138,7.487926006317139,1000
1999-01-13 00:00:00+00:00,7.795645713806152,7.795645713806152,7.795645713806152,7.795645713806152,1900
1999-01-14 00:00:00+00:00,7.795645713806152,7.795645713806152,7.744358570952165,7.795645713806152,12500
1999-01-15 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,500
1999-01-19 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,400
1999-01-20 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-01-21 00:00:00+00:00,7.846936225891113,7.846936225891113,7.846936225891113,7.846936225891113,500
1999-01-22 00:00:00+00:00,7.846936225891113,7.846936225891113,7.846936225891113,7.846936225891113,2100
1999-01-25 00:00:00+00:00,7.539210796356201,7.539210796356201,7.539210796356201,7.539210796356201,200
1999-01-26 00:00:00+00:00,8.000801189525708,8.000801189525708,7.590503692626953,7.590503692626953,400
1999-01-27 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,1000
1999-01-28 00:00:00+00:00,7.770002142379159,7.795645713806152,7.770002142379159,7.795645713806152,800
1999-01-29 00:00:00+00:00,7.795645713806152,7.795645713806152,7.795645713806152,7.795645713806152,1200
1999-02-01 00:00:00+00:00,7.795648173921427,8.052083969116211,7.795648173921427,8.052083969116211,700
1999-02-02 00:00:00+00:00,8.0007963180542,8.0007963180542,8.0007963180542,8.0007963180542,400
1999-02-03 00:00:00+00:00,8.0007963180542,8.0007963180542,8.0007963180542,8.0007963180542,0
1999-02-04 00:00:00+00:00,8.0007963180542,8.0007963180542,8.0007963180542,8.0007963180542,0
1999-02-05 00:00:00+00:00,7.975152721712666,7.975152721712666,7.949509143829346,7.949509143829346,700
1999-02-08 00:00:00+00:00,7.949507142368116,7.949507142368116,7.795645713806152,7.795645713806152,1400
1999-02-09 00:00:00+00:00,8.0007963180542,8.0007963180542,8.0007963180542,8.0007963180542,200
1999-02-10 00:00:00+00:00,8.000796699523926,8.000796699523926,7.693073749542235,7.693073749542236,600
1999-02-11 00:00:00+00:00,7.693073749542235,7.693073749542235,7.693073749542235,7.693073749542236,0
1999-02-12 00:00:00+00:00,7.693073749542235,7.693073749542235,7.693073749542235,7.693073749542236,0
1999-02-16 00:00:00+00:00,8.000794285222105,8.000794285222105,7.795645713806152,7.795645713806152,300
1999-02-17 00:00:00+00:00,7.641790879739298,7.641790879739298,7.385354944177576,7.590503692626953,800
1999-02-18 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-02-19 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-02-22 00:00:00+00:00,7.385354944177576,7.590503692626953,7.385354944177576,7.590503692626953,1900
1999-02-23 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-02-24 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-02-25 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-02-26 00:00:00+00:00,7.693073749542235,7.693073749542235,7.693073749542235,7.693073749542236,1000
1999-03-01 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,200
1999-03-02 00:00:00+00:00,7.590503692626953,7.590503692626953,7.590503692626953,7.590503692626953,0
1999-03-03 00:00:00+00:00,7.385351181030273,7.385351181030273,7.385351181030273,7.385351181030273,400
1999-03-04 00:00:00+00:00,7.385351181030273,7.385351181030273,7.385351181030273,7.385351181030273,0
1999-03-05 00:00:00+00:00,7.641787528991698,7.641787528991698,7.641787528991698,7.641787528991699,1200
1999-03-08 00:00:00+00:00,7.641787528991698,7.641787528991698,7.641787528991698,7.641787528991699,1400
1999-03-09 00:00:00+00:00,7.641787528991698,7.641787528991698,7.641787528991698,7.641787528991699,0
1999-03-10 00:00:00+00:00,7.69307752708336,7.898226261138916,7.69307752708336,7.898226261138916,800
1999-03-11 00:00:00+00:00,7.844550454853386,8.050985993139001,7.741332685710578,7.792941570281982,2800
1999-03-12 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,1500
1999-03-15 00:00:00+00:00,7.9477674176616055,8.050985176332535,7.9477674176616055,7.99937629699707,2900
1999-03-16 00:00:00+00:00,7.870353698730469,7.870353698730469,7.870353698730469,7.870353698730469,200
1999-03-17 00:00:00+00:00,7.870353698730469,7.870353698730469,7.870353698730469,7.870353698730469,0
1999-03-18 00:00:00+00:00,7.99937629699707,7.99937629699707,7.99937629699707,7.99937629699707,500
1999-03-19 00:00:00+00:00,7.870353940245392,7.94776725769043,7.741331744503665,7.94776725769043,1800
1999-03-22 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,800
1999-03-23 00:00:00+00:00,7.844548225402832,7.947765965210764,7.844548225402832,7.844548225402832,8000
1999-03-24 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,100
1999-03-25 00:00:00+00:00,7.844550288580601,7.896159172058105,7.844550288580601,7.8961591720581055,2200
1999-03-26 00:00:00+00:00,7.844551138681909,7.844551138681909,7.534897804260254,7.534897804260254,1500
1999-03-29 00:00:00+00:00,7.896159172058105,7.896159172058105,7.896159172058105,7.8961591720581055,500
1999-03-30 00:00:00+00:00,7.689723491668701,7.689723491668701,7.689723491668701,7.689723491668701,1500
1999-03-31 00:00:00+00:00,7.689723491668701,7.689723491668701,7.689723491668701,7.689723491668701,0
1999-04-01 00:00:00+00:00,7.947767575581869,8.050985336303711,7.947767575581869,8.050985336303711,5300
1999-04-05 00:00:00+00:00,7.638112745786968,7.844548225402832,7.638112745786968,7.844548225402832,500
1999-04-06 00:00:00+00:00,8.050985336303711,8.050985336303711,8.050985336303711,8.050985336303711,2000
1999-04-07 00:00:00+00:00,7.84454736830313,8.154200553894043,7.84454736830313,8.154200553894043,700
1999-04-08 00:00:00+00:00,8.154200553894043,8.154200553894043,8.154200553894043,8.154200553894043,0
1999-04-09 00:00:00+00:00,8.154200553894043,8.154200553894043,8.154200553894043,8.154200553894043,0
1999-04-12 00:00:00+00:00,7.94776725769043,7.94776725769043,7.844549501097047,7.94776725769043,1500
1999-04-13 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,0
1999-04-14 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,0
1999-04-15 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,0
1999-04-16 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,3800
1999-04-19 00:00:00+00:00,7.638113021850586,7.638113021850586,7.638113021850586,7.638113021850586,900
1999-04-20 00:00:00+00:00,7.638113021850586,7.638113021850586,7.431677534773543,7.638113021850586,1700
1999-04-21 00:00:00+00:00,7.947766252466151,7.947766252466151,7.638113021850586,7.638113021850586,3200
1999-04-22 00:00:00+00:00,7.741331100463867,7.741331100463867,7.741331100463867,7.741331100463867,200
1999-04-23 00:00:00+00:00,7.741331100463867,7.741331100463867,7.741331100463867,7.741331100463867,0
1999-04-26 00:00:00+00:00,7.947768449783324,8.670292854309082,7.947768449783324,8.670292854309082,5100
1999-04-27 00:00:00+00:00,8.154197498491614,8.154197498491614,8.102588653564453,8.102588653564453,300
1999-04-28 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,100
1999-04-29 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,0
1999-04-30 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,500
1999-05-03 00:00:00+00:00,7.844548225402832,8.050983705018696,7.844548225402832,7.844548225402832,1000
1999-05-04 00:00:00+00:00,7.8961570953067985,7.8961570953067985,7.844548225402832,7.844548225402832,3700
1999-05-05 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,200
1999-05-06 00:00:00+00:00,7.741333027275242,7.741333027275242,7.586506366729736,7.586506366729736,1400
1999-05-07 00:00:00+00:00,7.741331100463867,7.741331100463867,7.741331100463867,7.741331100463867,1100
1999-05-10 00:00:00+00:00,7.741332685710578,7.792941570281982,7.741332685710578,7.792941570281982,200
1999-05-11 00:00:00+00:00,7.844548848470052,7.844548848470052,7.741331100463867,7.741331100463867,1000
1999-05-12 00:00:00+00:00,7.792939355498866,7.947765965210764,7.7413304855949,7.844548225402832,5700
1999-05-13 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,0
1999-05-14 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,0
1999-05-17 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,0
1999-05-18 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,100
1999-05-19 00:00:00+00:00,7.844548225402832,7.844548225402832,7.844548225402832,7.844548225402832,0
1999-05-20 00:00:00+00:00,7.94776725769043,7.94776725769043,7.94776725769043,7.94776725769043,1000
1999-05-21 00:00:00+00:00,8.050985336303711,8.050985336303711,8.050985336303711,8.050985336303711,2700
1999-05-24 00:00:00+00:00,7.431678771972656,8.050985336303711,7.431678771972656,8.050985336303711,3500
1999-05-25 00:00:00+00:00,8.050985336303711,8.050985336303711,8.050985336303711,8.050985336303711,0
1999-05-26 00:00:00+00:00,7.638113021850586,7.638113021850586,7.638113021850586,7.638113021850586,400
1999-05-27 00:00:00+00:00,7.638113021850586,7.638113021850586,7.638113021850586,7.638113021850586,0
1999-05-28 00:00:00+00:00,7.638113021850586,7.638113021850586,7.638113021850586,7.638113021850586,0
1999-06-01 00:00:00+00:00,8.257421493530273,8.257421493530273,8.257421493530273,8.257421493530273,200
1999-06-02 00:00:00+00:00,8.205810546875,8.205810546875,8.205810546875,8.205810546875,100
