"('date', '')","('open', 'AMCR')","('high', 'AMCR')","('low', 'AMCR')","('close', 'AMCR')","('volume', 'AMCR')"
2024-02-13 00:00:00+00:00,8.393234720365815,8.40249810446771,8.13384052875067,8.226481437683105,12786000
2024-02-14 00:00:00+00:00,8.245007981931188,8.309856962869246,8.207951800033326,8.291328430175781,8161200
2024-02-15 00:00:00+00:00,8.319120133303887,8.356177197744588,8.272800569731098,8.328384399414062,7986300
2024-02-16 00:00:00+00:00,8.2913296261416,8.411762455553502,8.27280197426472,8.374706268310547,9686500
2024-02-20 00:00:00+00:00,8.328385383590259,8.513666310243433,8.319121116385313,8.44881820678711,11052300
2024-02-21 00:00:00+00:00,8.504402221750725,8.54145840401044,8.430289857231296,8.532194137573242,8398000
2024-02-22 00:00:00+00:00,8.504402684245528,8.597042703188318,8.430290315695647,8.57851505279541,8151100
2024-02-23 00:00:00+00:00,8.597042428260636,8.62483522819489,8.54145859537032,8.58777904510498,6654600
2024-02-26 00:00:00+00:00,8.569251438728253,8.578515706375095,8.448818609786883,8.467347145080566,8232600
2024-02-27 00:00:00+00:00,8.519003849326483,8.575359287350098,8.378116597876398,8.406293869018555,10091700
2024-02-28 00:00:00+00:00,8.349941225837723,8.434473058490044,8.312371223856859,8.331155776977539,8035500
2024-02-29 00:00:00+00:00,8.425080317867389,8.603537584025378,8.425080317867389,8.509613037109375,16220300
2024-03-01 00:00:00+00:00,8.50022030060549,8.556574849520423,8.434472132552193,8.537790298461914,7010800
2024-03-04 00:00:00+00:00,8.63171389316384,8.772602041390162,8.603536621814298,8.612929344177246,12554100
2024-03-05 00:00:00+00:00,8.603536621814298,8.706854776328129,8.584752072827705,8.612929344177246,7177800
2024-03-06 00:00:00+00:00,8.65989396172909,8.678678514840257,8.537791231418238,8.641108512878418,6619900
2024-03-07 00:00:00+00:00,8.735033981941418,8.85713671247996,8.69746397990952,8.84774398803711,9674900
2024-03-08 00:00:00+00:00,8.847743002624439,8.89470572386874,8.772603006929321,8.791387557983398,8001900
2024-03-11 00:00:00+00:00,8.79138760595084,8.951060321609019,8.79138760595084,8.894705772399902,6282000
2024-03-12 00:00:00+00:00,8.922883973507751,8.96045397546136,8.819566692070197,8.913491249084473,6307500
2024-03-13 00:00:00+00:00,8.951059383486959,8.969844828414114,8.88531211772054,8.941667556762695,5431200
2024-03-14 00:00:00+00:00,8.894704813031069,8.969844801031684,8.753816663725432,8.857134819030762,11237200
2024-03-15 00:00:00+00:00,8.791386621852546,8.93227477058329,8.791386621852546,8.904096603393555,28516200
2024-03-18 00:00:00+00:00,8.885313990069006,8.969846718575653,8.84774398803711,8.84774398803711,7358800
2024-03-19 00:00:00+00:00,8.84774399038415,8.932276718913219,8.800781263896944,8.810173988342285,7060800
2024-03-20 00:00:00+00:00,8.57536027016577,8.800780256616845,8.481434827941454,8.594144821166992,10119400
2024-03-21 00:00:00+00:00,8.659893009716,8.73503300537927,8.612930288491608,8.71624755859375,4727600
2024-03-22 00:00:00+00:00,8.725641224938261,8.772603951237764,8.659893945562656,8.669285774230957,5787700
2024-03-25 00:00:00+00:00,8.584753967036832,8.76321125261259,8.584753967036832,8.725641250610352,5675000
2024-03-26 00:00:00+00:00,8.735033951569235,8.753818504650118,8.631715774536133,8.631715774536133,6211300
2024-03-27 00:00:00+00:00,8.659892091257689,8.904096603393555,8.65049936886111,8.904096603393555,8292000
2024-03-28 00:00:00+00:00,8.913490325195294,8.979238493603898,8.904097601745578,8.932275772094727,6440900
2024-04-01 00:00:00+00:00,8.969846702167327,8.979239426592997,8.828958523000809,8.875921249389648,5219800
2024-04-02 00:00:00+00:00,8.810174007073089,8.828958560264205,8.669285827311937,8.744426727294922,7069800
2024-04-03 00:00:00+00:00,8.706855755488204,8.735033030006521,8.603537589355366,8.622323036193848,8951400
2024-04-04 00:00:00+00:00,8.688069331602229,8.819564757465603,8.584752072827705,8.612929344177246,9661400
2024-04-05 00:00:00+00:00,8.584753025190578,8.659893020951333,8.537790303905256,8.650500297546387,4010900
2024-04-08 00:00:00+00:00,8.688070263391307,8.69746298676162,8.57536027016577,8.594144821166992,6572100
2024-04-09 00:00:00+00:00,8.659893980174832,8.810173988342285,8.603538529242284,8.810173988342285,6915300
2024-04-10 00:00:00+00:00,8.650500263675045,8.706855708144653,8.509612996110132,8.556574821472168,7604100
2024-04-11 00:00:00+00:00,8.575360266233975,8.6223229873246,8.50961299415074,8.519004821777344,5084700
2024-04-12 00:00:00+00:00,8.462650265090849,8.519004813755009,8.359332099640886,8.368724822998047,6053000
2024-04-15 00:00:00+00:00,8.472042975352318,8.528397523929367,8.36872481006206,8.396902084350586,7749000
2024-04-16 00:00:00+00:00,8.368724818950538,8.39690209326899,8.265407549289947,8.293584823608398,6824400
2024-04-17 00:00:00+00:00,8.359332095597921,8.387510265655774,8.284192100255781,8.293584823608398,4731500
2024-04-18 00:00:00+00:00,8.321763036422013,8.368725762741969,8.28419303451395,8.359333038330078,5832100
2024-04-19 00:00:00+00:00,8.349940303713781,8.481434848255486,8.349940303713781,8.425080299377441,6437400
2024-04-22 00:00:00+00:00,8.443865773816476,8.528398502117161,8.378118494355723,8.481435775756836,5365100
2024-04-23 00:00:00+00:00,8.462650254080229,8.509612975065528,8.387510258799512,8.43447208404541,5615900
2024-04-24 00:00:00+00:00,8.415687594453965,8.509613037109375,8.378117596539683,8.509613037109375,5802300
2024-04-25 00:00:00+00:00,8.472042029335988,8.547182016207941,8.387509320170217,8.406293869018555,5408600
2024-04-26 00:00:00+00:00,8.443864850423655,8.528397569480124,8.415687575984633,8.425080299377441,5733000
2024-04-29 00:00:00+00:00,8.47204397482871,8.612931258631695,8.443865801476509,8.500221252441406,8466200
2024-04-30 00:00:00+00:00,8.415687531035868,8.509612972983485,8.35933208671942,8.396902084350586,15707400
2024-05-01 00:00:00+00:00,8.979239449618035,9.35493947021314,8.735033988361465,9.204659461975098,25822900
2024-05-02 00:00:00+00:00,9.364332175852317,9.411294902267244,9.18587399462349,9.270406723022461,11725100
2024-05-03 00:00:00+00:00,9.383115798119032,9.411293968616265,9.270405803348345,9.401901245117188,6768900
2024-05-06 00:00:00+00:00,9.448863969740467,9.495825795771276,9.364331249701946,9.477041244506836,6321300
2024-05-07 00:00:00+00:00,9.514611229348048,9.561573951051997,9.467648507644098,9.505218505859375,7155600
2024-05-08 00:00:00+00:00,9.467649480473183,9.617929488776012,9.448864927305083,9.59914493560791,8175100
2024-05-09 00:00:00+00:00,9.570965786105802,9.693068504333496,9.533395787861851,9.693068504333496,6239400
2024-05-10 00:00:00+00:00,9.721247629024342,9.777602184052125,9.702462180188745,9.730639457702637,5722900
2024-05-13 00:00:00+00:00,9.768207560732629,9.871525717764753,9.72124573925184,9.740030288696289,6949800
2024-05-14 00:00:00+00:00,9.805779501140515,9.824564950051926,9.730639496973884,9.796387672424316,5657800
2024-05-15 00:00:00+00:00,9.852740283419761,9.852740283419761,9.646105760606856,9.71185302734375,8718000
2024-05-16 00:00:00+00:00,9.711854904606543,9.758817630956031,9.655499453839258,9.730639457702637,7118800
2024-05-17 00:00:00+00:00,9.768209508732102,9.768209508732102,9.599144947059484,9.64610767364502,10402300
2024-05-20 00:00:00+00:00,9.599143932690822,9.636713930841221,9.439471216616772,9.458255767822266,7293200
2024-05-21 00:00:00+00:00,9.472523009698268,9.596160466584674,9.43448078504077,9.577138900756836,6638400
2024-05-22 00:00:00+00:00,9.520076017269682,9.615181125414333,9.501054451441844,9.577138900756836,5967100
2024-05-23 00:00:00+00:00,9.520075089799828,9.596159531702481,9.38692686297114,9.396437644958496,7124000
2024-05-24 00:00:00+00:00,9.453499794006348,9.482032137768522,9.358394702459835,9.453499794006348,5943600
2024-05-28 00:00:00+00:00,9.415457281545669,9.453499498374214,9.33937284788858,9.348883628845215,6762200
2024-05-29 00:00:00+00:00,9.301330501087984,9.301330501087984,9.177693071373362,9.253777503967285,6653500
2024-05-30 00:00:00+00:00,9.282310982104518,9.424969083922468,9.263289418129808,9.396437644958496,8989000
2024-05-31 00:00:00+00:00,9.39643681402912,9.672243118286133,9.39643681402912,9.672243118286133,39224900
2024-06-03 00:00:00+00:00,9.643711533761675,9.843433399777384,9.605669316758586,9.710285186767578,17754700
2024-06-04 00:00:00+00:00,9.653220817313736,9.75783758792172,9.63420016347461,9.681753158569336,8555000
2024-06-05 00:00:00+00:00,9.672242969764492,9.738816622770395,9.61517919076086,9.710285186767578,8436400
2024-06-06 00:00:00+00:00,9.700774341078018,9.719795902951716,9.643711469452906,9.662732124328613,5524200
2024-06-07 00:00:00+00:00,9.60567102829243,9.643713252073864,9.51056501533977,9.520075798034668,5692200
2024-06-10 00:00:00+00:00,9.491542376823483,9.52007472168227,9.39643728162169,9.424968719482422,5805700
2024-06-11 00:00:00+00:00,9.424969155739529,9.501053598221935,9.358395495316946,9.49154281616211,6148800
2024-06-12 00:00:00+00:00,9.596160089679438,9.643713095383129,9.491543295731688,9.558117866516113,5662700
2024-06-13 00:00:00+00:00,9.520075432567356,9.558117654888381,9.415458640935944,9.548606872558594,4733800
2024-06-14 00:00:00+00:00,9.482033518234413,9.577138623627045,9.453501170318285,9.472522735595703,5366300
2024-06-17 00:00:00+00:00,9.453501170318285,9.482033518234413,9.358396064925653,9.472522735595703,5198100
2024-06-18 00:00:00+00:00,9.491542650774926,9.567627998929668,9.472521993984804,9.482032775878906,4447000
2024-06-20 00:00:00+00:00,9.472522086861149,9.482032868848503,9.367906205994524,9.396437644958496,7116500
2024-06-21 00:00:00+00:00,9.405948861076508,9.48203330649083,9.38692729622386,9.463011741638184,13496300
2024-06-24 00:00:00+00:00,9.424969785082007,9.539096456426305,9.377416778605676,9.520075798034668,7951600
2024-06-25 00:00:00+00:00,9.501053525825121,9.529585871787184,9.38692686297114,9.396437644958496,4948500
2024-06-26 00:00:00+00:00,9.339373060456527,9.41545749584533,9.339373060456527,9.358394622802734,5275200
2024-06-27 00:00:00+00:00,9.358394985907122,9.405947986619676,9.272799766024134,9.329863548278809,6038900
2024-06-28 00:00:00+00:00,9.339372782970363,9.415457216098586,9.234756914168551,9.30133056640625,13607500
2024-07-01 00:00:00+00:00,9.310841564382883,9.358394562946238,9.111119696015201,9.130141258239746,7052200
2024-07-02 00:00:00+00:00,9.101608489656797,9.158672266666287,8.996992623303695,9.111119270324707,7634700
2024-07-03 00:00:00+00:00,9.149161338806152,9.244267329959241,9.120629904259406,9.149161338806152,4643600
2024-07-05 00:00:00+00:00,9.120631310875117,9.158673531803766,8.977972302144112,9.035036087036133,16971000
2024-07-08 00:00:00+00:00,9.111119336078907,9.187203767975342,9.063566339394141,9.158672332763672,9190500
2024-07-09 00:00:00+00:00,9.111120800965884,9.187205245095184,9.044547139102274,9.092100143432617,7016700
2024-07-10 00:00:00+00:00,9.177693493268936,9.282310273143267,9.139651275223187,9.272799491882324,10614000
2024-07-11 00:00:00+00:00,9.377415641993315,9.44399020579011,9.301331203652447,9.329863548278809,8692300
2024-07-12 00:00:00+00:00,9.39643728162169,9.453500157343154,9.320352842661032,9.424968719482422,9345300
2024-07-15 00:00:00+00:00,9.44398983936464,9.44398983936464,9.34888384162963,9.358394622802734,7194600
2024-07-16 00:00:00+00:00,9.3679071186397,9.605671249498593,9.339374769897942,9.577138900756836,7783000
2024-07-17 00:00:00+00:00,9.643712032525412,9.871965346348986,9.634201251033254,9.82441234588623,9725500
2024-07-18 00:00:00+00:00,9.79588069635418,9.976581005803336,9.738816915634537,9.814901351928711,9499200
2024-07-19 00:00:00+00:00,9.795882213674954,9.824413654955105,9.567628869437419,9.615180969238281,30032900
2024-07-22 00:00:00+00:00,9.586648426375517,9.672243647378558,9.529585550372197,9.65322208404541,12642600
2024-07-23 00:00:00+00:00,9.691265574729323,9.700776357643242,9.558118241927179,9.577138900756836,10195200
2024-07-24 00:00:00+00:00,9.62469116275059,9.691264823994528,9.558117501506652,9.586648941040039,8988800
2024-07-25 00:00:00+00:00,9.529585550372197,9.700775085380219,9.491542423705901,9.65322208404541,10918900
2024-07-26 00:00:00+00:00,9.748327969145054,9.890986064430882,9.70077496838376,9.871965408325195,12411800
2024-07-29 00:00:00+00:00,9.871965258175827,9.948049695437456,9.77685925809977,9.91000747680664,16089900
2024-07-30 00:00:00+00:00,9.90049692214966,10.014623580655938,9.862454702647568,9.967070579528809,16038500
2024-07-31 00:00:00+00:00,9.967070640549512,10.100218863121029,9.91000776444605,10.014623641967773,23535100
2024-08-01 00:00:00+00:00,10.014623050135144,10.081197610985587,9.938538615161503,9.986091613769531,17968300
2024-08-02 00:00:00+00:00,9.967071425629273,10.033645995657965,9.795881876836676,10.005114555358887,13275600
2024-08-05 00:00:00+00:00,9.881475316850457,9.957559748547261,9.643711241048456,9.786369323730469,18897200
2024-08-06 00:00:00+00:00,9.776859690100128,10.071687577764736,9.776859690100128,9.976581573486328,11369100
2024-08-07 00:00:00+00:00,10.005113844120485,10.11924050420195,9.881476402282715,9.881476402282715,8939700
2024-08-08 00:00:00+00:00,9.938539843845332,10.09070873260498,9.938539843845332,10.09070873260498,12827100
2024-08-09 00:00:00+00:00,10.090708721275742,10.128750943422943,9.986092837120472,10.043156623840332,8520800
2024-08-12 00:00:00+00:00,10.052665267621965,10.100218266229994,9.976580832648324,9.986091613769531,7244200
2024-08-13 00:00:00+00:00,10.109730202069017,10.214346085357336,10.04315654061264,10.17630386352539,10070200
2024-08-14 00:00:00+00:00,10.19532558215406,10.223857022210055,10.119241137339325,10.138261795043945,8124700
2024-08-15 00:00:00+00:00,10.166791374711115,10.376024013163889,10.15728150109805,10.318961143493652,17448400
2024-08-16 00:00:00+00:00,9.814901118542966,9.967069987512936,9.596158596148138,9.938538551330566,25044000
2024-08-19 00:00:00+00:00,9.957561617110311,10.109730509058817,9.957561617110311,10.1002197265625,10125900
2024-08-20 00:00:00+00:00,10.11924089064552,10.271409776565314,10.100219326406492,10.2618989944458,8632400
2024-08-21 00:00:00+00:00,10.261898018119824,10.423577670776789,10.252387236905175,10.39504623413086,6252800
2024-08-22 00:00:00+00:00,10.41406688956214,10.442598326208069,10.347493235055632,10.39504623413086,6796800
2024-08-23 00:00:00+00:00,10.376025230864247,10.566236330417594,10.376025230864247,10.556726455688477,6317800
2024-08-26 00:00:00+00:00,10.585258330886912,10.680363431090989,10.575747548767072,10.623300552368164,4519700
2024-08-27 00:00:00+00:00,10.613789558410645,10.661342561062638,10.55672668082672,10.613789558410645,4437400
2024-08-28 00:00:00+00:00,10.670853991030786,10.746938437095329,10.642321643507977,10.689874649047852,4691000
2024-08-29 00:00:00+00:00,10.727915448317104,10.775468447545947,10.632810356857435,10.756447792053223,4573400
2024-08-30 00:00:00+00:00,10.74693767379794,10.889595773287182,10.737426891965836,10.880084991455078,9419800
2024-09-03 00:00:00+00:00,10.823021446774792,10.870574446003635,10.727915448317104,10.756447792053223,8097400
2024-09-04 00:00:00+00:00,10.737426606973324,10.832532608773903,10.727915825393657,10.775468826293945,5472000
2024-09-05 00:00:00+00:00,10.823022501571177,10.85155394108991,10.642321268290289,10.670853614807129,6991300
2024-09-06 00:00:00+00:00,10.63719243175316,10.733369024535047,10.617956562866755,10.656427383422852,7703300
2024-09-09 00:00:00+00:00,10.694896990197135,10.752603673090409,10.63719122452047,10.67566204071045,9157600
2024-09-10 00:00:00+00:00,10.68527999515452,10.733368748918977,10.589103404842296,10.608338356018066,7068500
2024-09-11 00:00:00+00:00,10.589102315608258,10.608337264805451,10.396748237553371,10.483306884765625,13224500
2024-09-12 00:00:00+00:00,10.483307177211804,10.560248810580152,10.39674852758488,10.464072227478027,14065000
2024-09-13 00:00:00+00:00,10.483307564056556,10.608337952198024,10.483307564056556,10.569867134094238,6603900
2024-09-16 00:00:00+00:00,10.627573948480105,10.752604338134773,10.617956014533593,10.694897651672363,5944200
2024-09-17 00:00:00+00:00,10.685279588405596,10.742986274169603,10.531396315990452,10.569867134094238,8131600
2024-09-18 00:00:00+00:00,10.579484811459198,10.723750146546989,10.473690293542592,10.589102745056152,6512300
2024-09-19 00:00:00+00:00,10.694896825720823,10.71413269212829,10.579484378925805,10.68527889251709,6295800
2024-09-20 00:00:00+00:00,10.617955198012343,10.65642601362332,10.45445400236154,10.483306884765625,16370400
2024-09-23 00:00:00+00:00,10.521779052868155,10.675663252309256,10.425602460086267,10.656427383422852,9714300
2024-09-24 00:00:00+00:00,10.67566268264492,10.800692154868,10.656426814784961,10.762221336364746,6693100
2024-09-25 00:00:00+00:00,10.771839845091145,10.781457779534348,10.656427383422852,10.656427383422852,6331800
2024-09-26 00:00:00+00:00,10.733367261178811,10.944957198084158,10.733367261178811,10.916104316711426,8436600
2024-09-27 00:00:00+00:00,10.944957198084158,11.041133775065452,10.877633502475595,10.916104316711426,7168000
2024-09-30 00:00:00+00:00,10.925721587796813,10.935339520884774,10.819927075478988,10.896868705749512,7967800
2024-10-01 00:00:00+00:00,10.944957582256107,11.002663347027063,10.858398017883076,10.887250900268555,6901900
2024-10-02 00:00:00+00:00,10.848780354597555,10.906487038020837,10.771838721510926,10.800691604614258,10229400
2024-10-03 00:00:00+00:00,10.714132145270321,10.839162518887422,10.656425466209912,10.723749160766602,5229700
2024-10-04 00:00:00+00:00,10.704514491858097,10.771838188171387,10.646807811292014,10.771838188171387,6625900
2024-10-07 00:00:00+00:00,10.704514758924557,10.762220523713768,10.64680807691875,10.68527889251709,4746700
2024-10-08 00:00:00+00:00,10.627574497309958,10.723751090091845,10.560249873424253,10.656427383422852,5226400
2024-10-09 00:00:00+00:00,10.627573013305664,10.723749592657727,10.598720131221704,10.627573013305664,4726300
2024-10-10 00:00:00+00:00,10.627573291168822,10.733367806387115,10.598720408330488,10.67566204071045,5999700
2024-10-11 00:00:00+00:00,10.723750517861491,10.781457204224706,10.704515567218195,10.762221336364746,5376300
2024-10-14 00:00:00+00:00,10.762221209308258,10.925722415320998,10.733368325075613,10.906487464904785,3973100
2024-10-15 00:00:00+00:00,10.896869111106986,11.021899494251793,10.896869111106986,10.93533992767334,7131400
2024-10-16 00:00:00+00:00,10.887251192682363,10.944957876219823,10.839163359820537,10.868016242980957,3873300
2024-10-17 00:00:00+00:00,10.896868846842942,10.906486780055436,10.791074333155281,10.819927215576172,5718500
2024-10-18 00:00:00+00:00,10.887251042271105,10.896868975597242,10.733367777919325,10.810309410095215,8908800
2024-10-21 00:00:00+00:00,10.76222135486462,10.810310107380518,10.68527971772585,10.694897651672363,3730400
2024-10-22 00:00:00+00:00,10.637191753688354,10.65642670413192,10.502543431716777,10.569867134094238,5379800
2024-10-23 00:00:00+00:00,10.589102325393958,10.685278905901985,10.569866458962396,10.617955207824707,6587000
2024-10-24 00:00:00+00:00,10.59872079020992,10.646808624267578,10.502543287661323,10.646808624267578,5205000
2024-10-25 00:00:00+00:00,10.589101918747309,10.646807681392767,10.56024812020802,10.579483985900879,5568000
2024-10-28 00:00:00+00:00,10.64680944897965,10.714134072865354,10.598721611197062,10.656427383422852,5557500
2024-10-29 00:00:00+00:00,10.579484956551541,10.608337840521475,10.483307453696233,10.512161254882812,5302100
2024-10-30 00:00:00+00:00,10.46407169392668,10.666043700524419,10.46407169392668,10.637190818786621,6753300
2024-10-31 00:00:00+00:00,10.685279589491147,10.810309977645318,10.656426705214539,10.70451545715332,13898500
2024-11-01 00:00:00+00:00,10.060128091165216,10.223629289710903,9.77159651036597,9.86777400970459,17811400
2024-11-04 00:00:00+00:00,9.896627703547274,9.992805210766658,9.742744425769606,9.810068130493164,9965100
2024-11-05 00:00:00+00:00,9.838920209573038,9.86777400970459,9.761978576988787,9.86777400970459,8738200
2024-11-06 00:00:00+00:00,10.069746849655493,10.069746849655493,9.800450196327889,9.810068130493164,10294100
2024-11-07 00:00:00+00:00,9.83891993129353,9.915862478918182,9.800449116089496,9.819684982299805,7466400
2024-11-08 00:00:00+00:00,9.838920758151858,9.906245378329286,9.800449939714754,9.829303741455078,5580500
2024-11-11 00:00:00+00:00,9.915863037109375,9.9928046718487,9.877392219739713,9.915863037109375,6284800
2024-11-12 00:00:00+00:00,9.88700893710552,9.92547975331151,9.77159648848755,9.80044937133789,6098100
2024-11-13 00:00:00+00:00,9.819685381694747,9.819685381694747,9.675420048116075,9.72350788116455,8182300
2024-11-14 00:00:00+00:00,9.67542006897616,9.858156219717563,9.636949252124465,9.79083251953125,9534500
2024-11-15 00:00:00+00:00,9.810067873628196,9.915863312242728,9.800449939714754,9.829303741455078,10526600
2024-11-18 00:00:00+00:00,9.848538673714744,9.887009492080168,9.752362086409518,9.761979103088379,7196500
2024-11-19 00:00:00+00:00,9.848538445188794,10.040892532552512,9.040650361044536,9.511919021606445,44867600
2024-11-20 00:00:00+00:00,9.781214303673623,9.97356838237969,9.71389060543065,9.94471549987793,45698600
2024-11-21 00:00:00+00:00,10.205700464288888,10.22517743852558,9.971982345728055,10.195962905883789,28083800
2024-11-22 00:00:00+00:00,10.176485823427535,10.234915816803007,10.118056758765302,10.215438842773438,15249800
2024-11-25 00:00:00+00:00,10.312822379507807,10.400466909667772,10.195963315532284,10.205700874328613,20358800
2024-11-26 00:00:00+00:00,10.254392360962868,10.2641308484514,10.010935746029283,10.118057250976562,15969500
2024-11-27 00:00:00+00:00,10.303083806899458,10.39072833633552,10.176486256459958,10.225177764892578,19363800
2024-11-29 00:00:00+00:00,10.419942201216255,10.429680688020472,10.273868614005856,10.361513137817383,17920000
2024-12-02 00:00:00+00:00,10.342036960411466,10.361513935519376,10.186224874401343,10.29334545135498,26433500
2024-12-03 00:00:00+00:00,10.244655413021071,10.342037507572904,10.244655413021071,10.283608436584473,10853400
2024-12-04 00:00:00+00:00,10.234915925643929,10.234915925643929,10.059626872366678,10.195962905883789,18386800
2024-12-05 00:00:00+00:00,10.137532562715066,10.137532562715066,9.874599920568755,9.9719820022583,15574600
2024-12-06 00:00:00+00:00,9.991459277101097,10.059626829210588,9.855123244168873,9.913553237915039,10982800
2024-12-09 00:00:00+00:00,9.981721639291383,10.03041315010376,9.913554081382046,9.933030128479004,12215500
2024-12-10 00:00:00+00:00,9.894076020139394,10.195962611086932,9.73826394560385,9.864861488342285,18947700
2024-12-11 00:00:00+00:00,9.99146006406731,10.00119855191092,9.728526464569757,9.757741928100586,12123900
2024-12-12 00:00:00+00:00,9.767479136680596,9.845385179206826,9.709050069142565,9.72852611541748,15017100
2024-12-13 00:00:00+00:00,9.69931057490334,9.709049061386628,9.59219000972673,9.640880584716797,10312700
2024-12-16 00:00:00+00:00,9.660358818656915,9.679834865452525,9.582452774047852,9.582452774047852,14400600
2024-12-17 00:00:00+00:00,9.485068839598904,9.572713363513769,9.40716280249974,9.475330352783203,24548700
2024-12-18 00:00:00+00:00,9.397425238126258,9.494808258415848,9.173445591658838,9.19292163848877,17762700
2024-12-19 00:00:00+00:00,9.212397850434105,9.29030388872297,9.15396785736084,9.15396785736084,16037000
2024-12-20 00:00:00+00:00,9.163706344325256,9.222136337398522,9.076061819071974,9.15396785736084,39766400
2024-12-23 00:00:00+00:00,9.11501518739486,9.202659716005634,9.076062166758213,9.183183670043945,14293300
2024-12-24 00:00:00+00:00,9.192921876655248,9.251351876085446,9.153968853272897,9.241613388061523,4341800
2024-12-26 00:00:00+00:00,9.202660041370946,9.30004306076223,9.173445507038881,9.212398529052734,13904500
2024-12-27 00:00:00+00:00,9.153968616115595,9.261090124176805,9.144231057057285,9.19292163848877,9461200
2024-12-30 00:00:00+00:00,9.115015138875597,9.134492113446878,9.046847585302638,9.095539093017578,8768000
2024-12-31 00:00:00+00:00,9.095539224918475,9.173445266906846,9.08580073749161,9.16370677947998,8301900
2025-01-02 00:00:00+00:00,9.16370612442029,9.251350647570334,9.076061601270247,9.105277061462402,11818600
2025-01-03 00:00:00+00:00,9.095539612414507,9.134492635068204,9.046848101919059,9.085801124572754,11864600
2025-01-06 00:00:00+00:00,9.329257265253055,9.436377839825518,9.153968208031507,9.183183670043945,20666900
2025-01-07 00:00:00+00:00,9.270828331460315,9.358471932613325,9.222136822788679,9.251351356506348,16161800
2025-01-08 00:00:00+00:00,9.202659142525134,9.309780639135393,9.14423007956791,9.300042152404785,11701600
2025-01-10 00:00:00+00:00,9.222136775327897,9.30004281731627,9.153968292053115,9.16370677947998,17117100
2025-01-13 00:00:00+00:00,9.144229756510311,9.280564851069373,9.1247527837372,9.270827293395996,14664100
2025-01-14 00:00:00+00:00,9.32925635428897,9.37794785750857,9.251350320622885,9.270827293395996,16247000
2025-01-15 00:00:00+00:00,9.387687332659166,9.485069420642013,9.261089782439516,9.358471870422363,28543600
