"('date', '')","('open', 'BRCC')","('high', 'BRCC')","('low', 'BRCC')","('close', 'BRCC')","('volume', 'BRCC')"
2022-04-27 00:00:00+00:00,15.210000038146973,16.139999389648438,14.930000305175781,15.75,867600
2022-04-28 00:00:00+00:00,15.899999618530273,15.899999618530273,14.699999809265137,14.9399995803833,1098900
2022-04-29 00:00:00+00:00,14.9399995803833,15.180000305175781,14.359999656677246,14.899999618530273,703300
2022-05-02 00:00:00+00:00,14.890000343322754,14.890000343322754,13.100000381469727,13.699999809265137,1142100
2022-05-03 00:00:00+00:00,13.920000076293945,14.069999694824219,13.449999809265137,13.84000015258789,710300
2022-05-04 00:00:00+00:00,13.850000381469727,14.609999656677246,13.270000457763672,14.609999656677246,654300
2022-05-05 00:00:00+00:00,14.25,14.25,11.40999984741211,12.25,1699000
2022-05-06 00:00:00+00:00,12.0,12.3100004196167,11.460000038146973,11.710000038146973,979500
2022-05-09 00:00:00+00:00,11.699999809265137,11.699999809265137,10.050000190734863,10.899999618530273,1116400
2022-05-10 00:00:00+00:00,11.0600004196167,11.192999839782715,10.114999771118164,10.729999542236328,756000
2022-05-11 00:00:00+00:00,10.869999885559082,11.26200008392334,10.25,10.449999809265137,682800
2022-05-12 00:00:00+00:00,9.739999771118164,11.180000305175781,8.779999732971191,11.029999732971191,1367300
2022-05-13 00:00:00+00:00,11.029999732971191,11.600000381469727,10.800000190734863,11.479999542236328,761500
2022-05-16 00:00:00+00:00,11.390000343322754,12.09000015258789,10.949999809265137,11.0600004196167,751100
2022-05-17 00:00:00+00:00,11.079999923706055,11.15999984741211,10.449999809265137,10.979999542236328,560800
2022-05-18 00:00:00+00:00,10.649999618530273,10.65999984741211,9.739999771118164,10.039999961853027,804000
2022-05-19 00:00:00+00:00,9.869999885559082,10.279999732971191,9.710000038146973,10.260000228881836,524200
2022-05-20 00:00:00+00:00,10.09000015258789,10.229999542236328,9.59000015258789,9.960000038146973,583400
2022-05-23 00:00:00+00:00,9.739999771118164,10.0600004196167,9.260000228881836,9.739999771118164,719600
2022-05-24 00:00:00+00:00,9.5,9.539999961853027,8.449999809265137,8.699999809265137,761300
2022-05-25 00:00:00+00:00,8.479999542236328,9.239999771118164,8.449999809265137,9.010000228881836,430200
2022-05-26 00:00:00+00:00,8.890000343322754,9.34000015258789,8.770000457763672,9.270000457763672,648300
2022-05-27 00:00:00+00:00,9.210000038146973,9.970000267028809,9.199999809265137,9.960000038146973,407600
2022-05-31 00:00:00+00:00,9.779999732971191,10.0,9.539999961853027,9.920000076293945,712500
2022-06-01 00:00:00+00:00,9.710000038146973,10.180000305175781,9.670000076293945,9.899999618530273,471200
2022-06-02 00:00:00+00:00,9.899999618530273,10.34000015258789,9.59000015258789,10.279999732971191,528300
2022-06-03 00:00:00+00:00,10.010000228881836,10.199999809265137,9.800000190734863,10.130000114440918,400200
2022-06-06 00:00:00+00:00,10.3100004196167,10.399999618530273,9.222000122070312,9.680000305175781,668300
2022-06-07 00:00:00+00:00,9.520000457763672,9.890000343322754,8.880000114440918,9.380000114440918,717600
2022-06-08 00:00:00+00:00,9.149999618530273,9.670000076293945,9.109999656677246,9.260000228881836,412400
2022-06-09 00:00:00+00:00,9.279999732971191,9.600000381469727,9.050000190734863,9.210000038146973,581600
2022-06-10 00:00:00+00:00,9.0,9.25,8.614999771118164,8.75,477000
2022-06-13 00:00:00+00:00,8.5,8.699000358581543,7.539999961853027,7.840000152587891,843400
2022-06-14 00:00:00+00:00,7.78000020980835,8.265999794006348,7.599999904632568,8.199999809265137,350700
2022-06-15 00:00:00+00:00,8.220000267028809,8.755000114440918,8.220000267028809,8.729999542236328,625700
2022-06-16 00:00:00+00:00,8.489999771118164,8.989999771118164,8.300000190734863,8.5600004196167,886200
2022-06-17 00:00:00+00:00,8.619999885559082,8.649999618530273,7.840000152587891,7.96999979019165,1237500
2022-06-21 00:00:00+00:00,8.0,8.229999542236328,7.739999771118164,7.820000171661377,588800
2022-06-22 00:00:00+00:00,7.820000171661377,7.820000171661377,7.260000228881836,7.440000057220459,931500
2022-06-23 00:00:00+00:00,7.400000095367432,7.659999847412109,7.230000019073486,7.289999961853027,558600
2022-06-24 00:00:00+00:00,7.289999961853027,7.489999771118164,7.010000228881836,7.039999961853027,3257400
2022-06-27 00:00:00+00:00,7.130000114440918,7.179999828338623,6.619999885559082,6.829999923706055,738900
2022-06-28 00:00:00+00:00,6.929999828338623,7.730000019073486,6.929999828338623,7.670000076293945,566000
2022-06-29 00:00:00+00:00,7.610000133514404,9.84000015258789,7.46999979019165,8.930000305175781,6361700
2022-06-30 00:00:00+00:00,8.710000038146973,8.829999923706055,7.949999809265137,8.15999984741211,1193500
2022-07-01 00:00:00+00:00,8.430000305175781,9.010000228881836,8.029999732971191,8.84000015258789,606700
2022-07-05 00:00:00+00:00,8.800000190734863,9.220000267028809,8.65999984741211,9.100000381469727,575500
2022-07-06 00:00:00+00:00,9.199999809265137,9.385000228881836,8.59000015258789,8.670000076293945,410900
2022-07-07 00:00:00+00:00,8.760000228881836,9.170000076293945,8.760000228881836,8.949999809265137,328100
2022-07-08 00:00:00+00:00,9.069999694824219,9.300000190734863,8.8100004196167,9.15999984741211,269500
2022-07-11 00:00:00+00:00,9.109999656677246,9.300000190734863,8.899999618530273,9.229999542236328,290200
2022-07-12 00:00:00+00:00,9.100000381469727,9.229999542236328,8.40999984741211,8.470000267028809,314600
2022-07-13 00:00:00+00:00,8.5,8.800000190734863,8.470000267028809,8.75,394600
2022-07-14 00:00:00+00:00,9.0,9.348999977111816,8.920000076293945,9.170000076293945,480000
2022-07-15 00:00:00+00:00,9.329999923706055,9.34000015258789,8.899999618530273,9.010000228881836,267700
2022-07-18 00:00:00+00:00,9.140000343322754,9.6899995803833,9.029999732971191,9.119999885559082,401400
2022-07-19 00:00:00+00:00,9.100000381469727,9.25,8.619999885559082,8.739999771118164,350300
2022-07-20 00:00:00+00:00,8.779999732971191,9.25,8.699999809265137,9.199999809265137,257700
2022-07-21 00:00:00+00:00,9.220000267028809,9.220000267028809,8.760000228881836,8.989999771118164,201100
2022-07-22 00:00:00+00:00,9.130000114440918,9.369999885559082,8.819999694824219,8.899999618530273,484000
2022-07-25 00:00:00+00:00,8.899999618530273,9.25,8.779999732971191,9.199999809265137,216200
2022-07-26 00:00:00+00:00,9.180000305175781,9.220000267028809,8.819999694824219,9.1899995803833,238200
2022-07-27 00:00:00+00:00,9.239999771118164,9.25,8.779999732971191,8.920000076293945,305400
2022-07-28 00:00:00+00:00,8.920000076293945,9.359999656677246,8.880000114440918,9.359999656677246,345900
2022-07-29 00:00:00+00:00,9.380000114440918,9.4399995803833,8.850000381469727,9.390000343322754,436600
2022-08-01 00:00:00+00:00,9.390000343322754,9.850000381469727,9.170000076293945,9.449999809265137,531800
2022-08-02 00:00:00+00:00,9.510000228881836,9.510000228881836,8.800000190734863,9.050000190734863,482100
2022-08-03 00:00:00+00:00,9.09000015258789,9.25,8.729999542236328,8.8100004196167,411300
2022-08-04 00:00:00+00:00,8.9399995803833,9.239999771118164,8.75,8.970000267028809,312600
2022-08-05 00:00:00+00:00,8.779999732971191,9.100000381469727,8.760000228881836,8.800000190734863,327700
2022-08-08 00:00:00+00:00,8.850000381469727,9.050000190734863,8.630000114440918,8.640000343322754,500000
2022-08-09 00:00:00+00:00,8.5600004196167,8.600000381469727,8.25,8.479999542236328,457700
2022-08-10 00:00:00+00:00,8.600000381469727,8.739999771118164,8.364999771118164,8.619999885559082,477000
2022-08-11 00:00:00+00:00,8.739999771118164,10.199999809265137,8.722999572753906,9.789999961853027,2279800
2022-08-12 00:00:00+00:00,9.800000190734863,10.279999732971191,9.100000381469727,10.229999542236328,968900
2022-08-15 00:00:00+00:00,10.140000343322754,10.489999771118164,9.850000381469727,10.25,655900
2022-08-16 00:00:00+00:00,10.050000190734863,10.385000228881836,10.039999961853027,10.239999771118164,659900
2022-08-17 00:00:00+00:00,10.079999923706055,10.3100004196167,9.789999961853027,9.90999984741211,481400
2022-08-18 00:00:00+00:00,9.8100004196167,10.300000190734863,9.729999542236328,10.199999809265137,495400
2022-08-19 00:00:00+00:00,10.050000190734863,10.310999870300293,9.869999885559082,10.25,809000
2022-08-22 00:00:00+00:00,10.119999885559082,10.289999961853027,9.550000190734863,9.770000457763672,592700
2022-08-23 00:00:00+00:00,9.989999771118164,10.09000015258789,9.635000228881836,9.979999542236328,389700
2022-08-24 00:00:00+00:00,10.0,10.170000076293945,9.789999961853027,10.100000381469727,465900
2022-08-25 00:00:00+00:00,10.130000114440918,10.989999771118164,10.130000114440918,10.390000343322754,959700
2022-08-26 00:00:00+00:00,10.430000305175781,10.640000343322754,10.074999809265137,10.539999961853027,690900
2022-08-29 00:00:00+00:00,10.5,11.050000190734863,10.449999809265137,10.899999618530273,919600
2022-08-30 00:00:00+00:00,11.050000190734863,11.067000389099121,9.0,9.319999694824219,1018100
2022-08-31 00:00:00+00:00,9.300000190734863,9.800000190734863,9.300000190734863,9.75,460900
2022-09-01 00:00:00+00:00,9.800000190734863,9.819999694824219,9.319999694824219,9.449999809265137,331300
2022-09-02 00:00:00+00:00,9.449999809265137,9.579999923706055,9.220000267028809,9.279999732971191,266800
2022-09-06 00:00:00+00:00,9.289999961853027,9.350000381469727,8.729999542236328,8.739999771118164,953400
2022-09-07 00:00:00+00:00,8.720000267028809,9.0,8.5,8.960000038146973,623300
2022-09-08 00:00:00+00:00,8.899999618530273,8.899999618530273,8.300000190734863,8.59000015258789,577100
2022-09-09 00:00:00+00:00,8.539999961853027,8.98799991607666,8.510000228881836,8.970000267028809,403400
2022-09-12 00:00:00+00:00,8.979999542236328,9.319999694824219,8.880000114440918,8.979999542236328,463200
2022-09-13 00:00:00+00:00,8.800000190734863,9.0,8.579999923706055,8.829999923706055,531000
2022-09-14 00:00:00+00:00,8.979999542236328,9.239999771118164,8.8100004196167,9.079999923706055,1123800
2022-09-15 00:00:00+00:00,8.930000305175781,9.180000305175781,8.520000457763672,8.569999694824219,1103200
2022-09-16 00:00:00+00:00,8.479999542236328,8.510000228881836,8.135000228881836,8.350000381469727,1247300
2022-09-19 00:00:00+00:00,8.229999542236328,8.600000381469727,8.180000305175781,8.380000114440918,988000
2022-09-20 00:00:00+00:00,8.319999694824219,8.529999732971191,8.010000228881836,8.039999961853027,1005800
2022-09-21 00:00:00+00:00,8.079999923706055,8.180000305175781,7.769999980926514,7.800000190734863,446800
2022-09-22 00:00:00+00:00,7.860000133514404,7.928999900817871,7.5,7.710000038146973,486600
2022-09-23 00:00:00+00:00,7.699999809265137,7.809999942779541,7.289999961853027,7.46999979019165,462000
2022-09-26 00:00:00+00:00,7.460000038146973,7.635000228881836,7.260000228881836,7.409999847412109,346300
2022-09-27 00:00:00+00:00,7.449999809265137,8.0,7.349999904632568,7.980000019073486,416000
2022-09-28 00:00:00+00:00,8.0,8.390000343322754,7.840000152587891,8.3100004196167,358100
2022-09-29 00:00:00+00:00,8.1899995803833,8.1899995803833,7.46999979019165,7.590000152587891,355600
2022-09-30 00:00:00+00:00,7.599999904632568,7.880000114440918,7.440000057220459,7.730000019073486,380300
2022-10-03 00:00:00+00:00,7.849999904632568,8.199999809265137,7.699999809265137,7.71999979019165,324100
2022-10-04 00:00:00+00:00,7.860000133514404,7.986999988555908,7.760000228881836,7.789999961853027,326900
2022-10-05 00:00:00+00:00,7.75,7.75,7.059999942779541,7.130000114440918,573900
2022-10-06 00:00:00+00:00,7.110000133514404,7.190000057220459,6.769999980926514,6.789999961853027,493100
2022-10-07 00:00:00+00:00,6.769999980926514,6.800000190734863,6.550000190734863,6.639999866485596,377700
2022-10-10 00:00:00+00:00,6.690000057220459,6.829999923706055,6.590000152587891,6.789999961853027,183800
2022-10-11 00:00:00+00:00,6.78000020980835,6.908999919891357,6.510000228881836,6.679999828338623,255200
2022-10-12 00:00:00+00:00,6.75,6.849999904632568,6.28000020980835,6.579999923706055,429700
2022-10-13 00:00:00+00:00,6.590000152587891,7.158999919891357,6.380000114440918,7.119999885559082,552500
2022-10-14 00:00:00+00:00,7.179999828338623,7.190999984741211,6.46999979019165,6.46999979019165,354600
2022-10-17 00:00:00+00:00,6.550000190734863,6.730000019073486,6.429999828338623,6.559999942779541,363600
2022-10-18 00:00:00+00:00,6.670000076293945,6.835000038146973,6.199999809265137,6.349999904632568,520700
2022-10-19 00:00:00+00:00,6.289999961853027,6.336999893188477,5.820000171661377,6.070000171661377,601800
2022-10-20 00:00:00+00:00,6.099999904632568,6.239999771118164,5.929999828338623,6.03000020980835,321500
2022-10-21 00:00:00+00:00,6.190000057220459,6.329999923706055,5.96999979019165,6.300000190734863,261100
2022-10-24 00:00:00+00:00,6.389999866485596,6.409999847412109,6.099999904632568,6.260000228881836,228700
2022-10-25 00:00:00+00:00,6.25,7.269999980926514,6.25,7.03000020980835,649500
2022-10-26 00:00:00+00:00,7.090000152587891,7.289999961853027,6.880000114440918,6.949999809265137,280300
2022-10-27 00:00:00+00:00,6.960000038146973,7.28000020980835,6.900000095367432,7.050000190734863,333900
2022-10-28 00:00:00+00:00,7.090000152587891,7.364999771118164,6.929999828338623,7.239999771118164,267800
2022-10-31 00:00:00+00:00,7.230000019073486,7.340000152587891,7.070000171661377,7.25,264200
2022-11-01 00:00:00+00:00,7.349999904632568,7.429999828338623,7.090000152587891,7.389999866485596,233600
2022-11-02 00:00:00+00:00,7.380000114440918,7.650000095367432,7.085000038146973,7.119999885559082,291800
2022-11-03 00:00:00+00:00,7.039999961853027,7.130000114440918,6.849999904632568,6.880000114440918,168100
2022-11-04 00:00:00+00:00,6.96999979019165,7.099999904632568,6.800000190734863,7.090000152587891,238000
2022-11-07 00:00:00+00:00,7.110000133514404,8.0600004196167,7.060999870300293,7.539999961853027,840100
2022-11-08 00:00:00+00:00,7.579999923706055,7.639999866485596,7.099999904632568,7.329999923706055,486300
2022-11-09 00:00:00+00:00,7.289999961853027,7.5,6.929999828338623,7.070000171661377,721400
2022-11-10 00:00:00+00:00,7.170000076293945,7.630000114440918,6.940000057220459,7.03000020980835,474600
2022-11-11 00:00:00+00:00,6.989999771118164,7.019999980926514,6.349999904632568,6.389999866485596,964300
2022-11-14 00:00:00+00:00,6.460000038146973,6.519999980926514,6.099999904632568,6.380000114440918,610800
2022-11-15 00:00:00+00:00,6.5,6.650000095367432,6.139999866485596,6.349999904632568,393500
2022-11-16 00:00:00+00:00,6.260000228881836,6.420000076293945,6.130000114440918,6.170000076293945,360800
2022-11-17 00:00:00+00:00,6.199999809265137,6.579999923706055,6.119999885559082,6.510000228881836,497100
2022-11-18 00:00:00+00:00,6.639999866485596,6.639999866485596,6.150000095367432,6.230000019073486,340800
2022-11-21 00:00:00+00:00,6.170000076293945,6.320000171661377,5.909999847412109,6.119999885559082,546500
2022-11-22 00:00:00+00:00,6.099999904632568,6.199999809265137,5.869999885559082,6.0,538900
2022-11-23 00:00:00+00:00,6.019999980926514,6.199999809265137,5.960000038146973,6.179999828338623,511500
2022-11-25 00:00:00+00:00,6.21999979019165,6.300000190734863,6.139999866485596,6.260000228881836,332700
2022-11-28 00:00:00+00:00,6.260000228881836,6.369999885559082,5.869999885559082,5.940000057220459,412400
2022-11-29 00:00:00+00:00,5.929999828338623,6.079999923706055,5.880000114440918,5.980000019073486,314400
2022-11-30 00:00:00+00:00,6.0,6.164999961853027,5.829999923706055,6.110000133514404,380200
2022-12-01 00:00:00+00:00,6.099999904632568,6.150000095367432,5.959000110626221,6.070000171661377,188600
2022-12-02 00:00:00+00:00,6.0,6.440000057220459,5.989999771118164,6.369999885559082,272100
2022-12-05 00:00:00+00:00,6.309999942779541,6.349999904632568,5.929999828338623,5.96999979019165,269800
2022-12-06 00:00:00+00:00,6.0,6.059999942779541,5.869999885559082,5.920000076293945,332000
2022-12-07 00:00:00+00:00,5.909999847412109,6.019999980926514,5.769999980926514,5.78000020980835,391700
2022-12-08 00:00:00+00:00,5.78000020980835,6.078999996185303,5.75,5.989999771118164,283300
2022-12-09 00:00:00+00:00,6.099999904632568,6.309999942779541,5.994999885559082,6.099999904632568,307200
2022-12-12 00:00:00+00:00,6.099999904632568,6.25,6.071000099182129,6.159999847412109,247300
2022-12-13 00:00:00+00:00,6.409999847412109,6.538000106811523,6.340000152587891,6.510000228881836,523700
2022-12-14 00:00:00+00:00,6.510000228881836,6.78000020980835,6.369999885559082,6.5,370200
2022-12-15 00:00:00+00:00,6.5,6.590000152587891,6.449999809265137,6.5,354500
2022-12-16 00:00:00+00:00,6.510000228881836,6.880000114440918,6.480000019073486,6.78000020980835,784500
2022-12-19 00:00:00+00:00,6.789999961853027,6.789999961853027,5.914999961853027,6.28000020980835,462400
2022-12-20 00:00:00+00:00,6.28000020980835,6.320000171661377,6.0,6.199999809265137,223500
2022-12-21 00:00:00+00:00,6.170000076293945,6.309999942779541,6.0,6.019999980926514,242800
2022-12-22 00:00:00+00:00,5.940000057220459,6.130000114440918,5.929999828338623,6.110000133514404,235400
2022-12-23 00:00:00+00:00,6.190000057220459,6.519999980926514,6.090000152587891,6.46999979019165,583000
2022-12-27 00:00:00+00:00,6.429999828338623,6.429999828338623,6.019999980926514,6.079999923706055,308000
2022-12-28 00:00:00+00:00,6.099999904632568,6.260000228881836,6.059999942779541,6.170000076293945,230700
2022-12-29 00:00:00+00:00,6.179999828338623,6.360000133514404,6.119999885559082,6.210000038146973,279300
2022-12-30 00:00:00+00:00,6.150000095367432,6.5,6.0,6.110000133514404,497900
2023-01-03 00:00:00+00:00,6.199999809265137,6.510000228881836,6.150000095367432,6.329999923706055,308700
2023-01-04 00:00:00+00:00,6.349999904632568,6.5,6.130000114440918,6.389999866485596,278800
2023-01-05 00:00:00+00:00,6.420000076293945,6.445000171661377,5.960000038146973,6.0,480200
2023-01-06 00:00:00+00:00,6.019999980926514,6.110000133514404,5.860000133514404,6.050000190734863,520200
2023-01-09 00:00:00+00:00,6.130000114440918,6.183000087738037,5.965000152587891,6.010000228881836,305000
2023-01-10 00:00:00+00:00,6.139999866485596,6.5,6.085000038146973,6.5,517000
2023-01-11 00:00:00+00:00,6.539999961853027,6.849999904632568,6.440000057220459,6.619999885559082,460000
2023-01-12 00:00:00+00:00,6.610000133514404,6.75,6.389999866485596,6.650000095367432,369100
2023-01-13 00:00:00+00:00,6.610000133514404,6.860000133514404,6.559999942779541,6.75,395100
2023-01-17 00:00:00+00:00,6.690000057220459,7.0,6.670000076293945,6.820000171661377,275800
2023-01-18 00:00:00+00:00,6.860000133514404,6.98199987411499,6.210000038146973,6.380000114440918,459100
2023-01-19 00:00:00+00:00,6.230000019073486,6.300000190734863,6.019999980926514,6.079999923706055,559000
2023-01-20 00:00:00+00:00,6.110000133514404,6.349999904632568,6.019999980926514,6.269999980926514,547400
2023-01-23 00:00:00+00:00,6.300000190734863,6.427000045776367,6.176000118255615,6.289999961853027,198300
2023-01-24 00:00:00+00:00,6.25,6.449999809265137,6.199999809265137,6.289999961853027,187100
2023-01-25 00:00:00+00:00,6.21999979019165,6.25,6.079999923706055,6.21999979019165,311600
2023-01-26 00:00:00+00:00,6.25,6.349999904632568,6.110000133514404,6.300000190734863,242900
2023-01-27 00:00:00+00:00,6.28000020980835,6.28000020980835,5.744999885559082,5.909999847412109,3524500
2023-01-30 00:00:00+00:00,6.199999809265137,6.369999885559082,6.03000020980835,6.130000114440918,886300
2023-01-31 00:00:00+00:00,6.159999847412109,6.71999979019165,6.15500020980835,6.599999904632568,824800
2023-02-01 00:00:00+00:00,6.590000152587891,6.650000095367432,6.239999771118164,6.550000190734863,605600
2023-02-02 00:00:00+00:00,6.670000076293945,7.239999771118164,6.550000190734863,7.079999923706055,1432700
2023-02-03 00:00:00+00:00,7.050000190734863,7.190000057220459,6.840000152587891,7.019999980926514,578400
2023-02-06 00:00:00+00:00,7.019999980926514,7.400000095367432,6.909999847412109,7.340000152587891,492700
2023-02-07 00:00:00+00:00,7.400000095367432,7.420000076293945,6.900000095367432,7.099999904632568,753800
2023-02-08 00:00:00+00:00,7.039999961853027,7.177000045776367,6.909999847412109,7.0,368700
2023-02-09 00:00:00+00:00,7.010000228881836,7.039999961853027,6.710000038146973,6.889999866485596,528200
2023-02-10 00:00:00+00:00,6.820000171661377,7.010000228881836,6.75,6.869999885559082,421200
2023-02-13 00:00:00+00:00,6.809999942779541,7.010000228881836,6.676000118255615,7.0,292100
2023-02-14 00:00:00+00:00,6.940000057220459,7.619999885559082,6.877999782562256,7.53000020980835,612700
2023-02-15 00:00:00+00:00,7.510000228881836,8.270000457763672,7.510000228881836,7.949999809265137,1486200
2023-02-16 00:00:00+00:00,7.989999771118164,8.050000190734863,7.675000190734863,7.75,527800
2023-02-17 00:00:00+00:00,7.71999979019165,7.71999979019165,7.25,7.329999923706055,385400
2023-02-21 00:00:00+00:00,7.230000019073486,7.28000020980835,6.570000171661377,6.769999980926514,720400
2023-02-22 00:00:00+00:00,6.800000190734863,6.920000076293945,6.570000171661377,6.840000152587891,411600
2023-02-23 00:00:00+00:00,6.860000133514404,7.304999828338623,6.840000152587891,7.269999980926514,490700
2023-02-24 00:00:00+00:00,7.150000095367432,7.190000057220459,6.75,6.820000171661377,432000
2023-02-27 00:00:00+00:00,6.869999885559082,7.125,6.699999809265137,6.789999961853027,413300
2023-02-28 00:00:00+00:00,6.78000020980835,6.829999923706055,6.590000152587891,6.659999847412109,487700
2023-03-01 00:00:00+00:00,6.699999809265137,6.71999979019165,6.090000152587891,6.199999809265137,801600
2023-03-02 00:00:00+00:00,6.170000076293945,6.239999771118164,6.070000171661377,6.139999866485596,493300
2023-03-03 00:00:00+00:00,6.230000019073486,6.369999885559082,6.179999828338623,6.25,437600
2023-03-06 00:00:00+00:00,6.260000228881836,6.260000228881836,5.96999979019165,6.059999942779541,621100
2023-03-07 00:00:00+00:00,6.050000190734863,6.210000038146973,5.994999885559082,6.110000133514404,417500
2023-03-08 00:00:00+00:00,6.070000171661377,6.119999885559082,5.820000171661377,6.03000020980835,660800
2023-03-09 00:00:00+00:00,6.050000190734863,6.119999885559082,5.900000095367432,6.0,923200
2023-03-10 00:00:00+00:00,6.019999980926514,6.03000020980835,5.829999923706055,5.949999809265137,592600
2023-03-13 00:00:00+00:00,5.849999904632568,6.03000020980835,5.769999980926514,5.989999771118164,532400
2023-03-14 00:00:00+00:00,6.090000152587891,6.15500020980835,5.929999828338623,6.0,817000
