"('date', '')","('open', 'CRBG')","('high', 'CRBG')","('low', 'CRBG')","('close', 'CRBG')","('volume', 'CRBG')"
2022-11-22 00:00:00+00:00,17.709591968806006,18.104571317122883,17.709591968806006,17.854686737060547,609400
2022-11-23 00:00:00+00:00,17.790194919772883,18.23354008064446,17.790194919772883,18.06426239013672,796200
2022-11-25 00:00:00+00:00,18.05620628520127,18.088450249248535,17.83856414031272,18.048145294189453,211400
2022-11-28 00:00:00+00:00,18.007843236059824,18.007843236059824,17.37909972696436,17.395221710205078,809000
2022-11-29 00:00:00+00:00,17.419404603220833,17.733775587553016,17.387160636890897,17.500011444091797,685100
2022-11-30 00:00:00+00:00,17.516131443033967,18.00784111152618,17.37103668593943,17.92723274230957,764600
2022-12-01 00:00:00+00:00,17.983658746422005,18.07232810930032,17.846624975372254,17.894990921020508,648800
2022-12-02 00:00:00+00:00,17.604801633798143,18.023963943525917,17.588679651698573,17.78213882446289,569200
2022-12-05 00:00:00+00:00,17.65316118588504,17.8063168987411,17.08084481609746,17.105026245117188,818000
2022-12-06 00:00:00+00:00,17.056665798331576,17.274307934753175,16.532713702761505,16.65362548828125,1198200
2022-12-07 00:00:00+00:00,16.5327157972083,16.822905349199758,16.157888138378322,16.20222282409668,1426000
2022-12-08 00:00:00+00:00,16.347317068414046,16.540776250957318,15.984580140222342,16.129674911499023,2436900
2022-12-09 00:00:00+00:00,16.057124971875794,16.419861842371958,15.944274184377727,15.99263858795166,1072600
2022-12-12 00:00:00+00:00,16.08130980960011,16.49240959392629,15.791120279509306,16.42792320251465,1149500
2022-12-13 00:00:00+00:00,16.750351176692654,16.88738490546525,16.307006036557155,16.45210075378418,1368400
2022-12-14 00:00:00+00:00,16.379559398407896,16.806782718215242,16.169978234208646,16.395681381225586,1172700
2022-12-15 00:00:00+00:00,16.126629544077367,16.387525214123126,16.028792890279778,16.04509925842285,1785200
2022-12-16 00:00:00+00:00,16.0124890814548,16.34676190651124,15.335790245967239,15.384709358215332,8299700
2022-12-19 00:00:00+00:00,15.441776146545557,15.92280307504576,15.441776146545557,15.824966430664062,1503000
2022-12-20 00:00:00+00:00,15.841272002023196,16.330452089253956,15.841272002023196,16.061403274536133,2170300
2022-12-21 00:00:00+00:00,16.19185554172999,16.827788430398577,16.12663161583934,16.746259689331055,2127300
2022-12-22 00:00:00+00:00,16.56689213628364,16.6891867985866,16.036947562930155,16.37937355041504,1288700
2022-12-23 00:00:00+00:00,16.420137019673206,16.59950396594518,16.159241339707695,16.526126861572266,1078000
2022-12-27 00:00:00+00:00,16.607662353053943,16.69734429922392,16.216317155446998,16.273387908935547,679100
2022-12-28 00:00:00+00:00,16.216314102754353,16.305997587102976,16.077713061061534,16.167396545410156,1014600
2022-12-29 00:00:00+00:00,16.19185539000203,16.5261282014419,16.19185539000203,16.477209091186523,490700
2022-12-30 00:00:00+00:00,16.379373265607537,16.46905674209874,16.183701498312978,16.35491371154785,967000
2023-01-03 00:00:00+00:00,16.363068569164376,16.473134241094407,16.20000952394521,16.42013931274414,1340600
2023-01-04 00:00:00+00:00,16.485358683938404,16.93377443319976,16.424212142035064,16.860397338867188,2679500
2023-01-05 00:00:00+00:00,16.89301093937993,16.89301093937993,16.208158997439845,16.281536102294922,1570200
2023-01-06 00:00:00+00:00,16.469057028465677,16.469057028465677,16.179624409773442,16.37937355041504,1852300
2023-01-09 00:00:00+00:00,16.493516287671163,16.92562578621138,16.428292359123688,16.664730072021484,2639300
2023-01-10 00:00:00+00:00,16.7054958660246,16.856325922053855,16.538359437705353,16.591354370117188,1028400
2023-01-11 00:00:00+00:00,16.56689175708924,17.088683133671275,16.5098210196582,17.031612396240234,1164900
2023-01-12 00:00:00+00:00,17.08053467872808,17.32512404319575,16.893014507237524,17.202829360961914,1928400
2023-01-13 00:00:00+00:00,16.803329446516077,17.243590531741926,16.705492785876462,17.031612396240234,1359300
2023-01-17 00:00:00+00:00,16.941929860944775,17.39034411455167,16.844093203852974,17.316967010498047,1600200
2023-01-18 00:00:00+00:00,17.325124017492872,17.357736762072847,16.591354370117188,16.591354370117188,923800
2023-01-19 00:00:00+00:00,16.40383046684463,16.738103215743617,16.273381085631144,16.48535919189453,1196800
2023-01-20 00:00:00+00:00,16.50167085497515,16.990851137575813,16.493517668841324,16.909320831298828,874200
2023-01-23 00:00:00+00:00,16.966390234578906,17.308816249755804,16.78294744875894,17.27620506286621,1870400
2023-01-24 00:00:00+00:00,17.145756234875005,17.537099785769982,17.056072754647015,17.447416305541992,1115800
2023-01-25 00:00:00+00:00,17.308814600838325,17.643087398683175,17.272126047169454,17.528945922851562,938600
2023-01-26 00:00:00+00:00,17.683852637479152,17.76538292637083,17.51263887530054,17.72461700439453,921500
2023-01-27 00:00:00+00:00,17.74092575272441,17.822456052551512,17.54525396617604,17.59417152404785,756400
2023-01-30 00:00:00+00:00,17.471877039791476,17.797996687546988,17.43926429748535,17.43926429748535,730900
2023-01-31 00:00:00+00:00,17.382190598774436,17.781687293748565,17.23543639346539,17.740922927856445,1318300
2023-02-01 00:00:00+00:00,17.53710033503614,17.936597083469724,17.300662627051988,17.610477447509766,1702600
2023-02-02 00:00:00+00:00,17.62678376809457,17.797995993340187,17.243591836249657,17.520793914794922,1821800
2023-02-03 00:00:00+00:00,17.406654077131222,17.67162562531175,17.325123771898276,17.38219451904297,1084600
2023-02-06 00:00:00+00:00,17.292510640968942,17.700160602953815,17.206904522166806,17.69200897216797,1576100
2023-02-07 00:00:00+00:00,17.643087485945383,17.977360285443535,17.561558748554408,17.936595916748047,1694600
2023-02-08 00:00:00+00:00,17.87952637176017,18.03035641207247,17.704236775561654,17.814302444458008,1650000
2023-02-09 00:00:00+00:00,17.920288943334516,18.009972417515453,17.312891472911627,17.455568313598633,1298800
2023-02-10 00:00:00+00:00,17.316965900449237,17.52894401467587,17.251741984922642,17.41480255126953,1103200
2023-02-13 00:00:00+00:00,17.414803274683898,17.6512393951416,17.26804906988766,17.6512393951416,1175600
2023-02-14 00:00:00+00:00,17.49633178703685,17.838757742252135,17.45556742179776,17.60232162475586,1326600
2023-02-15 00:00:00+00:00,17.42295973753793,17.602325157675125,17.300663507153168,17.577865600585938,1040700
2023-02-16 00:00:00+00:00,17.382192100013516,17.708311720498934,16.7462592288322,16.876707077026367,3476200
2023-02-17 00:00:00+00:00,16.72995328497202,17.12945002462011,16.216313508952297,16.97454261779785,2285000
2023-02-21 00:00:00+00:00,16.469057957678157,16.78294703844354,16.1918558781187,16.550586700439453,3152900
2023-02-22 00:00:00+00:00,16.49351383846471,16.6973387792912,16.38752555346173,16.501667022705078,1805800
2023-02-23 00:00:00+00:00,16.623961450399264,16.803328391129348,16.456825063394056,16.566890716552734,1528600
2023-02-24 00:00:00+00:00,16.469060134022847,16.63211919615437,16.273386771366948,16.575048446655273,1909000
2023-02-27 00:00:00+00:00,16.713645085516593,16.852246106964774,16.363065939791134,16.411983489990234,1478400
2023-02-28 00:00:00+00:00,16.452748012886723,16.6688019333783,16.305993819699705,16.48535919189453,1498300
2023-03-01 00:00:00+00:00,16.705492465161782,16.819633937832556,16.517973887185246,16.689186096191406,1847900
2023-03-02 00:00:00+00:00,16.550585352692174,16.770716672368554,16.550585352692174,16.713645935058594,2324100
2023-03-03 00:00:00+00:00,16.672883934241717,16.941932844803656,16.636195375753218,16.901166915893555,1788700
2023-03-06 00:00:00+00:00,16.844097379479997,17.053629448427596,16.65657875821777,16.778873443603516,1500300
2023-03-07 00:00:00+00:00,16.738106434227074,16.81963517495371,16.24484884448905,16.33860969543457,1347000
2023-03-08 00:00:00+00:00,16.29784339313572,16.436444426251434,15.89834666358126,16.020641326904297,1709600
2023-03-09 00:00:00+00:00,15.947264591798003,15.979877332147993,15.10750674357943,15.16457748413086,2225900
2023-03-10 00:00:00+00:00,14.977058325324466,15.144194725638357,14.520489308074962,14.569408416748047,2714600
2023-03-13 00:00:00+00:00,14.316665868052915,14.316665868052915,13.62366063916201,13.729650497436523,2870000
2023-03-14 00:00:00+00:00,14.153605631086915,14.60201991824494,13.99869822704317,14.055768966674805,2300000
2023-03-15 00:00:00+00:00,13.615509409327753,13.664426969553622,13.00403368625958,13.362765312194824,2436100
2023-03-16 00:00:00+00:00,13.313150355941106,13.81756055827588,12.77566245878756,13.693525314331055,2106000
2023-03-17 00:00:00+00:00,13.544681235517482,13.623238092497726,12.916235054240119,12.924504280090332,2374400
2023-03-20 00:00:00+00:00,13.139501154303758,13.387572442364398,13.04854123514329,13.065079689025879,1392500
2023-03-21 00:00:00+00:00,13.453725637882489,13.991212809756641,13.197385104642898,13.792756080627441,1943700
2023-03-22 00:00:00+00:00,13.73487027568526,13.780350229264652,12.916235054240119,12.924504280090332,1862300
2023-03-23 00:00:00+00:00,13.007196075020564,13.015465302080099,11.9570286849635,12.196830749511719,2750800
2023-03-24 00:00:00+00:00,11.990104057261854,12.130677754124395,11.584921419762455,12.039718627929688,2429300
2023-03-27 00:00:00+00:00,12.378748097832242,12.651626244458479,12.196829070549153,12.585474014282227,2258600
2023-03-28 00:00:00+00:00,12.52759331227033,12.858355333354833,12.453172626408374,12.643360137939453,1840400
2023-03-29 00:00:00+00:00,12.916236343509546,13.032003151177769,12.82527721586821,12.990657806396484,1973900
2023-03-30 00:00:00+00:00,13.147768104622035,13.371032475187265,13.023732868928104,13.156037330627441,1374300
2023-03-31 00:00:00+00:00,13.288342387938549,13.371033074505405,12.817007524859228,13.246997833251953,3547300
2023-04-03 00:00:00+00:00,13.280074018528564,13.3214201530769,12.812873738488735,12.866622924804688,2063100
2023-04-04 00:00:00+00:00,13.371032880550008,13.519875798772555,12.593742961606504,12.68470287322998,3118700
2023-04-05 00:00:00+00:00,12.486246726387702,13.048540730502456,12.486246726387702,12.965850830078125,2646000
2023-04-06 00:00:00+00:00,12.949312434367718,13.288342841386518,12.89142942495383,13.180845260620117,2109700
2023-04-10 00:00:00+00:00,13.023734343946808,13.143635768814411,12.883160640321218,13.08161735534668,3134100
2023-04-11 00:00:00+00:00,13.205652940594804,13.387571984091549,12.90796708967343,13.180845260620117,1171000
2023-04-12 00:00:00+00:00,13.26353803046004,13.387573288026942,13.08575279437946,13.230461120605469,1355400
2023-04-13 00:00:00+00:00,13.18911588889269,13.503339437926368,13.172578222415625,13.437187194824219,709300
2023-04-14 00:00:00+00:00,13.511607284587177,13.676988664037635,13.24286293727861,13.362764358520508,1598200
2023-04-17 00:00:00+00:00,13.437185243140037,13.842367870439176,13.346225330638351,13.78448486328125,1469200
2023-04-18 00:00:00+00:00,13.77621563694531,13.883714002118877,13.676988075301338,13.78448486328125,1178800
2023-04-19 00:00:00+00:00,13.743142649172702,14.218611415506423,13.730738018959528,14.057365417480469,1229200
2023-04-20 00:00:00+00:00,13.842368237942322,13.908520473192475,13.569490070386232,13.693525314331055,772700
2023-04-21 00:00:00+00:00,13.710064103607191,13.809293247512326,13.39584137276278,13.75967788696289,1485900
2023-04-24 00:00:00+00:00,13.668720370559495,14.04496153616262,13.668720370559495,13.90852165222168,1903600
2023-04-25 00:00:00+00:00,13.701794855211233,13.763813267203222,13.329689114840509,13.404109001159668,1045400
2023-04-26 00:00:00+00:00,13.37930318017281,13.561221440820681,13.1560387849274,13.238729476928711,928500
2023-04-27 00:00:00+00:00,13.404107924431925,13.817559765316712,13.395840275544602,13.710062980651855,1538900
2023-04-28 00:00:00+00:00,13.45372459255409,13.991211722666533,13.371033900876693,13.941597938537598,1058700
2023-05-01 00:00:00+00:00,13.891980424379378,13.958132652030956,13.730734468053253,13.916788101196289,1002300
2023-05-02 00:00:00+00:00,13.84236837654324,13.916789839094042,13.131231446185208,13.321419715881348,1980900
2023-05-03 00:00:00+00:00,13.453725865411732,13.76794863088196,13.216403920599127,13.263538360595703,1730600
2023-05-04 00:00:00+00:00,13.18911509713443,13.18911509713443,12.329135199835173,12.726049423217773,3011500
2023-05-05 00:00:00+00:00,13.230459991985468,13.780351742455357,13.015464827852455,13.75967788696289,4589200
2023-05-08 00:00:00+00:00,13.809294617724262,14.007751348032444,13.71419928916565,13.834100723266602,2135900
2023-05-09 00:00:00+00:00,14.049095193840222,14.189668901137955,13.602567967666944,13.891983032226562,1646500
2023-05-10 00:00:00+00:00,13.925059180401913,14.024286746490954,13.453724298494652,13.71833324432373,1420400
2023-05-11 00:00:00+00:00,13.552952441325601,13.883715214881189,13.495069429111512,13.842369079589844,1000500
2023-05-12 00:00:00+00:00,13.925058948382512,13.925058948382512,13.362764159267817,13.47026252746582,1453700
2023-05-15 00:00:00+00:00,13.643911866735014,13.904386989441473,13.470262836393198,13.75967788696289,1793700
2023-05-16 00:00:00+00:00,13.751407280896084,13.916788645085136,13.636467721714702,13.68525505065918,1102900
2023-05-17 00:00:00+00:00,13.867177012399106,14.297167364068958,13.7844863175097,14.255821228027344,859700
2023-05-18 00:00:00+00:00,14.131784800933719,14.164860129826957,13.896117365242269,14.007749557495117,1159400
2023-05-19 00:00:00+00:00,14.06563265328042,14.173129444342955,13.933328182498672,14.049094200134277,1331800
2023-05-22 00:00:00+00:00,14.131785974290146,14.313704241291783,14.04909527940074,14.255821228027344,1445400
2023-05-23 00:00:00+00:00,14.388125669146758,14.86772980554519,14.272359642938321,14.446008682250977,1954500
2023-05-24 00:00:00+00:00,14.26409121237957,14.412934155642382,13.809294732137783,14.040826797485352,1361300
2023-05-25 00:00:00+00:00,13.991212266136303,14.27649350745124,13.792755544718021,14.255821228027344,2266100
2023-05-26 00:00:00+00:00,14.272358586026117,14.363318501136208,14.024286520415062,14.049094200134277,1837900
2023-05-30 00:00:00+00:00,14.098709846594629,14.255822017869903,13.73900711766931,14.206208229064941,1513400
2023-05-31 00:00:00+00:00,14.106977692849688,14.106977692849688,13.685256586319344,13.743141174316406,1280400
2023-06-01 00:00:00+00:00,14.024287020670458,14.346780559749016,13.817561080550714,14.13178539276123,1880400
2023-06-02 00:00:00+00:00,14.487355465703246,15.016573411674322,14.37985708468169,14.933882713317871,2183600
2023-06-05 00:00:00+00:00,14.950421687370886,14.991766249387275,14.598988178649739,14.6279296875,1387500
2023-06-06 00:00:00+00:00,13.80929291368036,14.429470710812227,13.726602225290705,14.23928165435791,2579600
2023-06-07 00:00:00+00:00,14.131785116480097,14.239281909275512,13.627373327747337,13.71833324432373,4405600
2023-06-08 00:00:00+00:00,14.049094652380507,14.268223643442814,13.96640396118164,13.96640396118164,24542800
2023-06-09 00:00:00+00:00,13.999479931417248,14.144187448433268,13.594297306578744,13.776215553283691,6424700
2023-06-12 00:00:00+00:00,13.875445821349068,14.13178554830474,13.809293582870387,13.825830459594727,7352500
2023-06-13 00:00:00+00:00,13.85064009553638,14.255822810560435,13.846506270070236,14.18967056274414,4099300
2023-06-14 00:00:00+00:00,14.18966719352891,14.330240883909763,13.949865943581349,14.106976509094238,3952500
2023-06-15 00:00:00+00:00,14.133086966307243,14.616083745243547,14.03735739645772,14.542110443115234,2537400
2023-06-16 00:00:00+00:00,14.629138044761493,14.629138044761493,14.29843843998096,14.333248138427734,2869000
2023-06-20 00:00:00+00:00,14.263624687073325,14.463786644152755,14.050410962651515,14.385462760925293,1709900
2023-06-21 00:00:00+00:00,14.315843920115569,14.437680352830744,14.254924043861077,14.28103256225586,1627300
2023-06-22 00:00:00+00:00,14.341948941891653,14.424625076271976,14.198356258852007,14.420272827148438,2057400
2023-06-23 00:00:00+00:00,14.237516637508168,14.611730345984444,14.141787086066376,14.58562183380127,7232500
2023-06-26 00:00:00+00:00,14.420273938963916,14.803190556420654,14.385464242775205,14.672651290893555,3046100
2023-06-27 00:00:00+00:00,14.785784989567867,15.290538037326094,14.62043436671179,14.977242469787598,5303400
2023-06-28 00:00:00+00:00,14.925026760664048,15.064268863138947,14.785784658189147,15.012053489685059,2170800
2023-06-29 00:00:00+00:00,15.229617045827718,15.4210744911268,15.116483478127469,15.38626480102539,3351200
2023-06-30 00:00:00+00:00,15.516806136072969,15.621238540252344,15.307942987610971,15.368861198425293,1163100
2023-07-03 00:00:00+00:00,15.394971705514774,15.621240560586715,15.394971705514774,15.481998443603516,582800
2023-07-05 00:00:00+00:00,15.334051647229181,15.647345542907715,15.151295353178,15.647345542907715,1849300
2023-07-06 00:00:00+00:00,15.438480377197266,15.499398580629991,15.164346801853446,15.438480377197266,1850100
2023-07-07 00:00:00+00:00,15.464591518725548,15.77788542676138,15.45588867962777,15.682157516479492,2633000
2023-07-10 00:00:00+00:00,15.716967446398527,15.930182857718625,15.682157749387265,15.803994178771973,1923000
2023-07-11 00:00:00+00:00,15.951936950098926,16.352259200456718,15.825748288363574,16.273935317993164,2319900
2023-07-12 00:00:00+00:00,16.5785272223621,16.74387783403087,16.14339525684187,16.16080093383789,2234300
2023-07-13 00:00:00+00:00,16.21301632760986,16.539365302206566,16.160800956445467,16.52631187438965,1345300
2023-07-14 00:00:00+00:00,16.65685172339286,16.69166307866904,16.178207207622844,16.22171974182129,1063800
2023-07-17 00:00:00+00:00,16.230422116274177,16.58723019816254,16.213016439134076,16.343557357788086,1576500
2023-07-18 00:00:00+00:00,16.413180299761926,16.78739410195709,16.35226208264121,16.709070205688477,1715500
2023-07-19 00:00:00+00:00,16.656852450125406,16.891824128801016,16.539366610787603,16.83090591430664,1123400
2023-07-20 00:00:00+00:00,16.857014770022342,16.883121628245384,16.622043086633653,16.79609489440918,1632300
2023-07-21 00:00:00+00:00,16.865716879822752,16.9266367587963,16.578529804249666,16.72647476196289,986800
2023-07-24 00:00:00+00:00,16.726470104724978,16.983197999277703,16.656849065179998,16.8396053314209,1233800
2023-07-25 00:00:00+00:00,16.78739331298284,16.944039438261083,16.665555224570635,16.69166374206543,1421500
2023-07-26 00:00:00+00:00,16.66555469953099,16.909229208781717,16.66555469953099,16.769987106323242,759600
2023-07-27 00:00:00+00:00,16.848313701196755,16.896178492831503,16.347911173975167,16.37837028503418,894200
2023-07-28 00:00:00+00:00,16.52631318827261,16.639448438002834,16.308747187911102,16.465394973754883,1198500
2023-07-31 00:00:00+00:00,16.4740976910399,16.678610261033214,16.178207799946243,16.282638549804688,1802300
2023-08-01 00:00:00+00:00,16.20431369756713,16.334852943733996,16.099881304695693,16.308744430541992,1510100
2023-08-02 00:00:00+00:00,16.125990493943583,16.51760824886212,16.03896377288503,16.5089054107666,1842000
2023-08-03 00:00:00+00:00,16.500203963200708,17.01801208419345,16.421881733533827,16.952741622924805,4198200
2023-08-04 00:00:00+00:00,17.039766829958378,17.353062360241108,16.639446238949674,16.961442947387695,2727600
2023-08-07 00:00:00+00:00,16.99625477340483,17.1485502938175,16.752580280847873,17.10938835144043,2127400
2023-08-08 00:00:00+00:00,16.622042564358377,16.93533647246918,16.622042564358377,16.874418258666992,1235600
2023-08-09 00:00:00+00:00,16.83960896783335,16.83960896783335,15.986750634263542,16.056371688842773,2503900
2023-08-10 00:00:00+00:00,16.19560794707313,16.395768199190147,15.703908493049775,15.786582946777344,1945500
2023-08-11 00:00:00+00:00,15.673453098399214,16.008504900373957,15.673453098399214,15.94323444366455,901300
2023-08-14 00:00:00+00:00,15.795288631325354,16.030260270476965,15.699560736034996,15.986747741699219,946100
2023-08-15 00:00:00+00:00,15.986749945565672,15.986749945565672,15.43413212244452,15.516806602478027,2199300
2023-08-16 00:00:00+00:00,15.47329276448671,15.690858739837159,15.43848141168024,15.577723503112793,1506200
2023-08-17 00:00:00+00:00,15.612533596322413,15.682154636421766,15.29488749712559,15.38626480102539,1328200
2023-08-18 00:00:00+00:00,15.316645769813249,15.612535644017688,15.316645769813249,15.59512996673584,1223300
2023-08-21 00:00:00+00:00,15.647344736940227,15.716965783493482,15.48199578881167,15.534211158752441,894400
2023-08-22 00:00:00+00:00,15.586428259140908,15.590780508725569,15.142593415626894,15.212214469909668,1060500
2023-08-23 00:00:00+00:00,15.255725214352218,15.508100856560803,15.16434625261623,15.447182655334473,984300
2023-08-24 00:00:00+00:00,15.455886716860364,15.716965217051593,15.447183878867774,15.542913436889648,964600
2023-08-25 00:00:00+00:00,15.525508179554214,15.634291167550028,15.303589954500621,15.351454734802246,983400
2023-08-28 00:00:00+00:00,15.438480856931909,15.708262191901392,15.394968327384012,15.58642578125,1069300
2023-08-29 00:00:00+00:00,15.586424732393654,15.734369646756099,15.438479818031212,15.447182655334473,1289900
2023-08-30 00:00:00+00:00,15.41237130612143,15.551615043077105,15.36015594219836,15.447182655334473,1374200
2023-08-31 00:00:00+00:00,15.403673016121818,15.56031913725423,15.368861660383413,15.516806602478027,1346100
2023-09-01 00:00:00+00:00,15.6995631717029,15.908426330053452,15.6995631717029,15.708264350891113,804200
2023-09-05 00:00:00+00:00,15.743074605236473,16.01285595840115,15.682156395802194,15.699562072753906,1825300
2023-09-06 00:00:00+00:00,15.673453243547666,15.925828914708132,15.638641890341155,15.830101013183594,2237900
2023-09-07 00:00:00+00:00,15.690859531889261,15.847505647735659,15.508103240223344,15.59512996673584,2297800
2023-09-08 00:00:00+00:00,15.525511502370726,15.951940707392371,15.490700142011233,15.838807106018066,1393500
2023-09-11 00:00:00+00:00,16.030260270476965,16.30004160067146,15.92582787755517,15.986747741699219,2015000
2023-09-12 00:00:00+00:00,15.96064180119484,16.30700749532829,15.891020747990263,16.282638549804688,2008300
2023-09-13 00:00:00+00:00,16.352259540569737,16.521960736138197,15.869262808630776,15.94323444366455,1952700
2023-09-14 00:00:00+00:00,16.216445254066286,16.419150420504415,16.216445254066286,16.392711639404297,1496900
2023-09-15 00:00:00+00:00,16.34864773319944,16.758465738763306,16.33102243565997,16.533727645874023,6864200
2023-09-18 00:00:00+00:00,16.480844550951403,16.52491030603384,16.25169892632097,16.436777114868164,1408900
2023-09-19 00:00:00+00:00,16.489660644306827,16.718806328512745,16.489660644306827,16.595420837402344,1486600
2023-09-20 00:00:00+00:00,16.70117771694184,17.02286245565749,16.639483302625727,16.851003646850586,1972200
2023-09-21 00:00:00+00:00,16.780498106701863,16.877443113987812,16.643891562388553,16.67473793029785,1765800
2023-09-22 00:00:00+00:00,16.77168308492159,17.185906902540474,16.758462013454462,17.12421417236328,3212800
2023-09-25 00:00:00+00:00,16.94795017930345,17.81605947042205,16.94795017930345,17.776399612426758,2218000
2023-09-26 00:00:00+00:00,17.626570649205554,17.853952899556074,17.256412598332208,17.30929183959961,2618200
2023-09-27 00:00:00+00:00,17.353361129760742,17.423867352654092,17.1330289730939,17.353361129760742,1463500
2023-09-28 00:00:00+00:00,17.353360142673985,17.67504487138952,17.353360142673985,17.47674560546875,2239400
2023-09-29 00:00:00+00:00,17.459121623582682,17.802840970437444,17.370988414619895,17.40624237060547,2328100
2023-10-02 00:00:00+00:00,17.35336206063995,17.630979382611596,17.335735083720817,17.573694229125977,1687200
