"('date', '')","('open', 'ARL')","('high', 'ARL')","('low', 'ARL')","('close', 'ARL')","('volume', 'ARL')"
2024-02-09 00:00:00+00:00,21.850000381469727,22.639999389648438,21.850000381469727,22.639999389648438,1500
2024-02-12 00:00:00+00:00,22.719999313354492,23.440000534057617,22.479999542236328,22.479999542236328,1800
2024-02-13 00:00:00+00:00,21.979999542236328,22.479999542236328,21.979999542236328,21.989999771118164,1700
2024-02-14 00:00:00+00:00,21.940000534057617,22.209999084472656,21.329999923706055,21.770000457763672,3400
2024-02-15 00:00:00+00:00,21.780000686645508,21.780000686645508,20.75,20.889999389648438,6000
2024-02-16 00:00:00+00:00,20.389999389648438,20.889999389648438,20.030000686645508,20.030000686645508,1500
2024-02-20 00:00:00+00:00,20.010000228881836,21.420000076293945,19.59000015258789,20.790000915527344,7200
2024-02-21 00:00:00+00:00,21.290000915527344,21.290000915527344,21.010000228881836,21.290000915527344,2600
2024-02-22 00:00:00+00:00,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,1300
2024-02-23 00:00:00+00:00,21.639999389648438,21.639999389648438,21.639999389648438,21.639999389648438,600
2024-02-26 00:00:00+00:00,20.5,20.520000457763672,19.8700008392334,19.940000534057617,4600
2024-02-27 00:00:00+00:00,19.959999084472656,19.959999084472656,19.440000534057617,19.959999084472656,900
2024-02-28 00:00:00+00:00,19.6200008392334,20.360000610351562,19.6200008392334,19.799999237060547,1100
2024-02-29 00:00:00+00:00,20.459999084472656,20.469999313354492,19.350000381469727,19.350000381469727,2600
2024-03-01 00:00:00+00:00,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,900
2024-03-04 00:00:00+00:00,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,600
2024-03-05 00:00:00+00:00,19.100000381469727,19.649999618530273,19.0,19.649999618530273,1500
2024-03-06 00:00:00+00:00,19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,500
2024-03-07 00:00:00+00:00,19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,400
2024-03-08 00:00:00+00:00,19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,600
2024-03-11 00:00:00+00:00,20.209999084472656,20.209999084472656,19.489999771118164,19.809999465942383,3100
2024-03-12 00:00:00+00:00,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,500
2024-03-13 00:00:00+00:00,18.950000762939453,19.25,18.950000762939453,19.25,1300
2024-03-14 00:00:00+00:00,19.25,19.450000762939453,19.25,19.450000762939453,2000
2024-03-15 00:00:00+00:00,19.34000015258789,19.889999389648438,18.0,18.0,12000
2024-03-18 00:00:00+00:00,17.950000762939453,17.989999771118164,17.549999237060547,17.6200008392334,5000
2024-03-19 00:00:00+00:00,17.649999618530273,17.649999618530273,16.940000534057617,16.940000534057617,700
2024-03-20 00:00:00+00:00,17.299999237060547,17.600000381469727,17.290000915527344,17.290000915527344,1500
2024-03-21 00:00:00+00:00,17.649999618530273,18.25,17.25,18.25,2200
2024-03-22 00:00:00+00:00,17.149999618530273,17.940000534057617,17.149999618530273,17.940000534057617,1500
2024-03-25 00:00:00+00:00,19.200000762939453,19.200000762939453,17.549999237060547,18.75,6600
2024-03-26 00:00:00+00:00,18.75,18.75,18.1200008392334,18.1200008392334,1100
2024-03-27 00:00:00+00:00,18.350000381469727,18.350000381469727,18.1200008392334,18.1200008392334,1100
2024-03-28 00:00:00+00:00,17.700000762939453,18.149999618530273,17.700000762939453,17.920000076293945,1300
2024-04-01 00:00:00+00:00,17.899999618530273,18.3799991607666,17.899999618530273,18.0,2200
2024-04-02 00:00:00+00:00,17.950000762939453,18.0,17.260000228881836,17.450000762939453,4000
2024-04-03 00:00:00+00:00,17.149999618530273,18.010000228881836,17.049999237060547,17.1200008392334,3700
2024-04-04 00:00:00+00:00,16.68000030517578,17.309999465942383,16.079999923706055,16.399999618530273,2600
2024-04-05 00:00:00+00:00,16.450000762939453,16.649999618530273,16.3799991607666,16.520000457763672,2300
2024-04-08 00:00:00+00:00,15.4399995803833,16.270000457763672,15.4399995803833,15.520000457763672,6900
2024-04-09 00:00:00+00:00,15.529999732971191,16.1299991607666,15.40999984741211,16.1299991607666,8300
2024-04-10 00:00:00+00:00,15.680000305175781,15.850000381469727,15.40999984741211,15.850000381469727,2200
2024-04-11 00:00:00+00:00,16.3700008392334,16.3700008392334,15.850000381469727,15.850000381469727,1600
2024-04-12 00:00:00+00:00,15.979999542236328,15.979999542236328,15.5,15.75,1900
2024-04-15 00:00:00+00:00,15.949999809265137,15.960000038146973,15.5,15.5,1200
2024-04-16 00:00:00+00:00,15.5,16.06999969482422,15.399999618530273,15.5,2900
2024-04-17 00:00:00+00:00,16.06999969482422,16.06999969482422,15.520000457763672,15.520000457763672,1100
2024-04-18 00:00:00+00:00,15.899999618530273,15.899999618530273,14.699999809265137,14.699999809265137,4800
2024-04-19 00:00:00+00:00,14.800000190734863,15.649999618530273,14.5,14.800000190734863,13000
2024-04-22 00:00:00+00:00,15.25,15.829999923706055,14.5,14.5600004196167,10500
2024-04-23 00:00:00+00:00,14.050000190734863,14.5600004196167,14.050000190734863,14.3100004196167,3800
2024-04-24 00:00:00+00:00,14.0,14.149999618530273,13.579999923706055,13.829999923706055,8200
2024-04-25 00:00:00+00:00,13.819999694824219,14.550000190734863,13.779999732971191,13.850000381469727,20900
2024-04-26 00:00:00+00:00,13.850000381469727,14.350000381469727,13.770000457763672,14.319999694824219,4200
2024-04-29 00:00:00+00:00,14.319999694824219,14.319999694824219,13.899999618530273,14.149999618530273,9200
2024-04-30 00:00:00+00:00,14.0600004196167,14.329999923706055,13.779999732971191,13.779999732971191,6200
2024-05-01 00:00:00+00:00,13.789999961853027,14.430000305175781,13.380000114440918,13.779999732971191,4800
2024-05-02 00:00:00+00:00,13.989999771118164,14.119999885559082,13.75,13.779999732971191,6400
2024-05-03 00:00:00+00:00,13.779999732971191,13.779999732971191,13.489999771118164,13.609999656677246,4100
2024-05-06 00:00:00+00:00,13.5,13.609999656677246,13.109999656677246,13.600000381469727,10200
2024-05-07 00:00:00+00:00,13.600000381469727,14.329999923706055,13.399999618530273,14.09000015258789,9000
2024-05-08 00:00:00+00:00,14.369999885559082,14.859999656677246,14.0,14.0,2500
2024-05-09 00:00:00+00:00,14.25,14.510000228881836,14.15999984741211,14.510000228881836,2000
2024-05-10 00:00:00+00:00,14.319999694824219,14.380000114440918,13.5,14.140000343322754,5500
2024-05-13 00:00:00+00:00,13.899999618530273,14.0,13.0,13.1899995803833,14800
2024-05-14 00:00:00+00:00,13.180000305175781,14.0,13.180000305175781,13.760000228881836,6700
2024-05-15 00:00:00+00:00,13.569999694824219,13.779999732971191,13.239999771118164,13.680000305175781,6500
2024-05-16 00:00:00+00:00,13.420000076293945,13.829999923706055,13.420000076293945,13.819999694824219,2400
2024-05-17 00:00:00+00:00,13.920000076293945,13.989999771118164,13.65999984741211,13.819999694824219,3700
2024-05-20 00:00:00+00:00,13.989999771118164,14.170000076293945,13.789999961853027,13.819999694824219,4800
2024-05-21 00:00:00+00:00,13.6899995803833,13.819999694824219,13.630000114440918,13.65999984741211,1400
2024-05-22 00:00:00+00:00,13.65999984741211,13.75,13.600000381469727,13.75,1600
2024-05-23 00:00:00+00:00,13.920000076293945,13.920000076293945,13.460000038146973,13.539999961853027,2000
2024-05-24 00:00:00+00:00,13.739999771118164,14.100000381469727,13.420000076293945,13.84000015258789,2100
2024-05-28 00:00:00+00:00,13.630000114440918,13.630000114440918,13.399999618530273,13.399999618530273,1200
2024-05-29 00:00:00+00:00,13.300000190734863,13.470000267028809,13.010000228881836,13.010000228881836,4900
2024-05-30 00:00:00+00:00,13.0600004196167,14.010000228881836,13.050000190734863,14.010000228881836,3600
2024-05-31 00:00:00+00:00,14.079999923706055,14.130000114440918,13.979999542236328,14.09000015258789,1700
2024-06-03 00:00:00+00:00,14.289999961853027,14.289999961853027,14.210000038146973,14.210000038146973,2100
2024-06-04 00:00:00+00:00,14.210000038146973,14.210000038146973,13.420000076293945,13.979999542236328,8200
2024-06-05 00:00:00+00:00,13.65999984741211,14.15999984741211,13.65999984741211,14.15999984741211,1100
2024-06-06 00:00:00+00:00,14.399999618530273,14.520000457763672,14.100000381469727,14.100000381469727,2700
2024-06-07 00:00:00+00:00,13.539999961853027,13.859999656677246,13.279999732971191,13.859999656677246,4800
2024-06-10 00:00:00+00:00,13.59000015258789,13.789999961853027,13.329999923706055,13.75,6900
2024-06-11 00:00:00+00:00,13.4399995803833,13.609999656677246,13.319999694824219,13.319999694824219,1700
2024-06-12 00:00:00+00:00,13.510000228881836,14.109999656677246,13.510000228881836,13.720000267028809,5500
2024-06-13 00:00:00+00:00,13.5600004196167,13.720000267028809,13.5600004196167,13.720000267028809,1200
2024-06-14 00:00:00+00:00,13.600000381469727,14.0600004196167,13.600000381469727,13.899999618530273,5800
2024-06-17 00:00:00+00:00,13.899999618530273,13.899999618530273,12.739999771118164,12.739999771118164,12100
2024-06-18 00:00:00+00:00,12.989999771118164,13.25,12.800000190734863,12.800000190734863,3600
2024-06-20 00:00:00+00:00,12.829999923706055,13.34000015258789,12.600000381469727,13.010000228881836,7700
2024-06-21 00:00:00+00:00,13.0,13.630000114440918,12.90999984741211,13.510000228881836,6700
2024-06-24 00:00:00+00:00,13.15999984741211,13.229999542236328,13.020000457763672,13.020000457763672,2200
2024-06-25 00:00:00+00:00,13.010000228881836,13.25,12.800000190734863,12.890000343322754,6700
2024-06-26 00:00:00+00:00,12.699999809265137,13.380000114440918,12.510000228881836,12.630000114440918,4100
2024-06-27 00:00:00+00:00,12.65999984741211,13.039999961853027,12.600000381469727,13.039999961853027,1100
2024-06-28 00:00:00+00:00,13.329999923706055,14.199999809265137,13.329999923706055,14.199999809265137,17600
2024-07-01 00:00:00+00:00,14.0,14.020000457763672,13.210000038146973,14.0,9800
2024-07-02 00:00:00+00:00,13.90999984741211,14.970000267028809,13.90999984741211,14.489999771118164,4200
2024-07-03 00:00:00+00:00,14.359999656677246,14.569999694824219,13.779999732971191,13.859999656677246,1900
2024-07-05 00:00:00+00:00,14.220000267028809,14.390000343322754,14.029999732971191,14.229999542236328,3100
2024-07-08 00:00:00+00:00,14.100000381469727,14.649999618530273,13.84000015258789,14.40999984741211,10500
2024-07-09 00:00:00+00:00,14.569999694824219,14.569999694824219,13.819999694824219,14.050000190734863,16200
2024-07-10 00:00:00+00:00,13.880000114440918,14.989999771118164,13.829999923706055,14.65999984741211,9900
2024-07-11 00:00:00+00:00,14.949999809265137,16.190000534057617,14.949999809265137,16.010000228881836,4900
2024-07-12 00:00:00+00:00,15.65999984741211,16.40999984741211,15.260000228881836,16.229999542236328,17600
2024-07-15 00:00:00+00:00,16.489999771118164,16.489999771118164,15.1899995803833,16.399999618530273,5900
2024-07-16 00:00:00+00:00,16.31999969482422,17.25,15.520000457763672,17.06999969482422,26700
2024-07-17 00:00:00+00:00,17.299999237060547,17.93000030517578,16.600000381469727,16.8799991607666,65200
2024-07-18 00:00:00+00:00,16.56999969482422,17.010000228881836,15.979999542236328,16.200000762939453,15900
2024-07-19 00:00:00+00:00,16.139999389648438,16.399999618530273,15.34000015258789,16.290000915527344,25800
2024-07-22 00:00:00+00:00,16.600000381469727,17.420000076293945,16.459999084472656,17.020000457763672,6200
2024-07-23 00:00:00+00:00,16.100000381469727,17.489999771118164,16.100000381469727,17.40999984741211,9500
2024-07-24 00:00:00+00:00,17.479999542236328,18.049999237060547,16.719999313354492,17.6200008392334,16500
2024-07-25 00:00:00+00:00,17.5,18.149999618530273,16.920000076293945,17.739999771118164,14400
2024-07-26 00:00:00+00:00,18.09000015258789,19.420000076293945,17.75,19.420000076293945,19700
2024-07-29 00:00:00+00:00,19.65999984741211,20.850000381469727,19.65999984741211,20.850000381469727,9700
2024-07-30 00:00:00+00:00,21.739999771118164,22.770000457763672,20.510000228881836,21.110000610351562,25600
2024-07-31 00:00:00+00:00,20.90999984741211,21.600000381469727,19.6299991607666,21.1299991607666,9300
2024-08-01 00:00:00+00:00,20.350000381469727,21.079999923706055,18.0,18.299999237060547,23600
2024-08-02 00:00:00+00:00,18.079999923706055,18.290000915527344,16.649999618530273,17.149999618530273,1900
2024-08-05 00:00:00+00:00,16.579999923706055,16.579999923706055,14.90999984741211,15.430000305175781,15500
2024-08-06 00:00:00+00:00,15.260000228881836,16.0,14.989999771118164,15.779999732971191,6900
2024-08-07 00:00:00+00:00,15.470000267028809,17.0,15.470000267028809,15.75,7500
2024-08-08 00:00:00+00:00,15.670000076293945,16.75,15.670000076293945,16.489999771118164,7600
2024-08-09 00:00:00+00:00,15.899999618530273,17.030000686645508,15.699999809265137,16.6299991607666,11500
2024-08-12 00:00:00+00:00,15.800000190734863,16.700000762939453,15.210000038146973,16.190000534057617,6100
2024-08-13 00:00:00+00:00,16.5,16.899999618530273,16.219999313354492,16.75,7100
2024-08-14 00:00:00+00:00,16.989999771118164,17.6200008392334,16.479999542236328,17.15999984741211,14300
2024-08-15 00:00:00+00:00,17.549999237060547,18.030000686645508,17.09000015258789,17.760000228881836,12700
2024-08-16 00:00:00+00:00,17.510000228881836,18.06999969482422,17.190000534057617,17.190000534057617,13700
2024-08-19 00:00:00+00:00,17.1299991607666,17.1299991607666,16.010000228881836,16.81999969482422,19200
2024-08-20 00:00:00+00:00,16.579999923706055,17.399999618530273,16.170000076293945,16.170000076293945,10900
2024-08-21 00:00:00+00:00,16.450000762939453,17.110000610351562,15.9399995803833,17.110000610351562,7500
2024-08-22 00:00:00+00:00,16.360000610351562,17.25,16.360000610351562,16.829999923706055,2200
2024-08-23 00:00:00+00:00,16.700000762939453,17.75,16.700000762939453,17.329999923706055,3000
2024-08-26 00:00:00+00:00,18.190000534057617,19.110000610351562,18.190000534057617,19.110000610351562,13700
2024-08-27 00:00:00+00:00,19.149999618530273,19.149999618530273,18.829999923706055,19.0,2500
2024-08-28 00:00:00+00:00,18.5,18.989999771118164,17.459999084472656,17.940000534057617,12700
2024-08-29 00:00:00+00:00,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,1100
2024-08-30 00:00:00+00:00,18.770000457763672,19.68000030517578,18.399999618530273,19.010000228881836,3300
2024-09-03 00:00:00+00:00,18.440000534057617,19.030000686645508,18.079999923706055,18.079999923706055,3200
2024-09-04 00:00:00+00:00,18.299999237060547,18.5,17.469999313354492,17.899999618530273,10200
2024-09-05 00:00:00+00:00,17.700000762939453,17.700000762939453,16.81999969482422,17.200000762939453,35400
2024-09-06 00:00:00+00:00,16.6200008392334,16.6200008392334,16.6200008392334,16.6200008392334,800
2024-09-09 00:00:00+00:00,16.530000686645508,17.030000686645508,16.530000686645508,16.579999923706055,4900
2024-09-10 00:00:00+00:00,15.710000038146973,17.280000686645508,15.5,16.020000457763672,2900
2024-09-11 00:00:00+00:00,15.760000228881836,16.3799991607666,15.609999656677246,16.3799991607666,3200
2024-09-12 00:00:00+00:00,16.200000762939453,17.18000030517578,15.880000114440918,16.6200008392334,9100
2024-09-13 00:00:00+00:00,16.719999313354492,17.719999313354492,16.719999313354492,17.719999313354492,2200
2024-09-16 00:00:00+00:00,17.309999465942383,18.079999923706055,17.110000610351562,18.079999923706055,2400
2024-09-17 00:00:00+00:00,18.270000457763672,18.270000457763672,17.610000610351562,17.610000610351562,2300
2024-09-18 00:00:00+00:00,17.149999618530273,17.59000015258789,16.780000686645508,17.299999237060547,8400
2024-09-19 00:00:00+00:00,17.75,18.010000228881836,17.75,18.010000228881836,1200
2024-09-20 00:00:00+00:00,17.670000076293945,17.959999084472656,17.149999618530273,17.149999618530273,16900
2024-09-23 00:00:00+00:00,17.149999618530273,17.489999771118164,17.079999923706055,17.270000457763672,2500
2024-09-24 00:00:00+00:00,17.170000076293945,17.979999542236328,16.43000030517578,17.610000610351562,18100
2024-09-25 00:00:00+00:00,16.969999313354492,17.540000915527344,16.969999313354492,17.540000915527344,1200
2024-09-26 00:00:00+00:00,17.709999084472656,18.139999389648438,17.329999923706055,17.84000015258789,10300
2024-09-27 00:00:00+00:00,18.0,18.0,17.540000915527344,17.690000534057617,2000
2024-09-30 00:00:00+00:00,17.43000030517578,17.610000610351562,16.979999542236328,17.540000915527344,7100
2024-10-01 00:00:00+00:00,17.149999618530273,17.149999618530273,16.8700008392334,16.8700008392334,5600
2024-10-02 00:00:00+00:00,16.700000762939453,16.799999237060547,16.270000457763672,16.510000228881836,10600
2024-10-03 00:00:00+00:00,15.960000038146973,16.190000534057617,15.800000190734863,16.190000534057617,5900
2024-10-04 00:00:00+00:00,15.699999809265137,16.18000030517578,14.6899995803833,15.170000076293945,9800
2024-10-07 00:00:00+00:00,15.270000457763672,15.739999771118164,15.270000457763672,15.739999771118164,5000
2024-10-08 00:00:00+00:00,15.369999885559082,15.989999771118164,14.899999618530273,15.550000190734863,11400
2024-10-09 00:00:00+00:00,15.979999542236328,15.979999542236328,15.979999542236328,15.979999542236328,1100
2024-10-10 00:00:00+00:00,15.979999542236328,15.979999542236328,15.670000076293945,15.670000076293945,900
2024-10-11 00:00:00+00:00,15.710000038146973,15.710000038146973,15.710000038146973,15.710000038146973,600
2024-10-14 00:00:00+00:00,15.550000190734863,15.609999656677246,15.5,15.609999656677246,2300
2024-10-15 00:00:00+00:00,15.779999732971191,15.890000343322754,15.100000381469727,15.100000381469727,3500
2024-10-16 00:00:00+00:00,15.239999771118164,15.479999542236328,14.850000381469727,15.380000114440918,6000
2024-10-17 00:00:00+00:00,15.600000381469727,15.609999656677246,14.619999885559082,15.210000038146973,16100
2024-10-18 00:00:00+00:00,15.369999885559082,15.369999885559082,14.15999984741211,14.399999618530273,3200
2024-10-21 00:00:00+00:00,14.390000343322754,14.699999809265137,13.800000190734863,14.170000076293945,2000
2024-10-22 00:00:00+00:00,13.90999984741211,14.84000015258789,13.90999984741211,14.84000015258789,2200
2024-10-23 00:00:00+00:00,15.079999923706055,15.270000457763672,15.079999923706055,15.270000457763672,1000
2024-10-24 00:00:00+00:00,15.199999809265137,15.199999809265137,14.40999984741211,14.40999984741211,3200
2024-10-25 00:00:00+00:00,14.359999656677246,14.359999656677246,14.180000305175781,14.180000305175781,700
2024-10-28 00:00:00+00:00,13.920000076293945,14.630000114440918,13.920000076293945,14.5,2200
2024-10-29 00:00:00+00:00,14.380000114440918,14.779999732971191,13.75,13.850000381469727,34600
2024-10-30 00:00:00+00:00,13.569999694824219,14.130000114440918,13.300000190734863,13.710000038146973,60100
2024-10-31 00:00:00+00:00,14.130000114440918,14.270000457763672,14.010000228881836,14.010000228881836,2700
2024-11-01 00:00:00+00:00,14.25,14.609999656677246,14.100000381469727,14.300000190734863,4300
2024-11-04 00:00:00+00:00,14.029999732971191,14.989999771118164,14.029999732971191,14.720000267028809,20800
2024-11-05 00:00:00+00:00,14.630000114440918,14.630000114440918,14.399999618530273,14.430000305175781,7400
2024-11-06 00:00:00+00:00,14.75,15.850000381469727,14.75,15.239999771118164,11800
2024-11-07 00:00:00+00:00,15.460000038146973,15.460000038146973,14.880000114440918,14.920000076293945,3000
2024-11-08 00:00:00+00:00,14.300000190734863,15.039999961853027,14.300000190734863,14.739999771118164,13500
2024-11-11 00:00:00+00:00,15.0,15.0,14.3100004196167,14.75,5500
2024-11-12 00:00:00+00:00,14.510000228881836,14.729999542236328,14.0,14.289999961853027,16800
2024-11-13 00:00:00+00:00,14.399999618530273,14.6899995803833,13.369999885559082,14.199999809265137,81900
2024-11-14 00:00:00+00:00,14.199999809265137,14.289999961853027,13.380000114440918,13.420000076293945,76400
2024-11-15 00:00:00+00:00,13.4399995803833,13.90999984741211,13.109999656677246,13.420000076293945,3200
2024-11-18 00:00:00+00:00,13.600000381469727,14.350000381469727,13.430000305175781,13.960000038146973,45800
2024-11-19 00:00:00+00:00,13.760000228881836,14.199999809265137,13.75,14.069999694824219,2800
2024-11-20 00:00:00+00:00,14.220000267028809,14.739999771118164,14.220000267028809,14.5600004196167,2800
2024-11-21 00:00:00+00:00,14.449999809265137,15.390000343322754,14.40999984741211,15.260000228881836,13800
2024-11-22 00:00:00+00:00,15.130000114440918,16.190000534057617,15.069999694824219,15.850000381469727,4200
2024-11-25 00:00:00+00:00,15.9399995803833,16.799999237060547,15.9399995803833,16.40999984741211,3700
2024-11-26 00:00:00+00:00,16.790000915527344,16.790000915527344,16.059999465942383,16.059999465942383,2400
2024-11-27 00:00:00+00:00,16.31999969482422,16.31999969482422,16.31999969482422,16.31999969482422,800
2024-11-29 00:00:00+00:00,15.5,16.65999984741211,15.5,16.25,5600
2024-12-02 00:00:00+00:00,16.5,16.799999237060547,16.1299991607666,16.5,6300
2024-12-03 00:00:00+00:00,16.670000076293945,17.809999465942383,15.800000190734863,16.6200008392334,13900
2024-12-04 00:00:00+00:00,16.860000610351562,17.399999618530273,16.389999389648438,17.309999465942383,13000
2024-12-05 00:00:00+00:00,17.559999465942383,17.8799991607666,16.739999771118164,17.299999237060547,8800
2024-12-06 00:00:00+00:00,17.649999618530273,17.649999618530273,16.93000030517578,17.520000457763672,10200
2024-12-09 00:00:00+00:00,17.600000381469727,18.0,17.600000381469727,17.729999542236328,4800
2024-12-10 00:00:00+00:00,17.399999618530273,17.399999618530273,17.0,17.06999969482422,4700
2024-12-11 00:00:00+00:00,17.0,17.06999969482422,16.31999969482422,16.350000381469727,8200
2024-12-12 00:00:00+00:00,16.860000610351562,16.889999389648438,16.25,16.6299991607666,2200
2024-12-13 00:00:00+00:00,17.0,17.0,16.239999771118164,17.0,10000
2024-12-16 00:00:00+00:00,16.559999465942383,16.559999465942383,15.640000343322754,15.640000343322754,6200
2024-12-17 00:00:00+00:00,16.440000534057617,16.440000534057617,15.199999809265137,15.279999732971191,2600
2024-12-18 00:00:00+00:00,14.739999771118164,15.529999732971191,14.300000190734863,14.300000190734863,5500
2024-12-19 00:00:00+00:00,14.510000228881836,15.670000076293945,13.960000038146973,15.399999618530273,20300
2024-12-20 00:00:00+00:00,15.09000015258789,16.059999465942383,15.0,15.0,7300
2024-12-23 00:00:00+00:00,14.890000343322754,15.59000015258789,14.770000457763672,15.59000015258789,3800
2024-12-24 00:00:00+00:00,16.100000381469727,16.18000030517578,15.3100004196167,15.3100004196167,1400
2024-12-26 00:00:00+00:00,15.539999961853027,16.100000381469727,15.039999961853027,15.619999885559082,2200
2024-12-27 00:00:00+00:00,15.119999885559082,15.319999694824219,14.770000457763672,14.770000457763672,2500
2024-12-30 00:00:00+00:00,14.529999732971191,15.229999542236328,14.529999732971191,14.670000076293945,1400
2024-12-31 00:00:00+00:00,14.75,15.130000114440918,14.479999542236328,14.680000305175781,15300
2025-01-02 00:00:00+00:00,14.680000305175781,14.680000305175781,14.680000305175781,14.680000305175781,900
2025-01-03 00:00:00+00:00,14.65999984741211,15.539999961853027,14.65999984741211,15.5,3600
2025-01-06 00:00:00+00:00,16.09000015258789,16.09000015258789,15.5,15.5,2400
2025-01-07 00:00:00+00:00,15.5,15.550000190734863,14.420000076293945,14.420000076293945,7600
2025-01-08 00:00:00+00:00,13.8100004196167,14.010000228881836,13.699999809265137,13.850000381469727,4000
2025-01-10 00:00:00+00:00,13.550000190734863,14.239999771118164,13.550000190734863,13.550000190734863,2500
2025-01-13 00:00:00+00:00,13.510000228881836,14.15999984741211,13.029999732971191,13.5,4600
2025-01-14 00:00:00+00:00,13.59000015258789,14.449999809265137,13.59000015258789,14.220000267028809,15100
2025-01-15 00:00:00+00:00,14.630000114440918,14.630000114440918,14.0,14.380000114440918,4300
2025-01-16 00:00:00+00:00,13.850000381469727,14.0600004196167,13.8100004196167,13.850000381469727,3700
2025-01-17 00:00:00+00:00,14.079999923706055,15.930000305175781,13.890000343322754,15.779999732971191,10800
2025-01-21 00:00:00+00:00,16.18000030517578,16.18000030517578,15.600000381469727,16.1299991607666,5000
2025-01-22 00:00:00+00:00,15.890000343322754,16.1200008392334,15.399999618530273,15.40999984741211,4000
2025-01-23 00:00:00+00:00,15.020000457763672,15.739999771118164,15.020000457763672,15.680000305175781,4200
2025-01-24 00:00:00+00:00,15.670000076293945,15.670000076293945,15.550000190734863,15.550000190734863,1300
2025-01-27 00:00:00+00:00,14.039999961853027,15.260000228881836,14.039999961853027,15.199999809265137,2300
2025-01-28 00:00:00+00:00,14.930000305175781,14.960000038146973,14.75,14.899999618530273,1800
2025-01-29 00:00:00+00:00,15.180000305175781,15.180000305175781,14.600000381469727,14.600000381469727,900
2025-01-30 00:00:00+00:00,14.149999618530273,14.520000457763672,14.130000114440918,14.520000457763672,1700
2025-01-31 00:00:00+00:00,14.289999961853027,14.520000457763672,14.0600004196167,14.0600004196167,2900
2025-02-03 00:00:00+00:00,14.739999771118164,14.819999694824219,13.949999809265137,14.399999618530273,4300
2025-02-04 00:00:00+00:00,14.4399995803833,14.569999694824219,14.4399995803833,14.569999694824219,800
2025-02-05 00:00:00+00:00,14.199999809265137,14.739999771118164,14.199999809265137,14.6899995803833,2500
