"('date', '')","('open', 'BMBL')","('high', 'BMBL')","('low', 'BMBL')","('close', 'BMBL')","('volume', 'BMBL')"
2024-02-12 00:00:00+00:00,13.3100004196167,13.904999732971191,13.239999771118164,13.770000457763672,2228600
2024-02-13 00:00:00+00:00,13.329999923706055,13.46500015258789,12.880000114440918,12.979999542236328,2515900
2024-02-14 00:00:00+00:00,13.270000457763672,13.5,13.170000076293945,13.40999984741211,1743700
2024-02-15 00:00:00+00:00,13.479999542236328,14.079999923706055,13.470000267028809,14.020000457763672,2449200
2024-02-16 00:00:00+00:00,13.819999694824219,13.970000267028809,13.489999771118164,13.569999694824219,2665200
2024-02-20 00:00:00+00:00,13.359999656677246,13.5600004196167,13.234999656677246,13.279999732971191,2000000
2024-02-21 00:00:00+00:00,13.1899995803833,13.319999694824219,12.930000305175781,13.270000457763672,1537600
2024-02-22 00:00:00+00:00,13.279999732971191,13.335000038146973,13.0,13.100000381469727,1612000
2024-02-23 00:00:00+00:00,13.100000381469727,13.364999771118164,12.989999771118164,13.109999656677246,1709300
2024-02-26 00:00:00+00:00,13.079999923706055,13.364999771118164,12.65999984741211,12.720000267028809,4344800
2024-02-27 00:00:00+00:00,12.899999618530273,13.350000381469727,12.774999618530273,13.180000305175781,6961400
2024-02-28 00:00:00+00:00,11.75,12.760000228881836,11.164999961853027,11.229999542236328,11651800
2024-02-29 00:00:00+00:00,11.430000305175781,11.699999809265137,11.180000305175781,11.449999809265137,5645700
2024-03-01 00:00:00+00:00,11.470000267028809,11.529999732971191,11.199999809265137,11.4399995803833,3689000
2024-03-04 00:00:00+00:00,11.470000267028809,11.529999732971191,11.100000381469727,11.279999732971191,3780400
2024-03-05 00:00:00+00:00,11.09000015258789,11.109999656677246,10.720000267028809,10.979999542236328,4240100
2024-03-06 00:00:00+00:00,11.0,11.050000190734863,10.520000457763672,10.680000305175781,6392500
2024-03-07 00:00:00+00:00,10.800000190734863,10.9399995803833,10.649999618530273,10.75,3373500
2024-03-08 00:00:00+00:00,10.789999961853027,11.154999732971191,10.729999542236328,10.869999885559082,4320700
2024-03-11 00:00:00+00:00,10.829999923706055,11.289999961853027,10.800000190734863,11.1899995803833,3221300
2024-03-12 00:00:00+00:00,11.149999618530273,11.170000076293945,10.770000457763672,10.829999923706055,3856500
2024-03-13 00:00:00+00:00,10.800000190734863,10.9399995803833,10.649999618530273,10.710000038146973,2723900
2024-03-14 00:00:00+00:00,10.640000343322754,10.744999885559082,10.380000114440918,10.489999771118164,5353400
2024-03-15 00:00:00+00:00,10.4399995803833,10.885000228881836,10.359999656677246,10.739999771118164,3881500
2024-03-18 00:00:00+00:00,10.770000457763672,11.095000267028809,10.65999984741211,10.819999694824219,2514600
2024-03-19 00:00:00+00:00,10.770000457763672,11.0649995803833,10.729999542236328,10.949999809265137,2383500
2024-03-20 00:00:00+00:00,10.890000343322754,11.234999656677246,10.84000015258789,10.989999771118164,3547300
2024-03-21 00:00:00+00:00,11.079999923706055,11.109999656677246,10.770000457763672,10.789999961853027,2756200
2024-03-22 00:00:00+00:00,10.850000381469727,11.100000381469727,10.819999694824219,10.869999885559082,3232800
2024-03-25 00:00:00+00:00,10.920000076293945,11.116000175476074,10.829999923706055,11.020000457763672,1936100
2024-03-26 00:00:00+00:00,11.119999885559082,11.239999771118164,10.854999542236328,10.920000076293945,3857700
2024-03-27 00:00:00+00:00,11.0600004196167,11.210000038146973,10.84000015258789,11.1899995803833,3339900
2024-03-28 00:00:00+00:00,11.1899995803833,11.5,11.130000114440918,11.350000381469727,2567200
2024-04-01 00:00:00+00:00,11.420000076293945,11.420000076293945,11.1850004196167,11.3100004196167,2025900
2024-04-02 00:00:00+00:00,11.220000267028809,11.289999961853027,11.0600004196167,11.140000343322754,1667700
2024-04-03 00:00:00+00:00,11.050000190734863,11.229999542236328,11.029999732971191,11.220000267028809,1143700
2024-04-04 00:00:00+00:00,10.859999656677246,11.229999542236328,10.800000190734863,10.8100004196167,4507500
2024-04-05 00:00:00+00:00,10.710000038146973,10.75,10.5,10.529999732971191,3376800
2024-04-08 00:00:00+00:00,10.569999694824219,10.869999885559082,10.510000228881836,10.600000381469727,2671000
2024-04-09 00:00:00+00:00,10.65999984741211,11.135000228881836,10.635000228881836,10.970000267028809,3436000
2024-04-10 00:00:00+00:00,10.699999809265137,10.954999923706055,10.510000228881836,10.930000305175781,3283800
2024-04-11 00:00:00+00:00,10.989999771118164,11.005000114440918,10.569999694824219,10.920000076293945,2370600
2024-04-12 00:00:00+00:00,10.880000114440918,10.930000305175781,10.470000267028809,10.529999732971191,2700600
2024-04-15 00:00:00+00:00,10.460000038146973,10.59000015258789,10.0600004196167,10.119999885559082,2489600
2024-04-16 00:00:00+00:00,10.020000457763672,10.260000228881836,9.989999771118164,10.039999961853027,2422400
2024-04-17 00:00:00+00:00,10.09000015258789,10.270000457763672,10.010000228881836,10.100000381469727,1726400
2024-04-18 00:00:00+00:00,10.100000381469727,10.324999809265137,9.9399995803833,10.239999771118164,1795700
2024-04-19 00:00:00+00:00,10.180000305175781,10.300000190734863,10.069999694824219,10.180000305175781,2153100
2024-04-22 00:00:00+00:00,10.270000457763672,10.635000228881836,10.175000190734863,10.350000381469727,4010300
2024-04-23 00:00:00+00:00,10.260000228881836,10.539999961853027,10.170000076293945,10.1899995803833,2180000
2024-04-24 00:00:00+00:00,10.149999618530273,10.5,10.095000267028809,10.4399995803833,2881300
2024-04-25 00:00:00+00:00,10.270000457763672,10.645000457763672,10.104999542236328,10.550000190734863,3178400
2024-04-26 00:00:00+00:00,10.539999961853027,10.699999809265137,10.399999618530273,10.489999771118164,1694600
2024-04-29 00:00:00+00:00,10.59000015258789,10.65999984741211,10.289999961853027,10.359999656677246,1655500
2024-04-30 00:00:00+00:00,10.289999961853027,10.289999961853027,9.930000305175781,10.100000381469727,2803700
2024-05-01 00:00:00+00:00,10.119999885559082,10.359999656677246,10.010000228881836,10.119999885559082,1974400
2024-05-02 00:00:00+00:00,10.220000267028809,10.350000381469727,10.079999923706055,10.15999984741211,2704000
2024-05-03 00:00:00+00:00,10.399999618530273,10.420000076293945,10.020000457763672,10.140000343322754,3923400
2024-05-06 00:00:00+00:00,10.25,10.529999732971191,10.175000190734863,10.479999542236328,3662100
2024-05-07 00:00:00+00:00,10.510000228881836,10.600000381469727,10.28499984741211,10.300000190734863,3160900
2024-05-08 00:00:00+00:00,10.0,10.364999771118164,9.829999923706055,10.270000457763672,6013600
2024-05-09 00:00:00+00:00,11.699999809265137,12.34000015258789,10.510000228881836,11.449999809265137,10381900
2024-05-10 00:00:00+00:00,11.770000457763672,11.850000381469727,11.220000267028809,11.449999809265137,4974600
2024-05-13 00:00:00+00:00,11.569999694824219,11.979999542236328,11.4399995803833,11.510000228881836,4216800
2024-05-14 00:00:00+00:00,11.680000305175781,12.079999923706055,11.619999885559082,11.979999542236328,3328000
2024-05-15 00:00:00+00:00,12.15999984741211,12.15999984741211,11.71500015258789,11.970000267028809,3626500
2024-05-16 00:00:00+00:00,11.930000305175781,12.199999809265137,11.836999893188477,12.130000114440918,2517500
2024-05-17 00:00:00+00:00,12.050000190734863,12.350000381469727,11.930000305175781,12.300000190734863,3477300
2024-05-20 00:00:00+00:00,12.239999771118164,12.489999771118164,12.020000457763672,12.210000038146973,2861300
2024-05-21 00:00:00+00:00,12.119999885559082,12.295000076293945,11.960000038146973,12.020000457763672,2465400
2024-05-22 00:00:00+00:00,11.930000305175781,12.100000381469727,11.779999732971191,11.930000305175781,1558800
2024-05-23 00:00:00+00:00,11.930000305175781,12.010000228881836,11.34000015258789,11.4399995803833,1688000
2024-05-24 00:00:00+00:00,11.529999732971191,11.5600004196167,11.36299991607666,11.470000267028809,2604200
2024-05-28 00:00:00+00:00,11.529999732971191,11.789999961853027,11.449999809265137,11.5600004196167,1730900
2024-05-29 00:00:00+00:00,11.289999961853027,11.414999961853027,11.229999542236328,11.369999885559082,1333500
2024-05-30 00:00:00+00:00,11.4399995803833,11.5649995803833,11.230999946594238,11.430000305175781,1773100
2024-05-31 00:00:00+00:00,11.449999809265137,11.720000267028809,11.40999984741211,11.699999809265137,1673400
2024-06-03 00:00:00+00:00,11.819999694824219,11.960000038146973,11.609999656677246,11.84000015258789,1453000
2024-06-04 00:00:00+00:00,11.680000305175781,12.029999732971191,11.664999961853027,11.8100004196167,1563300
2024-06-05 00:00:00+00:00,11.850000381469727,11.90999984741211,11.600000381469727,11.6899995803833,1299800
2024-06-06 00:00:00+00:00,11.579999923706055,11.8100004196167,11.529999732971191,11.619999885559082,1195800
2024-06-07 00:00:00+00:00,11.420000076293945,11.538999557495117,11.210000038146973,11.220000267028809,1861100
2024-06-10 00:00:00+00:00,11.100000381469727,11.109999656677246,10.859999656677246,10.979999542236328,3565300
2024-06-11 00:00:00+00:00,10.819999694824219,10.979999542236328,10.710000038146973,10.920000076293945,1880300
2024-06-12 00:00:00+00:00,11.180000305175781,11.380000114440918,10.800000190734863,10.920000076293945,1998200
2024-06-13 00:00:00+00:00,10.899999618530273,10.90999984741211,10.609999656677246,10.75,4297000
2024-06-14 00:00:00+00:00,10.600000381469727,10.800000190734863,10.51099967956543,10.75,1918400
2024-06-17 00:00:00+00:00,10.59000015258789,10.755000114440918,10.545000076293945,10.619999885559082,2059400
2024-06-18 00:00:00+00:00,10.600000381469727,10.704999923706055,10.069999694824219,10.079999923706055,2156600
2024-06-20 00:00:00+00:00,10.140000343322754,10.319999694824219,9.989999771118164,10.270000457763672,2920300
2024-06-21 00:00:00+00:00,10.300000190734863,10.449999809265137,10.180000305175781,10.25,3320000
2024-06-24 00:00:00+00:00,10.239999771118164,10.380000114440918,10.050000190734863,10.069999694824219,2134700
2024-06-25 00:00:00+00:00,10.069999694824219,10.069999694824219,9.725000381469727,9.899999618530273,3363700
2024-06-26 00:00:00+00:00,9.890000343322754,10.1899995803833,9.795000076293945,10.15999984741211,1943500
2024-06-27 00:00:00+00:00,10.1899995803833,10.25,10.029999732971191,10.229999542236328,1922700
2024-06-28 00:00:00+00:00,10.239999771118164,10.550000190734863,10.170000076293945,10.510000228881836,2985500
2024-07-01 00:00:00+00:00,10.539999961853027,10.65999984741211,9.880000114440918,9.930000305175781,2042200
2024-07-02 00:00:00+00:00,9.960000038146973,10.010000228881836,9.520000457763672,9.640000343322754,3210700
2024-07-03 00:00:00+00:00,9.630000114440918,9.789999961853027,9.595000267028809,9.699999809265137,954200
2024-07-05 00:00:00+00:00,9.680000305175781,9.699999809265137,9.289999961853027,9.34000015258789,2508500
2024-07-08 00:00:00+00:00,9.130000114440918,9.515000343322754,9.119999885559082,9.5,3712500
2024-07-09 00:00:00+00:00,9.470000267028809,9.630000114440918,9.265000343322754,9.600000381469727,3449800
2024-07-10 00:00:00+00:00,9.710000038146973,9.720000267028809,9.199999809265137,9.300000190734863,4158500
2024-07-11 00:00:00+00:00,9.449999809265137,9.579999923706055,9.1899995803833,9.210000038146973,3182100
2024-07-12 00:00:00+00:00,9.239999771118164,9.640000343322754,9.239999771118164,9.390000343322754,4686100
2024-07-15 00:00:00+00:00,9.210000038146973,9.614999771118164,9.210000038146973,9.329999923706055,2945800
2024-07-16 00:00:00+00:00,9.529999732971191,10.050000190734863,9.470000267028809,10.039999961853027,4575100
2024-07-17 00:00:00+00:00,9.989999771118164,10.029999732971191,9.380000114440918,9.420000076293945,3485600
2024-07-18 00:00:00+00:00,9.350000381469727,9.520000457763672,8.989999771118164,9.039999961853027,2989700
2024-07-19 00:00:00+00:00,9.0,9.010000228881836,8.699999809265137,8.819999694824219,2124300
2024-07-22 00:00:00+00:00,8.869999885559082,9.199999809265137,8.850000381469727,9.109999656677246,2353700
2024-07-23 00:00:00+00:00,9.050000190734863,9.260000228881836,8.970000267028809,9.15999984741211,1997600
2024-07-24 00:00:00+00:00,9.029999732971191,9.0600004196167,8.694999694824219,8.710000038146973,1818500
2024-07-25 00:00:00+00:00,8.75,9.220000267028809,8.649999618530273,9.170000076293945,2670100
2024-07-26 00:00:00+00:00,9.3100004196167,9.390000343322754,8.949999809265137,9.130000114440918,2610100
2024-07-29 00:00:00+00:00,9.119999885559082,9.279999732971191,8.984999656677246,9.140000343322754,2221800
2024-07-30 00:00:00+00:00,9.140000343322754,9.329999923706055,9.069999694824219,9.220000267028809,2709300
2024-07-31 00:00:00+00:00,9.600000381469727,9.720000267028809,9.295000076293945,9.34000015258789,3723900
2024-08-01 00:00:00+00:00,9.289999961853027,9.300000190734863,8.760000228881836,8.859999656677246,3162100
2024-08-02 00:00:00+00:00,8.569999694824219,8.699999809265137,8.390000343322754,8.520000457763672,2709000
2024-08-05 00:00:00+00:00,7.949999809265137,8.21500015258789,7.730000019073486,8.109999656677246,3984200
2024-08-06 00:00:00+00:00,8.15999984741211,8.170000076293945,7.864999771118164,7.909999847412109,3083700
2024-08-07 00:00:00+00:00,8.050000190734863,8.430000305175781,7.840000152587891,8.0600004196167,9272000
2024-08-08 00:00:00+00:00,4.980000019073486,5.789999961853027,4.800000190734863,5.710000038146973,33402000
2024-08-09 00:00:00+00:00,5.699999809265137,6.070000171661377,5.650000095367432,5.980000019073486,8718000
2024-08-12 00:00:00+00:00,5.929999828338623,5.960000038146973,5.369999885559082,5.744999885559082,8666000
2024-08-13 00:00:00+00:00,5.71999979019165,6.03000020980835,5.679999828338623,5.980000019073486,5765100
2024-08-14 00:00:00+00:00,5.949999809265137,6.079999923706055,5.704999923706055,5.71999979019165,5096300
2024-08-15 00:00:00+00:00,5.820000171661377,6.014999866485596,5.800000190734863,5.900000095367432,4801700
2024-08-16 00:00:00+00:00,5.699999809265137,6.0929999351501465,5.670000076293945,6.0,4343500
2024-08-19 00:00:00+00:00,6.099999904632568,6.46999979019165,5.985000133514404,6.440000057220459,5323400
2024-08-20 00:00:00+00:00,6.389999866485596,6.724999904632568,6.309999942779541,6.559999942779541,4703300
2024-08-21 00:00:00+00:00,6.610000133514404,6.669000148773193,6.449999809265137,6.489999771118164,3409400
2024-08-22 00:00:00+00:00,6.5,6.659999847412109,6.445000171661377,6.480000019073486,2666800
2024-08-23 00:00:00+00:00,6.489999771118164,6.690000057220459,6.355000019073486,6.670000076293945,2982800
2024-08-26 00:00:00+00:00,6.75,7.050000190734863,6.630000114440918,6.889999866485596,4167500
2024-08-27 00:00:00+00:00,6.909999847412109,6.909999847412109,6.639999866485596,6.650000095367432,3374800
2024-08-28 00:00:00+00:00,6.590000152587891,6.659999847412109,6.369999885559082,6.539999961853027,3999600
2024-08-29 00:00:00+00:00,6.610000133514404,6.710000038146973,6.545000076293945,6.590000152587891,1925300
2024-08-30 00:00:00+00:00,6.659999847412109,6.735000133514404,6.525000095367432,6.710000038146973,2594100
2024-09-03 00:00:00+00:00,6.639999866485596,6.914999961853027,6.610000133514404,6.760000228881836,3154400
2024-09-04 00:00:00+00:00,6.690000057220459,6.985000133514404,6.690000057220459,6.78000020980835,2050700
2024-09-05 00:00:00+00:00,6.840000152587891,7.090000152587891,6.789999961853027,6.96999979019165,2624100
2024-09-06 00:00:00+00:00,6.960000038146973,7.025000095367432,6.78000020980835,6.78000020980835,2365600
2024-09-09 00:00:00+00:00,6.789999961853027,6.900000095367432,6.599999904632568,6.599999904632568,2594300
2024-09-10 00:00:00+00:00,6.639999866485596,6.739999771118164,6.310999870300293,6.400000095367432,2978400
2024-09-11 00:00:00+00:00,6.389999866485596,6.389999866485596,6.190000057220459,6.300000190734863,2878900
2024-09-12 00:00:00+00:00,6.340000152587891,6.420000076293945,6.099999904632568,6.119999885559082,2461000
2024-09-13 00:00:00+00:00,6.210000038146973,6.364999771118164,6.170000076293945,6.320000171661377,2356800
2024-09-16 00:00:00+00:00,6.320000171661377,6.394999980926514,6.159999847412109,6.190000057220459,2261400
2024-09-17 00:00:00+00:00,6.300000190734863,6.449999809265137,6.215000152587891,6.309999942779541,5700200
2024-09-18 00:00:00+00:00,6.300000190734863,6.465000152587891,6.190000057220459,6.210000038146973,2888900
2024-09-19 00:00:00+00:00,6.380000114440918,6.465000152587891,6.260000228881836,6.400000095367432,3919700
2024-09-20 00:00:00+00:00,6.349999904632568,6.380000114440918,6.050000190734863,6.090000152587891,3986400
2024-09-23 00:00:00+00:00,6.079999923706055,6.119999885559082,5.864999771118164,5.909999847412109,3121100
2024-09-24 00:00:00+00:00,5.929999828338623,6.295000076293945,5.929999828338623,6.239999771118164,2623400
2024-09-25 00:00:00+00:00,6.21999979019165,6.489999771118164,6.190000057220459,6.320000171661377,2231700
2024-09-26 00:00:00+00:00,6.495999813079834,6.579999923706055,6.210000038146973,6.440000057220459,2609900
2024-09-27 00:00:00+00:00,6.349999904632568,6.650000095367432,6.309999942779541,6.429999828338623,2733100
2024-09-30 00:00:00+00:00,6.420000076293945,6.650000095367432,6.349999904632568,6.380000114440918,1764500
2024-10-01 00:00:00+00:00,6.429999828338623,6.565000057220459,6.28000020980835,6.309999942779541,1861000
2024-10-02 00:00:00+00:00,6.349999904632568,6.664999961853027,6.340000152587891,6.5,2365800
2024-10-03 00:00:00+00:00,6.409999847412109,6.590000152587891,6.409999847412109,6.550000190734863,1717400
2024-10-04 00:00:00+00:00,6.710000038146973,6.824999809265137,6.614999771118164,6.650000095367432,1758900
2024-10-07 00:00:00+00:00,6.610000133514404,6.71999979019165,6.460000038146973,6.489999771118164,2556500
2024-10-08 00:00:00+00:00,6.420000076293945,6.465000152587891,6.289999961853027,6.380000114440918,1971500
2024-10-09 00:00:00+00:00,6.329999923706055,6.5,6.300000190734863,6.5,1812200
2024-10-10 00:00:00+00:00,6.449999809265137,6.639999866485596,6.425000190734863,6.570000171661377,1735200
2024-10-11 00:00:00+00:00,6.590000152587891,6.927999973297119,6.559999942779541,6.809999942779541,1712300
2024-10-14 00:00:00+00:00,6.829999923706055,6.894999980926514,6.619999885559082,6.760000228881836,1911500
2024-10-15 00:00:00+00:00,6.769999980926514,7.019999980926514,6.710000038146973,6.900000095367432,2443100
2024-10-16 00:00:00+00:00,6.980000019073486,7.09499979019165,6.864999771118164,7.0,2885900
2024-10-17 00:00:00+00:00,6.96999979019165,7.159999847412109,6.829999923706055,7.139999866485596,3217800
2024-10-18 00:00:00+00:00,7.190000057220459,7.329999923706055,7.079999923706055,7.309999942779541,2534100
2024-10-21 00:00:00+00:00,7.309999942779541,7.570000171661377,7.260000228881836,7.269999980926514,3335000
2024-10-22 00:00:00+00:00,7.239999771118164,7.329999923706055,7.110000133514404,7.230000019073486,1695500
2024-10-23 00:00:00+00:00,7.239999771118164,7.320000171661377,7.079999923706055,7.289999961853027,2615800
2024-10-24 00:00:00+00:00,7.300000190734863,7.5,7.275000095367432,7.309999942779541,2050700
2024-10-25 00:00:00+00:00,7.309999942779541,7.349999904632568,7.045000076293945,7.110000133514404,1960700
2024-10-28 00:00:00+00:00,7.119999885559082,7.40500020980835,7.114999771118164,7.130000114440918,3016800
2024-10-29 00:00:00+00:00,7.159999847412109,7.489999771118164,7.113999843597412,7.199999809265137,2434700
2024-10-30 00:00:00+00:00,7.190000057220459,7.289999961853027,7.039999961853027,7.130000114440918,1803400
2024-10-31 00:00:00+00:00,7.170000076293945,7.28000020980835,7.059999942779541,7.079999923706055,1750600
2024-11-01 00:00:00+00:00,7.210000038146973,7.425000190734863,7.159999847412109,7.309999942779541,3602100
2024-11-04 00:00:00+00:00,7.309999942779541,7.400000095367432,7.099999904632568,7.260000228881836,3814100
2024-11-05 00:00:00+00:00,7.28000020980835,7.489999771118164,7.159999847412109,7.480000019073486,2846200
2024-11-06 00:00:00+00:00,7.679999828338623,7.909999847412109,7.453000068664551,7.809999942779541,7523100
2024-11-07 00:00:00+00:00,8.170000076293945,8.449999809265137,7.519999980926514,7.78000020980835,4488900
2024-11-08 00:00:00+00:00,7.829999923706055,8.140000343322754,7.829999923706055,8.069999694824219,2908700
2024-11-11 00:00:00+00:00,8.369999885559082,9.154999732971191,8.319999694824219,8.850000381469727,3999000
2024-11-12 00:00:00+00:00,8.760000228881836,8.875,8.550000190734863,8.59000015258789,2614600
2024-11-13 00:00:00+00:00,8.600000381469727,8.699999809265137,8.109999656677246,8.239999771118164,3286000
2024-11-14 00:00:00+00:00,8.3100004196167,8.425000190734863,8.1899995803833,8.229999542236328,1708600
2024-11-15 00:00:00+00:00,8.279999732971191,8.319999694824219,7.809999942779541,7.869999885559082,1921200
2024-11-18 00:00:00+00:00,7.880000114440918,8.100000381469727,7.869999885559082,7.940000057220459,1870500
2024-11-19 00:00:00+00:00,7.820000171661377,8.085000038146973,7.795000076293945,7.820000171661377,1390300
2024-11-20 00:00:00+00:00,7.829999923706055,7.96999979019165,7.710000038146973,7.75,1276800
2024-11-21 00:00:00+00:00,7.880000114440918,7.980000019073486,7.690000057220459,7.909999847412109,1596200
2024-11-22 00:00:00+00:00,7.849999904632568,8.260000228881836,7.789999961853027,8.180000305175781,1287100
2024-11-25 00:00:00+00:00,8.4399995803833,9.220000267028809,8.430000305175781,9.079999923706055,2634400
2024-11-26 00:00:00+00:00,9.0,9.020000457763672,8.5649995803833,8.649999618530273,1551700
2024-11-27 00:00:00+00:00,8.699999809265137,8.741000175476074,8.399999618530273,8.569999694824219,1886800
2024-11-29 00:00:00+00:00,8.670000076293945,8.760000228881836,8.524999618530273,8.6899995803833,996800
2024-12-02 00:00:00+00:00,8.569999694824219,8.9399995803833,8.119999885559082,8.880000114440918,3321400
2024-12-03 00:00:00+00:00,8.899999618530273,9.015000343322754,8.649999618530273,8.680000305175781,1774800
2024-12-04 00:00:00+00:00,8.720000267028809,9.027999877929688,8.630000114440918,8.819999694824219,1416900
2024-12-05 00:00:00+00:00,8.880000114440918,8.920000076293945,8.1899995803833,8.229999542236328,1730300
2024-12-06 00:00:00+00:00,8.279999732971191,8.449999809265137,8.1899995803833,8.25,2561800
2024-12-09 00:00:00+00:00,8.319999694824219,8.78499984741211,8.289999961853027,8.619999885559082,4256200
2024-12-10 00:00:00+00:00,8.550000190734863,8.654999732971191,8.03499984741211,8.569999694824219,3105500
2024-12-11 00:00:00+00:00,8.539999961853027,8.614999771118164,8.25,8.510000228881836,1857800
2024-12-12 00:00:00+00:00,8.470000267028809,8.585000038146973,8.270000457763672,8.279999732971191,1488600
2024-12-13 00:00:00+00:00,8.324999809265137,8.46500015258789,7.90500020980835,8.319999694824219,2097000
2024-12-16 00:00:00+00:00,8.210000038146973,8.579999923706055,8.095000267028809,8.430000305175781,1697600
2024-12-17 00:00:00+00:00,8.380000114440918,8.479999542236328,8.220000267028809,8.270000457763672,1959600
2024-12-18 00:00:00+00:00,8.300000190734863,8.399999618530273,7.550000190734863,7.639999866485596,2007500
2024-12-19 00:00:00+00:00,7.670000076293945,7.875,7.489999771118164,7.590000152587891,2865900
2024-12-20 00:00:00+00:00,7.510000228881836,7.925000190734863,7.401000022888184,7.75,3634300
2024-12-23 00:00:00+00:00,7.809999942779541,7.994999885559082,7.775000095367432,7.880000114440918,1406400
2024-12-24 00:00:00+00:00,7.889999866485596,7.940000057220459,7.724999904632568,7.920000076293945,432700
2024-12-26 00:00:00+00:00,7.849999904632568,8.180000305175781,7.760000228881836,8.079999923706055,1298400
2024-12-27 00:00:00+00:00,8.039999961853027,8.125,7.78000020980835,8.020000457763672,1050100
2024-12-30 00:00:00+00:00,7.889999866485596,8.46500015258789,7.760000228881836,8.390000343322754,2128300
2024-12-31 00:00:00+00:00,8.479999542236328,8.5649995803833,8.135000228881836,8.140000343322754,1619100
2025-01-02 00:00:00+00:00,8.229999542236328,8.305000305175781,7.949999809265137,7.96999979019165,1509300
2025-01-03 00:00:00+00:00,7.559999942779541,8.140000343322754,7.559999942779541,8.100000381469727,1463600
2025-01-06 00:00:00+00:00,8.260000228881836,8.515000343322754,8.21500015258789,8.229999542236328,2240100
2025-01-07 00:00:00+00:00,8.329999923706055,8.479999542236328,8.020000457763672,8.0600004196167,1373500
2025-01-08 00:00:00+00:00,7.940000057220459,8.0,7.525000095367432,7.559999942779541,4021400
2025-01-10 00:00:00+00:00,7.460000038146973,7.699999809265137,7.300000190734863,7.559999942779541,1658700
2025-01-13 00:00:00+00:00,7.46999979019165,7.579999923706055,7.340000152587891,7.480000019073486,1439100
2025-01-14 00:00:00+00:00,7.539999961853027,7.659999847412109,7.364999771118164,7.46999979019165,1467700
2025-01-15 00:00:00+00:00,7.699999809265137,7.989999771118164,7.681000232696533,7.829999923706055,1374100
2025-01-16 00:00:00+00:00,7.829999923706055,7.949999809265137,7.755000114440918,7.824999809265137,1325200
2025-01-17 00:00:00+00:00,8.5,8.510000228881836,7.585000038146973,7.699999809265137,5138900
2025-01-21 00:00:00+00:00,7.809999942779541,8.109999656677246,7.625,7.659999847412109,3531800
2025-01-22 00:00:00+00:00,7.639999866485596,7.835000038146973,7.309999942779541,7.329999923706055,2226900
