"('date', '')","('open', 'APLD')","('high', 'APLD')","('low', 'APLD')","('close', 'APLD')","('volume', 'APLD')"
2024-02-01 00:00:00+00:00,5.230000019073486,5.329999923706055,4.949999809265137,5.010000228881836,2332700
2024-02-02 00:00:00+00:00,4.980000019073486,5.039999961853027,4.659999847412109,4.690000057220459,3403700
2024-02-05 00:00:00+00:00,4.659999847412109,4.679999828338623,4.184999942779541,4.260000228881836,3995500
2024-02-06 00:00:00+00:00,4.340000152587891,4.739999771118164,4.28000020980835,4.679999828338623,3524100
2024-02-07 00:00:00+00:00,4.75,4.789000034332275,4.480000019073486,4.739999771118164,2631000
2024-02-08 00:00:00+00:00,4.739999771118164,5.03000020980835,4.635000228881836,5.019999980926514,3161300
2024-02-09 00:00:00+00:00,5.170000076293945,5.289999961853027,5.014999866485596,5.275000095367432,3533400
2024-02-12 00:00:00+00:00,5.150000095367432,5.4039998054504395,4.739999771118164,4.849999904632568,5632300
2024-02-13 00:00:00+00:00,4.619999885559082,4.718999862670898,4.370999813079834,4.449999809265137,3410900
2024-02-14 00:00:00+00:00,4.590000152587891,4.840000152587891,4.460000038146973,4.71999979019165,2676600
2024-02-15 00:00:00+00:00,4.889999866485596,5.019999980926514,4.670000076293945,4.940000057220459,2751100
2024-02-16 00:00:00+00:00,4.869999885559082,5.059999942779541,4.7170000076293945,4.840000152587891,2507100
2024-02-20 00:00:00+00:00,4.860000133514404,4.940000057220459,4.614999771118164,4.730000019073486,2869200
2024-02-21 00:00:00+00:00,4.619999885559082,4.699999809265137,4.355000019073486,4.389999866485596,3384700
2024-02-22 00:00:00+00:00,4.579999923706055,4.599999904632568,4.320000171661377,4.329999923706055,4016600
2024-02-23 00:00:00+00:00,4.300000190734863,4.400000095367432,3.875,4.045000076293945,4406000
2024-02-26 00:00:00+00:00,4.099999904632568,4.320000171661377,4.070000171661377,4.300000190734863,3513700
2024-02-27 00:00:00+00:00,4.449999809265137,4.5,4.15500020980835,4.320000171661377,2627100
2024-02-28 00:00:00+00:00,4.360000133514404,4.59499979019165,4.269999980926514,4.389999866485596,3894300
2024-02-29 00:00:00+00:00,4.460000038146973,4.519999980926514,4.065000057220459,4.150000095367432,6744600
2024-03-01 00:00:00+00:00,4.099999904632568,4.210000038146973,3.9600000381469727,4.210000038146973,2642100
2024-03-04 00:00:00+00:00,4.309999942779541,4.440000057220459,4.090000152587891,4.110000133514404,2865400
2024-03-05 00:00:00+00:00,4.110000133514404,4.190000057220459,4.025000095367432,4.090000152587891,2070000
2024-03-06 00:00:00+00:00,4.130000114440918,4.25,3.9800000190734863,4.090000152587891,2042300
2024-03-07 00:00:00+00:00,4.130000114440918,4.309999942779541,4.039999961853027,4.159999847412109,1909500
2024-03-08 00:00:00+00:00,4.25,4.78000020980835,4.25,4.590000152587891,3784500
2024-03-11 00:00:00+00:00,4.440000057220459,4.539999961853027,4.199999809265137,4.199999809265137,2322500
2024-03-12 00:00:00+00:00,4.275000095367432,4.320000171661377,4.130000114440918,4.300000190734863,1762700
2024-03-13 00:00:00+00:00,4.360000133514404,4.760000228881836,4.329999923706055,4.610000133514404,2321800
2024-03-14 00:00:00+00:00,4.630000114440918,4.739999771118164,4.204999923706055,4.230000019073486,2682400
2024-03-15 00:00:00+00:00,4.380000114440918,4.630000114440918,4.320000171661377,4.5,6108500
2024-03-18 00:00:00+00:00,4.590000152587891,4.590000152587891,4.210000038146973,4.239999771118164,3110500
2024-03-19 00:00:00+00:00,4.260000228881836,4.324999809265137,4.074999809265137,4.28000020980835,2479600
2024-03-20 00:00:00+00:00,4.300000190734863,4.735000133514404,4.190000057220459,4.650000095367432,3319300
2024-03-21 00:00:00+00:00,4.78000020980835,4.974999904632568,4.525000095367432,4.550000190734863,2952900
2024-03-22 00:00:00+00:00,4.53000020980835,4.579999923706055,4.239999771118164,4.239999771118164,2021600
2024-03-25 00:00:00+00:00,4.289999961853027,4.580999851226807,4.289999961853027,4.409999847412109,2042400
2024-03-26 00:00:00+00:00,4.429999828338623,4.5,4.320000171661377,4.329999923706055,1612700
2024-03-27 00:00:00+00:00,4.380000114440918,4.429999828338623,4.21999979019165,4.349999904632568,1523200
2024-03-28 00:00:00+00:00,4.349999904632568,4.534999847412109,4.260000228881836,4.28000020980835,2181900
2024-04-01 00:00:00+00:00,4.25,4.320000171661377,4.025000095367432,4.110000133514404,3194200
2024-04-02 00:00:00+00:00,4.019999980926514,4.019999980926514,3.740000009536743,3.819999933242798,4187000
2024-04-03 00:00:00+00:00,3.799999952316284,3.809999942779541,3.309999942779541,3.3299999237060547,5447700
2024-04-04 00:00:00+00:00,3.5199999809265137,3.5799999237060547,3.259999990463257,3.2699999809265137,2890500
2024-04-05 00:00:00+00:00,3.2100000381469727,3.2200000286102295,2.940000057220459,2.9800000190734863,4602800
2024-04-08 00:00:00+00:00,3.0999999046325684,3.1500000953674316,2.950000047683716,3.125,3934100
2024-04-09 00:00:00+00:00,3.0999999046325684,3.109999895095825,2.7899999618530273,2.8499999046325684,6459300
2024-04-10 00:00:00+00:00,2.8499999046325684,3.069999933242798,2.7100000381469727,2.990000009536743,4047500
2024-04-11 00:00:00+00:00,3.0199999809265137,3.069999933242798,2.8299999237060547,3.069999933242798,7801700
2024-04-12 00:00:00+00:00,3.25,3.4800000190734863,2.6500000953674316,2.7100000381469727,11133300
2024-04-15 00:00:00+00:00,2.700000047683716,2.7200000286102295,2.490000009536743,2.515000104904175,4951100
2024-04-16 00:00:00+00:00,2.509999990463257,2.5299999713897705,2.390000104904175,2.450000047683716,4752700
2024-04-17 00:00:00+00:00,2.4800000190734863,2.4800000190734863,2.390000104904175,2.4000000953674316,2458500
2024-04-18 00:00:00+00:00,2.4000000953674316,2.4600000381469727,2.359999895095825,2.390000104904175,2690100
2024-04-19 00:00:00+00:00,2.4000000953674316,2.5199999809265137,2.369999885559082,2.4700000286102295,3218000
2024-04-22 00:00:00+00:00,2.5199999809265137,2.7200000286102295,2.4700000286102295,2.7100000381469727,2704700
2024-04-23 00:00:00+00:00,2.7300000190734863,2.940000057220459,2.7049999237060547,2.930000066757202,4514800
2024-04-24 00:00:00+00:00,2.9600000381469727,3.0799999237060547,2.884999990463257,2.9800000190734863,5824500
2024-04-25 00:00:00+00:00,2.8399999141693115,3.0199999809265137,2.809999942779541,3.0,2880900
2024-04-26 00:00:00+00:00,3.0,3.0980000495910645,2.8450000286102295,2.940000057220459,3299800
2024-04-29 00:00:00+00:00,2.9700000286102295,3.0,2.640000104904175,2.7100000381469727,3200500
2024-04-30 00:00:00+00:00,2.7200000286102295,2.75,2.680000066757202,2.7049999237060547,1268400
2024-05-01 00:00:00+00:00,2.6500000953674316,3.2100000381469727,2.63100004196167,3.0,5947900
2024-05-02 00:00:00+00:00,3.0399999618530273,3.119999885559082,2.9200000762939453,2.9600000381469727,2101200
2024-05-03 00:00:00+00:00,3.0,3.109999895095825,2.9800000190734863,3.0299999713897705,1431100
2024-05-06 00:00:00+00:00,3.049999952316284,3.3289999961853027,3.0420000553131104,3.2799999713897705,2399800
2024-05-07 00:00:00+00:00,3.200000047683716,3.200000047683716,2.990000009536743,3.0999999046325684,3658500
2024-05-08 00:00:00+00:00,3.059999942779541,3.319999933242798,3.0199999809265137,3.299999952316284,3200300
2024-05-09 00:00:00+00:00,3.309999942779541,3.380000114440918,3.259999990463257,3.3399999141693115,2314700
2024-05-10 00:00:00+00:00,3.4000000953674316,3.450000047683716,3.2200000286102295,3.309999942779541,4134400
2024-05-13 00:00:00+00:00,3.380000114440918,3.690000057220459,3.359999895095825,3.4800000190734863,3440400
2024-05-14 00:00:00+00:00,3.569999933242798,3.759999990463257,3.4200000762939453,3.5799999237060547,4472300
2024-05-15 00:00:00+00:00,3.6500000953674316,3.819999933242798,3.5799999237060547,3.799999952316284,4914200
2024-05-16 00:00:00+00:00,3.799999952316284,3.934999942779541,3.619999885559082,3.6600000858306885,2692900
2024-05-17 00:00:00+00:00,3.7300000190734863,4.199999809265137,3.684999942779541,4.139999866485596,4688700
2024-05-20 00:00:00+00:00,4.139999866485596,4.699999809265137,4.135000228881836,4.579999923706055,5781300
2024-05-21 00:00:00+00:00,4.570000171661377,4.664999961853027,3.9210000038146973,4.420000076293945,3785400
2024-05-22 00:00:00+00:00,4.460000038146973,4.519999980926514,4.21999979019165,4.239999771118164,1841800
2024-05-23 00:00:00+00:00,4.400000095367432,4.480000019073486,4.190000057220459,4.25,3042100
2024-05-24 00:00:00+00:00,4.210000038146973,4.670000076293945,4.190000057220459,4.610000133514404,3386400
2024-05-28 00:00:00+00:00,4.650000095367432,4.650000095367432,4.375,4.619999885559082,3785900
2024-05-29 00:00:00+00:00,4.539999961853027,4.650000095367432,4.230000019073486,4.329999923706055,2904900
2024-05-30 00:00:00+00:00,4.300000190734863,4.409999847412109,4.110000133514404,4.190000057220459,2277900
2024-05-31 00:00:00+00:00,4.289999961853027,4.380000114440918,4.110000133514404,4.230000019073486,4067100
2024-06-03 00:00:00+00:00,4.199999809265137,4.285999774932861,3.8350000381469727,3.9600000381469727,2967200
2024-06-04 00:00:00+00:00,4.050000190734863,4.400000095367432,3.9519999027252197,4.25,4735500
2024-06-05 00:00:00+00:00,4.21999979019165,4.670000076293945,4.191999912261963,4.670000076293945,3056200
2024-06-06 00:00:00+00:00,4.53000020980835,4.994999885559082,4.489999771118164,4.920000076293945,5128200
2024-06-07 00:00:00+00:00,4.760000228881836,4.980000019073486,4.454999923706055,4.5,3319400
2024-06-10 00:00:00+00:00,4.400000095367432,4.675000190734863,4.119999885559082,4.130000114440918,6521600
2024-06-11 00:00:00+00:00,4.039999961853027,4.185999870300293,3.944999933242798,4.139999866485596,2539600
2024-06-12 00:00:00+00:00,4.25,4.409999847412109,4.059999942779541,4.130000114440918,3287300
2024-06-13 00:00:00+00:00,4.090000152587891,4.400000095367432,4.059999942779541,4.369999885559082,4374100
2024-06-14 00:00:00+00:00,4.400000095367432,5.054999828338623,4.369999885559082,4.650000095367432,13925400
2024-06-17 00:00:00+00:00,4.670000076293945,5.5,4.659999847412109,5.460000038146973,12992800
2024-06-18 00:00:00+00:00,5.360000133514404,5.519999980926514,5.019999980926514,5.159999847412109,9156800
2024-06-20 00:00:00+00:00,5.210000038146973,6.184999942779541,5.190000057220459,6.039999961853027,13490700
2024-06-21 00:00:00+00:00,5.829999923706055,5.900000095367432,5.190000057220459,5.519999980926514,9389200
2024-06-24 00:00:00+00:00,5.539999961853027,6.539999961853027,5.460000038146973,6.079999923706055,9455600
2024-06-25 00:00:00+00:00,6.099999904632568,6.400000095367432,5.869999885559082,6.329999923706055,7529000
2024-06-26 00:00:00+00:00,6.480000019073486,7.230000019073486,5.909999847412109,6.03000020980835,12245500
2024-06-27 00:00:00+00:00,6.179999828338623,6.38700008392334,5.855000019073486,6.239999771118164,6451600
2024-06-28 00:00:00+00:00,6.349999904632568,6.5,5.829999923706055,5.949999809265137,8825700
2024-07-01 00:00:00+00:00,5.949999809265137,6.570000171661377,5.949999809265137,6.5,5628100
2024-07-02 00:00:00+00:00,6.449999809265137,6.730000019073486,6.28000020980835,6.340000152587891,4763100
2024-07-03 00:00:00+00:00,6.329999923706055,6.885000228881836,6.309999942779541,6.769999980926514,3143700
2024-07-05 00:00:00+00:00,6.460000038146973,6.960000038146973,6.340000152587891,6.940000057220459,3197600
2024-07-08 00:00:00+00:00,7.059999942779541,7.199999809265137,6.71999979019165,7.139999866485596,3923400
2024-07-09 00:00:00+00:00,6.340000152587891,6.599999904632568,5.085000038146973,5.46999979019165,18775600
2024-07-10 00:00:00+00:00,5.570000171661377,6.255000114440918,5.510000228881836,5.860000133514404,9511600
2024-07-11 00:00:00+00:00,6.039999961853027,6.320000171661377,5.659999847412109,5.880000114440918,6873900
2024-07-12 00:00:00+00:00,5.869999885559082,6.630000114440918,5.869999885559082,6.199999809265137,6862200
2024-07-15 00:00:00+00:00,6.440000057220459,6.764999866485596,6.099999904632568,6.760000228881836,5636400
2024-07-16 00:00:00+00:00,6.739999771118164,6.880000114440918,6.53000020980835,6.809999942779541,4375600
2024-07-17 00:00:00+00:00,6.639999866485596,6.820000171661377,6.119999885559082,6.199999809265137,4429900
2024-07-18 00:00:00+00:00,6.329999923706055,6.380000114440918,5.670000076293945,5.679999828338623,5180700
2024-07-19 00:00:00+00:00,5.679999828338623,5.800000190734863,5.449999809265137,5.71999979019165,3817900
2024-07-22 00:00:00+00:00,5.760000228881836,5.840000152587891,5.130000114440918,5.309999942779541,5163600
2024-07-23 00:00:00+00:00,5.28000020980835,5.380000114440918,5.010000228881836,5.050000190734863,4496300
2024-07-24 00:00:00+00:00,5.010000228881836,5.179999828338623,4.540999889373779,4.570000171661377,5869000
2024-07-25 00:00:00+00:00,4.510000228881836,4.635000228881836,4.260000228881836,4.445000171661377,4955400
2024-07-26 00:00:00+00:00,4.539999961853027,4.840000152587891,4.429999828338623,4.440000057220459,4664100
2024-07-29 00:00:00+00:00,4.5,4.670000076293945,4.230000019073486,4.260000228881836,3729200
2024-07-30 00:00:00+00:00,4.25,4.34499979019165,3.930000066757202,3.9800000190734863,4895400
2024-07-31 00:00:00+00:00,4.130000114440918,4.949999809265137,4.130000114440918,4.860000133514404,7750200
2024-08-01 00:00:00+00:00,4.860000133514404,4.940000057220459,4.28000020980835,4.489999771118164,4492600
2024-08-02 00:00:00+00:00,4.239999771118164,4.360000133514404,4.070000171661377,4.239999771118164,3451700
2024-08-05 00:00:00+00:00,3.7799999713897705,4.039999961853027,3.5999999046325684,3.9700000286102295,4716000
2024-08-06 00:00:00+00:00,4.010000228881836,4.28000020980835,3.9000000953674316,4.210000038146973,3086800
2024-08-07 00:00:00+00:00,4.28000020980835,4.320000171661377,3.880000114440918,3.9000000953674316,3044800
2024-08-08 00:00:00+00:00,3.9000000953674316,4.164999961853027,3.9000000953674316,4.139999866485596,3751800
2024-08-09 00:00:00+00:00,4.179999828338623,4.190000057220459,3.869999885559082,3.9000000953674316,6672900
2024-08-12 00:00:00+00:00,3.869999885559082,4.110000133514404,3.8299999237060547,3.9800000190734863,3519600
2024-08-13 00:00:00+00:00,4.0,4.074999809265137,3.890000104904175,3.950000047683716,2255100
2024-08-14 00:00:00+00:00,3.930000066757202,4.050000190734863,3.734999895095825,3.8399999141693115,2107900
2024-08-15 00:00:00+00:00,3.950000047683716,4.199999809265137,3.880000114440918,4.0,4357400
2024-08-16 00:00:00+00:00,3.950000047683716,4.090000152587891,3.8399999141693115,4.010000228881836,4056500
2024-08-19 00:00:00+00:00,3.990000009536743,4.110000133514404,3.8299999237060547,4.110000133514404,2675600
2024-08-20 00:00:00+00:00,4.139999866485596,4.25,3.984999895095825,4.03000020980835,1990500
2024-08-21 00:00:00+00:00,4.099999904632568,4.190000057220459,3.9800000190734863,4.190000057220459,4415800
2024-08-22 00:00:00+00:00,4.230000019073486,4.25,4.039999961853027,4.090000152587891,2340400
2024-08-23 00:00:00+00:00,4.119999885559082,4.639999866485596,4.079999923706055,4.550000190734863,5238200
2024-08-26 00:00:00+00:00,4.599999904632568,4.928999900817871,4.559999942779541,4.920000076293945,3890500
2024-08-27 00:00:00+00:00,4.789999961853027,4.820000171661377,4.5,4.730000019073486,3801200
2024-08-28 00:00:00+00:00,4.760000228881836,4.78000020980835,4.25,4.409999847412109,6291600
2024-08-29 00:00:00+00:00,4.289999961853027,4.96999979019165,3.7149999141693115,3.819999933242798,9606500
2024-08-30 00:00:00+00:00,3.880000114440918,3.880000114440918,3.3399999141693115,3.6500000953674316,12775300
2024-09-03 00:00:00+00:00,3.569999933242798,3.819999933242798,3.140000104904175,3.1500000953674316,6437900
2024-09-04 00:00:00+00:00,3.109999895095825,3.3299999237060547,3.009999990463257,3.240000009536743,5094900
2024-09-05 00:00:00+00:00,4.989999771118164,5.710000038146973,4.25,5.369999885559082,149889900
2024-09-06 00:00:00+00:00,5.300000190734863,5.570000171661377,4.329999923706055,4.550000190734863,27902200
2024-09-09 00:00:00+00:00,4.715000152587891,6.599999904632568,4.599999904632568,6.579999923706055,53031000
2024-09-10 00:00:00+00:00,6.099999904632568,6.449999809265137,5.800000190734863,6.440000057220459,20660300
2024-09-11 00:00:00+00:00,6.360000133514404,6.53000020980835,5.739999771118164,5.869999885559082,14139800
2024-09-12 00:00:00+00:00,5.650000095367432,6.065000057220459,5.650000095367432,6.019999980926514,9548400
2024-09-13 00:00:00+00:00,6.139999866485596,6.5,5.849999904632568,6.090000152587891,13880200
2024-09-16 00:00:00+00:00,5.900000095367432,6.066999912261963,5.730000019073486,5.889999866485596,5737900
2024-09-17 00:00:00+00:00,6.03000020980835,6.300000190734863,5.760000228881836,5.809999942779541,10462300
2024-09-18 00:00:00+00:00,5.78000020980835,6.699999809265137,5.744999885559082,6.070000171661377,16947900
2024-09-19 00:00:00+00:00,6.400000095367432,6.550000190734863,5.53000020980835,5.559999942779541,16552600
2024-09-20 00:00:00+00:00,5.559999942779541,6.090000152587891,5.510000228881836,6.019999980926514,17700800
2024-09-23 00:00:00+00:00,6.130000114440918,6.869999885559082,6.025000095367432,6.699999809265137,15381500
2024-09-24 00:00:00+00:00,6.71999979019165,7.199999809265137,6.46999979019165,7.079999923706055,15410200
2024-09-25 00:00:00+00:00,7.039999961853027,8.149999618530273,7.031000137329102,7.670000076293945,19647800
2024-09-26 00:00:00+00:00,7.940000057220459,8.520000457763672,7.75,8.25,15998300
2024-09-27 00:00:00+00:00,8.260000228881836,8.78499984741211,8.079999923706055,8.1899995803833,12869000
2024-09-30 00:00:00+00:00,7.71999979019165,8.59000015258789,7.300000190734863,8.25,13232400
2024-10-01 00:00:00+00:00,8.220000267028809,8.539999961853027,7.659999847412109,8.079999923706055,12116200
2024-10-02 00:00:00+00:00,7.949999809265137,8.489999771118164,7.679999828338623,8.1899995803833,8401600
2024-10-03 00:00:00+00:00,8.100000381469727,8.649999618530273,7.880000114440918,8.039999961853027,10249700
2024-10-04 00:00:00+00:00,8.050000190734863,8.260000228881836,7.349999904632568,7.449999809265137,13842000
2024-10-07 00:00:00+00:00,7.349999904632568,7.5,7.005000114440918,7.099999904632568,7893700
2024-10-08 00:00:00+00:00,7.050000190734863,7.989999771118164,6.900000095367432,7.849999904632568,10339500
2024-10-09 00:00:00+00:00,7.860000133514404,7.909999847412109,7.309999942779541,7.400000095367432,13323200
2024-10-10 00:00:00+00:00,7.489999771118164,8.09000015258789,6.659999847412109,6.889999866485596,24416400
2024-10-11 00:00:00+00:00,6.909999847412109,7.289999961853027,6.9019999504089355,7.28000020980835,9087700
2024-10-14 00:00:00+00:00,7.400000095367432,7.760000228881836,7.150000095367432,7.550000190734863,11040100
2024-10-15 00:00:00+00:00,7.610000133514404,7.800000190734863,7.079999923706055,7.300000190734863,7918700
2024-10-16 00:00:00+00:00,7.519999980926514,8.279999732971191,7.429999828338623,8.050000190734863,15560900
2024-10-17 00:00:00+00:00,8.170000076293945,8.170000076293945,7.829999923706055,7.949999809265137,12985800
2024-10-18 00:00:00+00:00,7.940000057220459,8.550000190734863,7.550000190734863,8.180000305175781,15260700
2024-10-21 00:00:00+00:00,8.140000343322754,8.869999885559082,7.679999828338623,8.710000038146973,15502000
2024-10-22 00:00:00+00:00,8.670000076293945,9.479999542236328,8.649999618530273,9.130000114440918,15064700
2024-10-23 00:00:00+00:00,8.970000267028809,9.149999618530273,8.25,8.609999656677246,9918400
2024-10-24 00:00:00+00:00,8.760000228881836,8.970000267028809,8.039999961853027,8.229999542236328,9244700
2024-10-25 00:00:00+00:00,8.260000228881836,8.489999771118164,7.980000019073486,8.039999961853027,8779500
2024-10-28 00:00:00+00:00,8.199999809265137,8.640000343322754,8.130000114440918,8.270000457763672,8635200
2024-10-29 00:00:00+00:00,8.289999961853027,8.380000114440918,7.800000190734863,7.869999885559082,7363000
2024-10-30 00:00:00+00:00,7.769999980926514,7.909999847412109,7.349999904632568,7.360000133514404,7043200
2024-10-31 00:00:00+00:00,6.849999904632568,7.360000133514404,6.699999809265137,6.760000228881836,44462100
2024-11-01 00:00:00+00:00,6.820000171661377,7.244999885559082,6.239999771118164,6.460000038146973,21629300
2024-11-04 00:00:00+00:00,6.440000057220459,6.46999979019165,5.934999942779541,5.96999979019165,12795000
2024-11-05 00:00:00+00:00,6.070000171661377,6.460000038146973,5.960000038146973,6.369999885559082,9794400
2024-11-06 00:00:00+00:00,6.900000095367432,7.260000228881836,6.559999942779541,7.070000171661377,14752400
2024-11-07 00:00:00+00:00,7.090000152587891,7.880000114440918,7.059999942779541,7.789999961853027,13880900
2024-11-08 00:00:00+00:00,7.809999942779541,7.980000019073486,7.369999885559082,7.559999942779541,8627100
2024-11-11 00:00:00+00:00,7.900000095367432,8.220000267028809,7.440000057220459,7.579999923706055,12304100
2024-11-12 00:00:00+00:00,7.380000114440918,7.71999979019165,7.175000190734863,7.590000152587891,8415900
2024-11-13 00:00:00+00:00,7.599999904632568,7.849999904632568,6.965000152587891,7.170000076293945,10021100
2024-11-14 00:00:00+00:00,7.150000095367432,7.239999771118164,6.639999866485596,6.860000133514404,10971400
2024-11-15 00:00:00+00:00,7.010000228881836,7.570000171661377,6.900000095367432,7.230000019073486,22470900
2024-11-18 00:00:00+00:00,7.429999828338623,8.444999694824219,7.385000228881836,7.75,25218600
2024-11-19 00:00:00+00:00,7.900000095367432,9.255000114440918,7.769999980926514,9.15999984741211,30503500
2024-11-20 00:00:00+00:00,9.369999885559082,9.680000305175781,8.699999809265137,8.760000228881836,21967400
2024-11-21 00:00:00+00:00,9.199999809265137,9.614999771118164,8.510000228881836,9.149999618530273,21171800
2024-11-22 00:00:00+00:00,9.130000114440918,9.949999809265137,9.029999732971191,9.850000381469727,22342000
2024-11-25 00:00:00+00:00,10.369999885559082,10.9399995803833,9.8100004196167,10.680000305175781,29760700
2024-11-26 00:00:00+00:00,10.5600004196167,10.680000305175781,9.555000305175781,9.739999771118164,16050900
2024-11-27 00:00:00+00:00,9.98799991607666,10.1850004196167,9.369999885559082,9.65999984741211,10301000
2024-11-29 00:00:00+00:00,9.90999984741211,10.585000038146973,9.779000282287598,10.100000381469727,11660400
2024-12-02 00:00:00+00:00,10.1899995803833,10.539999961853027,9.609999656677246,9.619999885559082,15415900
2024-12-03 00:00:00+00:00,9.520000457763672,9.8100004196167,9.364999771118164,9.569999694824219,9368000
2024-12-04 00:00:00+00:00,9.800000190734863,10.4399995803833,9.180000305175781,9.619999885559082,23154100
2024-12-05 00:00:00+00:00,9.829999923706055,10.680000305175781,9.729999542236328,10.039999961853027,23743400
2024-12-06 00:00:00+00:00,10.289999961853027,11.25,10.180000305175781,10.670000076293945,25833200
2024-12-09 00:00:00+00:00,11.119999885559082,11.149999618530273,9.300000190734863,9.520000457763672,22732400
2024-12-10 00:00:00+00:00,9.680000305175781,9.770000457763672,8.859999656677246,8.9399995803833,15707100
2024-12-11 00:00:00+00:00,9.125,9.15999984741211,8.569999694824219,8.760000228881836,12809700
2024-12-12 00:00:00+00:00,9.0,9.555000305175781,8.859999656677246,9.03499984741211,17287700
2024-12-13 00:00:00+00:00,9.020000457763672,9.40999984741211,8.819999694824219,8.899999618530273,10821400
2024-12-16 00:00:00+00:00,9.079999923706055,10.270000457763672,8.960000038146973,10.010000228881836,24302800
2024-12-17 00:00:00+00:00,10.020000457763672,10.15999984741211,9.550000190734863,9.6899995803833,11781800
2024-12-18 00:00:00+00:00,9.725000381469727,10.180000305175781,8.529999732971191,8.755000114440918,18259600
2024-12-19 00:00:00+00:00,9.09000015258789,9.119999885559082,7.840000152587891,8.045000076293945,19621200
2024-12-20 00:00:00+00:00,8.109999656677246,8.350000381469727,7.809999942779541,8.010000228881836,33324900
2024-12-23 00:00:00+00:00,8.199999809265137,8.380000114440918,7.739999771118164,7.920000076293945,12811300
2024-12-24 00:00:00+00:00,8.079999923706055,8.779999732971191,7.960000038146973,8.770000457763672,10155600
2024-12-26 00:00:00+00:00,8.65999984741211,9.350000381469727,8.579999923706055,9.199999809265137,12570900
2024-12-27 00:00:00+00:00,9.09000015258789,9.100000381469727,8.229999542236328,8.390000343322754,12945300
2024-12-30 00:00:00+00:00,8.279999732971191,8.279999732971191,7.409999847412109,7.96999979019165,16376100
2024-12-31 00:00:00+00:00,8.229999542236328,8.229999542236328,7.5,7.639999866485596,10666100
2025-01-02 00:00:00+00:00,7.849999904632568,8.100000381469727,7.570000171661377,7.800000190734863,11162200
2025-01-03 00:00:00+00:00,7.849999904632568,9.130000114440918,7.800000190734863,9.109999656677246,18665400
2025-01-06 00:00:00+00:00,9.420000076293945,10.199999809265137,9.329999923706055,9.789999961853027,20750700
2025-01-07 00:00:00+00:00,9.9399995803833,10.15999984741211,9.213000297546387,9.420000076293945,14618900
2025-01-08 00:00:00+00:00,9.15999984741211,9.270000457763672,8.319999694824219,8.704999923706055,14192800
2025-01-10 00:00:00+00:00,8.579999923706055,8.579999923706055,8.010000228881836,8.289999961853027,14213000
2025-01-13 00:00:00+00:00,7.960000038146973,7.985000133514404,7.460000038146973,7.764999866485596,14744000
2025-01-14 00:00:00+00:00,9.529999732971191,9.71500015258789,8.25,8.539999961853027,69563300
2025-01-15 00:00:00+00:00,8.420000076293945,8.6899995803833,8.109999656677246,8.369999885559082,35324800
2025-01-16 00:00:00+00:00,8.28499984741211,9.729999542236328,8.260000228881836,8.979999542236328,32713900
2025-01-17 00:00:00+00:00,9.270000457763672,9.270000457763672,8.579999923706055,8.899999618530273,23151500
