"('date', '')","('open', 'BHB')","('high', 'BHB')","('low', 'BHB')","('close', 'BHB')","('volume', 'BHB')"
2024-04-02 00:00:00+00:00,23.896894379143017,24.057023418688033,23.68024793980661,23.830957412719727,24400
2024-04-03 00:00:00+00:00,23.774441844477778,23.95341001754969,23.520118934838525,23.76502227783203,22200
2024-04-04 00:00:00+00:00,24.08527951764677,24.217149852892224,23.56721594638372,23.75560188293457,34700
2024-04-05 00:00:00+00:00,23.755604485454583,23.991088279390247,23.491863786069846,23.586057662963867,18000
2024-04-08 00:00:00+00:00,23.642571544883843,24.17005470175319,23.642571544883843,23.896894454956055,16500
2024-04-09 00:00:00+00:00,24.04760454545067,24.04760454545067,23.567217412964023,23.66141128540039,14700
2024-04-10 00:00:00+00:00,23.2281181430621,23.30347287504825,22.29560266100907,22.82308578491211,65000
2024-04-11 00:00:00+00:00,22.983213701300105,23.020891963766733,22.521665765674552,22.898439407348633,37100
2024-04-12 00:00:00+00:00,22.57818250135148,22.851344528214263,22.483990433631863,22.493408203125,33100
2024-04-15 00:00:00+00:00,22.559345292236685,22.70063519120673,22.22966766357422,22.22966766357422,41400
2024-04-16 00:00:00+00:00,22.07895932934185,23.510699321263374,21.909410723254116,23.19044303894043,91800
2024-04-17 00:00:00+00:00,23.407086678346616,23.407086678346616,22.34269905090332,22.34269905090332,29300
2024-04-18 00:00:00+00:00,22.418055733122983,22.82308813294255,22.352120560426535,22.474573135375977,53700
2024-04-19 00:00:00+00:00,22.436893355698455,24.37727912069861,22.436893355698455,24.000505447387695,44100
2024-04-22 00:00:00+00:00,24.09469931486507,24.612762891092757,23.90631157991032,24.000505447387695,47300
2024-04-23 00:00:00+00:00,24.170053056056847,24.518569812418356,23.689665968606484,23.812118530273438,43000
2024-04-24 00:00:00+00:00,23.812118673360725,24.414956529501985,23.623730945017314,24.25482749938965,38900
2024-04-25 00:00:00+00:00,24.04760403820968,24.170054812174996,23.62373251948619,24.141796112060547,43200
2024-04-26 00:00:00+00:00,24.07586076130395,24.264248500791222,23.79328094867167,24.028764724731445,22800
2024-04-29 00:00:00+00:00,24.26424908320632,24.349023388350567,23.896894958647025,24.057024002075195,19400
2024-04-30 00:00:00+00:00,23.915732914335578,24.04760505719225,23.623733520507812,23.623733520507812,34600
2024-05-01 00:00:00+00:00,23.943990104016923,24.471473252346403,23.84979623552272,24.179473876953125,24100
2024-05-02 00:00:00+00:00,24.301924589237558,24.603345327005215,24.179473818112104,24.509151458740234,28000
2024-05-03 00:00:00+00:00,24.942437898544963,24.942437898544963,24.330180519408312,24.63159942626953,29200
2024-05-06 00:00:00+00:00,24.942443383519212,24.942443383519212,24.509154058773216,24.914186477661133,24400
2024-05-07 00:00:00+00:00,24.914184674069855,25.074313716535812,24.16063549916002,24.320764541625977,37100
2024-05-08 00:00:00+00:00,24.22656709645037,24.772889314285926,24.22656709645037,24.63159942626953,20700
2024-05-09 00:00:00+00:00,24.867086347109158,25.366312598218276,24.819990310622796,25.19676399230957,33600
2024-05-10 00:00:00+00:00,25.35689143715659,25.35689143715659,24.744634018339585,24.782310485839844,18600
2024-05-13 00:00:00+00:00,25.017793818139676,25.017793818139676,24.141793955431503,24.160633087158203,52300
2024-05-14 00:00:00+00:00,24.55624767677421,24.70695714847696,24.21715046714371,24.622182846069336,30300
2024-05-15 00:00:00+00:00,24.831814057867025,25.603640761642133,24.831814057867025,25.56552505493164,45100
2024-05-16 00:00:00+00:00,25.517882573046414,26.02290297137299,25.517882573046414,25.99431800842285,51700
2024-05-17 00:00:00+00:00,26.203946385307948,26.404048376234684,25.23201775591781,26.270647048950195,46500
2024-05-20 00:00:00+00:00,26.2706497591984,26.2706497591984,25.146261834782145,25.279664993286133,46900
2024-05-21 00:00:00+00:00,25.413063121394842,25.62269403331639,25.327304608004955,25.517879486083984,36700
2024-05-22 00:00:00+00:00,25.651281904847433,25.651281904847433,24.91757095562827,25.374948501586914,64400
2024-05-23 00:00:00+00:00,24.9556888347478,25.031918432384337,24.260091711675322,24.460195541381836,78800
2024-05-24 00:00:00+00:00,24.641239451731185,24.660295486450195,24.18386008679542,24.660295486450195,30900
2024-05-28 00:00:00+00:00,24.91756993441192,25.127202664144026,24.393491744995117,24.393491744995117,37500
2024-05-29 00:00:00+00:00,24.05045902958738,24.1838603614194,23.888470919167,23.955171585083008,25100
2024-05-30 00:00:00+00:00,24.383965134182024,24.7460552565697,24.20291916425973,24.622182846069336,24300
2024-05-31 00:00:00+00:00,24.946159050445836,25.09861824047879,24.622182817261585,25.031917572021484,57700
2024-06-03 00:00:00+00:00,25.251079146175854,25.26060807338246,24.66029838156536,24.812759399414062,24400
2024-06-04 00:00:00+00:00,24.46019501417649,24.479252867539103,23.88847213549668,24.021873474121094,28400
2024-06-05 00:00:00+00:00,24.288677131300933,24.593595504760742,24.021872645795163,24.593595504760742,16000
2024-06-06 00:00:00+00:00,24.5173666575829,24.793700077851614,24.431608135255154,24.631711959838867,18400
2024-06-07 00:00:00+00:00,24.44113715589308,24.679354870506966,24.307735817295523,24.326793670654297,23200
2024-06-10 00:00:00+00:00,24.231505124898895,24.33632149617253,23.90752890228662,24.164804458618164,12800
2024-06-11 00:00:00+00:00,24.03140117719514,24.088574734371864,23.535909737194714,23.955171585083008,33900
2024-06-12 00:00:00+00:00,24.57454150625121,25.01286125006343,24.33632378006013,24.498310089111328,29300
2024-06-13 00:00:00+00:00,24.65076826453763,24.784169594241746,24.059987571999613,24.345848083496094,20700
2024-06-14 00:00:00+00:00,24.29820455826893,24.29820455826893,23.726481734583018,24.098102569580078,30700
2024-06-17 00:00:00+00:00,24.012346882449307,24.460195541381836,23.764600235766327,24.460195541381836,15000
2024-06-18 00:00:00+00:00,24.631710592538326,24.765111923217773,24.307734374496675,24.765111923217773,33800
2024-06-20 00:00:00+00:00,24.53642422752942,24.7555840854109,24.193390142179695,24.307735443115234,14900
2024-06-21 00:00:00+00:00,24.279146769148344,24.355376358005294,23.38344955444336,23.38344955444336,157800
2024-06-24 00:00:00+00:00,23.621668521910472,23.917057967494298,23.326277258869784,23.65978240966797,76900
2024-06-25 00:00:00+00:00,23.6407257750124,23.812242822399707,23.507324434803134,23.726484298706055,27100
2024-06-26 00:00:00+00:00,23.48826617910342,24.24103502587016,23.48826617910342,24.11716079711914,39700
2024-06-27 00:00:00+00:00,24.174335653551914,24.526896870538785,24.09810605386905,24.498310089111328,24300
2024-06-28 00:00:00+00:00,24.755585279159394,25.79421469436852,24.021874257872764,25.613168716430664,237900
2024-07-01 00:00:00+00:00,25.413064228223995,25.594110188538597,25.1176747900473,25.27013397216797,45700
2024-07-02 00:00:00+00:00,25.07002864106134,25.489292275223928,25.07002864106134,25.2891902923584,18700
2024-07-03 00:00:00+00:00,25.327307214875674,25.327307214875674,24.812757899031908,25.041446685791016,22100
2024-07-05 00:00:00+00:00,24.831814865450752,24.831814865450752,24.25056485886768,24.269620895385742,42800
2024-07-08 00:00:00+00:00,24.650767527988794,24.755582076428748,24.43160587043597,24.612651824951172,24900
2024-07-09 00:00:00+00:00,24.498308122513468,24.87945790778807,24.431607455327473,24.69841194152832,9700
2024-07-10 00:00:00+00:00,24.822283586571476,25.279662951351362,24.822283586571476,25.070030212402344,18300
2024-07-11 00:00:00+00:00,25.536936989549766,26.90907146529614,25.489294176016582,26.832841873168945,66400
2024-07-12 00:00:00+00:00,27.128230574980936,27.490322490794,26.57556559278023,27.099645614624023,48900
2024-07-15 00:00:00+00:00,27.452209032169776,28.119219362718688,27.347394473194388,27.633255004882812,66800
2024-07-16 00:00:00+00:00,28.10968943621515,29.434179306030273,28.081102657080287,29.434179306030273,93300
2024-07-17 00:00:00+00:00,29.148318020844695,30.272705859628267,28.82434180229835,30.215532302856445,68200
2024-07-18 00:00:00+00:00,29.76768435486847,30.329878287014328,28.71952608387839,29.119731903076172,64100
2024-07-19 00:00:00+00:00,29.4722925401384,29.519935350577867,28.37649154292017,28.891040802001953,36500
2024-07-22 00:00:00+00:00,28.462251821692515,30.634797917228603,28.462251821692515,30.4251651763916,60100
2024-07-23 00:00:00+00:00,30.244117003460303,31.444734351333288,30.215530227038315,31.130285263061523,70000
2024-07-24 00:00:00+00:00,31.120761935168176,31.673428775050134,30.301292419433594,30.301292419433594,49300
2024-07-25 00:00:00+00:00,30.225062821369136,31.711540844070722,30.225062821369136,31.22557830810547,54300
2024-07-26 00:00:00+00:00,31.597196601026777,31.740128679599138,30.730084290475038,31.187461853027344,51400
2024-07-29 00:00:00+00:00,31.42568233231507,31.42568233231507,29.948733141433046,30.19647979736328,28900
2024-07-30 00:00:00+00:00,30.320347685191095,30.81584092299957,30.320347685191095,30.777725219726562,28300
2024-07-31 00:00:00+00:00,30.806317361193976,31.54002474164246,30.215534797189562,30.453752517700195,55500
2024-08-01 00:00:00+00:00,30.472809658466968,30.48233858515925,28.586125792360818,29.07209014892578,48100
2024-08-02 00:00:00+00:00,27.719011651823088,28.60518178451981,27.375977583048403,28.25261878967285,39100
2024-08-05 00:00:00+00:00,26.766141152308517,27.652311294879045,26.346877487740958,27.03294563293457,57200
2024-08-06 00:00:00+00:00,27.080589515999456,27.709484128962465,26.680383687981458,27.29974937438965,31000
2024-08-07 00:00:00+00:00,27.518908121875395,27.518908121875395,27.118702310013212,27.137760162353516,30500
2024-08-08 00:00:00+00:00,27.63325431866514,27.928643769735356,27.280691308711486,27.699954986572266,21700
2024-08-09 00:00:00+00:00,27.585609103803066,27.585609103803066,27.013886286906118,27.36644744873047,32800
2024-08-12 00:00:00+00:00,27.5474972636806,27.5474972636806,26.651798118869692,26.747085571289062,33500
2024-08-13 00:00:00+00:00,27.242574879949967,27.47126364178845,26.48980611529032,27.252103805541992,29900
2024-08-14 00:00:00+00:00,27.566551080252,27.566551080252,26.937656530831987,27.252103805541992,31200
2024-08-15 00:00:00+00:00,27.887666379530636,28.369152347437367,27.444700170683582,27.801000595092773,34400
2024-08-16 00:00:00+00:00,27.762482183306027,28.465451289750355,27.762482183306027,28.215078353881836,88800
2024-08-19 00:00:00+00:00,28.455822293255295,28.81212274677193,28.215079289634783,28.754344940185547,22000
2024-08-20 00:00:00+00:00,28.725452887956155,28.73508282776,28.40767222132216,28.455820083618164,38700
2024-08-21 00:00:00+00:00,28.41730235003512,28.82175064086914,28.28248686533152,28.82175064086914,17200
2024-08-22 00:00:00+00:00,28.82175201025159,29.18768055900021,28.82175201025159,28.946937561035156,34000
2024-08-23 00:00:00+00:00,29.45731293653706,31.065474375591656,29.45731293653706,30.661027908325195,48200
2024-08-26 00:00:00+00:00,30.92103192718856,31.05584742126584,30.468433905546238,30.487693786621094,66600
2024-08-27 00:00:00+00:00,30.131393560436532,30.246949167264834,29.881020630010873,30.208431243896484,17500
2024-08-28 00:00:00+00:00,29.98694716941445,30.77658390703763,29.98694716941445,30.747695922851562,42900
2024-08-29 00:00:00+00:00,30.97880469017113,30.97880469017113,30.46843075158271,30.72843360900879,26700
2024-08-30 00:00:00+00:00,30.96917857114543,30.96917857114543,30.352877094855423,30.872882843017578,29700
2024-09-03 00:00:00+00:00,30.21806107691472,30.9017721638911,29.861762459288688,29.986948013305664,29300
2024-09-04 00:00:00+00:00,30.121763492635136,30.160281415840092,29.53435001079281,30.131393432617188,29200
2024-09-05 00:00:00+00:00,30.227687766664847,30.31435538578803,29.38027329123316,29.50545883178711,13700
2024-09-06 00:00:00+00:00,29.621018561364647,29.621018561364647,28.85063986918872,28.86989974975586,21500
2024-09-09 00:00:00+00:00,29.168420061576228,29.389903160260467,28.609894590023202,28.638784408569336,38600
2024-09-10 00:00:00+00:00,28.918049314035578,28.975827118739698,28.19582032670253,28.937307357788086,26000
2024-09-11 00:00:00+00:00,28.532857565325966,28.918047807886897,28.061001538584343,28.735082626342773,25900
2024-09-12 00:00:00+00:00,29.014343392201166,29.12990083175808,28.72545254839367,29.091381072998047,24900
2024-09-13 00:00:00+00:00,29.380275882663543,30.0639851196926,29.20694062912848,29.89065170288086,37300
2024-09-16 00:00:00+00:00,29.977314786527963,30.333615201818628,29.678794008348106,30.150650024414062,26100
2024-09-17 00:00:00+00:00,30.35287665569438,30.882510499627685,30.11213366541138,30.49732208251953,33400
2024-09-18 00:00:00+00:00,30.439544888738503,31.48918449433109,30.102504328247832,31.171401977539062,45100
2024-09-19 00:00:00+00:00,31.85511450413579,31.85511450413579,30.872882654746054,31.806962966918945,36500
2024-09-20 00:00:00+00:00,31.38325596842125,31.45066371098321,29.6787951776836,30.121763229370117,166400
2024-09-23 00:00:00+00:00,30.189171265347817,30.46843217820774,29.341754913330078,29.341754913330078,45200
2024-09-24 00:00:00+00:00,29.58249664501025,29.592126584592233,29.052862825063226,29.29360580444336,26300
2024-09-25 00:00:00+00:00,29.51508910300812,29.51508910300812,28.8795277801113,29.01434326171875,25500
2024-09-26 00:00:00+00:00,29.524721801229663,29.524721801229663,28.792862850209445,28.89879035949707,31200
2024-09-27 00:00:00+00:00,29.36101560502862,29.36101560502862,28.65804649672552,29.081754684448242,34600
2024-09-30 00:00:00+00:00,28.80249105445799,29.85213063334241,28.80249105445799,29.698055267333984,33000
2024-10-01 00:00:00+00:00,29.41879141425146,29.41879141425146,28.311374073861828,28.503969192504883,36400
2024-10-02 00:00:00+00:00,28.513601522144135,28.8987899549939,27.983965819842798,28.234338760375977,26000
2024-10-03 00:00:00+00:00,28.070631891926073,28.263227016044322,27.28099518914306,27.743221282958984,23700
2024-10-04 00:00:00+00:00,28.465451289750355,28.600268616278505,28.15730054921165,28.215078353881836,26400
2024-10-07 00:00:00+00:00,28.282485625341177,28.282485625341177,27.800999673397303,27.983963012695312,20800
2024-10-08 00:00:00+00:00,28.17655826114471,28.33063361955607,27.839517725848665,28.06100082397461,18300
2024-10-09 00:00:00+00:00,27.897297673110888,28.56174885534952,27.897297673110888,28.215078353881836,19800
2024-10-10 00:00:00+00:00,27.926184756396648,28.19581754629942,27.666181905782164,27.964704513549805,21500
2024-10-11 00:00:00+00:00,28.34026575682448,29.206940174279477,28.34026575682448,28.937307357788086,24100
2024-10-14 00:00:00+00:00,28.90841772905745,29.370643813838726,28.51359938538305,29.091381072998047,19900
2024-10-15 00:00:00+00:00,29.4284225999169,30.47806218384682,29.389904676591264,29.486202239990234,34000
2024-10-16 00:00:00+00:00,29.996576961146552,30.82473161915713,29.187680346923532,30.09287452697754,50200
2024-10-17 00:00:00+00:00,30.16991237334902,30.776583918893138,29.726946139574476,30.60325050354004,35100
2024-10-18 00:00:00+00:00,30.795842441903883,31.363996037897504,29.45731202255784,29.54397964477539,37100
2024-10-21 00:00:00+00:00,29.823242340081684,29.823242340081684,28.6580470954068,28.88916015625,38000
2024-10-22 00:00:00+00:00,29.158792086546555,29.399535080480884,28.975826896873944,29.36101531982422,25400
2024-10-23 00:00:00+00:00,29.669165365311496,31.855113976722976,29.669165365311496,31.787702560424805,32500
2024-10-24 00:00:00+00:00,31.758815512943258,31.787703496888884,31.007698542784237,31.604740142822266,29600
2024-10-25 00:00:00+00:00,31.961037831819343,31.961037831819343,30.96917789467118,31.20992088317871,33300
2024-10-28 00:00:00+00:00,31.701036318984528,32.24993373582385,30.988439099660916,31.83585548400879,41500
2024-10-29 00:00:00+00:00,31.768444385200375,32.086223199886525,31.21954702629476,31.710664749145508,22100
2024-10-30 00:00:00+00:00,31.508441403589327,32.78919210658051,31.508441403589327,31.778072357177734,24200
2024-10-31 00:00:00+00:00,31.95141082884695,31.95141082884695,30.959550857543945,30.959550857543945,26400
2024-11-01 00:00:00+00:00,31.046217101852434,31.392883916119985,30.612878992209946,30.622507095336914,25300
2024-11-04 00:00:00+00:00,30.3239876089724,30.882511287203684,30.035096747954707,30.670658111572266,18000
2024-11-05 00:00:00+00:00,30.70917348178075,31.82622074533701,30.66102562119009,31.797332763671875,28500
2024-11-06 00:00:00+00:00,34.14698593556519,37.04553368699166,34.14698593556519,36.81441879272461,102500
2024-11-07 00:00:00+00:00,36.70849154549451,36.70849154549451,34.416620834493045,34.512916564941406,51500
2024-11-08 00:00:00+00:00,34.75365528620194,35.889962398152775,34.58994815645672,35.21588134765625,39400
2024-11-11 00:00:00+00:00,35.55291908341223,36.4966347328848,35.49514312318263,35.89958953857422,52200
2024-11-12 00:00:00+00:00,35.8803337928198,36.207744407795936,34.63810275002332,34.89810562133789,55400
2024-11-13 00:00:00+00:00,35.4277379964479,35.533665495931594,34.041056073674305,34.127723693847656,43800
2024-11-14 00:00:00+00:00,34.45793421558397,34.681308206515375,33.341064260926935,34.584190368652344,29800
2024-11-15 00:00:00+00:00,34.75900010205174,35.06006757607132,33.96262209850406,34.65216827392578,37100
2024-11-18 00:00:00+00:00,34.52591478911548,35.05035996480216,33.48673844366657,33.836368560791016,39000
2024-11-19 00:00:00+00:00,33.447887932940596,34.137437826972274,33.42846362700093,33.826656341552734,24900
2024-11-20 00:00:00+00:00,33.70040049150283,33.90435014838975,33.1176824227876,33.884925842285156,20900
2024-11-21 00:00:00+00:00,33.88492701850408,34.82698552083633,33.88492701850408,34.3802375793457,30200
2024-11-22 00:00:00+00:00,34.8464074802285,35.28344509129303,34.46764278557506,34.933815002441406,20200
2024-11-25 00:00:00+00:00,35.6622110462222,36.17694219255094,34.82698440551758,34.82698440551758,40800
2024-11-26 00:00:00+00:00,34.96295192359597,35.51653169933496,34.45793106234489,35.001800537109375,28700
2024-11-27 00:00:00+00:00,35.3417140334786,35.467970165669755,34.86583151990856,34.89496612548828,23500
2024-11-29 00:00:00+00:00,35.17661339746596,35.33200413701271,34.389945694556324,34.95323944091797,17800
2024-12-02 00:00:00+00:00,34.865835874718194,35.39999137097214,34.1471513072582,34.992088317871094,27600
2024-12-03 00:00:00+00:00,35.11833924998652,36.47801095197169,34.42879309896586,34.45792770385742,45100
2024-12-04 00:00:00+00:00,34.38994382979945,34.962947845458984,34.18599418985468,34.962947845458984,43400
2024-12-05 00:00:00+00:00,34.90467492736143,35.34171251633321,34.41907842957217,34.6618766784668,31700
2024-12-06 00:00:00+00:00,34.788139111697035,34.788139111697035,34.059744232968356,34.42879867553711,32900
2024-12-09 00:00:00+00:00,34.53562935203917,34.962952999412295,33.846079407785716,33.93348693847656,34500
2024-12-10 00:00:00+00:00,34.17628606018215,34.65217233999974,33.545012727339596,33.74896240234375,49300
2024-12-11 00:00:00+00:00,34.26368930518428,34.42879404867459,33.7198235732337,33.991756439208984,47800
2024-12-12 00:00:00+00:00,33.6906847105771,34.24426443855848,33.447886454276244,33.89463806152344,30300
2024-12-13 00:00:00+00:00,33.89463944393261,33.991757268491,32.90402207324539,33.506160736083984,34800
2024-12-16 00:00:00+00:00,33.50616400713526,33.73925199556124,33.16624788318893,33.4090461730957,30800
2024-12-17 00:00:00+00:00,33.039990151374866,33.506162401073745,32.68064973688342,33.156532287597656,39400
2024-12-18 00:00:00+00:00,33.16624696478909,33.70040244683123,30.806245503456957,31.06846809387207,60100
2024-12-19 00:00:00+00:00,31.36953469171355,32.24360991634265,30.17496768792542,30.62171745300293,51500
2024-12-20 00:00:00+00:00,30.039002184894454,31.21414491957177,30.039002184894454,30.777109146118164,165600
2024-12-23 00:00:00+00:00,30.815955367253892,30.864516131724557,29.99044089529012,30.37891960144043,62100
2024-12-24 00:00:00+00:00,30.427480226196813,30.59258312988281,29.76706861145282,30.34978485107422,25000
2024-12-26 00:00:00+00:00,30.019577303225137,30.20410450309422,29.980730544118032,30.06813621520996,23100
2024-12-27 00:00:00+00:00,29.980732079912944,30.27208927155447,29.349455077349894,29.378591537475586,29400
2024-12-30 00:00:00+00:00,29.242625226059882,29.737933935992924,29.20377661238489,29.39801597595215,38300
2024-12-31 00:00:00+00:00,29.699085235595703,29.971019973315038,29.164929765951275,29.699085235595703,61100
2025-01-02 00:00:00+00:00,29.88361150096352,30.07784900542236,28.766739830012867,29.232912063598633,53400
2025-01-03 00:00:00+00:00,29.155217992947293,29.34945550607772,28.58221390226536,29.135793685913086,51100
2025-01-06 00:00:00+00:00,29.359165800068702,30.019577378172094,29.135791840534836,29.45628547668457,43900
2025-01-07 00:00:00+00:00,29.42715135607886,29.55340750143215,28.747317270559872,29.213489532470703,43600
2025-01-08 00:00:00+00:00,28.88328325168004,29.359167659594824,28.747316807248353,29.135793685913086,35300
2025-01-10 00:00:00+00:00,28.601636348190617,28.902705678014716,27.679002200544303,28.203447341918945,68100
2025-01-13 00:00:00+00:00,27.717852427929834,29.135793488552185,27.717852427929834,29.106657028198242,47600
2025-01-14 00:00:00+00:00,29.2717592169238,29.844763289725226,29.155217083163,29.611677169799805,40900
2025-01-15 00:00:00+00:00,30.77710923390147,30.77710923390147,29.912746132785244,30.485750198364258,32500
2025-01-16 00:00:00+00:00,30.34007133956197,30.437191017218943,29.679659754379085,30.12640953063965,37300
2025-01-17 00:00:00+00:00,30.301225056381295,30.78682159989764,29.873899579413848,30.204105377197266,28300
2025-01-21 00:00:00+00:00,30.534312040122263,30.864517847261542,30.47603911951849,30.660566329956055,30400
2025-01-22 00:00:00+00:00,30.310935878147994,30.408055559001404,29.495135375229328,29.66994857788086,55700
2025-01-23 00:00:00+00:00,29.36887872957994,30.223529683514833,29.359166576421156,30.204105377197266,54100
2025-01-24 00:00:00+00:00,29.971019258597877,31.07817878504592,29.80591635970617,30.204105377197266,39300
