"('date', '')","('open', 'AOD')","('high', 'AOD')","('low', 'AOD')","('close', 'AOD')","('volume', 'AOD')"
2024-02-02 00:00:00+00:00,6.564943803832454,6.564943803832454,6.523963974497156,6.548551559448242,295000
2024-02-05 00:00:00+00:00,6.507572650909424,6.515768382956383,6.47478894109629,6.507572650909424,222200
2024-02-06 00:00:00+00:00,6.499377148350771,6.54035698493463,6.499377148350771,6.515769004821777,274500
2024-02-07 00:00:00+00:00,6.540354682728302,6.5977263555883265,6.540354682728302,6.581334114074707,305300
2024-02-08 00:00:00+00:00,6.564944311645545,6.589531898498535,6.564944311645545,6.589531898498535,140000
2024-02-09 00:00:00+00:00,6.597727589931823,6.614119052886963,6.589531467641633,6.614119052886963,191100
2024-02-12 00:00:00+00:00,6.614118563669435,6.638706928721313,6.614118563669435,6.6305108070373535,333600
2024-02-13 00:00:00+00:00,6.5977263555883265,6.61411781547685,6.556746533429374,6.581334114074707,471500
2024-02-14 00:00:00+00:00,6.60592322361066,6.6305108070373535,6.60592322361066,6.6305108070373535,432500
2024-02-15 00:00:00+00:00,6.622314026532829,6.671489970119134,6.622314026532829,6.646901607513428,348500
2024-02-16 00:00:00+00:00,6.6469029787209655,6.663295223839704,6.630511515227496,6.638707637786865,315800
2024-02-20 00:00:00+00:00,6.646902268780088,6.646902268780088,6.614118563669435,6.6305108070373535,256200
2024-02-21 00:00:00+00:00,6.637113384399204,6.65362399466627,6.604092951134302,6.620603561401367,244500
2024-02-22 00:00:00+00:00,6.6866465142873395,6.719666957855225,6.6866465142873395,6.719666957855225,200600
2024-02-23 00:00:00+00:00,6.744432877213436,6.744432877213436,6.703157121141213,6.71141242980957,191400
2024-02-26 00:00:00+00:00,6.719666073678967,6.719666073678967,6.670135021209717,6.670135021209717,168900
2024-02-27 00:00:00+00:00,6.694900457045561,6.694900457045561,6.653625496599295,6.661880016326904,204900
2024-02-28 00:00:00+00:00,6.637114882605263,6.686645937317952,6.620605055880638,6.661880016326904,258700
2024-02-29 00:00:00+00:00,6.711411422213293,6.711411422213293,6.661880364908899,6.678390979766846,255600
2024-03-01 00:00:00+00:00,6.694901034727205,6.72792147829509,6.67013589886866,6.719666957855225,278200
2024-03-04 00:00:00+00:00,6.719666130965088,6.736175957082672,6.6783903847670585,6.703155517578125,312300
2024-03-05 00:00:00+00:00,6.678390327832821,6.711410767055864,6.670135021209717,6.670135021209717,385000
2024-03-06 00:00:00+00:00,6.71141070639894,6.760940971151171,6.71141070639894,6.7279205322265625,305600
2024-03-07 00:00:00+00:00,6.752687040001928,6.802217309068031,6.7361764254669385,6.793962001800537,166700
2024-03-08 00:00:00+00:00,6.793962905298228,6.826984138759547,6.744432629645322,6.760942459106445,215600
2024-03-11 00:00:00+00:00,6.744431145323548,6.744431145323548,6.71141070639894,6.7279205322265625,148300
2024-03-12 00:00:00+00:00,6.73617570251115,6.835237017281097,6.73617570251115,6.826982498168945,387700
2024-03-13 00:00:00+00:00,6.82698220630957,6.843492031097412,6.79396098219526,6.843492031097412,295400
2024-03-14 00:00:00+00:00,6.843491849904362,6.843491849904362,6.736175236182183,6.7444305419921875,275100
2024-03-15 00:00:00+00:00,6.744431320709703,6.769196453729825,6.71966618768958,6.736176013946533,108300
2024-03-18 00:00:00+00:00,6.752688110942487,6.80221838786383,6.752688110942487,6.769197940826416,248900
2024-03-19 00:00:00+00:00,6.76094155999999,6.818727923603021,6.744431732734434,6.793962001800537,212000
2024-03-20 00:00:00+00:00,6.817241012012921,6.8504958152771,6.783986208748743,6.8504958152771,370600
2024-03-21 00:00:00+00:00,6.842181263524067,6.9086916565645895,6.842181263524067,6.883749961853027,326500
2024-03-22 00:00:00+00:00,6.875437277572221,6.883750383461586,6.825554677950917,6.84218168258667,224800
2024-03-25 00:00:00+00:00,6.825555335104416,6.850496240887827,6.808927536010742,6.808927536010742,190500
2024-03-26 00:00:00+00:00,6.825554783926853,6.850495687696235,6.800613880157471,6.800613880157471,251400
2024-03-27 00:00:00+00:00,6.833868158143854,6.883749961853027,6.817240361669479,6.883749961853027,362300
2024-03-28 00:00:00+00:00,6.892063140869141,6.917004040121021,6.88374924349955,6.892063140869141,236500
2024-04-01 00:00:00+00:00,6.9170051855901145,6.93363298308289,6.84218168258667,6.84218168258667,234400
2024-04-02 00:00:00+00:00,6.80892603823656,6.80892603823656,6.7673581353603565,6.783985137939453,178000
2024-04-03 00:00:00+00:00,6.759043996961766,6.817239693201719,6.759043996961766,6.792298793792725,211400
2024-04-04 00:00:00+00:00,6.817241321300703,6.858810025481096,6.7341047057970025,6.742417812347412,256600
2024-04-05 00:00:00+00:00,6.750730580898782,6.8006131761305335,6.7341035777261675,6.775671482086182,162700
2024-04-08 00:00:00+00:00,6.7673581353603565,6.8172399359545715,6.759044237642346,6.783985137939453,177400
2024-04-09 00:00:00+00:00,6.800614060269984,6.8089271665085915,6.750731458553057,6.767359256744385,125800
2024-04-10 00:00:00+00:00,6.692535464586374,6.759045068795229,6.692535464586374,6.7174763679504395,249500
2024-04-11 00:00:00+00:00,6.725790266690802,6.742417271314504,6.675907667105649,6.7174763679504395,255100
2024-04-12 00:00:00+00:00,6.6842221073077095,6.692536006721547,6.60108509531205,6.617712497711182,391700
2024-04-15 00:00:00+00:00,6.650966308058032,6.684221107884043,6.534574508666992,6.534574508666992,408300
2024-04-16 00:00:00+00:00,6.5262604853691615,6.551201782974716,6.468064785003662,6.468064785003662,368000
2024-04-17 00:00:00+00:00,6.493004643283453,6.534573333806514,6.468063746112347,6.484691143035889,269600
2024-04-18 00:00:00+00:00,6.493004643283453,6.5428868340540784,6.476377246359911,6.484691143035889,315600
2024-04-19 00:00:00+00:00,6.4846920092720906,6.517946807561406,6.45975071234087,6.501319408416748,361200
2024-04-22 00:00:00+00:00,6.533149140288153,6.608531356939319,6.474518172323207,6.591779708862305,386500
2024-04-23 00:00:00+00:00,6.6001539369387965,6.683912154536357,6.6001539369387965,6.667160511016846,217500
2024-04-24 00:00:00+00:00,6.692289233378168,6.692289233378168,6.6504103151585285,6.675537586212158,369700
2024-04-25 00:00:00+00:00,6.616905580458309,6.667160511016846,6.591777915483697,6.667160511016846,229300
2024-04-26 00:00:00+00:00,6.683913114894075,6.759295321867601,6.683913114894075,6.73416805267334,317100
2024-04-29 00:00:00+00:00,6.7425445109605295,6.750920534160278,6.709041216943074,6.717417240142822,190700
2024-04-30 00:00:00+00:00,6.725791925837978,6.767671239700728,6.658785343170166,6.658785343170166,348300
2024-05-01 00:00:00+00:00,6.658784259541903,6.7341668524710485,6.650408637766816,6.7006635665893555,480400
2024-05-02 00:00:00+00:00,6.725790831305289,6.7341668524710485,6.667160280707662,6.7006635665893555,148200
2024-05-03 00:00:00+00:00,6.776047130612,6.817926443661288,6.7592950858797005,6.76767110824585,140300
2024-05-06 00:00:00+00:00,6.792799765136736,6.826303062668569,6.792799765136736,6.817927837371826,210300
2024-05-07 00:00:00+00:00,6.817927837371826,6.826303062668569,6.809551813293463,6.817927837371826,194800
2024-05-08 00:00:00+00:00,6.784423159545401,6.843053718602285,6.725791801707059,6.834677696228027,212200
2024-05-09 00:00:00+00:00,6.834677561059944,6.884932895530139,6.834677561059944,6.876556873321533,289800
2024-05-10 00:00:00+00:00,6.876557392625576,6.926812730890955,6.876557392625576,6.893308639526367,153200
2024-05-13 00:00:00+00:00,6.901685909055367,6.935189207690329,6.901685909055367,6.918437957763672,113600
2024-05-14 00:00:00+00:00,6.901684247579649,6.960315605162459,6.901684247579649,6.951939582824707,303000
2024-05-15 00:00:00+00:00,6.960315710177797,7.035697516010541,6.960315710177797,7.027322292327881,208200
2024-05-16 00:00:00+00:00,7.027321515542513,7.035696738299394,6.993818228170854,7.002193450927734,126500
2024-05-17 00:00:00+00:00,6.993819517600635,7.0608261046977585,6.985443494518113,7.044074058532715,214900
2024-05-20 00:00:00+00:00,7.0356991819068755,7.0775785053621325,7.018947931793766,7.060827255249023,232500
2024-05-21 00:00:00+00:00,7.0356986497845835,7.085953993886323,7.018947400938401,7.069201946258545,356300
2024-05-22 00:00:00+00:00,7.050647408935708,7.092816515362582,7.00847910681764,7.0675153732299805,201600
2024-05-23 00:00:00+00:00,7.075948575896649,7.109683696460155,6.9578752517700195,6.9578752517700195,260500
2024-05-24 00:00:00+00:00,6.966310011850922,7.0422142426824035,6.966310011850922,7.008479118347168,166300
2024-05-28 00:00:00+00:00,7.025345165738735,7.033779146564036,6.9663089085789975,6.974742889404297,246600
2024-05-29 00:00:00+00:00,6.949441291374158,6.949441291374158,6.81450080871582,6.81450080871582,354800
2024-05-30 00:00:00+00:00,6.797634588246154,6.873538016980524,6.797634588246154,6.85667085647583,277000
2024-05-31 00:00:00+00:00,6.898840099848546,6.932575225830078,6.831369847885481,6.932575225830078,186800
2024-06-03 00:00:00+00:00,6.957874927753697,7.000044027571517,6.898838670593959,6.974742889404297,241200
2024-06-04 00:00:00+00:00,6.949441270551963,6.983176391115469,6.932574112424569,6.9578752517700195,295800
2024-06-05 00:00:00+00:00,6.974742881509797,7.084381414879877,6.974742881509797,7.075948238372803,458400
2024-06-06 00:00:00+00:00,7.050645351409912,7.0843804658450376,7.033778196346635,7.050645351409912,205300
2024-06-07 00:00:00+00:00,7.059080916757416,7.101250020350794,7.05064693517699,7.084382057189941,167100
2024-06-10 00:00:00+00:00,7.06751553675512,7.0759495190973976,7.042214394037111,7.059081554412842,109400
2024-06-11 00:00:00+00:00,7.050647572070564,7.059081554412842,6.98317732194999,7.059081554412842,145000
2024-06-12 00:00:00+00:00,7.101250020350794,7.118117179202893,7.0675148983378415,7.084382057189941,153200
2024-06-13 00:00:00+00:00,7.109684644157684,7.109684644157684,7.050647572070564,7.059081554412842,199300
2024-06-14 00:00:00+00:00,7.016911658335608,7.033779621124268,7.000044499855682,7.033779621124268,120400
2024-06-17 00:00:00+00:00,7.016912123876827,7.101250334798126,6.9916109823239525,7.092816352844238,282500
2024-06-18 00:00:00+00:00,7.092817454462373,7.118118599944885,7.092817454462373,7.10968542098999,253800
2024-06-20 00:00:00+00:00,7.101248425216887,7.101248425216887,7.016910236974786,7.050645351409912,342500
2024-06-21 00:00:00+00:00,7.040456363647125,7.082920074462891,7.040456363647125,7.082920074462891,157600
2024-06-24 00:00:00+00:00,7.0744262612984175,7.133874962844985,7.0744262612984175,7.09141206741333,305500
2024-06-25 00:00:00+00:00,7.09990362773126,7.125382334991581,7.0914115352389056,7.108396530151367,173100
2024-06-26 00:00:00+00:00,7.099904160542972,7.133874962844985,7.0744262612984175,7.09141206741333,163500
2024-06-27 00:00:00+00:00,7.099904537200928,7.142368244813144,7.099904537200928,7.099904537200928,146500
2024-06-28 00:00:00+00:00,7.150861220243826,7.167846217502832,7.099904608611079,7.142368316650391,283800
2024-07-01 00:00:00+00:00,7.133874993404057,7.159353702685569,7.091412097790506,7.125382900238037,327700
2024-07-02 00:00:00+00:00,7.108398028985876,7.167846738606121,7.091413030492059,7.150861740112305,205000
2024-07-03 00:00:00+00:00,7.150861276533522,7.218802885960094,7.116890471820237,7.210309982299805,192200
2024-07-05 00:00:00+00:00,7.218803490268717,7.269760106568318,7.193325587082885,7.2357892990112305,224100
2024-07-08 00:00:00+00:00,7.25277380458035,7.261266708374023,7.235788806920889,7.261266708374023,267300
2024-07-09 00:00:00+00:00,7.24428129196167,7.269760004718482,7.227296293385057,7.24428129196167,233300
2024-07-10 00:00:00+00:00,7.2442799692655715,7.329207376425961,7.2442799692655715,7.320714473724365,470800
2024-07-11 00:00:00+00:00,7.346193790435792,7.354686694777349,7.312222982997501,7.346193790435791,615800
2024-07-12 00:00:00+00:00,7.329208791680615,7.431121213995486,7.329208791680615,7.346193790435791,326100
2024-07-15 00:00:00+00:00,7.354686275668305,7.380164177313173,7.3292083740234375,7.3292083740234375,623300
2024-07-16 00:00:00+00:00,7.329208942345382,7.4396142712713855,7.329208942345382,7.405643463134766,560200
2024-07-17 00:00:00+00:00,7.371672095233511,7.388657093048096,7.346193383619795,7.388657093048096,653500
2024-07-18 00:00:00+00:00,7.371672494871881,7.405643302270592,7.278252167079471,7.286745071411133,677800
2024-07-19 00:00:00+00:00,7.28674407428154,7.329207780201113,7.2442803683619665,7.2782511711120605,2210400
2024-07-22 00:00:00+00:00,7.295235705842005,7.397148096328265,7.295235705842005,7.363177299499512,277700
2024-07-23 00:00:00+00:00,7.3716715762407095,7.422627376024881,7.3377007730753165,7.380163669586182,595200
2024-07-24 00:00:00+00:00,7.352804877302327,7.352804877302327,7.233107765494569,7.241657733917236,700200
2024-07-25 00:00:00+00:00,7.224558455996456,7.233108425198934,7.164710302318987,7.181809425354004,409600
2024-07-26 00:00:00+00:00,7.216007828649231,7.258756855392707,7.216007828649231,7.241657733917236,549800
2024-07-29 00:00:00+00:00,7.275858007786873,7.275858007786873,7.241658943752563,7.258758068084717,385100
2024-07-30 00:00:00+00:00,7.275858007786873,7.292957132119026,7.216009034199329,7.258758068084717,363500
2024-07-31 00:00:00+00:00,7.327156264047968,7.352806173838879,7.3100571395573715,7.3357062339782715,451800
2024-08-01 00:00:00+00:00,7.35280610570657,7.35280610570657,7.250208098233639,7.258758068084717,506100
2024-08-02 00:00:00+00:00,7.181809727245225,7.198909666368987,7.096312477736339,7.147610664367676,741300
2024-08-05 00:00:00+00:00,6.9680652113508375,7.00226427339861,6.8654680252075195,6.8654680252075195,578900
2024-08-06 00:00:00+00:00,6.891118178448221,7.010814492189093,6.882568208789591,6.9766154289245605,614500
2024-08-07 00:00:00+00:00,7.045013229914183,7.113411353282674,7.027914106757033,7.036463260650635,682100
2024-08-08 00:00:00+00:00,7.070662088442599,7.190358378889962,7.070662088442599,7.173259258270264,411300
2024-08-09 00:00:00+00:00,7.310055991415264,7.3699041407874155,7.241657873455696,7.327155113220215,740500
2024-08-12 00:00:00+00:00,7.446853138068703,7.4725022315979,7.404104105273388,7.4725022315979,781900
2024-08-13 00:00:00+00:00,7.489601514872508,7.523800575039372,7.412653425654585,7.438302516937256,605200
2024-08-14 00:00:00+00:00,7.429752270055276,7.472501297506801,7.421203116860875,7.446852207183838,384400
2024-08-15 00:00:00+00:00,7.489601490787108,7.566549579757577,7.489601490787108,7.557999610900879,393600
2024-08-16 00:00:00+00:00,7.523800828507538,7.575099012801056,7.523800828507538,7.549449920654297,401600
2024-08-19 00:00:00+00:00,7.566550232149857,7.592199325561523,7.540900323368212,7.592199325561523,486100
2024-08-20 00:00:00+00:00,7.592199231968637,7.609298355575633,7.532351076289201,7.540900230407715,351900
2024-08-21 00:00:00+00:00,7.54945096273794,7.609299124464793,7.54945096273794,7.600749969482422,369700
2024-08-22 00:00:00+00:00,7.617847782850633,7.6776959342702735,7.532350540161133,7.532350540161133,543900
2024-08-23 00:00:00+00:00,7.584239630786932,7.679366621892844,7.575591497577838,7.644774913787842,359200
2024-08-26 00:00:00+00:00,7.644773910021195,7.6620693494370995,7.5496461066742855,7.627477645874023,573800
2024-08-27 00:00:00+00:00,7.610182206458119,7.670717481510685,7.601534074384533,7.627477645874023,296800
2024-08-28 00:00:00+00:00,7.618830338531705,7.644773910021195,7.601534074384533,7.627477645874023,296400
2024-08-29 00:00:00+00:00,7.653422720282068,7.739901574487212,7.653422720282068,7.705309867858887,516400
2024-08-30 00:00:00+00:00,7.757197330369552,7.800437166996104,7.670717657116448,7.739901065826416,480100
2024-09-03 00:00:00+00:00,7.739899200908737,7.739899200908737,7.627475982660432,7.670715808868408,482400
2024-09-04 00:00:00+00:00,7.627477645874023,7.670717481510685,7.618830338531705,7.627477645874023,235200
2024-09-05 00:00:00+00:00,7.627478091929866,7.696661503101873,7.627478091929866,7.662069797515869,277500
2024-09-06 00:00:00+00:00,7.6707164099928855,7.679364540858419,7.506406047203508,7.584237575531006,590000
2024-09-09 00:00:00+00:00,7.618830784081853,7.662069797515869,7.57559094591652,7.662069797515869,261100
2024-09-10 00:00:00+00:00,7.670717135184335,7.688013398550595,7.523702195496044,7.540998458862305,549600
2024-09-11 00:00:00+00:00,7.549645187025553,7.601533148415147,7.506406181387254,7.5928850173950195,308000
2024-09-12 00:00:00+00:00,7.575590783529065,7.696661338119196,7.566942651135113,7.688014030456543,218100
2024-09-13 00:00:00+00:00,7.688014030456543,7.75719744014556,7.653422325612034,7.688014030456543,419500
2024-09-16 00:00:00+00:00,7.731252271215885,7.731252271215885,7.679365131494241,7.713956832885742,279700
2024-09-17 00:00:00+00:00,7.731251740827483,7.7571961336396535,7.679364604665461,7.696660041809082,392700
2024-09-18 00:00:00+00:00,7.696661338119196,7.722605735301051,7.679365898062591,7.688014030456543,336300
2024-09-19 00:00:00+00:00,7.765845775604248,7.809085618565425,7.748550333258621,7.765845775604248,473700
2024-09-20 00:00:00+00:00,7.783139228820801,7.826379056149361,7.731251271080308,7.783139228820801,474500
2024-09-23 00:00:00+00:00,7.791885775142922,7.835611452091679,7.791885775142922,7.826866149902344,260900
2024-09-24 00:00:00+00:00,7.826866149902344,7.8618465246617655,7.783140472953587,7.826866149902344,257800
2024-09-25 00:00:00+00:00,7.809377440715538,7.8356125168506345,7.809377440715538,7.818121910095215,330900
2024-09-26 00:00:00+00:00,7.870590686798096,7.896825755568039,7.870590686798096,7.870590686798096,297400
2024-09-27 00:00:00+00:00,7.896826527487601,7.9143171310424805,7.8618461543757245,7.9143171310424805,409700
2024-09-30 00:00:00+00:00,7.923062249310866,7.993022993914232,7.905571646161094,7.958042621612549,388100
2024-10-01 00:00:00+00:00,7.958043504736413,7.958043504736413,7.853101542187832,7.896827220916748,377900
2024-10-02 00:00:00+00:00,7.87059214727858,7.905572523462122,7.844357073640412,7.896827220916748,428000
2024-10-03 00:00:00+00:00,7.861847987837929,7.888083899288725,7.844358214202139,7.853102684020996,265500
2024-10-04 00:00:00+00:00,7.888084411621094,7.905574186392847,7.861848498466269,7.888084411621094,354900
2024-10-07 00:00:00+00:00,7.888082431229771,7.905572201610522,7.818120847713009,7.826866149902344,308500
2024-10-08 00:00:00+00:00,7.8531025738082425,7.8880837885850354,7.826867496723712,7.861847877502441,291100
2024-10-09 00:00:00+00:00,7.879339107236152,7.896828882007905,7.861848498466269,7.888084411621094,203100
2024-10-10 00:00:00+00:00,7.879337449823954,7.905572523462122,7.853101542187832,7.896827220916748,216200
2024-10-11 00:00:00+00:00,7.8880826131820765,7.91431768635732,7.870592008399955,7.879337310791016,479400
2024-10-14 00:00:00+00:00,7.896824993775639,7.958041260330483,7.88808052769442,7.923060894012451,457200
2024-10-15 00:00:00+00:00,7.923064280558379,7.966789131646891,7.853102684020996,7.853102684020996,356600
2024-10-16 00:00:00+00:00,7.861845385875514,7.914316357413201,7.853100084952934,7.870590686798096,398100
2024-10-17 00:00:00+00:00,7.888082692097205,7.896827160577809,7.835611711223841,7.844357013702393,403900
2024-10-18 00:00:00+00:00,7.87059214727858,7.914317826007497,7.861846844733206,7.896827220916748,253400
2024-10-21 00:00:00+00:00,7.879339107236152,7.914319490777788,7.870593802851211,7.888084411621094,259100
2024-10-22 00:00:00+00:00,7.888082752369328,7.905572523462122,7.87059214727858,7.896827220916748,272700
2024-10-23 00:00:00+00:00,7.888082431229771,7.888082431229771,7.783140472953587,7.826866149902344,356700
2024-10-24 00:00:00+00:00,7.862242584330653,7.9153056144714355,7.826866949762913,7.9153056144714355,785600
2024-10-25 00:00:00+00:00,7.91530402979165,7.941835539550312,7.844552774820891,7.853396892547607,224700
2024-10-28 00:00:00+00:00,7.879928402306271,7.91530402979165,7.853396892547607,7.853396892547607,265600
2024-10-29 00:00:00+00:00,7.853398765183875,7.862242885019465,7.8091790094276154,7.835710525512695,451400
2024-10-30 00:00:00+00:00,7.835711079139807,7.862243440521203,7.7826480432205125,7.818023681640625,305200
2024-10-31 00:00:00+00:00,7.818022066186988,7.853397697297363,7.711895172855864,7.738426685333252,527500
2024-11-01 00:00:00+00:00,7.73842620409619,7.75611444026217,7.685362339019775,7.685362339019775,349400
2024-11-04 00:00:00+00:00,7.694207191467284,7.729582823754106,7.658831559180463,7.694207191467285,449300
2024-11-05 00:00:00+00:00,7.69420766437825,7.756115657251456,7.69420766437825,7.747271537780762,260000
2024-11-06 00:00:00+00:00,7.8533993200607375,7.862243440521203,7.7826480432205125,7.818023681640625,396400
2024-11-07 00:00:00+00:00,7.8622410102743245,7.879928402306271,7.809177147335512,7.853396892547607,336400
2024-11-08 00:00:00+00:00,7.862242885019465,7.879930281268955,7.826867249098795,7.835710525512695,317700
2024-11-11 00:00:00+00:00,7.8799300944996995,7.9153057295819,7.853398579043467,7.862242698669434,331400
2024-11-12 00:00:00+00:00,7.862242560634824,7.871085836683863,7.729583298839373,7.747271537780762,305400
2024-11-13 00:00:00+00:00,7.773802057996135,7.800333569591457,7.703050798127578,7.7295823097229,235500
2024-11-14 00:00:00+00:00,7.764958197810639,7.764958197810639,7.711895172855864,7.738426685333252,230600
2024-11-15 00:00:00+00:00,7.711895429321497,7.720738704827,7.667675678107569,7.694207191467285,310800
2024-11-18 00:00:00+00:00,7.720738448067277,7.773802316443627,7.694206935589889,7.738426685333252,346100
2024-11-19 00:00:00+00:00,7.711894916466535,7.747270546400813,7.694206679788622,7.7295823097229,292400
2024-11-20 00:00:00+00:00,7.720737967930211,7.720737967930211,7.6499867101093395,7.685362339019775,311600
2024-11-21 00:00:00+00:00,7.694310623577093,7.765885534687929,7.694310623577093,7.756938457489014,321500
2024-11-22 00:00:00+00:00,7.747991506403998,7.819566418679857,7.721151127610615,7.792726039886475,435700
2024-11-25 00:00:00+00:00,7.801672292653062,7.855353044566177,7.801672292653062,7.828512668609619,306900
2024-11-26 00:00:00+00:00,7.828513666218396,7.837460743757455,7.74799167484742,7.765885829925537,375200
2024-11-27 00:00:00+00:00,7.783778667449951,7.801672821460658,7.765885366679471,7.783778667449951,388400
2024-11-29 00:00:00+00:00,7.828512144012622,7.900087043927242,7.765884319897356,7.873246669769287,424300
2024-12-02 00:00:00+00:00,7.846407002827587,7.864300302798955,7.7927253964331085,7.819565773010254,404000
2024-12-03 00:00:00+00:00,7.801672653837976,7.82851303103713,7.7927255770248545,7.810618877410889,365700
2024-12-04 00:00:00+00:00,7.810618877410889,7.8374601078502515,7.801672653837976,7.810618877410889,2414200
2024-12-05 00:00:00+00:00,7.810618877410889,7.81956595422401,7.7927255770248545,7.810618877410889,280600
2024-12-06 00:00:00+00:00,7.8195655922107115,7.846406821407436,7.810618515811803,7.828512668609619,278900
2024-12-09 00:00:00+00:00,7.864300768958195,7.873247846094314,7.80167293548584,7.80167293548584,286500
2024-12-10 00:00:00+00:00,7.819567437162309,7.828514515672195,7.747992515563965,7.747992515563965,332800
2024-12-11 00:00:00+00:00,7.792726209302438,7.792726209302438,7.739044597308361,7.765885829925537,342700
2024-12-12 00:00:00+00:00,7.739044344886291,7.765885576627995,7.694310665130615,7.694310665130615,467600
2024-12-13 00:00:00+00:00,7.7211507470682115,7.7300978239717955,7.667469138886924,7.685363292694092,573400
2024-12-16 00:00:00+00:00,7.703257209055333,7.7569388215279,7.703257209055333,7.739044666290283,345500
2024-12-17 00:00:00+00:00,7.7211507470682115,7.7300978239717955,7.676416215790508,7.685363292694092,445400
2024-12-18 00:00:00+00:00,7.694310820083585,7.730098276552986,7.5243197619237305,7.5422139167785645,461500
2024-12-19 00:00:00+00:00,7.586947539331837,7.658523304962754,7.452744791909418,7.47958517074585,581500
2024-12-20 00:00:00+00:00,7.46169177265928,7.586947441101074,7.434851394170359,7.586947441101074,352900
2024-12-23 00:00:00+00:00,7.640628761416388,7.685363292694092,7.622735460849436,7.685363292694092,534900
2024-12-24 00:00:00+00:00,7.7211521332746775,7.747992515563965,7.685364672475505,7.747992515563965,298000
2024-12-26 00:00:00+00:00,7.756938289674118,7.792725744455304,7.739044135663412,7.783778667449951,368200
2024-12-27 00:00:00+00:00,7.765886069982816,7.765886069982816,7.685364076122762,7.712204456329346,392500
2024-12-30 00:00:00+00:00,7.694100303718166,7.730307800029,7.639788627624512,7.639788627624512,390200
2024-12-31 00:00:00+00:00,7.639788634746742,7.712204490690726,7.576425731957412,7.612633228302002,366200
2025-01-02 00:00:00+00:00,7.675997268378281,7.7393610438104865,7.639789766669136,7.648841857910156,328000
2025-01-03 00:00:00+00:00,7.666945923563831,7.712205515824334,7.657893832460746,7.694101333618164,252900
2025-01-06 00:00:00+00:00,7.748412723941144,7.748412723941144,7.694101042631594,7.703153133392334,423600
2025-01-07 00:00:00+00:00,7.7393599740299965,7.7393599740299965,7.657892890631552,7.666944980621338,273700
2025-01-08 00:00:00+00:00,7.685049242515079,7.721256743672497,7.6488417413576615,7.694101333618164,462300
2025-01-10 00:00:00+00:00,7.666944793779198,7.675996020293592,7.603581028649675,7.65789270401001,676400
2025-01-13 00:00:00+00:00,7.648841452082783,7.757463951446995,7.630738133816192,7.703153133392334,995100
2025-01-14 00:00:00+00:00,7.730308834775583,7.802723837090419,7.694101333618164,7.694101333618164,604100
2025-01-15 00:00:00+00:00,7.8027215003967285,7.857033167495513,7.784618186866909,7.8027215003967285,660900
2025-01-16 00:00:00+00:00,7.829877275295019,7.857033541765332,7.8117739609028485,7.8479814529418945,721600
2025-01-17 00:00:00+00:00,7.87513714654187,7.902292550758795,7.793670070636359,7.838929653167725,3872900
2025-01-21 00:00:00+00:00,7.8751372269876825,7.911344720731694,7.838929733243671,7.8932414054870605,1157800
