"('date', '')","('open', 'AURA')","('high', 'AURA')","('low', 'AURA')","('close', 'AURA')","('volume', 'AURA')"
2024-02-08 00:00:00+00:00,8.0600004196167,8.229999542236328,7.809999942779541,8.199999809265137,146200
2024-02-09 00:00:00+00:00,8.210000038146973,8.680000305175781,8.180000305175781,8.630000114440918,106800
2024-02-12 00:00:00+00:00,8.680000305175781,9.09000015258789,8.680000305175781,8.890000343322754,131700
2024-02-13 00:00:00+00:00,8.489999771118164,8.600000381469727,7.909999847412109,8.010000228881836,185900
2024-02-14 00:00:00+00:00,8.130000114440918,8.319999694824219,7.954999923706055,8.15999984741211,95700
2024-02-15 00:00:00+00:00,8.25,8.739999771118164,8.0,8.699999809265137,99200
2024-02-16 00:00:00+00:00,8.6899995803833,9.09000015258789,8.619999885559082,8.84000015258789,108400
2024-02-20 00:00:00+00:00,8.84000015258789,8.989999771118164,8.510000228881836,8.649999618530273,120600
2024-02-21 00:00:00+00:00,8.619999885559082,8.960000038146973,8.515000343322754,8.800000190734863,91200
2024-02-22 00:00:00+00:00,8.789999961853027,8.989999771118164,8.640000343322754,8.729999542236328,84200
2024-02-23 00:00:00+00:00,8.699999809265137,9.09000015258789,8.5,8.890000343322754,313800
2024-02-26 00:00:00+00:00,9.029999732971191,9.260000228881836,8.5,8.739999771118164,73900
2024-02-27 00:00:00+00:00,8.789999961853027,8.960000038146973,8.609999656677246,8.739999771118164,148500
2024-02-28 00:00:00+00:00,8.630000114440918,9.720000267028809,8.579999923706055,9.130000114440918,163800
2024-02-29 00:00:00+00:00,9.359999656677246,9.380000114440918,8.850000381469727,9.069999694824219,104100
2024-03-01 00:00:00+00:00,9.170000076293945,9.468000411987305,8.949999809265137,9.239999771118164,87000
2024-03-04 00:00:00+00:00,9.119999885559082,9.239999771118164,8.890000343322754,8.989999771118164,122100
2024-03-05 00:00:00+00:00,8.9399995803833,9.109999656677246,8.850000381469727,9.0,248800
2024-03-06 00:00:00+00:00,9.100000381469727,9.187999725341797,8.90999984741211,9.0,106700
2024-03-07 00:00:00+00:00,9.0,9.045000076293945,8.609999656677246,8.739999771118164,149000
2024-03-08 00:00:00+00:00,8.949999809265137,9.010000228881836,8.359999656677246,8.380000114440918,265600
2024-03-11 00:00:00+00:00,8.399999618530273,8.569999694824219,8.119999885559082,8.170000076293945,89700
2024-03-12 00:00:00+00:00,8.109999656677246,8.1899995803833,7.840000152587891,7.980000019073486,158600
2024-03-13 00:00:00+00:00,7.949999809265137,8.15999984741211,7.860000133514404,7.920000076293945,112900
2024-03-14 00:00:00+00:00,7.78000020980835,7.823999881744385,7.389999866485596,7.460000038146973,138400
2024-03-15 00:00:00+00:00,7.289999961853027,7.510000228881836,7.079999923706055,7.199999809265137,1941800
2024-03-18 00:00:00+00:00,7.150000095367432,7.269999980926514,6.96999979019165,7.090000152587891,303800
2024-03-19 00:00:00+00:00,7.099999904632568,7.590000152587891,7.099999904632568,7.480000019073486,1246500
2024-03-20 00:00:00+00:00,7.369999885559082,8.529999732971191,7.369999885559082,8.359999656677246,308000
2024-03-21 00:00:00+00:00,8.430000305175781,8.649999618530273,8.350000381469727,8.550000190734863,167100
2024-03-22 00:00:00+00:00,8.550000190734863,8.739999771118164,8.399999618530273,8.420000076293945,160800
2024-03-25 00:00:00+00:00,8.300000190734863,8.5,7.860000133514404,7.900000095367432,88200
2024-03-26 00:00:00+00:00,8.149999618530273,8.15999984741211,7.610000133514404,7.630000114440918,124900
2024-03-27 00:00:00+00:00,7.809999942779541,8.069999694824219,7.599999904632568,7.699999809265137,140000
2024-03-28 00:00:00+00:00,7.699999809265137,7.929999828338623,7.289999961853027,7.849999904632568,323800
2024-04-01 00:00:00+00:00,7.949999809265137,7.949999809265137,7.449999809265137,7.760000228881836,110800
2024-04-02 00:00:00+00:00,7.53000020980835,7.679999828338623,7.360000133514404,7.400000095367432,141700
2024-04-03 00:00:00+00:00,7.329999923706055,7.610000133514404,7.190000057220459,7.300000190734863,95500
2024-04-04 00:00:00+00:00,7.420000076293945,7.809999942779541,7.130000114440918,7.170000076293945,150300
2024-04-05 00:00:00+00:00,7.130000114440918,7.364999771118164,7.099999904632568,7.199999809265137,113900
2024-04-08 00:00:00+00:00,7.260000228881836,7.406000137329102,7.119999885559082,7.260000228881836,86700
2024-04-09 00:00:00+00:00,7.28000020980835,8.133000373840332,7.28000020980835,7.840000152587891,150000
2024-04-10 00:00:00+00:00,7.510000228881836,7.784999847412109,7.300000190734863,7.619999885559082,164800
2024-04-11 00:00:00+00:00,7.699999809265137,7.820000171661377,7.550000190734863,7.699999809265137,64900
2024-04-12 00:00:00+00:00,7.619999885559082,7.710000038146973,7.380000114440918,7.539999961853027,95100
2024-04-15 00:00:00+00:00,7.570000171661377,7.570000171661377,7.369999885559082,7.550000190734863,72900
2024-04-16 00:00:00+00:00,7.260000228881836,7.40500020980835,7.199999809265137,7.260000228881836,123000
2024-04-17 00:00:00+00:00,7.340000152587891,7.340000152587891,6.949999809265137,7.03000020980835,140800
2024-04-18 00:00:00+00:00,7.03000020980835,7.190000057220459,6.949999809265137,7.059999942779541,145000
2024-04-19 00:00:00+00:00,7.03000020980835,7.190000057220459,7.03000020980835,7.190000057220459,162900
2024-04-22 00:00:00+00:00,7.239999771118164,7.25,7.039999961853027,7.090000152587891,107600
2024-04-23 00:00:00+00:00,7.150000095367432,7.400000095367432,7.059999942779541,7.21999979019165,108800
2024-04-24 00:00:00+00:00,7.179999828338623,7.34499979019165,7.09499979019165,7.099999904632568,88100
2024-04-25 00:00:00+00:00,7.03000020980835,7.230000019073486,6.869999885559082,7.079999923706055,117400
2024-04-26 00:00:00+00:00,7.130000114440918,7.28000020980835,6.960000038146973,7.21999979019165,116100
2024-04-29 00:00:00+00:00,7.309999942779541,7.929999828338623,7.309999942779541,7.5,121700
2024-04-30 00:00:00+00:00,7.440000057220459,7.5,7.340000152587891,7.400000095367432,78000
2024-05-01 00:00:00+00:00,7.46999979019165,7.835000038146973,7.460000038146973,7.650000095367432,76100
2024-05-02 00:00:00+00:00,7.760000228881836,7.769999980926514,7.460000038146973,7.769999980926514,127600
2024-05-03 00:00:00+00:00,8.010000228881836,8.109999656677246,7.860000133514404,7.889999866485596,100900
2024-05-06 00:00:00+00:00,7.96999979019165,8.069999694824219,7.630000114440918,7.699999809265137,101300
2024-05-07 00:00:00+00:00,7.710000038146973,7.715000152587891,7.449999809265137,7.489999771118164,84700
2024-05-08 00:00:00+00:00,7.380000114440918,7.480000019073486,7.340000152587891,7.389999866485596,56100
2024-05-09 00:00:00+00:00,7.489999771118164,7.699999809265137,7.369999885559082,7.539999961853027,90200
2024-05-10 00:00:00+00:00,7.679999828338623,7.789999961853027,7.309999942779541,7.309999942779541,75900
2024-05-13 00:00:00+00:00,7.380000114440918,7.559999942779541,7.150000095367432,7.179999828338623,98300
2024-05-14 00:00:00+00:00,7.320000171661377,7.679999828338623,7.179999828338623,7.53000020980835,144400
2024-05-15 00:00:00+00:00,7.630000114440918,7.96999979019165,7.25,7.5,200800
2024-05-16 00:00:00+00:00,7.389999866485596,7.519999980926514,7.0,7.199999809265137,348500
2024-05-17 00:00:00+00:00,7.239999771118164,7.394999980926514,6.989999771118164,7.269999980926514,200500
2024-05-20 00:00:00+00:00,7.239999771118164,7.389999866485596,7.059999942779541,7.099999904632568,82000
2024-05-21 00:00:00+00:00,7.070000171661377,7.090000152587891,6.639999866485596,6.949999809265137,180400
2024-05-22 00:00:00+00:00,6.880000114440918,7.25,6.810999870300293,7.159999847412109,103200
2024-05-23 00:00:00+00:00,7.239999771118164,7.513999938964844,7.010000228881836,7.340000152587891,285000
2024-05-24 00:00:00+00:00,7.389999866485596,7.414999961853027,7.0,7.03000020980835,159100
2024-05-28 00:00:00+00:00,7.050000190734863,7.449999809265137,6.989999771118164,7.25,303100
2024-05-29 00:00:00+00:00,7.110000133514404,7.840000152587891,6.9629998207092285,7.510000228881836,951800
2024-05-30 00:00:00+00:00,7.590000152587891,7.760000228881836,7.309999942779541,7.349999904632568,203800
2024-05-31 00:00:00+00:00,7.360000133514404,7.574999809265137,7.210000038146973,7.349999904632568,98000
2024-06-03 00:00:00+00:00,7.460000038146973,7.559999942779541,7.070000171661377,7.170000076293945,88800
2024-06-04 00:00:00+00:00,7.289999961853027,7.460000038146973,7.019999980926514,7.190000057220459,164400
2024-06-05 00:00:00+00:00,7.300000190734863,7.53000020980835,7.179999828338623,7.519999980926514,143000
2024-06-06 00:00:00+00:00,7.369999885559082,7.638000011444092,7.369999885559082,7.46999979019165,189400
2024-06-07 00:00:00+00:00,7.360000133514404,7.730000019073486,7.260000228881836,7.510000228881836,87100
2024-06-10 00:00:00+00:00,7.460000038146973,7.578000068664551,6.994999885559082,7.239999771118164,127500
2024-06-11 00:00:00+00:00,7.159999847412109,7.224999904632568,6.960000038146973,7.139999866485596,123500
2024-06-12 00:00:00+00:00,7.389999866485596,7.539999961853027,7.199999809265137,7.239999771118164,121300
2024-06-13 00:00:00+00:00,7.25,7.460000038146973,7.130000114440918,7.199999809265137,78600
2024-06-14 00:00:00+00:00,7.059999942779541,7.380000114440918,6.949999809265137,7.329999923706055,88500
2024-06-17 00:00:00+00:00,7.210000038146973,7.460000038146973,7.099999904632568,7.400000095367432,202400
2024-06-18 00:00:00+00:00,7.449999809265137,7.539999961853027,7.03000020980835,7.050000190734863,139500
2024-06-20 00:00:00+00:00,7.070000171661377,7.28000020980835,6.849999904632568,6.929999828338623,194100
2024-06-21 00:00:00+00:00,6.929999828338623,7.25,6.909999847412109,7.199999809265137,137200
2024-06-24 00:00:00+00:00,7.309999942779541,7.420000076293945,7.099999904632568,7.110000133514404,100500
2024-06-25 00:00:00+00:00,7.210000038146973,7.210000038146973,6.769999980926514,6.809999942779541,137400
2024-06-26 00:00:00+00:00,6.840000152587891,7.159999847412109,6.630000114440918,7.130000114440918,174200
2024-06-27 00:00:00+00:00,7.179999828338623,7.329999923706055,7.079999923706055,7.28000020980835,169400
2024-06-28 00:00:00+00:00,7.349999904632568,7.579999923706055,7.25,7.559999942779541,1655100
2024-07-01 00:00:00+00:00,7.570000171661377,7.789999961853027,7.309999942779541,7.369999885559082,116800
2024-07-02 00:00:00+00:00,7.320000171661377,7.375,7.150000095367432,7.150000095367432,70900
2024-07-03 00:00:00+00:00,7.179999828338623,7.179999828338623,6.900000095367432,6.900000095367432,209300
2024-07-05 00:00:00+00:00,6.929999828338623,7.079999923706055,6.800000190734863,7.010000228881836,129700
2024-07-08 00:00:00+00:00,7.21999979019165,7.409999847412109,7.090000152587891,7.320000171661377,110100
2024-07-09 00:00:00+00:00,7.269999980926514,7.639999866485596,7.224999904632568,7.5,83600
2024-07-10 00:00:00+00:00,7.53000020980835,7.630000114440918,7.190000057220459,7.409999847412109,95900
2024-07-11 00:00:00+00:00,7.650000095367432,8.359999656677246,7.630000114440918,8.279999732971191,228300
2024-07-12 00:00:00+00:00,8.4399995803833,8.6899995803833,8.140000343322754,8.5600004196167,363700
2024-07-15 00:00:00+00:00,8.6899995803833,9.149999618530273,8.300000190734863,8.989999771118164,139300
2024-07-16 00:00:00+00:00,8.989999771118164,9.5600004196167,8.779999732971191,9.25,177600
2024-07-17 00:00:00+00:00,9.229999542236328,9.289999961853027,8.850000381469727,9.220000267028809,148200
2024-07-18 00:00:00+00:00,9.170000076293945,9.260000228881836,8.739999771118164,8.819999694824219,97500
2024-07-19 00:00:00+00:00,8.84000015258789,8.9399995803833,8.5600004196167,8.670000076293945,122000
2024-07-22 00:00:00+00:00,8.640000343322754,9.149999618530273,8.494999885559082,9.149999618530273,139800
2024-07-23 00:00:00+00:00,9.119999885559082,9.640000343322754,8.989999771118164,9.4399995803833,141700
2024-07-24 00:00:00+00:00,9.359999656677246,9.699999809265137,8.920000076293945,9.270000457763672,85300
2024-07-25 00:00:00+00:00,9.40999984741211,10.569999694824219,9.369999885559082,10.270000457763672,207000
2024-07-26 00:00:00+00:00,10.569999694824219,10.930000305175781,10.020000457763672,10.359999656677246,149900
2024-07-29 00:00:00+00:00,10.350000381469727,10.489999771118164,9.640000343322754,9.949999809265137,81800
2024-07-30 00:00:00+00:00,10.079999923706055,10.168999671936035,9.800000190734863,10.039999961853027,112800
2024-07-31 00:00:00+00:00,10.149999618530273,10.579999923706055,9.829999923706055,10.210000038146973,120900
2024-08-01 00:00:00+00:00,10.15999984741211,10.210000038146973,9.454999923706055,9.859999656677246,140800
2024-08-02 00:00:00+00:00,9.350000381469727,9.569999694824219,8.859999656677246,9.239999771118164,1759400
2024-08-05 00:00:00+00:00,8.619999885559082,8.829999923706055,8.279999732971191,8.5600004196167,212800
2024-08-06 00:00:00+00:00,8.579999923706055,8.96500015258789,8.4399995803833,8.829999923706055,94200
2024-08-07 00:00:00+00:00,8.979999542236328,9.130000114440918,8.010000228881836,8.1899995803833,107200
2024-08-08 00:00:00+00:00,8.539999961853027,9.09000015258789,8.125,8.470000267028809,143700
2024-08-09 00:00:00+00:00,8.449999809265137,8.5600004196167,8.010000228881836,8.300000190734863,98100
2024-08-12 00:00:00+00:00,8.380000114440918,8.4399995803833,7.929999828338623,7.96999979019165,78300
2024-08-13 00:00:00+00:00,8.079999923706055,8.187000274658203,7.960000038146973,8.149999618530273,55900
2024-08-14 00:00:00+00:00,7.875,8.055000305175781,7.710000038146973,7.78000020980835,64400
2024-08-15 00:00:00+00:00,8.109999656677246,8.380000114440918,7.920000076293945,8.180000305175781,84000
2024-08-16 00:00:00+00:00,8.119999885559082,8.119999885559082,7.820000171661377,7.880000114440918,72400
2024-08-19 00:00:00+00:00,7.829999923706055,8.210000038146973,7.710000038146973,8.210000038146973,62100
2024-08-20 00:00:00+00:00,8.239999771118164,8.279999732971191,7.25,7.605000019073486,343100
2024-08-21 00:00:00+00:00,7.670000076293945,7.840000152587891,7.400000095367432,7.699999809265137,73700
2024-08-22 00:00:00+00:00,7.730000019073486,7.810999870300293,7.369999885559082,7.389999866485596,53500
2024-08-23 00:00:00+00:00,7.539999961853027,7.679999828338623,7.300000190734863,7.590000152587891,121900
2024-08-26 00:00:00+00:00,7.710000038146973,7.909999847412109,7.630000114440918,7.75,55000
2024-08-27 00:00:00+00:00,7.630000114440918,7.71999979019165,7.440000057220459,7.630000114440918,68300
2024-08-28 00:00:00+00:00,7.650000095367432,7.989999771118164,7.630000114440918,7.730000019073486,104700
2024-08-29 00:00:00+00:00,7.900000095367432,8.1899995803833,7.789999961853027,7.849999904632568,109500
2024-08-30 00:00:00+00:00,7.900000095367432,8.0,7.614999771118164,7.949999809265137,110100
2024-09-03 00:00:00+00:00,7.909999847412109,7.909999847412109,7.260000228881836,7.389999866485596,107300
2024-09-04 00:00:00+00:00,7.449999809265137,7.909999847412109,7.360000133514404,7.690000057220459,100300
2024-09-05 00:00:00+00:00,7.78000020980835,8.09000015258789,7.699999809265137,7.820000171661377,84300
2024-09-06 00:00:00+00:00,7.71999979019165,7.949999809265137,7.625,7.78000020980835,95200
2024-09-09 00:00:00+00:00,7.769999980926514,8.359999656677246,7.769999980926514,8.039999961853027,111800
2024-09-10 00:00:00+00:00,8.170000076293945,9.100000381469727,8.015000343322754,9.020000457763672,143700
2024-09-11 00:00:00+00:00,8.979999542236328,9.300000190734863,8.65999984741211,9.069999694824219,121300
2024-09-12 00:00:00+00:00,10.029999732971191,10.789999961853027,9.437000274658203,9.789999961853027,441500
2024-09-13 00:00:00+00:00,10.25,10.279999732971191,9.654999732971191,10.069999694824219,228800
2024-09-16 00:00:00+00:00,9.930000305175781,10.850000381469727,9.779999732971191,9.970000267028809,339200
2024-09-17 00:00:00+00:00,10.180000305175781,10.180000305175781,9.5,9.569999694824219,137300
2024-09-18 00:00:00+00:00,9.550000190734863,9.979999542236328,9.460000038146973,9.550000190734863,154800
2024-09-19 00:00:00+00:00,9.920000076293945,9.9399995803833,9.59000015258789,9.6899995803833,115900
2024-09-20 00:00:00+00:00,9.550000190734863,10.0,9.329999923706055,9.569999694824219,446000
2024-09-23 00:00:00+00:00,9.600000381469727,9.630000114440918,9.050000190734863,9.09000015258789,135600
2024-09-24 00:00:00+00:00,9.170000076293945,9.1899995803833,8.880000114440918,9.100000381469727,104400
2024-09-25 00:00:00+00:00,9.100000381469727,9.100000381469727,8.619999885559082,8.649999618530273,81900
2024-09-26 00:00:00+00:00,8.829999923706055,9.279999732971191,8.729999542236328,9.010000228881836,134800
2024-09-27 00:00:00+00:00,9.15999984741211,9.470000267028809,8.84000015258789,9.029999732971191,125500
2024-09-30 00:00:00+00:00,8.859999656677246,9.40999984741211,8.84000015258789,8.90999984741211,155800
2024-10-01 00:00:00+00:00,8.890000343322754,8.960000038146973,8.5,8.579999923706055,156700
2024-10-02 00:00:00+00:00,8.600000381469727,8.850000381469727,8.510000228881836,8.739999771118164,93000
2024-10-03 00:00:00+00:00,8.649999618530273,8.989999771118164,8.539999961853027,8.729999542236328,106000
2024-10-04 00:00:00+00:00,8.829999923706055,8.859999656677246,8.609999656677246,8.720000267028809,63900
2024-10-07 00:00:00+00:00,8.670000076293945,8.805000305175781,8.350000381469727,8.430000305175781,59500
2024-10-08 00:00:00+00:00,8.5,8.609999656677246,8.270000457763672,8.449999809265137,77400
2024-10-09 00:00:00+00:00,8.460000038146973,8.510000228881836,8.199999809265137,8.319999694824219,79500
2024-10-10 00:00:00+00:00,8.1899995803833,8.460000038146973,8.100000381469727,8.430000305175781,92300
2024-10-11 00:00:00+00:00,8.369999885559082,9.119999885559082,8.369999885559082,9.079999923706055,119400
2024-10-14 00:00:00+00:00,9.140000343322754,9.569999694824219,9.100000381469727,9.329999923706055,151500
2024-10-15 00:00:00+00:00,9.380000114440918,9.90999984741211,9.097999572753906,9.859999656677246,86000
2024-10-16 00:00:00+00:00,9.850000381469727,10.40999984741211,9.845000267028809,10.25,211600
2024-10-17 00:00:00+00:00,10.239999771118164,10.489999771118164,10.199999809265137,10.289999961853027,249600
2024-10-18 00:00:00+00:00,11.449999809265137,12.378000259399414,11.199999809265137,11.739999771118164,1233000
2024-10-21 00:00:00+00:00,11.90999984741211,11.989999771118164,11.385000228881836,11.649999618530273,486600
2024-10-22 00:00:00+00:00,11.649999618530273,11.720000267028809,11.005000114440918,11.390000343322754,201400
2024-10-23 00:00:00+00:00,11.25,11.569999694824219,11.0,11.399999618530273,356400
2024-10-24 00:00:00+00:00,11.479999542236328,11.520000457763672,11.050000190734863,11.239999771118164,143900
2024-10-25 00:00:00+00:00,11.3100004196167,11.350000381469727,10.760000228881836,10.920000076293945,116700
2024-10-28 00:00:00+00:00,11.100000381469727,11.329999923706055,10.90999984741211,10.979999542236328,86200
2024-10-29 00:00:00+00:00,10.739999771118164,10.890000343322754,10.612000465393066,10.710000038146973,110000
2024-10-30 00:00:00+00:00,10.5,10.699999809265137,10.199999809265137,10.359999656677246,189300
2024-10-31 00:00:00+00:00,10.3100004196167,10.729999542236328,10.050000190734863,10.4399995803833,182300
2024-11-01 00:00:00+00:00,10.520000457763672,10.640999794006348,10.140000343322754,10.149999618530273,138200
2024-11-04 00:00:00+00:00,10.0600004196167,10.380000114440918,10.0600004196167,10.170000076293945,100000
2024-11-05 00:00:00+00:00,10.09000015258789,10.390000343322754,10.039999961853027,10.289999961853027,91300
2024-11-06 00:00:00+00:00,11.119999885559082,11.25,10.510000228881836,11.0,289500
2024-11-07 00:00:00+00:00,11.109999656677246,11.289999961853027,10.8100004196167,10.960000038146973,232100
2024-11-08 00:00:00+00:00,11.069999694824219,11.199999809265137,10.479999542236328,10.880000114440918,127600
2024-11-11 00:00:00+00:00,11.0,11.220000267028809,10.770000457763672,11.140000343322754,138800
2024-11-12 00:00:00+00:00,11.0600004196167,11.220000267028809,10.460000038146973,10.649999618530273,177000
2024-11-13 00:00:00+00:00,11.039999961853027,11.039999961853027,10.300000190734863,10.329999923706055,117600
2024-11-14 00:00:00+00:00,10.470000267028809,10.479999542236328,9.920000076293945,9.970000267028809,115600
2024-11-15 00:00:00+00:00,10.039999961853027,10.156999588012695,9.420000076293945,9.470000267028809,279800
2024-11-18 00:00:00+00:00,9.359999656677246,9.78499984741211,9.029999732971191,9.140000343322754,485500
2024-11-19 00:00:00+00:00,9.140000343322754,9.199999809265137,8.895000457763672,8.920000076293945,300900
2024-11-20 00:00:00+00:00,8.90999984741211,9.069999694824219,8.739999771118164,8.75,253000
2024-11-21 00:00:00+00:00,8.770000457763672,9.109999656677246,8.710000038146973,9.029999732971191,608800
2024-11-22 00:00:00+00:00,9.0600004196167,9.170000076293945,8.920000076293945,8.949999809265137,285900
2024-11-25 00:00:00+00:00,9.0,9.21500015258789,8.880000114440918,8.880000114440918,204300
2024-11-26 00:00:00+00:00,8.880000114440918,9.27299976348877,8.859999656677246,8.960000038146973,100800
2024-11-27 00:00:00+00:00,9.010000228881836,9.109999656677246,8.914999961853027,9.0,288900
2024-11-29 00:00:00+00:00,9.130000114440918,9.390000343322754,9.0,9.3100004196167,144200
2024-12-02 00:00:00+00:00,9.359999656677246,9.529999732971191,9.109999656677246,9.140000343322754,136000
2024-12-03 00:00:00+00:00,9.100000381469727,9.260000228881836,8.609999656677246,8.630000114440918,201700
2024-12-04 00:00:00+00:00,8.699999809265137,8.800000190734863,8.430000305175781,8.479999542236328,162600
2024-12-05 00:00:00+00:00,8.449999809265137,8.569999694824219,8.239999771118164,8.279999732971191,145700
2024-12-06 00:00:00+00:00,8.359999656677246,9.048999786376953,8.359999656677246,8.970000267028809,143200
2024-12-09 00:00:00+00:00,9.029999732971191,9.128000259399414,8.699999809265137,8.720000267028809,200900
2024-12-10 00:00:00+00:00,8.75,9.039999961853027,8.675000190734863,8.90999984741211,138200
2024-12-11 00:00:00+00:00,9.0600004196167,9.140000343322754,8.5,8.65999984741211,210900
2024-12-12 00:00:00+00:00,8.649999618530273,8.710000038146973,8.300000190734863,8.4399995803833,267800
2024-12-13 00:00:00+00:00,8.390000343322754,8.510000228881836,8.319999694824219,8.40999984741211,121500
2024-12-16 00:00:00+00:00,8.399999618530273,9.039999961853027,8.399999618530273,8.890000343322754,226200
2024-12-17 00:00:00+00:00,8.890000343322754,8.890000343322754,8.600000381469727,8.670000076293945,176200
2024-12-18 00:00:00+00:00,8.710000038146973,8.720000267028809,8.024999618530273,8.34000015258789,427300
2024-12-19 00:00:00+00:00,8.40999984741211,8.40999984741211,8.100000381469727,8.109999656677246,147000
2024-12-20 00:00:00+00:00,8.029999732971191,8.430000305175781,8.010000228881836,8.199999809265137,612500
2024-12-23 00:00:00+00:00,8.15999984741211,8.239999771118164,8.0,8.180000305175781,118600
2024-12-24 00:00:00+00:00,8.130000114440918,8.329999923706055,8.045000076293945,8.229999542236328,82100
2024-12-26 00:00:00+00:00,8.149999618530273,8.555999755859375,8.140000343322754,8.40999984741211,77900
2024-12-27 00:00:00+00:00,8.390000343322754,8.5,8.114999771118164,8.329999923706055,106300
2024-12-30 00:00:00+00:00,8.199999809265137,8.3100004196167,8.109999656677246,8.130000114440918,102200
2024-12-31 00:00:00+00:00,8.210000038146973,8.449999809265137,8.050000190734863,8.220000267028809,114500
2025-01-02 00:00:00+00:00,8.359999656677246,8.505000114440918,8.189000129699707,8.260000228881836,113600
2025-01-03 00:00:00+00:00,8.329999923706055,8.510000228881836,8.3100004196167,8.449999809265137,65000
2025-01-06 00:00:00+00:00,8.449999809265137,8.600000381469727,8.21500015258789,8.220000267028809,103300
2025-01-07 00:00:00+00:00,8.229999542236328,8.470000267028809,8.050000190734863,8.079999923706055,152900
2025-01-08 00:00:00+00:00,8.0,8.0600004196167,7.869999885559082,7.900000095367432,188400
2025-01-10 00:00:00+00:00,7.800000190734863,7.909999847412109,7.510000228881836,7.599999904632568,229800
2025-01-13 00:00:00+00:00,7.599999904632568,7.65500020980835,7.329999923706055,7.5,165900
2025-01-14 00:00:00+00:00,7.550000190734863,7.650000095367432,7.480000019073486,7.559999942779541,126200
2025-01-15 00:00:00+00:00,7.789999961853027,7.900000095367432,7.59499979019165,7.730000019073486,78800
2025-01-16 00:00:00+00:00,7.690000057220459,7.800000190734863,7.460000038146973,7.670000076293945,117200
2025-01-17 00:00:00+00:00,7.809999942779541,7.900000095367432,7.690000057220459,7.769999980926514,112100
2025-01-21 00:00:00+00:00,7.670000076293945,7.989999771118164,7.670000076293945,7.929999828338623,119500
2025-01-22 00:00:00+00:00,7.889999866485596,8.220000267028809,7.78000020980835,7.929999828338623,164400
2025-01-23 00:00:00+00:00,7.840000152587891,8.109999656677246,7.659999847412109,8.100000381469727,110100
2025-01-24 00:00:00+00:00,8.029999732971191,8.260000228881836,7.679999828338623,7.889999866485596,119200
2025-01-27 00:00:00+00:00,7.880000114440918,8.149999618530273,7.699999809265137,7.989999771118164,214100
2025-01-28 00:00:00+00:00,7.960000038146973,8.0,7.630000114440918,7.849999904632568,162000
2025-01-29 00:00:00+00:00,7.769999980926514,8.229999542236328,7.590000152587891,7.920000076293945,111300
2025-01-30 00:00:00+00:00,7.980000019073486,8.104999542236328,7.739999771118164,7.929999828338623,87400
