"('date', '')","('open', 'BTA')","('high', 'BTA')","('low', 'BTA')","('close', 'BTA')","('volume', 'BTA')"
2006-04-06 00:00:00+00:00,4.7046563750268895,4.767385066871116,4.7046563750268895,4.7109293937683105,47500
2006-04-07 00:00:00+00:00,4.7077928843976,4.714065604025024,4.7046563750268895,4.7109293937683105,37400
2006-04-10 00:00:00+00:00,4.710932484832544,4.7172052085757965,4.704659461975098,4.704659461975098,77400
2006-04-11 00:00:00+00:00,4.70779151612192,4.70779151612192,4.579197660437361,4.610561847686768,93400
2006-04-12 00:00:00+00:00,4.579199987552281,4.641928693043258,4.566654246454085,4.588609218597412,37900
2006-04-13 00:00:00+00:00,4.563517540476613,4.57919979095459,4.557244520639802,4.57919979095459,60900
2006-04-17 00:00:00+00:00,4.582333869782565,4.610561847686768,4.5572424003374765,4.610561847686768,25100
2006-04-18 00:00:00+00:00,4.59488289716695,4.641929660425314,4.59488289716695,4.626247406005859,19100
2006-04-19 00:00:00+00:00,4.6105622500595125,4.657608983710347,4.601153022974921,4.604289531707764,4900
2006-04-20 00:00:00+00:00,4.604291201774179,4.657610673116777,4.604291201774179,4.635655403137207,15200
2006-04-21 00:00:00+00:00,4.613701541995776,4.66074800491333,4.613701541995776,4.66074800491333,4300
2006-04-24 00:00:00+00:00,4.691939753489585,4.691939753489585,4.676184355424993,4.685637474060059,7700
2006-04-25 00:00:00+00:00,4.6541290456206115,4.726603488195112,4.6541290456206115,4.695092678070068,48400
2006-04-26 00:00:00+00:00,4.679338209021122,4.679338209021122,4.663582801818848,4.663582801818848,18600
2006-04-27 00:00:00+00:00,4.666737476607127,4.666737476607127,4.572205262331341,4.600564956665039,32300
2006-04-28 00:00:00+00:00,4.60371580008352,4.632075494417218,4.600564956665039,4.600564956665039,5000
2006-05-01 00:00:00+00:00,4.600563588761009,4.616318702697754,4.600563588761009,4.616318702697754,6100
2006-05-02 00:00:00+00:00,4.65412785383427,4.723451137542725,4.616314771163302,4.723451137542725,32500
2006-05-03 00:00:00+00:00,4.691941765280109,4.691941765280109,4.663582096705752,4.679337501525879,4500
2006-05-04 00:00:00+00:00,4.663582096705752,4.679337501525879,4.663582096705752,4.679337501525879,1400
2006-05-05 00:00:00+00:00,4.666736090064938,4.676189218530993,4.635225261165372,4.647829532623291,12700
2006-05-08 00:00:00+00:00,4.660432400834633,4.660432400834633,4.635223865509033,4.635223865509033,17900
2006-05-09 00:00:00+00:00,4.635224473196036,4.6478287425112805,4.496577510728348,4.584807395935059,50700
2006-05-10 00:00:00+00:00,4.575354091669183,4.6163177399732716,4.5249367158536264,4.5438432693481445,24500
2006-05-11 00:00:00+00:00,4.562524490704303,4.581521949889071,4.546693325042725,4.546693325042725,25100
2006-05-12 00:00:00+00:00,4.5466871250485665,4.5466871250485665,4.4991939947812085,4.5150251388549805,33000
2006-05-15 00:00:00+00:00,4.502364729068614,4.543525623516049,4.4991984367370605,4.4991984367370605,18100
2006-05-16 00:00:00+00:00,4.511864507260723,4.511864507260723,4.470703601837158,4.470703601837158,17900
2006-05-17 00:00:00+00:00,4.470703601837158,4.492867050159718,4.470703601837158,4.470703601837158,20500
2006-05-18 00:00:00+00:00,4.470700356123756,4.470700356123756,4.467534065246582,4.467534065246582,7300
2006-05-19 00:00:00+00:00,4.480198926801161,4.492863788355739,4.467534065246582,4.467534065246582,6900
2006-05-22 00:00:00+00:00,4.467532964497015,4.496028971462251,4.44536953772585,4.451702117919922,20000
2006-05-23 00:00:00+00:00,4.451705476468257,4.467536334988797,4.451705476468257,4.4612040519714355,10200
2006-05-24 00:00:00+00:00,4.46120260592872,4.46120260592872,4.401044276014862,4.404210567474365,20900
2006-05-25 00:00:00+00:00,4.388381750469664,4.388381750469664,4.255400457853522,4.385215759277344,44100
2006-05-26 00:00:00+00:00,4.416876081224902,4.448538396570143,4.416876081224902,4.445372104644775,2700
2006-05-30 00:00:00+00:00,4.420044078027539,4.426376362366514,4.3757168798373804,4.385215759277344,11800
2006-05-31 00:00:00+00:00,4.385216678081275,4.410546424653007,4.306061144556013,4.350388050079346,24600
2006-06-01 00:00:00+00:00,4.350388050079346,4.350388050079346,4.312393430221747,4.350388050079346,14900
2006-06-02 00:00:00+00:00,4.337723494123129,4.375718116760254,4.337723494123129,4.375718116760254,24400
2006-06-05 00:00:00+00:00,4.375714432338181,4.4485376242068515,4.312390114596401,4.397878170013428,30100
2006-06-06 00:00:00+00:00,4.3852151211608925,4.44853946510764,4.321890475259854,4.344054222106934,86600
2006-06-07 00:00:00+00:00,4.407380501473081,4.439042838327527,4.369385878420398,4.420045375823975,40900
2006-06-08 00:00:00+00:00,4.382048008902342,4.423208900257996,4.366216850387978,4.416876316070557,45700
2006-06-09 00:00:00+00:00,4.416878986538289,4.423211574554443,4.4010478184523185,4.423211574554443,6400
2006-06-12 00:00:00+00:00,4.423211685804564,4.423211685804564,4.353554725646973,4.353554725646973,36500
2006-06-13 00:00:00+00:00,4.375509941185682,4.375509941185682,4.362781197132231,4.365963459014893,12000
2006-06-14 00:00:00+00:00,4.391419836895678,4.391419836895678,4.353233614389452,4.3627800941467285,19600
2006-06-15 00:00:00+00:00,4.362782074877478,4.381875346537617,4.305502563374318,4.308684825897217,42100
2006-06-16 00:00:00+00:00,4.26095423295597,4.280047210687653,4.229132198766618,4.257771968841553,45700
2006-06-19 00:00:00+00:00,4.264136193592977,4.280047210687653,4.235496726995453,4.257771968841553,22600
2006-06-20 00:00:00+00:00,4.280042124724613,4.311864121099968,4.267313386869881,4.292770862579346,38900
2006-06-21 00:00:00+00:00,4.324597997857263,4.324597997857263,4.235496726995453,4.257771968841553,49400
2006-06-22 00:00:00+00:00,4.232310193855706,4.254585413233349,4.200488191764411,4.216399192810059,38000
2006-06-23 00:00:00+00:00,4.245039753149471,4.245039753149471,4.127298808254927,4.130480766296387,58400
2006-06-26 00:00:00+00:00,4.136842335639916,4.162299802658006,4.111384868621826,4.111384868621826,61200
2006-06-27 00:00:00+00:00,4.11138792506675,4.168667420178047,4.1082056634545285,4.143209934234619,51400
2006-06-28 00:00:00+00:00,4.159120635341384,4.159120635341384,4.114570186678971,4.143209934234619,45300
2006-06-29 00:00:00+00:00,4.143212352083897,4.159123062475655,4.111390324345686,4.133665561676025,61100
2006-06-30 00:00:00+00:00,4.120933206386005,4.136844206336562,4.1113867278065035,4.124115467071533,69100
2006-07-03 00:00:00+00:00,4.117752127010919,4.124116650207845,4.105023384094238,4.105023384094238,32000
2006-07-05 00:00:00+00:00,4.105025797407105,4.133665561676025,4.095479310476581,4.133665561676025,102200
2006-07-06 00:00:00+00:00,4.136845705064133,4.18776068057011,4.136845705064133,4.1845784187316895,19900
2006-07-07 00:00:00+00:00,4.184577190718763,4.232310193855706,4.184577190718763,4.216399192810059,28600
2006-07-10 00:00:00+00:00,4.23231104241103,4.292772494334159,4.23231104241103,4.283226013183594,34800
2006-07-11 00:00:00+00:00,4.311864063104362,4.311864063104362,4.257766852080108,4.26413106918335,48200
2006-07-12 00:00:00+00:00,4.2862020094966375,4.292599472533797,4.241420988427828,4.2574143409729,22000
2006-07-13 00:00:00+00:00,4.254216027539303,4.308593248507798,4.247818563873429,4.286202430725098,38800
2006-07-14 00:00:00+00:00,4.289401549271891,4.289401549271891,4.203037917331431,4.247818946838379,29200
2006-07-17 00:00:00+00:00,4.263812801122348,4.27980615855176,4.23502481875899,4.270210266113281,26500
2006-07-18 00:00:00+00:00,4.283004891047226,4.318190033353597,4.254216908683869,4.270210266113281,25400
2006-07-19 00:00:00+00:00,4.318189292062646,4.385361137696647,4.286202582694886,4.2957987785339355,42200
2006-07-20 00:00:00+00:00,4.3021954410911025,4.350175499607914,4.241421066360541,4.305394172668457,58500
2006-07-21 00:00:00+00:00,4.299000381186825,4.3309871141838,4.286205748997653,4.318192481994629,29700
2006-07-24 00:00:00+00:00,4.318190918555297,4.334184279263247,4.295800396592957,4.3309855461120605,20200
2006-07-25 00:00:00+00:00,4.289401314641236,4.330983914800177,4.286202582694886,4.2957987785339355,51100
2006-07-26 00:00:00+00:00,4.302196975843413,4.356574211865465,4.302196975843413,4.334183692932129,39400
2006-07-27 00:00:00+00:00,4.350178802916786,4.366171862852223,4.3405826008978465,4.356575965881348,23300
2006-07-28 00:00:00+00:00,4.350174987741775,4.414148086522254,4.350174987741775,4.3981547355651855,37300
2006-07-31 00:00:00+00:00,4.394958120528009,4.47172587602811,4.394958120528009,4.455732822418213,58500
2006-08-01 00:00:00+00:00,4.430143418737771,4.494116546128453,4.430143418737771,4.478123188018799,35700
2006-08-02 00:00:00+00:00,4.510109533302274,4.510109533302274,4.471725354976854,4.506910800933838,29000
2006-08-03 00:00:00+00:00,4.497314887880315,4.519705404259021,4.494116155526812,4.516506671905518,32700
2006-08-04 00:00:00+00:00,4.5484944409745305,4.583679589885228,4.529302347447255,4.577282428741455,35500
2006-08-07 00:00:00+00:00,4.5452946319796625,4.577281345271012,4.490917402413112,4.558089256286621,42900
2006-08-08 00:00:00+00:00,4.574084147949584,4.586878776550293,4.542097423923808,4.586878776550293,23400
2006-08-09 00:00:00+00:00,4.634859409693637,4.634859409693637,4.574084988928451,4.590078353881836,14700
2006-08-10 00:00:00+00:00,4.590077056076979,4.6124675776521515,4.577282428741455,4.577282428741455,43000
2006-08-11 00:00:00+00:00,4.596246719360352,4.6123175731762425,4.567319243796956,4.596246719360352,23300
2006-08-14 00:00:00+00:00,4.56731640184683,4.59624385941051,4.564102171778455,4.580173015594482,16300
2006-08-15 00:00:00+00:00,4.580177384092996,4.631603888133366,4.5126800209084745,4.544821739196777,42700
2006-08-16 00:00:00+00:00,4.564102171778455,4.586601475731234,4.564102171778455,4.580173015594482,20600
2006-08-17 00:00:00+00:00,4.580176307830899,4.580176307830899,4.525535583496094,4.525535583496094,52500
2006-08-18 00:00:00+00:00,4.54803167567469,4.564102520719389,4.522318446213523,4.560888290405273,17800
2006-08-21 00:00:00+00:00,4.5705339172206605,4.5705339172206605,4.525535583496094,4.525535583496094,45200
2006-08-22 00:00:00+00:00,4.50303540913368,4.5641042759580195,4.50303540913368,4.515892028808594,36400
2006-08-23 00:00:00+00:00,4.531962880033733,4.535176805057968,4.4998211775834545,4.515892028808594,50400
2006-08-24 00:00:00+00:00,4.531961137155866,4.576959135449972,4.531961137155866,4.560888290405273,31900
2006-08-25 00:00:00+00:00,4.576959606031246,4.596244683372858,4.5673172206233925,4.5930304527282715,19400
2006-08-28 00:00:00+00:00,4.576961285564233,4.618745379698968,4.551248044023784,4.599460601806641,44200
2006-08-29 00:00:00+00:00,4.599457390914326,4.612314002709319,4.564101478583742,4.570529937744141,46800
2006-08-30 00:00:00+00:00,4.5898182552235784,4.599460951428738,4.576961633476075,4.596246719360352,19900
2006-08-31 00:00:00+00:00,4.5641053714104505,4.583390458814521,4.5641053714104505,4.576961994171143,31900
2006-09-01 00:00:00+00:00,4.570533475865343,4.599460951428738,4.570533475865343,4.596246719360352,13300
2006-09-05 00:00:00+00:00,4.580175381034416,4.634816094312697,4.560890297190196,4.612317085266113,57700
2006-09-06 00:00:00+00:00,4.6058850660803365,4.638026745498757,4.586600303649902,4.586600303649902,25600
2006-09-07 00:00:00+00:00,4.5319639677717545,4.576961994171143,4.499822257606993,4.576961994171143,51100
2006-09-08 00:00:00+00:00,4.580173015594482,4.602672013021412,4.564102171778455,4.580173015594482,27200
2006-09-11 00:00:00+00:00,4.576963329313316,4.731243153972521,4.576963329313316,4.628389835357666,48100
2006-09-12 00:00:00+00:00,4.660526664481135,4.660526664481135,4.576958526586308,4.605885982513428,72900
2006-09-13 00:00:00+00:00,4.605563709592695,4.650779424738622,4.544199084738996,4.573266506195068,64800
2006-09-14 00:00:00+00:00,4.582958099268584,4.592647450495607,4.550661185872564,4.57003927230835,38500
2006-09-15 00:00:00+00:00,4.586186808515382,4.676618576049805,4.579727550553168,4.676618576049805,57200
2006-09-18 00:00:00+00:00,4.695996965954568,4.695996965954568,4.6475514532062485,4.676618576049805,34800
2006-09-19 00:00:00+00:00,4.692767182968931,4.699226748940204,4.6475514532062485,4.676618576049805,36100
2006-09-20 00:00:00+00:00,4.702457404962124,4.708916664123535,4.660471142381047,4.708916664123535,83900
2006-09-21 00:00:00+00:00,4.699228286743164,4.741214555269099,4.689539242624613,4.699228286743164,76600
2006-09-22 00:00:00+00:00,4.715374740155263,4.744441859203417,4.7056853924635265,4.731523036956787,28400
2006-09-25 00:00:00+00:00,4.728293340688847,4.796117231305599,4.728293340688847,4.757360458374023,35900
2006-09-26 00:00:00+00:00,4.757360791768455,4.760590574407262,4.731523146676045,4.754131317138672,37800
2006-09-27 00:00:00+00:00,4.760591734600055,4.79611873626709,4.750902692331364,4.79611873626709,37500
2006-09-28 00:00:00+00:00,4.812265159346585,4.812265159346585,4.76704944106582,4.77996826171875,45200
2006-09-29 00:00:00+00:00,4.786424995166692,4.796114336555975,4.767046928405762,4.767046928405762,28600
2006-10-02 00:00:00+00:00,4.763819730380049,4.796116936501473,4.741211870900442,4.747671127319336,40400
2006-10-03 00:00:00+00:00,4.747670290324042,4.776737709107058,4.734751471754805,4.770278453826904,45900
2006-10-04 00:00:00+00:00,4.770279294807928,4.7767385512268214,4.731522524258624,4.747671127319336,38200
2006-10-05 00:00:00+00:00,4.728292541179004,4.7702787814145635,4.7250627593126655,4.763819217681885,22400
2006-10-06 00:00:00+00:00,4.760589435815545,4.77996781900463,4.731522015036393,4.763819217681885,26100
2006-10-09 00:00:00+00:00,4.77996826171875,4.81872472367754,4.763819658900343,4.77996826171875,30900
2006-10-10 00:00:00+00:00,4.779967490751599,4.796116090965378,4.750900071968584,4.770278453826904,30600
2006-10-11 00:00:00+00:00,4.763817147942667,4.789654775629787,4.763817147942667,4.767046928405762,18600
2006-10-12 00:00:00+00:00,4.769970333249875,4.789439736329309,4.737521740725034,4.760235786437988,29100
2006-10-13 00:00:00+00:00,4.756991303601005,4.756991303601005,4.73752220805671,4.747256755828857,29000
2006-10-16 00:00:00+00:00,4.75374532126673,4.773214722048567,4.744010775603625,4.750500679016113,21900
2006-10-17 00:00:00+00:00,4.77970488006176,4.786194784240126,4.744011335447737,4.760235786437988,14800
2006-10-18 00:00:00+00:00,4.786194851515452,4.8186437539520615,4.737521807316206,4.744011402130127,36000
2006-10-19 00:00:00+00:00,4.766725913020621,4.776460770374363,4.711563268627911,4.718052864074707,35300
2006-10-20 00:00:00+00:00,4.737520865873576,4.760234907392055,4.731030962893664,4.7569899559021,28800
2006-10-23 00:00:00+00:00,4.753745923730972,4.753745923730972,4.685603476541975,4.70507287979126,34200
2006-10-24 00:00:00+00:00,4.708313496620164,4.708313496620164,4.679109573364258,4.679109573364258,18700
2006-10-25 00:00:00+00:00,4.682357484236369,4.718051018873467,4.682357484236369,4.701826572418213,21300
2006-10-26 00:00:00+00:00,4.7050713514682165,4.763479232788086,4.688846905606524,4.763479232788086,35900
2006-10-27 00:00:00+00:00,4.766728246827251,4.786197661611329,4.744014187459035,4.773218154907227,36800
2006-10-30 00:00:00+00:00,4.795928445414753,4.795928445414753,4.753745004412144,4.7569899559021,15900
2006-10-31 00:00:00+00:00,4.763479869809196,4.77970400838498,4.753745015316997,4.769969463348389,28800
2006-11-01 00:00:00+00:00,4.760236682579084,4.802420139312744,4.760236682579084,4.802420139312744,55100
2006-11-02 00:00:00+00:00,4.802419277755349,4.834867870567518,4.786194826621431,4.825133323669434,40500
2006-11-03 00:00:00+00:00,4.769969410858522,4.815397802955393,4.769969410858522,4.799173355102539,22200
2006-11-06 00:00:00+00:00,4.8089088725355165,4.86082686859952,4.799174325637432,4.825133323669434,62500
2006-11-07 00:00:00+00:00,4.834870103302618,4.851094561928964,4.795931588272872,4.81864595413208,56000
2006-11-08 00:00:00+00:00,4.81864595413208,4.825135551909133,4.81864595413208,4.81864595413208,5300
2006-11-09 00:00:00+00:00,4.786195127247398,4.815399079231647,4.786195127247398,4.792685031890869,25100
2006-11-10 00:00:00+00:00,4.802420296878562,4.841358802189718,4.737522788026635,4.808909893035889,48500
2006-11-13 00:00:00+00:00,4.811843678794923,4.811843678794923,4.678181406201158,4.775982856750488,174900
2006-11-14 00:00:00+00:00,4.7759849328629995,4.8248859902981005,4.759684891287997,4.802065372467041,70400
2006-11-15 00:00:00+00:00,4.824881839285296,4.83466191799683,4.779240953792975,4.798801422119141,38100
2006-11-16 00:00:00+00:00,4.811844825744629,4.841185392264327,4.782504259224931,4.811844825744629,33600
2006-11-17 00:00:00+00:00,4.824883892928383,4.841184238321014,4.775982856750488,4.775982856750488,39600
2006-11-20 00:00:00+00:00,4.8020653666269855,4.808585631971749,4.762944707268501,4.7727251052856445,39400
2006-11-21 00:00:00+00:00,4.7629431262509225,4.7922836887562825,4.7368626953357715,4.782503604888916,41300
2006-11-22 00:00:00+00:00,4.802065372467041,4.818365724945408,4.7727251110900175,4.802065372467041,30300
2006-11-24 00:00:00+00:00,4.818363194383746,4.8379236692654715,4.808583112394484,4.8216233253479,16100
2006-11-27 00:00:00+00:00,4.808581363977637,4.841182039959059,4.795541155765686,4.815101623535156,22200
2006-11-28 00:00:00+00:00,4.775982139347491,4.850963592529297,4.775982139347491,4.850963592529297,28800
2006-11-29 00:00:00+00:00,4.857483877800295,4.873784221867384,4.844443664727264,4.867264270782471,36600
2006-11-30 00:00:00+00:00,4.867264913718624,4.8835649490356445,4.867264913718624,4.8835649490356445,14900
2006-12-01 00:00:00+00:00,4.857486101069037,4.8900868041245396,4.857486101069037,4.877046585083008,57400
2006-12-04 00:00:00+00:00,4.880304194862024,4.98788602406973,4.880304194862024,4.896604537963867,68300
2006-12-05 00:00:00+00:00,4.952027783978752,4.955287916476251,4.903127040129661,4.916167259216309,49100
2006-12-06 00:00:00+00:00,4.896607086038011,4.919427391713807,4.886826688545515,4.916167259216309,33100
2006-12-07 00:00:00+00:00,4.922684962565542,4.922684962565542,4.896604537963867,4.896604537963867,15000
2006-12-08 00:00:00+00:00,4.9063857206774655,4.909645852210192,4.880305290222168,4.880305290222168,34500
2006-12-11 00:00:00+00:00,4.890080451965332,4.9161608561702455,4.883560195462633,4.890080451965332,47100
2006-12-12 00:00:00+00:00,4.90964412689209,4.90964412689209,4.880303575214749,4.90964412689209,35600
2006-12-13 00:00:00+00:00,4.863466871406492,4.9125926732048475,4.820891030758609,4.873291969299316,51900
2006-12-14 00:00:00+00:00,4.876566676013197,4.876566676013197,4.817615469186257,4.853641033172607,60300
2006-12-15 00:00:00+00:00,4.863470231007242,4.9289714494302315,4.853644813992959,4.896220684051514,39200
2006-12-18 00:00:00+00:00,4.896220684051514,4.92242117142071,4.889670718376438,4.896220684051514,50200
2006-12-19 00:00:00+00:00,4.870017439513374,4.899493049199663,4.870017439513374,4.88311767578125,43800
2006-12-20 00:00:00+00:00,4.860190913889497,4.91259184358089,4.820890216620951,4.840540409088135,60300
2006-12-21 00:00:00+00:00,4.863466871406492,4.873291969299316,4.843816363286611,4.873291969299316,36100
2006-12-22 00:00:00+00:00,4.902766575735213,4.902766575735213,4.860190743767697,4.866740703582764,25200
2006-12-26 00:00:00+00:00,4.863470231007242,4.896220684051514,4.863470231007242,4.896220684051514,16900
2006-12-27 00:00:00+00:00,4.896214664299138,4.922415119455643,4.883114436720886,4.912590026855469,28600
2006-12-28 00:00:00+00:00,4.912591417134612,4.919141688944517,4.886390954563293,4.906041145324707,19700
2006-12-29 00:00:00+00:00,4.909320228096531,4.912595366634544,4.886394882999245,4.8994951248168945,28800
2007-01-03 00:00:00+00:00,4.883116330681757,4.912591932248719,4.853640729114796,4.870016098022461,20700
2007-01-04 00:00:00+00:00,4.837266098893417,4.892941858351996,4.824165552745268,4.88966703414917,36500
2007-01-05 00:00:00+00:00,4.889666090468245,4.906041145324707,4.873290723277633,4.906041145324707,41200
2007-01-08 00:00:00+00:00,4.899492131426071,4.906042092165935,4.863466566521294,4.88966703414917,24000
2007-01-09 00:00:00+00:00,4.87984193044979,4.906042399720144,4.853641461179436,4.873291969299316,60500
2007-01-10 00:00:00+00:00,4.863469123840332,4.886394466985821,4.853643709062801,4.863469123840332,66100
2007-01-11 00:00:00+00:00,4.879589265179427,4.912492892316573,4.849976063514444,4.873008728027344,18800
2007-01-12 00:00:00+00:00,4.873007565565592,4.905910871061371,4.8499749065471605,4.863136291503906,20500
2007-01-16 00:00:00+00:00,4.876300999050479,4.892752819904314,4.853268638130541,4.869720458984375,56200
2007-01-17 00:00:00+00:00,4.869717140878364,4.87958810114788,4.8368135215904156,4.863136291503906,52600
2007-01-18 00:00:00+00:00,4.8368168172767065,4.869720458984375,4.826945850281359,4.869720458984375,27400
2007-01-19 00:00:00+00:00,4.869720271954211,4.889462205186683,4.849978024929369,4.876300811767578,43900
2007-01-22 00:00:00+00:00,4.88287969065159,4.909202466844409,4.869718302555181,4.873008728027344,58500
2007-01-23 00:00:00+00:00,4.882881586154808,4.896042979360385,4.843397406538075,4.856558799743652,40700
2007-01-24 00:00:00+00:00,4.853268638130541,4.882881852908966,4.846687784272054,4.869720458984375,36000
2007-01-25 00:00:00+00:00,4.8401069797885885,4.876300732655836,4.8401069797885885,4.856558799743652,45300
2007-01-26 00:00:00+00:00,4.843394756317139,4.869717528324933,4.826942945364218,4.843394756317139,19800
2007-01-29 00:00:00+00:00,4.846684867473967,4.86642710337591,4.83352348147007,4.843394756317139,27900
2007-01-30 00:00:00+00:00,4.836816135412483,4.8861715910161605,4.836816135412483,4.882881164550781,23000
2007-01-31 00:00:00+00:00,4.8960402112661185,4.899330636155283,4.866427014848011,4.892749786376953,47400
2007-02-01 00:00:00+00:00,4.892749486104626,4.892749486104626,4.863136291503906,4.863136291503906,37600
2007-02-02 00:00:00+00:00,4.869720458984375,4.892752819904314,4.856559065059784,4.869720458984375,27400
2007-02-05 00:00:00+00:00,4.879591425979723,4.892752819904314,4.856559065059784,4.869720458984375,28700
2007-02-06 00:00:00+00:00,4.882878825501647,4.8960402112661185,4.869717439737176,4.892749786376953,25400
2007-02-07 00:00:00+00:00,4.873011216234721,4.925656795501709,4.869720789082433,4.925656795501709,64400
2007-02-08 00:00:00+00:00,4.925658730119275,4.942110558549983,4.896045501702506,4.9190778732299805,52800
2007-02-09 00:00:00+00:00,4.9124913872833895,4.922362346883483,4.8960395787551345,4.915781497955322,17800
2007-02-12 00:00:00+00:00,4.91249418258667,4.928945686683998,4.892751938360619,4.91249418258667,44500
2007-02-13 00:00:00+00:00,4.915465293232529,4.941910273156184,4.908854205876129,4.93199348449707,40900
2007-02-14 00:00:00+00:00,4.938606680813943,4.945218086242676,4.905550599417767,4.945218086242676,25900
2007-02-15 00:00:00+00:00,4.955134191160172,4.955134191160172,4.9386059951322965,4.941911697387695,19400
2007-02-16 00:00:00+00:00,4.955133374384525,4.974967269398494,4.941910882791568,4.971661567687988,40400
2007-02-20 00:00:00+00:00,4.9584405818509785,4.9584405818509785,4.941912383528309,4.945218086242676,19000
2007-02-21 00:00:00+00:00,4.955135992701719,4.958441696158975,4.892329203260036,4.902245998382568,43300
2007-02-22 00:00:00+00:00,4.902247027987664,4.90885843629075,4.875802025273918,4.885718822479248,32000
2007-02-23 00:00:00+00:00,4.8691857414897965,4.931992796483659,4.865880355897212,4.92868709564209,51500
2007-02-26 00:00:00+00:00,4.9286891945199915,4.961745586514741,4.9154667007719155,4.951828479766846,41700
2007-02-27 00:00:00+00:00,4.945217808935649,4.961746006331486,4.935301016597805,4.95844030380249,32900
2007-02-28 00:00:00+00:00,4.9584390835933325,4.974967276921791,4.935299802082932,4.961744785308838,14300
2007-03-01 00:00:00+00:00,4.971662798669331,4.974968501198327,4.941912106406653,4.95844030380249,24100
2007-03-02 00:00:00+00:00,4.925384865006896,4.925384865006896,4.786548484332948,4.809688091278076,137300
2007-03-05 00:00:00+00:00,4.809689734702521,4.809689734702521,4.594823683932711,4.627880096435547,146100
2007-03-06 00:00:00+00:00,4.660932674156921,4.72373942793889,4.608042394617988,4.617959499359131,57200
2007-03-07 00:00:00+00:00,4.617959429570625,4.6609326037189875,4.617959429570625,4.644404411315918,37800
2007-03-08 00:00:00+00:00,4.637793001316725,4.657626895220547,4.634487615040295,4.654321193695068,42100
2007-03-09 00:00:00+00:00,4.65432120065814,4.67084939306121,4.631181920443272,4.644404411315918,39600
2007-03-12 00:00:00+00:00,4.644406504795702,4.667545795440674,4.644406504795702,4.667545795440674,31000
2007-03-13 00:00:00+00:00,4.672521916672481,4.682477485604425,4.645973521866078,4.652610778808594,59100
2007-03-14 00:00:00+00:00,4.659247719269279,4.672521916672481,4.626062067520361,4.652610778808594,64900
2007-03-15 00:00:00+00:00,4.636019410042999,4.6625678131936095,4.6028337478637695,4.6028337478637695,70700
2007-03-16 00:00:00+00:00,4.609469403368299,4.652610622600727,4.609469403368299,4.639336109161377,58500
