"('date', '')","('open', 'AOMR')","('high', 'AOMR')","('low', 'AOMR')","('close', 'AOMR')","('volume', 'AOMR')"
2024-04-22 00:00:00+00:00,9.690985035076096,9.799124880986584,9.597818886789202,9.666029930114746,44400
2024-04-23 00:00:00+00:00,9.58284539035921,9.91558274697928,8.601268998367354,8.642861366271973,161500
2024-04-24 00:00:00+00:00,8.825866847683432,9.358247431605832,8.726045636943319,8.934006690979004,36800
2024-04-25 00:00:00+00:00,8.850822141911367,8.900732347224373,8.80091114328995,8.875777244567871,25000
2024-04-26 00:00:00+00:00,8.934007367014914,9.075420957924615,8.929848050422448,9.058784484863281,16800
2024-04-29 00:00:00+00:00,9.125331192074873,9.14862272837629,8.869122706142361,9.000554084777832,23300
2024-04-30 00:00:00+00:00,9.017192341215372,9.021351657913451,8.59295155771377,8.759320259094238,62400
2024-05-01 00:00:00+00:00,8.809230781738092,9.150286799140327,8.692772300521609,9.05046558380127,30600
2024-05-02 00:00:00+00:00,9.150286552548785,9.250107765197754,9.050465339899816,9.250107765197754,34300
2024-05-03 00:00:00+00:00,9.39152057601257,9.39152057601257,9.27506210750885,9.324973106384277,22000
2024-05-06 00:00:00+00:00,9.458067856731788,9.491341590881348,9.341609390554131,9.491341590881348,25100
2024-05-07 00:00:00+00:00,9.865672051884085,9.865672051884085,9.374884634021171,9.449749946594238,30500
2024-05-08 00:00:00+00:00,9.458068470707088,9.476369303335295,9.34160999696947,9.441431999206543,17900
2024-05-09 00:00:00+00:00,9.532934150915422,9.682666354290077,9.455572300956272,9.566207885742188,29600
2024-05-10 00:00:00+00:00,9.566209704583319,9.674349561658245,9.483024955046124,9.632757186889648,22600
2024-05-13 00:00:00+00:00,9.666028720837037,9.807442286773806,9.603640569584552,9.79080581665039,67500
2024-05-14 00:00:00+00:00,9.882308883297835,9.99044872112558,9.832397883797174,9.948856353759766,49900
2024-05-15 00:00:00+00:00,9.84903564010926,10.056996694019308,9.815761903215991,9.998767852783203,62700
2024-05-16 00:00:00+00:00,10.04036013156882,10.21504746081067,9.940538913903264,10.198410987854004,60000
2024-05-17 00:00:00+00:00,10.289913787032386,10.556103706359863,10.140181560756412,10.556103706359863,61500
2024-05-20 00:00:00+00:00,10.564422339665981,10.697517299329721,10.497874859834113,10.556103706359863,92600
2024-05-21 00:00:00+00:00,10.402496337890625,10.510874147000765,10.3256943387652,10.402496337890625,32200
2024-05-22 00:00:00+00:00,10.36836313539443,10.376896963191907,10.137955481676867,10.291561126708984,40200
2024-05-23 00:00:00+00:00,10.248892415384663,10.514288264773672,10.180623423238384,10.214757919311523,60600
2024-05-24 00:00:00+00:00,10.325695554873798,10.462233543395996,10.214758235741861,10.462233543395996,35400
2024-05-28 00:00:00+00:00,10.598771001212633,10.598771001212633,10.308627383215835,10.325695037841797,55100
2024-05-29 00:00:00+00:00,10.30862828704885,10.312895201079451,10.163556465330942,10.197690963745117,34600
2024-05-30 00:00:00+00:00,10.180623130927671,10.504901241226962,10.165262079145933,10.411030769348145,39800
2024-05-31 00:00:00+00:00,10.513435410495532,10.692641732894009,10.475033997565099,10.641440391540527,50600
2024-06-03 00:00:00+00:00,10.752376474382944,10.809551326085177,10.530501850595263,10.581703186035156,35000
2024-06-04 00:00:00+00:00,10.573170509148287,10.615838018762474,10.359829705755041,10.4707670211792,57300
2024-06-05 00:00:00+00:00,10.317161744536326,10.588531119256526,10.295827175149617,10.504901885986328,56300
2024-06-06 00:00:00+00:00,10.487833862258757,10.55610285423815,10.376896546834601,10.4707670211792,22000
2024-06-07 00:00:00+00:00,10.445165922227073,10.51343491671243,10.197690613759999,10.20622444152832,25200
2024-06-10 00:00:00+00:00,10.206223624078092,10.28302644018038,10.129420807975805,10.265958786010742,13000
2024-06-11 00:00:00+00:00,10.146488482811977,10.368362290655392,10.11662008795427,10.308627128601074,29700
2024-06-12 00:00:00+00:00,10.53050150316579,10.854779600965006,10.475032442133665,10.59023666381836,59400
2024-06-13 00:00:00+00:00,10.581704756885934,10.64997375682734,10.504902742324859,10.632906913757324,16600
2024-06-14 00:00:00+00:00,10.58170440818727,10.65850723404814,10.530503066833791,10.641440391540527,20100
2024-06-17 00:00:00+00:00,10.74384355920065,10.823205880018396,10.615838582073987,10.795044898986816,27400
2024-06-18 00:00:00+00:00,10.846246173605468,10.923048990891111,10.598770881146484,10.66703987121582,68200
2024-06-20 00:00:00+00:00,10.632905923799319,10.726775586521512,10.530502433421308,10.547569274902344,20800
2024-06-21 00:00:00+00:00,10.547569361369888,10.547569361369888,10.283027212515663,10.419565200805664,69500
2024-06-24 00:00:00+00:00,10.504901125065071,10.504901125065071,10.347028578361334,10.393963813781738,13100
2024-06-25 00:00:00+00:00,10.368362879431306,10.428098858708326,10.240358720951647,10.274493217468262,15500
2024-06-26 00:00:00+00:00,10.248891945671646,10.35982925628267,10.240358118586826,10.265958786010742,19000
2024-06-27 00:00:00+00:00,10.37689648920834,10.402497157600799,10.265959174400253,10.342761993408203,17500
2024-06-28 00:00:00+00:00,10.462232867676304,11.238793237613892,10.342761728520308,11.179058074951172,364200
2024-07-01 00:00:00+00:00,11.264395089078594,11.362531670574555,10.846247278837046,11.110790252685547,156100
2024-07-02 00:00:00+00:00,11.161991281130543,11.161991281130543,10.45369984643755,10.521968841552734,81100
2024-07-03 00:00:00+00:00,10.52196850166022,10.683254261904757,10.155022054396666,10.23182487487793,64300
2024-07-05 00:00:00+00:00,10.402497651292464,10.402497651292464,9.941681529205484,9.992883682250977,123700
2024-07-08 00:00:00+00:00,10.001416885329922,10.120887211922392,9.796609099771786,9.941680908203125,110300
2024-07-09 00:00:00+00:00,9.89901347993525,9.941680989019083,9.80514300675745,9.813676834106445,30000
2024-07-10 00:00:00+00:00,9.856345116262519,10.029577904344013,9.7710084707866,10.027017593383789,51000
2024-07-11 00:00:00+00:00,10.155021667480469,10.265958980189854,10.044085168601644,10.155021667480469,111300
2024-07-12 00:00:00+00:00,10.240358393243017,10.240358393243017,9.950214775221575,10.027017593383789,114200
2024-07-15 00:00:00+00:00,10.103820161131514,10.317160955703276,10.103820161131514,10.308627128601074,91000
2024-07-16 00:00:00+00:00,10.351295859295412,10.632905654151028,10.240358544074931,10.428098678588867,150300
2024-07-17 00:00:00+00:00,10.402498055091412,10.66704103073923,10.402498055091412,10.556103706359863,119300
2024-07-18 00:00:00+00:00,10.581703015648335,10.897448105709275,10.581703015648335,10.735308647155762,1064600
2024-07-19 00:00:00+00:00,10.735309538548533,10.812112360679471,10.411031408346023,10.504901885986328,81400
2024-07-22 00:00:00+00:00,10.547569493965627,10.58170399146724,10.47076748495996,10.479300498962402,52800
2024-07-23 00:00:00+00:00,10.479300385045967,10.607305359658483,10.393964549134898,10.462233543395996,60000
2024-07-24 00:00:00+00:00,10.487834967726725,10.487834967726725,10.189157485961914,10.189157485961914,51900
2024-07-25 00:00:00+00:00,10.308628004674613,10.308628004674613,9.984349871707256,10.035552024841309,520600
2024-07-26 00:00:00+00:00,10.146489351779335,10.547569493965627,10.05261887327694,10.479300498962402,477900
2024-07-29 00:00:00+00:00,10.419565331792235,10.590237819300297,10.419565331792235,10.479300498962402,61100
2024-07-30 00:00:00+00:00,10.556103356282133,10.590237853895252,10.470767519164644,10.564637184143066,49200
2024-07-31 00:00:00+00:00,10.684108513688118,10.854781004644824,10.52196903690627,10.7523775100708,229200
2024-08-01 00:00:00+00:00,10.795044785225736,10.829179282667003,10.496368136072302,10.77797794342041,110100
2024-08-02 00:00:00+00:00,10.547569775878914,11.042520409796541,10.521969105526109,11.025453567504883,123000
2024-08-05 00:00:00+00:00,10.726775470309757,10.73530929787312,10.428098830067345,10.530502319335938,94400
2024-08-06 00:00:00+00:00,10.735309538548533,10.735309538548533,10.368363083403212,10.504901885986328,77200
2024-08-07 00:00:00+00:00,10.641440360138034,10.7609106988307,10.49636853701353,10.556103706359863,54700
2024-08-08 00:00:00+00:00,10.598771293380773,10.622665359451334,10.47930014919738,10.487833976745605,77200
2024-08-09 00:00:00+00:00,10.445165364901253,10.445165364901253,10.283026715107463,10.325695037841797,47700
2024-08-12 00:00:00+00:00,10.351295949803049,10.355562863560058,9.958748836294676,10.00141716003418,112400
2024-08-13 00:00:00+00:00,10.11235378956932,10.12088680267334,9.941680506200473,10.12088680267334,62600
2024-08-14 00:00:00+00:00,10.129420629607887,10.129420629607887,9.984348827042686,10.12088680267334,75800
2024-08-15 00:00:00+00:00,10.240358217011185,10.261691971097736,10.095286410497081,10.180623054504395,69700
2024-08-16 00:00:00+00:00,10.1806232497793,10.231824586101341,10.061152108643592,10.069685935974121,54300
2024-08-19 00:00:00+00:00,10.112354709814685,10.453699679954426,10.07822021280071,10.376896858215332,206300
2024-08-20 00:00:00+00:00,10.36836313539443,10.453699785707965,10.236092059856002,10.291561126708984,115400
2024-08-21 00:00:00+00:00,10.32569536915848,10.359829865675096,10.25742637612525,10.274493217468262,1246800
2024-08-22 00:00:00+00:00,10.239426965152163,10.239426965152163,9.652062524346611,9.687129020690918,197600
2024-08-23 00:00:00+00:00,9.722195732796907,9.827395224164487,9.599462574842445,9.757262229919434,138200
2024-08-26 00:00:00+00:00,9.818627652839163,9.967660463420437,9.809860820204694,9.827394485473633,136800
2024-08-27 00:00:00+00:00,9.827394089501714,10.002726554870605,9.820380456466502,10.002726554870605,130400
2024-08-28 00:00:00+00:00,9.993960017780976,10.081626671080404,9.985194021291967,10.011493682861328,83500
2024-08-29 00:00:00+00:00,10.072860879337194,10.090394546229245,9.941361721851827,9.950128555297852,60000
2024-08-30 00:00:00+00:00,10.037793008515909,10.037793008515909,9.792327557963649,9.906293869018555,81900
2024-09-03 00:00:00+00:00,9.923827503477794,9.92996411933874,9.757261857515882,9.809861183166504,78400
2024-09-04 00:00:00+00:00,9.81862843347442,9.81862843347442,9.516179371948267,9.634529113769531,105500
2024-09-05 00:00:00+00:00,9.713427839294308,9.774793993547876,9.616995191745678,9.72219467163086,68200
2024-09-06 00:00:00+00:00,9.818627840135758,9.818627840135758,9.568778957645591,9.581929206848145,54100
2024-09-09 00:00:00+00:00,9.616994965342545,9.616994965342545,9.012096925179321,9.090996742248535,173700
2024-09-10 00:00:00+00:00,9.04716505770767,9.187431053013016,9.038399060039545,9.143598556518555,165400
2024-09-11 00:00:00+00:00,9.090997665138762,9.117297328147984,8.941964848001142,8.9945650100708,95900
2024-09-12 00:00:00+00:00,9.038399130286697,9.117298126220703,8.994565797400279,9.117298126220703,65100
2024-09-13 00:00:00+00:00,9.178665055344892,9.191814469872718,9.090998390253409,9.143598556518555,83400
2024-09-16 00:00:00+00:00,9.196197958205996,9.204964791993538,9.038399130286697,9.117298126220703,112600
2024-09-17 00:00:00+00:00,9.196196489227717,9.362762960378918,8.7666317348713,9.22249698638916,651500
2024-09-18 00:00:00+00:00,9.257564100759538,9.45218260928947,9.152363777160645,9.152363777160645,156600
2024-09-19 00:00:00+00:00,9.266329765319824,9.450429070937822,9.196196776136889,9.266329765319824,151500
2024-09-20 00:00:00+00:00,9.18742958423274,9.336462389431846,9.18742958423274,9.283863067626953,658500
2024-09-23 00:00:00+00:00,9.301395697065688,9.344352840083037,9.090996742248535,9.090996742248535,101200
2024-09-24 00:00:00+00:00,9.126064889079746,9.275097718104497,9.082231556534005,9.143598556518555,98800
2024-09-25 00:00:00+00:00,9.09976360027188,9.134830092841186,8.950730797839546,8.968263626098633,85700
2024-09-26 00:00:00+00:00,9.020865145857538,9.038398812816757,8.96826498103114,9.01209831237793,50700
2024-09-27 00:00:00+00:00,9.099764419981529,9.169897411437745,9.012097762635658,9.055931091308594,82400
2024-09-30 00:00:00+00:00,9.064698725146476,9.178665055344892,9.003332561213208,9.143598556518555,153100
2024-10-01 00:00:00+00:00,9.117297062941473,9.165513807098517,8.971771484875728,9.082230567932129,86000
2024-10-02 00:00:00+00:00,9.09099676811677,9.152362921100273,8.968263626098633,8.968263626098633,64600
2024-10-03 00:00:00+00:00,8.959497629994654,8.994564122563961,8.872707998181786,8.968263626098633,81300
2024-10-04 00:00:00+00:00,8.9945650100708,9.12606416116813,8.941964848001142,8.9945650100708,123600
2024-10-07 00:00:00+00:00,8.99456471481244,8.99456471481244,8.73156558519986,8.766632080078125,61800
2024-10-08 00:00:00+00:00,8.784166405936077,8.801699236667735,8.714032574855704,8.757865905761719,61900
2024-10-09 00:00:00+00:00,8.714032547993746,8.778905944418769,8.63513355586763,8.661433219909668,71900
2024-10-10 00:00:00+00:00,8.591300225096736,8.670200053274096,8.591300225096736,8.661433219909668,64700
2024-10-11 00:00:00+00:00,8.749098559460107,8.749098559460107,8.639515656644917,8.67896556854248,44500
2024-10-14 00:00:00+00:00,8.705266550680562,8.705266550680562,8.61321647245656,8.661433219909668,45600
2024-10-15 00:00:00+00:00,8.6614326708481,8.810465484390974,8.6614326708481,8.705265998840332,80100
2024-10-16 00:00:00+00:00,8.749099554952625,8.827999387725157,8.714033055503867,8.740333557128906,85400
2024-10-17 00:00:00+00:00,8.792933238981968,8.792933238981968,8.626367568969727,8.626367568969727,38200
2024-10-18 00:00:00+00:00,8.643899040499223,8.643899040499223,8.55272598543976,8.58253288269043,94300
2024-10-21 00:00:00+00:00,8.722799315288697,8.819232809464495,8.486100668600697,8.503633499145508,152300
2024-10-22 00:00:00+00:00,8.52116609800282,8.564999422949201,8.365119661845972,8.468565940856934,79600
2024-10-23 00:00:00+00:00,8.43350025938255,8.43350025938255,8.227484699183071,8.337067604064941,92200
2024-10-24 00:00:00+00:00,8.37213454801949,8.37213454801949,8.236251972791807,8.25816822052002,112600
2024-10-25 00:00:00+00:00,8.337067832905683,8.429994091977337,8.152968514208828,8.188035011291504,78900
2024-10-28 00:00:00+00:00,8.223100991439424,8.223100991439424,8.09160100860754,8.109134674072266,96100
2024-10-29 00:00:00+00:00,8.039002974231403,8.082836308875404,7.977636807360594,7.995169639587402,120300
2024-10-30 00:00:00+00:00,8.02146714383205,8.131050032879214,7.977634657054058,8.047767639160156,92100
2024-10-31 00:00:00+00:00,8.047768632744146,8.079327893352456,7.907502651214599,7.9075026512146,76000
2024-11-01 00:00:00+00:00,7.951335400702454,7.953088600120625,7.802302581491939,7.854902744293213,145200
2024-11-04 00:00:00+00:00,7.84613709148689,8.01270360203905,7.78477092236312,8.003936767578125,76600
2024-11-05 00:00:00+00:00,8.012702133119724,8.012702133119724,7.793536328083037,7.92503547668457,116400
2024-11-06 00:00:00+00:00,7.92503575031495,8.42648757098772,7.92503575031495,8.3721342086792,288400
2024-11-07 00:00:00+00:00,8.345834251044888,8.529932724532951,8.275700424316945,8.363367080688477,141200
2024-11-08 00:00:00+00:00,8.424731945490324,8.600065231323242,8.398432287035813,8.600065231323242,179500
2024-11-11 00:00:00+00:00,8.66143284733524,8.731565839131378,8.65266601434792,8.714032173156738,157800
2024-11-12 00:00:00+00:00,8.696499529708507,8.722799193183189,8.591300039758552,8.687732696533203,88600
2024-11-13 00:00:00+00:00,8.810465043443868,8.863064365561096,8.70526556315826,8.784165382385254,102600
2024-11-14 00:00:00+00:00,8.810465442292575,8.810465442292575,8.643898963928223,8.643898963928223,90300
2024-11-15 00:00:00+00:00,8.687732667129426,8.687732667129426,8.512400184472916,8.591300010681152,94400
2024-11-18 00:00:00+00:00,8.643899040499223,8.670199539032588,8.521166724881637,8.58253288269043,184700
2024-11-19 00:00:00+00:00,8.446590710213622,8.537219714591068,8.333304886892936,8.491905212402344,157000
2024-11-20 00:00:00+00:00,8.464716023759998,8.496435912879738,8.319710322468529,8.383150100708008,76100
2024-11-21 00:00:00+00:00,8.392213005864106,8.55534398441486,8.346898509038065,8.519092559814453,87200
2024-11-22 00:00:00+00:00,8.582533124045272,8.718475749000882,8.464715779076082,8.655035972595215,60600
2024-11-25 00:00:00+00:00,8.709412574768066,8.836292990394286,8.673161150918022,8.709412574768066,49800
2024-11-26 00:00:00+00:00,8.709412574768066,8.72753871884415,8.555343807329843,8.709412574768066,70300
2024-11-27 00:00:00+00:00,8.754727722018387,8.855325581939736,8.717570506781268,8.718476295471191,50600
2024-11-29 00:00:00+00:00,8.79097871010799,8.899732984325363,8.736602005150374,8.890670776367188,80800
2024-12-02 00:00:00+00:00,8.872544631846555,8.908796056585679,8.6731613636303,8.890670776367188,287400
2024-12-03 00:00:00+00:00,8.881607783458023,8.935984488901457,8.70941286618213,8.754727363586426,92900
2024-12-04 00:00:00+00:00,8.736601246715365,8.745663453886838,8.578000953136678,8.591594696044922,82200
2024-12-05 00:00:00+00:00,8.600658638080754,8.627847855253478,8.437527656555176,8.437527656555176,71700
2024-12-06 00:00:00+00:00,8.491904004386143,8.591595203577963,8.410338084910054,8.47377872467041,60900
2024-12-09 00:00:00+00:00,8.519093154473138,8.592502661741575,8.473779518786206,8.555344581604004,60400
2024-12-10 00:00:00+00:00,8.500967396694163,8.500967396694163,8.365023904344568,8.410338401794434,65900
2024-12-11 00:00:00+00:00,8.482840932377217,8.500967076395067,8.35596138146074,8.47377872467041,47100
2024-12-12 00:00:00+00:00,8.482840538024902,8.528155031660818,8.428463837103465,8.482840538024902,56300
2024-12-13 00:00:00+00:00,8.546282067865722,8.582533493702073,8.455653071123763,8.564407348632812,42000
2024-12-16 00:00:00+00:00,8.537217938988444,8.826323521234944,8.537217938988444,8.673160552978516,107300
2024-12-17 00:00:00+00:00,8.600658599642143,8.645973097092009,8.401276193746181,8.410338401794434,70200
2024-12-18 00:00:00+00:00,8.401276055425814,8.428464407727239,8.10854470058201,8.283458709716797,214300
2024-12-19 00:00:00+00:00,8.365023663857064,8.464715728241131,8.256269391685274,8.337835311889648,148900
2024-12-20 00:00:00+00:00,8.274395838934332,8.53721888905154,8.238144413549275,8.32877254486084,246000
2024-12-23 00:00:00+00:00,8.374086976694972,8.455652899244297,8.265332701396586,8.410338401794434,129200
2024-12-24 00:00:00+00:00,8.437527656555176,8.455652937034838,8.362305711454516,8.437527656555176,14600
2024-12-26 00:00:00+00:00,8.38314993363847,8.537218704265726,8.38314993363847,8.519092559814453,71500
2024-12-27 00:00:00+00:00,8.473779405179167,8.500967759087255,8.310647553126264,8.3740873336792,118100
2024-12-30 00:00:00+00:00,8.383150530068296,8.383150530068296,8.183767248429621,8.26533317565918,88300
2024-12-31 00:00:00+00:00,8.30158412649605,8.419401474144836,8.27439577374699,8.410338401794434,79500
2025-01-02 00:00:00+00:00,8.46471656956527,8.52815635189535,8.401276787235192,8.446590423583984,56500
2025-01-03 00:00:00+00:00,8.44659023157161,8.655036584106831,8.44659023157161,8.636910438537598,50600
2025-01-06 00:00:00+00:00,8.736603115605007,9.207871697113607,8.700351686258193,8.990363121032715,184600
2025-01-07 00:00:00+00:00,9.09005284031407,9.15349347946147,8.800041453247479,8.818166732788086,111800
2025-01-08 00:00:00+00:00,8.81816766930844,8.963174242544053,8.661380657067735,8.87254524230957,69900
2025-01-10 00:00:00+00:00,8.827229773589679,8.827229773589679,8.573469810801022,8.58253288269043,76400
2025-01-13 00:00:00+00:00,8.55534520780515,8.627848931675928,8.482842348236634,8.618785858154297,53300
2025-01-14 00:00:00+00:00,8.664099587801491,8.727539368183537,8.60065894311726,8.718476295471191,37700
2025-01-15 00:00:00+00:00,8.87254404340017,8.890670186718639,8.771946195168093,8.800041198730469,49100
2025-01-16 00:00:00+00:00,8.80004163115011,8.985830287783333,8.79097855904553,8.972235679626465,61900
2025-01-17 00:00:00+00:00,9.017550992050854,9.244122629360183,8.939610812082426,9.135368347167969,86300
2025-01-21 00:00:00+00:00,9.207870189921849,9.207870189921849,9.099115919682864,9.162555694580078,61000
2025-01-22 00:00:00+00:00,9.16255670164047,9.171619774565373,9.135368347167969,9.135368347167969,42800
2025-01-23 00:00:00+00:00,9.135367698746457,9.135367698746457,9.026613424273538,9.126304626464844,35100
