"('date', '')","('open', 'BEPC')","('high', 'BEPC')","('low', 'BEPC')","('close', 'BEPC')","('volume', 'BEPC')"
2024-04-01 00:00:00+00:00,22.918765832625482,23.039734738011003,22.490726382382853,22.844324111938477,850300
2024-04-02 00:00:00+00:00,22.593082408470313,23.132785279253376,22.41628267197038,23.12347984313965,1526400
2024-04-03 00:00:00+00:00,22.955989643050675,23.0304313704265,22.33719134218913,22.5279483795166,1488300
2024-04-04 00:00:00+00:00,22.825715816441576,23.06765186089907,22.397674576299654,22.574474334716797,765500
2024-04-05 00:00:00+00:00,22.444199805248772,22.444199805248772,21.988242293069614,22.36045265197754,829400
2024-04-08 00:00:00+00:00,22.602390176220187,22.788493593201597,22.36045413679677,22.77918815612793,694800
2024-04-09 00:00:00+00:00,22.974599826842642,22.993208927003195,22.648916613818113,22.797800064086914,1014200
2024-04-10 00:00:00+00:00,22.332539040224805,22.453506179100497,21.709088921025298,21.73700523376465,1012000
2024-04-11 00:00:00+00:00,21.885887264069066,21.9603289850422,21.42062606427932,21.569509506225586,1282700
2024-04-12 00:00:00+00:00,21.541592680116565,21.541592680116565,20.79717548818849,20.815786361694336,1045000
2024-04-15 00:00:00+00:00,20.778564202236804,21.01119479195053,20.42496648679738,20.490102767944336,1259500
2024-04-16 00:00:00+00:00,20.33191609878968,20.48079955035067,19.8666548689539,20.071369171142578,1634700
2024-04-17 00:00:00+00:00,20.10859197959716,20.406358898388152,19.969012183436906,20.304000854492188,1107400
2024-04-18 00:00:00+00:00,20.313302381826155,20.702260034019073,20.23886066645998,20.62037467956543,997400
2024-04-19 00:00:00+00:00,20.611072546561893,20.853008603983902,20.573852570328924,20.787872314453125,1068900
2024-04-22 00:00:00+00:00,20.825089305261066,21.327572223602445,20.713427617738883,21.29965591430664,767400
2024-04-23 00:00:00+00:00,21.169384476226018,22.08129599693487,21.169384476226018,21.885887145996094,1056000
2024-04-24 00:00:00+00:00,21.80213895747116,22.183652979212173,21.699780930964366,21.86727523803711,872600
2024-04-25 00:00:00+00:00,22.09990487416413,22.09990487416413,21.262435149688212,21.671865463256836,1666400
2024-04-26 00:00:00+00:00,21.830055380909712,21.911942519132523,21.518331218421043,21.69047737121582,939700
2024-04-29 00:00:00+00:00,21.876580028583255,22.137126917984542,21.775152016270635,21.997547149658203,789900
2024-04-30 00:00:00+00:00,21.709086662732123,21.792833817407608,21.411319790477318,21.62533950805664,850500
2024-05-01 00:00:00+00:00,21.997547948150288,24.32385384029243,21.63464479692189,23.923728942871094,2238400
2024-05-02 00:00:00+00:00,24.305244312928554,25.217155780589565,24.230802596687465,25.152019500732422,1938300
2024-05-03 00:00:00+00:00,25.4963140788085,26.771130581422728,25.226463498589258,26.398921966552734,2324600
2024-05-06 00:00:00+00:00,26.491970632862625,27.5713764155439,26.426834352415906,27.56207275390625,1780900
2024-05-07 00:00:00+00:00,27.664429391687705,27.850534573988895,27.282915365317766,27.57137680053711,1569300
2024-05-08 00:00:00+00:00,27.366663431413116,27.924977222082735,27.17125458083559,27.9063663482666,1255400
2024-05-09 00:00:00+00:00,27.962199017568064,28.864806933349094,27.794706466796924,28.61356544494629,1039200
2024-05-10 00:00:00+00:00,28.771753908172855,29.302151414859466,28.56703961036613,29.20909881591797,1634400
2024-05-13 00:00:00+00:00,29.26493001882492,29.73019121610461,29.032299420185073,29.181182861328125,1249600
2024-05-14 00:00:00+00:00,29.469643536956344,29.562696128947916,28.539121166701744,28.74383544921875,1161800
2024-05-15 00:00:00+00:00,29.227707349659305,29.637137687309863,28.93924591339282,29.59061050415039,928300
2024-05-16 00:00:00+00:00,29.581308326964386,29.655750048925032,29.13465622036985,29.22770881652832,642800
2024-05-17 00:00:00+00:00,29.19048911028981,29.264930832932194,28.70661702569897,28.771753311157227,712100
2024-05-20 00:00:00+00:00,28.7066160456509,29.218402649490994,28.400473739618185,28.967161178588867,628000
2024-05-21 00:00:00+00:00,28.93924706126654,29.599917114861444,28.790363618911893,29.46964454650879,682400
2024-05-22 00:00:00+00:00,29.441730235125647,30.269894661324358,29.218405056425908,29.934906005859375,932400
2024-05-23 00:00:00+00:00,30.07448300114657,30.07448300114657,29.209096904823394,29.348676681518555,839300
2024-05-24 00:00:00+00:00,29.469643329614502,30.269891355518304,29.412880698701535,30.121007919311523,555800
2024-05-28 00:00:00+00:00,30.24197706502952,30.549051151373323,29.618527005311073,29.66505241394043,757000
2024-05-29 00:00:00+00:00,29.23701285664468,29.534779730259583,28.390237644240838,28.492595672607422,816400
2024-05-30 00:00:00+00:00,28.808973856638698,29.28912413084829,28.52981783489891,29.171878814697266,679800
2024-05-31 00:00:00+00:00,29.411877094061918,29.741290476547114,29.185994093398545,29.6848201751709,964300
2024-06-03 00:00:00+00:00,29.87305493080561,29.995409344065674,29.41187691617894,29.73187828063965,546500
2024-06-04 00:00:00+00:00,29.44952480275998,29.793055307650825,29.025993059657026,29.7789363861084,540800
2024-06-05 00:00:00+00:00,29.854230568080034,30.343646420541095,29.694229887621823,29.99540901184082,684800
2024-06-06 00:00:00+00:00,29.75070088920272,29.87305350145,29.308345132647634,29.54364013671875,712400
2024-06-07 00:00:00+00:00,29.05422882666232,29.176581442843226,28.555402755737305,28.555402755737305,485500
2024-06-10 00:00:00+00:00,28.367165758369552,30.18364351813449,28.311636121790755,29.72246551513672,1091900
2024-06-11 00:00:00+00:00,29.43070005809335,30.023642688919853,29.34599371152407,29.524818420410156,748900
2024-06-12 00:00:00+00:00,30.30599906895761,30.409529451439344,28.875404927145677,28.931875228881836,910400
2024-06-13 00:00:00+00:00,28.931875659146147,28.9977579780112,28.254226642758887,28.790699005126953,584200
2024-06-14 00:00:00+00:00,28.62128733323469,28.677757637844827,28.122461222895737,28.291873931884766,586500
2024-06-17 00:00:00+00:00,28.122459786066322,28.178931882949808,27.548341162352397,27.61422348022461,484600
2024-06-18 00:00:00+00:00,27.501283036729948,27.90599078404036,27.294224052245887,27.858932495117188,578300
2024-06-20 00:00:00+00:00,27.849516753499522,27.9059870516863,27.25657233948392,27.567163467407227,867400
2024-06-21 00:00:00+00:00,27.755400240728353,27.755400240728353,27.247163932897816,27.322458267211914,861500
2024-06-24 00:00:00+00:00,27.44481035654536,27.934224417701717,27.388340055691472,27.755399703979492,1115500
2024-06-25 00:00:00+00:00,27.689515826234427,27.84010448346161,27.538927169007245,27.783634185791016,672900
2024-06-26 00:00:00+00:00,27.62363558435983,27.76481223670118,27.26598615025931,27.44481086730957,578100
2024-06-27 00:00:00+00:00,27.397751078476098,27.985988593591724,27.26692711255945,27.96245765686035,496200
2024-06-28 00:00:00+00:00,27.9624609602666,28.177991297434716,26.447162163023357,26.710691452026367,2170300
2024-07-01 00:00:00+00:00,26.908338930950116,27.1248099209266,26.061277208533642,26.108335494995117,733200
2024-07-02 00:00:00+00:00,26.164804617879167,26.81421935368183,26.127158349439355,26.654218673706055,925900
2024-07-03 00:00:00+00:00,26.89892478896952,27.42598509535366,26.814218443905837,26.983631134033203,727600
2024-07-05 00:00:00+00:00,27.153045654296875,27.585987629217726,27.105985573223823,27.153045654296875,1072200
2024-07-08 00:00:00+00:00,27.068341663999508,27.48716654870104,26.927164998786218,27.378931045532227,558700
2024-07-09 00:00:00+00:00,27.322460102694983,28.056579462784885,27.24716576332272,27.858932495117188,704700
2024-07-10 00:00:00+00:00,28.065989194483198,28.696579908568033,27.99069486124136,28.658933639526367,799100
2024-07-11 00:00:00+00:00,29.101288568731466,29.33658359215421,28.95540500795228,29.23305320739746,753200
2024-07-12 00:00:00+00:00,29.524820419452766,29.524820419452766,29.129524707084585,29.35540771484375,784100
2024-07-15 00:00:00+00:00,28.894228231112223,29.007168831737673,28.000106466228104,28.385990142822266,839100
2024-07-16 00:00:00+00:00,28.508345967253764,28.583640303121445,28.188344591026475,28.574228286743164,1062300
2024-07-17 00:00:00+00:00,28.41422671614387,28.54881513537198,27.557752999064782,27.66128158569336,763100
2024-07-18 00:00:00+00:00,27.76481089520161,27.830693210100467,26.88951317975465,26.964807510375977,923700
2024-07-19 00:00:00+00:00,26.85186851384397,26.898926800105098,26.385983581161184,26.400100708007812,682500
2024-07-22 00:00:00+00:00,26.72010040851197,27.162456170375417,26.515865232925954,27.134220123291016,815300
2024-07-23 00:00:00+00:00,27.17186819976876,27.388339175382995,26.91774916135634,27.01186752319336,488100
2024-07-24 00:00:00+00:00,27.14363533331828,27.32246006224717,26.795397892262933,26.833045959472656,426600
2024-07-25 00:00:00+00:00,26.936574795369037,26.936574795369037,26.202453683553276,26.447160720825195,616200
2024-07-26 00:00:00+00:00,26.738925753678934,26.851868152407363,26.47539468675162,26.78598403930664,556100
2024-07-29 00:00:00+00:00,26.95539641490385,26.97422044699144,26.400100034429464,26.635395050048828,421700
2024-07-30 00:00:00+00:00,26.673044771558633,26.70128082144447,25.7695109219566,25.948335647583008,868300
2024-07-31 00:00:00+00:00,26.55068930936284,26.729514027976656,26.10833531611661,26.447160720825195,1160200
2024-08-01 00:00:00+00:00,26.60716117271146,26.720101776514472,25.92010014824114,26.127159118652344,1054500
2024-08-02 00:00:00+00:00,25.68480415171201,26.26833477118774,25.51539145729697,26.211864471435547,1199200
2024-08-05 00:00:00+00:00,25.07303775326646,26.033041903859463,24.564801423349262,25.33656883239746,998200
2024-08-06 00:00:00+00:00,25.336566416413095,26.473512062161564,25.195389771295783,26.18362808227539,842200
2024-08-07 00:00:00+00:00,26.70127793027225,26.823630542878835,25.34597820019823,25.741273880004883,1232300
2024-08-08 00:00:00+00:00,25.92010006155223,26.522454733576474,25.85421594853587,26.296571731567383,960100
2024-08-09 00:00:00+00:00,26.353042372791364,26.484807010204584,25.750687693006867,26.03304100036621,832100
2024-08-12 00:00:00+00:00,26.04245401871052,26.155396423095254,25.59068799148881,25.948335647583008,828000
2024-08-13 00:00:00+00:00,26.14598240086933,26.25421789105796,25.755391818956973,26.117746353149414,659000
2024-08-14 00:00:00+00:00,26.12715818961213,26.71068881054816,25.854215115669636,26.57892417907715,838700
2024-08-15 00:00:00+00:00,26.64480886584897,27.44481233202373,26.635396849169428,27.096576690673828,1132800
2024-08-16 00:00:00+00:00,27.181277828982672,27.181277828982672,26.362452227678524,26.541276931762695,711700
2024-08-19 00:00:00+00:00,26.729512842232154,26.823631205493648,26.362453200186632,26.57892417907715,611700
2024-08-20 00:00:00+00:00,26.513043790325934,26.625986193480145,26.174218376021894,26.456573486328125,696200
2024-08-21 00:00:00+00:00,26.56010022978425,26.635394561595323,26.29657096602474,26.40951156616211,577400
2024-08-22 00:00:00+00:00,26.45657268465567,26.4706898114377,25.665981272008047,25.788333892822266,941800
2024-08-23 00:00:00+00:00,26.089512084336608,26.894222445217665,25.929511393331094,26.70128059387207,997800
2024-08-26 00:00:00+00:00,26.87068874222882,27.275396436386764,26.687158926310314,26.983631134033203,731900
2024-08-27 00:00:00+00:00,26.870691363500114,27.2142236826362,26.650455921945333,27.115398406982422,673900
2024-08-28 00:00:00+00:00,26.974220844913273,27.374221659303576,26.871632920291994,27.030691146850586,608100
2024-08-29 00:00:00+00:00,27.11539658197016,27.209514945460775,26.814219254926975,26.94598388671875,615100
2024-08-30 00:00:00+00:00,27.15087890625,27.379597922589298,26.702971059797687,27.15087890625,684200
2024-09-03 00:00:00+00:00,26.91263082627413,26.91263082627413,26.131173700094134,26.369422912597656,748900
2024-09-04 00:00:00+00:00,26.283652531966563,27.427249456493207,26.207412858177932,27.17947006225586,812400
2024-09-05 00:00:00+00:00,27.474897967154966,27.675028242512578,26.941220262363267,27.15087890625,688200
2024-09-06 00:00:00+00:00,27.18900078527289,27.21758952744708,26.159764259965563,26.369422912597656,539200
2024-09-09 00:00:00+00:00,26.359893058445312,26.493312037466954,25.464075499178097,25.99775505065918,1436800
2024-09-10 00:00:00+00:00,25.988224565109462,26.82686099427019,25.911984889731215,26.788742065429688,889500
2024-09-11 00:00:00+00:00,27.017458184036315,27.77985485577222,26.836388292862644,27.703615188598633,1050400
2024-09-12 00:00:00+00:00,27.913277941685674,28.75667853419934,27.79891752263285,28.656614303588867,740600
2024-09-13 00:00:00+00:00,28.86627666302714,28.961574897844304,28.2849479786164,28.589906692504883,592400
2024-09-16 00:00:00+00:00,28.742384140795288,28.952042788246793,28.151527126296866,28.942514419555664,734900
2024-09-17 00:00:00+00:00,29.066401697470756,29.28559051992569,28.599433494880945,28.770973205566406,579600
2024-09-18 00:00:00+00:00,28.76144301967309,29.295120705819006,28.732852461993147,28.770973205566406,771000
2024-09-19 00:00:00+00:00,29.114050203177353,29.249375931730004,28.475542303193805,28.742382049560547,1008400
2024-09-20 00:00:00+00:00,28.81862381420467,29.118818323496637,28.72332376801864,28.942514419555664,1325300
2024-09-23 00:00:00+00:00,29.06640228508106,29.704910211264497,28.99969280017635,29.571491241455078,1160800
2024-09-24 00:00:00+00:00,29.924099987124368,30.257649239922795,29.62867147987876,30.133760452270508,896600
2024-09-25 00:00:00+00:00,30.276709232356065,30.83897749831651,30.10516951491767,30.37200927734375,909200
2024-09-26 00:00:00+00:00,30.657904324059785,30.915213888023693,30.4863664324476,30.619787216186523,910300
2024-09-27 00:00:00+00:00,30.905688930108496,31.47748560063664,30.800858692252934,31.344066619873047,899800
2024-09-30 00:00:00+00:00,31.401245972869305,31.610902801380007,30.90568718979919,31.124876022338867,961800
2024-10-01 00:00:00+00:00,30.981925076652615,31.329770516177614,30.705558761234723,31.191585540771484,715800
2024-10-02 00:00:00+00:00,31.07722719671052,31.21064617119911,30.543547663361775,30.686498641967773,762600
2024-10-03 00:00:00+00:00,30.62931851117992,30.62931851117992,29.971751986254812,30.124231338500977,1094700
2024-10-04 00:00:00+00:00,30.21953027766938,30.53402099394716,29.657263789162606,30.419660568237305,665000
2024-10-07 00:00:00+00:00,30.429189162052097,30.581668509883905,29.542901816718977,29.69538116455078,621200
2024-10-08 00:00:00+00:00,29.66678941244087,29.676319598509348,28.999692746921685,29.152172088623047,609800
2024-10-09 00:00:00+00:00,29.037811810290307,29.34277231282678,28.751913497677716,28.9329833984375,729500
2024-10-10 00:00:00+00:00,28.818622701875295,28.961571856788247,28.122935481654377,28.246824264526367,575700
2024-10-11 00:00:00+00:00,28.132465456598393,28.618494033813477,28.132465456598393,28.618494033813477,555700
2024-10-14 00:00:00+00:00,28.49460518687025,28.94251486553736,28.265886163117717,28.837684631347656,416800
2024-10-15 00:00:00+00:00,29.08546460342897,29.08546460342897,28.370716958429423,28.446956634521484,509400
2024-10-16 00:00:00+00:00,28.761443466234784,31.305943155252386,28.59943393892721,31.20111656188965,2187400
2024-10-17 00:00:00+00:00,31.05816694904589,31.28688778865844,30.465403165818287,30.953336715698242,1392400
2024-10-18 00:00:00+00:00,30.953335823869786,31.75385328635755,30.829445221174428,31.649023056030273,873500
2024-10-21 00:00:00+00:00,31.620429700483015,33.44065318895618,31.610897697992925,33.2024040222168,2962600
2024-10-22 00:00:00+00:00,32.98321948520631,33.1642875665734,32.12552092000588,32.678260803222656,2150000
2024-10-23 00:00:00+00:00,32.382832143689804,33.48830833119713,32.36377177066794,32.697322845458984,2223000
2024-10-24 00:00:00+00:00,32.21128825624682,32.64966587287445,31.55372183130537,31.87774085998535,1190300
2024-10-25 00:00:00+00:00,32.039752839150076,32.32565116493015,31.734794140265414,31.77291488647461,722800
2024-10-28 00:00:00+00:00,32.08740089992994,32.24941224829865,31.010517120361328,31.010517120361328,718000
2024-10-29 00:00:00+00:00,30.8103875437819,30.848504651960308,29.38089056065984,29.54290008544922,830500
2024-10-30 00:00:00+00:00,29.685847719049168,29.962217642713895,29.171230431038197,29.37135887145996,778100
2024-10-31 00:00:00+00:00,29.333241148018725,29.466660113760163,28.856742764431203,29.142641067504883,838600
2024-11-01 00:00:00+00:00,29.19029028019634,29.333241249926893,28.351653921955467,28.570842742919922,785400
2024-11-04 00:00:00+00:00,28.809093588454,29.762090413617788,28.675674614594172,29.714441299438477,762300
2024-11-05 00:00:00+00:00,29.523841107578008,30.419658629160583,29.485722179902783,30.352949142456055,598700
2024-11-06 00:00:00+00:00,29.018753182265844,29.247472195316075,27.33194841611111,28.161054611206055,1854900
2024-11-07 00:00:00+00:00,28.24682388713418,29.7239699820249,28.113404920024255,29.54290008544922,1152900
2024-11-08 00:00:00+00:00,29.457129900197394,30.548311633831528,29.19982033705538,29.847858428955078,694100
2024-11-11 00:00:00+00:00,29.78114982756546,30.238587852669554,29.047341859566934,29.152172088623047,678400
2024-11-12 00:00:00+00:00,28.847215630507577,29.29512350409501,28.189647282634613,28.42789649963379,741300
2024-11-13 00:00:00+00:00,28.6470821385696,29.142640890742143,28.141995018356532,28.523193359375,617400
2024-11-14 00:00:00+00:00,28.637553317084873,29.17123283763154,28.566079647193604,28.913923263549805,682300
2024-11-15 00:00:00+00:00,28.90439345698748,29.099757732238302,28.58990457932282,28.675674438476562,662100
2024-11-18 00:00:00+00:00,28.589906958198405,29.075935594611458,28.304008615695356,28.637556076049805,926600
2024-11-19 00:00:00+00:00,28.29447620865713,29.304652332968473,27.837036351765807,29.295122146606445,1373800
2024-11-20 00:00:00+00:00,29.36183150244068,29.87645065751091,29.190291784083936,29.866920471191406,1165800
2024-11-21 00:00:00+00:00,29.924100874225932,30.310065254752832,29.609611984880875,30.276710510253906,915900
2024-11-22 00:00:00+00:00,30.39106785051189,30.534018826928214,29.190291645416124,29.247472763061523,661200
2024-11-25 00:00:00+00:00,29.704911916563894,30.696027696340806,29.457132517195358,30.56260871887207,987800
2024-11-26 00:00:00+00:00,30.49589722492154,30.600727453295285,30.152817799478093,30.362478256225586,894500
2024-11-27 00:00:00+00:00,30.467305608502787,31.544191142061322,30.333886644441655,31.14393424987793,1120300
2024-11-29 00:00:00+00:00,31.139117434140616,31.225829233242944,30.512866981025603,30.753732681274414,406200
2024-12-02 00:00:00+00:00,30.541772269941188,30.859713090841854,30.377983516279315,30.657386779785156,757800
2024-12-03 00:00:00+00:00,30.74409807343521,31.090945272559924,30.52250206850974,30.532136917114258,891300
2024-12-04 00:00:00+00:00,30.397252303253083,30.647752865767867,29.42415643802582,29.7710018157959,756100
2024-12-05 00:00:00+00:00,29.81917212313609,30.085086938898183,29.35670861775008,29.44342041015625,704000
2024-12-06 00:00:00+00:00,29.578308492245593,29.674653301457397,28.54740175968057,28.653383255004883,1315900
2024-12-09 00:00:00+00:00,28.6533835011705,29.64575084844883,28.547402004935687,28.672653198242188,1325700
2024-12-10 00:00:00+00:00,28.49922908738749,28.5859408849912,28.017497695215518,28.152381896972656,1168900
2024-12-11 00:00:00+00:00,28.393248603580513,28.81717275832404,27.50686273693104,28.797903060913086,1096300
2024-12-12 00:00:00+00:00,29.51086635304785,29.939608865892453,28.296904776468416,28.479961395263672,968000
2024-12-13 00:00:00+00:00,28.44142506313324,28.76900259400483,28.075308134436934,28.663021087646484,669200
2024-12-16 00:00:00+00:00,28.576305460928438,28.83644084849886,28.229458277501212,28.422151565551758,574700
2024-12-17 00:00:00+00:00,28.18128801094233,28.491523529914307,27.76218219096529,28.200557708740234,646100
2024-12-18 00:00:00+00:00,28.10421064248744,28.316171802156482,27.034766320066534,27.044401168823242,659700
2024-12-19 00:00:00+00:00,27.3430744630685,27.42015141640254,26.639747034187963,26.668651580810547,714400
2024-12-20 00:00:00+00:00,26.543399821639394,27.37197843069822,26.379611069561705,27.2659969329834,784900
2024-12-23 00:00:00+00:00,27.265997098273846,27.48759494371724,26.976958987047844,27.439420700073242,565900
2024-12-24 00:00:00+00:00,27.400881414131707,27.815170695035633,27.24190917662511,27.612842559814453,293800
2024-12-26 00:00:00+00:00,27.333440956788433,27.90188232879411,27.26599701589062,27.35270881652832,612000
2024-12-27 00:00:00+00:00,27.237093964517367,27.4490551202633,26.9962282630363,27.160017013549805,755900
2024-12-30 00:00:00+00:00,26.697553964219814,27.689921334246566,26.591574303215044,27.044401168823242,848100
2024-12-31 00:00:00+00:00,27.092575493405988,27.39124845511663,26.610844080090985,26.649381637573242,918200
2025-01-02 00:00:00+00:00,26.803535219175036,27.43942053005992,26.543399818087725,27.025131225585938,570800
2025-01-03 00:00:00+00:00,27.217824112619603,27.603208865266396,26.93841901841352,27.468324661254883,624700
2025-01-06 00:00:00+00:00,27.63211342524301,28.258363878327973,27.48759437263255,27.950056076049805,852300
2025-01-07 00:00:00+00:00,28.094576127453003,28.45105818504762,27.86045462909657,28.113845825195312,763700
2025-01-08 00:00:00+00:00,27.940423017839105,27.940423017839105,26.4037004134154,26.57230567932129,1225100
2025-01-10 00:00:00+00:00,26.061668312487203,26.158014961156073,25.11747519838315,25.974956512451172,1285700
2025-01-13 00:00:00+00:00,25.80153632541514,25.80153632541514,24.874685147195205,25.541400909423828,926600
2025-01-14 00:00:00+00:00,25.80153498480324,25.83043769330525,24.992226068876125,25.030763626098633,856100
2025-01-15 00:00:00+00:00,25.657015722456535,25.657015722456535,24.52976407774094,24.59720802307129,1417800
2025-01-16 00:00:00+00:00,24.558665919502523,25.502858998166943,24.37368161061,25.088571548461914,1105200
2025-01-17 00:00:00+00:00,24.924783445693667,25.146379448665385,24.173281800102387,24.423782348632812,1357300
2025-01-21 00:00:00+00:00,24.616474395731203,24.626109244481572,23.884244267298012,24.394878387451172,1350200
2025-01-22 00:00:00+00:00,24.47195498470743,24.655013432989307,23.585569126789235,23.720455169677734,1793000
