"('date', '')","('open', 'AGIO')","('high', 'AGIO')","('low', 'AGIO')","('close', 'AGIO')","('volume', 'AGIO')"
2024-03-01 00:00:00+00:00,32.349998474121094,33.040000915527344,32.09000015258789,32.27000045776367,842400
2024-03-04 00:00:00+00:00,32.43000030517578,32.630001068115234,31.280000686645508,32.16999816894531,685500
2024-03-05 00:00:00+00:00,31.959999084472656,32.2599983215332,31.25,31.3700008392334,686900
2024-03-06 00:00:00+00:00,31.399999618530273,32.099998474121094,31.139999389648438,31.790000915527344,1605800
2024-03-07 00:00:00+00:00,31.989999771118164,32.599998474121094,31.270000457763672,31.3700008392334,770100
2024-03-08 00:00:00+00:00,31.809999465942383,32.040000915527344,30.899999618530273,31.290000915527344,460600
2024-03-11 00:00:00+00:00,31.440000534057617,31.770000457763672,30.68000030517578,30.799999237060547,410700
2024-03-12 00:00:00+00:00,30.739999771118164,30.8700008392334,30.020000457763672,30.290000915527344,518100
2024-03-13 00:00:00+00:00,30.309999465942383,31.040000915527344,29.81999969482422,30.0,518200
2024-03-14 00:00:00+00:00,29.81999969482422,30.0,29.020000457763672,29.459999084472656,539400
2024-03-15 00:00:00+00:00,29.399999618530273,30.34000015258789,29.399999618530273,29.940000534057617,1341000
2024-03-18 00:00:00+00:00,29.8799991607666,30.0,28.940000534057617,29.290000915527344,654700
2024-03-19 00:00:00+00:00,29.350000381469727,30.389999389648438,29.280000686645508,30.09000015258789,544600
2024-03-20 00:00:00+00:00,29.93000030517578,30.780000686645508,29.739999771118164,30.229999542236328,610500
2024-03-21 00:00:00+00:00,30.239999771118164,31.479999542236328,30.15999984741211,30.239999771118164,649600
2024-03-22 00:00:00+00:00,30.399999618530273,30.65999984741211,29.829999923706055,29.8799991607666,442200
2024-03-25 00:00:00+00:00,29.809999465942383,30.209999084472656,29.510000228881836,29.68000030517578,413800
2024-03-26 00:00:00+00:00,30.06999969482422,30.229999542236328,28.8700008392334,29.059999465942383,554700
2024-03-27 00:00:00+00:00,29.239999771118164,29.450000762939453,28.56999969482422,29.1200008392334,666400
2024-03-28 00:00:00+00:00,29.190000534057617,29.420000076293945,28.81999969482422,29.239999771118164,434800
2024-04-01 00:00:00+00:00,29.280000686645508,29.3700008392334,28.65999984741211,28.860000610351562,416900
2024-04-02 00:00:00+00:00,28.3799991607666,28.989999771118164,27.889999389648438,28.670000076293945,589500
2024-04-03 00:00:00+00:00,28.559999465942383,28.780000686645508,27.989999771118164,28.469999313354492,541800
2024-04-04 00:00:00+00:00,28.809999465942383,28.860000610351562,27.719999313354492,27.920000076293945,391200
2024-04-05 00:00:00+00:00,27.790000915527344,28.25,27.450000762939453,27.549999237060547,565800
2024-04-08 00:00:00+00:00,27.559999465942383,28.389999389648438,27.139999389648438,27.700000762939453,734800
2024-04-09 00:00:00+00:00,27.84000015258789,29.860000610351562,27.809999465942383,29.709999084472656,959000
2024-04-10 00:00:00+00:00,29.229999542236328,30.260000228881836,29.049999237060547,29.940000534057617,738800
2024-04-11 00:00:00+00:00,30.399999618530273,31.020000457763672,29.899999618530273,30.6299991607666,802800
2024-04-12 00:00:00+00:00,30.5,30.700000762939453,28.709999084472656,29.510000228881836,754200
2024-04-15 00:00:00+00:00,29.780000686645508,29.799999237060547,28.729999542236328,29.260000228881836,618000
2024-04-16 00:00:00+00:00,29.06999969482422,29.59000015258789,28.739999771118164,28.799999237060547,470700
2024-04-17 00:00:00+00:00,28.93000030517578,29.34000015258789,28.889999389648438,29.030000686645508,503000
2024-04-18 00:00:00+00:00,29.100000381469727,29.899999618530273,29.030000686645508,29.43000030517578,549500
2024-04-19 00:00:00+00:00,29.270000457763672,30.280000686645508,28.709999084472656,29.530000686645508,747400
2024-04-22 00:00:00+00:00,29.65999984741211,30.889999389648438,29.5,30.209999084472656,861800
2024-04-23 00:00:00+00:00,30.399999618530273,33.02000045776367,30.399999618530273,31.809999465942383,1225400
2024-04-24 00:00:00+00:00,32.08000183105469,32.2599983215332,31.31999969482422,31.670000076293945,643300
2024-04-25 00:00:00+00:00,31.219999313354492,32.25,31.219999313354492,31.670000076293945,722000
2024-04-26 00:00:00+00:00,31.700000762939453,32.0099983215332,31.309999465942383,31.489999771118164,419300
2024-04-29 00:00:00+00:00,31.5,33.220001220703125,31.5,32.7599983215332,734900
2024-04-30 00:00:00+00:00,32.630001068115234,33.29999923706055,31.770000457763672,32.5,660900
2024-05-01 00:00:00+00:00,32.29999923706055,34.58000183105469,32.29999923706055,33.65999984741211,857500
2024-05-02 00:00:00+00:00,33.59000015258789,35.36000061035156,33.15999984741211,34.58000183105469,694300
2024-05-03 00:00:00+00:00,34.900001525878906,35.47999954223633,33.630001068115234,34.540000915527344,807900
2024-05-06 00:00:00+00:00,34.7599983215332,35.11000061035156,33.209999084472656,33.220001220703125,684300
2024-05-07 00:00:00+00:00,33.470001220703125,33.52000045776367,32.52000045776367,32.79999923706055,708100
2024-05-08 00:00:00+00:00,32.41999816894531,32.75,31.84000015258789,32.459999084472656,786200
2024-05-09 00:00:00+00:00,32.7599983215332,33.59000015258789,32.25,32.91999816894531,868000
2024-05-10 00:00:00+00:00,32.939998626708984,33.09000015258789,32.45000076293945,33.0,506100
2024-05-13 00:00:00+00:00,33.400001525878906,33.65999984741211,32.77000045776367,33.540000915527344,560400
2024-05-14 00:00:00+00:00,33.54999923706055,34.189998626708984,33.20000076293945,34.13999938964844,518100
2024-05-15 00:00:00+00:00,34.4900016784668,35.33000183105469,34.29999923706055,35.18000030517578,524700
2024-05-16 00:00:00+00:00,35.15999984741211,35.20000076293945,34.81999969482422,35.0,360200
2024-05-17 00:00:00+00:00,35.0,35.02000045776367,34.06999969482422,34.34000015258789,654900
2024-05-20 00:00:00+00:00,34.349998474121094,34.349998474121094,33.02000045776367,33.189998626708984,469100
2024-05-21 00:00:00+00:00,33.11000061035156,34.209999084472656,33.029998779296875,33.880001068115234,812600
2024-05-22 00:00:00+00:00,33.790000915527344,33.939998626708984,33.16999816894531,33.439998626708984,656200
2024-05-23 00:00:00+00:00,33.470001220703125,33.709999084472656,32.439998626708984,32.689998626708984,540100
2024-05-24 00:00:00+00:00,32.84000015258789,33.459999084472656,31.0,31.5,605200
2024-05-28 00:00:00+00:00,38.5,39.70000076293945,37.400001525878906,38.810001373291016,3533000
2024-05-29 00:00:00+00:00,38.810001373291016,39.56999969482422,37.470001220703125,38.0,1132000
2024-05-30 00:00:00+00:00,38.33000183105469,38.529998779296875,37.22999954223633,37.540000915527344,692100
2024-05-31 00:00:00+00:00,37.689998626708984,38.33000183105469,36.13999938964844,36.34000015258789,933100
2024-06-03 00:00:00+00:00,36.869998931884766,44.40999984741211,36.38999938964844,43.83000183105469,2025900
2024-06-04 00:00:00+00:00,44.04999923706055,47.7400016784668,43.83000183105469,47.349998474121094,1806000
2024-06-05 00:00:00+00:00,47.41999816894531,49.060001373291016,46.650001525878906,48.83000183105469,1230400
2024-06-06 00:00:00+00:00,48.68000030517578,48.849998474121094,47.59000015258789,47.79999923706055,961600
2024-06-07 00:00:00+00:00,47.54999923706055,48.02000045776367,46.650001525878906,47.61000061035156,702000
2024-06-10 00:00:00+00:00,46.9900016784668,47.88999938964844,46.11000061035156,47.220001220703125,587400
2024-06-11 00:00:00+00:00,47.08000183105469,47.720001220703125,46.58000183105469,47.5099983215332,557700
2024-06-12 00:00:00+00:00,48.779998779296875,48.880001068115234,47.099998474121094,47.970001220703125,1138100
2024-06-13 00:00:00+00:00,48.150001525878906,48.34000015258789,46.619998931884766,46.77000045776367,647800
2024-06-14 00:00:00+00:00,45.41999816894531,45.880001068115234,44.0,44.11000061035156,804800
2024-06-17 00:00:00+00:00,44.11000061035156,44.22999954223633,42.060001373291016,42.59000015258789,974600
2024-06-18 00:00:00+00:00,42.83000183105469,42.959999084472656,41.75,42.560001373291016,757200
2024-06-20 00:00:00+00:00,42.5,42.72999954223633,41.79999923706055,42.45000076293945,570000
2024-06-21 00:00:00+00:00,42.54999923706055,45.29999923706055,42.470001220703125,45.220001220703125,2643300
2024-06-24 00:00:00+00:00,45.619998931884766,46.34000015258789,45.04999923706055,45.22999954223633,482500
2024-06-25 00:00:00+00:00,45.06999969482422,46.02000045776367,44.279998779296875,44.689998626708984,474900
2024-06-26 00:00:00+00:00,44.689998626708984,45.189998626708984,43.25,43.36000061035156,506100
2024-06-27 00:00:00+00:00,43.4900016784668,44.56999969482422,43.099998474121094,43.61000061035156,329400
2024-06-28 00:00:00+00:00,43.810001373291016,44.220001220703125,42.56999969482422,43.119998931884766,1099300
2024-07-01 00:00:00+00:00,43.13999938964844,44.29999923706055,43.09000015258789,43.380001068115234,431800
2024-07-02 00:00:00+00:00,43.369998931884766,43.849998474121094,41.540000915527344,42.04999923706055,467500
2024-07-03 00:00:00+00:00,42.36000061035156,42.650001525878906,41.59000015258789,42.02000045776367,191100
2024-07-05 00:00:00+00:00,42.02000045776367,42.880001068115234,41.43000030517578,42.650001525878906,312400
2024-07-08 00:00:00+00:00,43.11000061035156,43.2400016784668,40.79999923706055,41.189998626708984,982800
2024-07-09 00:00:00+00:00,41.15999984741211,42.97999954223633,40.79999923706055,42.70000076293945,685700
2024-07-10 00:00:00+00:00,42.7400016784668,43.529998779296875,42.45000076293945,43.4900016784668,503000
2024-07-11 00:00:00+00:00,44.29999923706055,46.349998474121094,44.29999923706055,44.38999938964844,636300
2024-07-12 00:00:00+00:00,44.54999923706055,46.130001068115234,44.43000030517578,45.880001068115234,736100
2024-07-15 00:00:00+00:00,46.29999923706055,47.31999969482422,45.2400016784668,46.959999084472656,630400
2024-07-16 00:00:00+00:00,47.650001525878906,48.63999938964844,47.29999923706055,48.04999923706055,623300
2024-07-17 00:00:00+00:00,47.310001373291016,48.540000915527344,47.02000045776367,47.15999984741211,910400
2024-07-18 00:00:00+00:00,47.029998779296875,48.060001373291016,46.619998931884766,47.68000030517578,701400
2024-07-19 00:00:00+00:00,47.790000915527344,48.34000015258789,46.540000915527344,46.61000061035156,527200
2024-07-22 00:00:00+00:00,46.86000061035156,47.7599983215332,46.150001525878906,47.75,417100
2024-07-23 00:00:00+00:00,47.29999923706055,50.349998474121094,47.02000045776367,49.720001220703125,775300
2024-07-24 00:00:00+00:00,49.310001373291016,49.93000030517578,47.79999923706055,48.189998626708984,456000
2024-07-25 00:00:00+00:00,48.25,49.439998626708984,47.56999969482422,48.5,687700
2024-07-26 00:00:00+00:00,49.15999984741211,49.290000915527344,47.77000045776367,48.04999923706055,333800
2024-07-29 00:00:00+00:00,48.20000076293945,49.0,46.689998626708984,47.43000030517578,340900
2024-07-30 00:00:00+00:00,47.540000915527344,48.36000061035156,46.5,46.790000915527344,374000
2024-07-31 00:00:00+00:00,47.189998626708984,48.0,46.2400016784668,46.400001525878906,402100
2024-08-01 00:00:00+00:00,44.880001068115234,45.560001373291016,42.11000061035156,44.5,876600
2024-08-02 00:00:00+00:00,42.13999938964844,44.36000061035156,42.04999923706055,43.959999084472656,564000
2024-08-05 00:00:00+00:00,40.970001220703125,43.040000915527344,40.970001220703125,42.59000015258789,608200
2024-08-06 00:00:00+00:00,42.779998779296875,44.220001220703125,41.54999923706055,42.61000061035156,519400
2024-08-07 00:00:00+00:00,45.5,45.849998474121094,42.06999969482422,42.56999969482422,571100
2024-08-08 00:00:00+00:00,43.119998931884766,43.959999084472656,41.29999923706055,43.790000915527344,474400
2024-08-09 00:00:00+00:00,43.95000076293945,44.400001525878906,42.88999938964844,43.70000076293945,343700
2024-08-12 00:00:00+00:00,43.72999954223633,44.790000915527344,43.310001373291016,44.7400016784668,311100
2024-08-13 00:00:00+00:00,44.959999084472656,45.369998931884766,44.560001373291016,45.11000061035156,246600
2024-08-14 00:00:00+00:00,45.349998474121094,45.349998474121094,44.130001068115234,44.68000030517578,354200
2024-08-15 00:00:00+00:00,45.540000915527344,45.95000076293945,44.619998931884766,44.90999984741211,320300
2024-08-16 00:00:00+00:00,45.0,45.470001220703125,44.45000076293945,45.029998779296875,311300
2024-08-19 00:00:00+00:00,44.83000183105469,45.65999984741211,44.4900016784668,45.470001220703125,361800
2024-08-20 00:00:00+00:00,45.40999984741211,45.689998626708984,44.77000045776367,44.869998931884766,268600
2024-08-21 00:00:00+00:00,45.220001220703125,47.58000183105469,44.970001220703125,47.099998474121094,672900
2024-08-22 00:00:00+00:00,47.099998474121094,47.290000915527344,45.349998474121094,45.70000076293945,327500
2024-08-23 00:00:00+00:00,46.22999954223633,46.68000030517578,45.54999923706055,46.220001220703125,227600
2024-08-26 00:00:00+00:00,46.34000015258789,47.0099983215332,45.9900016784668,46.56999969482422,264400
2024-08-27 00:00:00+00:00,46.5099983215332,47.18000030517578,45.849998474121094,47.09000015258789,223700
2024-08-28 00:00:00+00:00,46.9900016784668,49.36000061035156,43.540000915527344,45.36000061035156,880000
2024-08-29 00:00:00+00:00,45.61000061035156,46.79999923706055,45.150001525878906,45.86000061035156,251400
2024-08-30 00:00:00+00:00,46.0099983215332,46.25,45.25,45.90999984741211,335100
2024-09-03 00:00:00+00:00,45.79999923706055,46.810001373291016,44.599998474121094,44.72999954223633,366000
2024-09-04 00:00:00+00:00,44.31999969482422,44.93000030517578,43.52000045776367,44.75,201400
2024-09-05 00:00:00+00:00,44.869998931884766,44.869998931884766,43.380001068115234,44.040000915527344,302400
2024-09-06 00:00:00+00:00,44.310001373291016,44.560001373291016,42.970001220703125,43.279998779296875,277700
2024-09-09 00:00:00+00:00,43.150001525878906,44.20000076293945,43.0,43.93000030517578,319400
2024-09-10 00:00:00+00:00,44.20000076293945,44.65999984741211,43.5,44.52000045776367,214100
2024-09-11 00:00:00+00:00,43.41999816894531,44.560001373291016,43.119998931884766,44.310001373291016,298600
2024-09-12 00:00:00+00:00,44.29999923706055,45.439998626708984,43.81999969482422,44.91999816894531,209600
2024-09-13 00:00:00+00:00,45.209999084472656,47.09000015258789,45.0,46.689998626708984,254200
2024-09-16 00:00:00+00:00,46.869998931884766,47.08000183105469,45.22999954223633,45.40999984741211,271600
2024-09-17 00:00:00+00:00,45.779998779296875,46.9900016784668,45.31999969482422,45.689998626708984,267600
2024-09-18 00:00:00+00:00,45.689998626708984,47.2599983215332,45.16999816894531,45.540000915527344,313300
2024-09-19 00:00:00+00:00,46.81999969482422,48.06999969482422,46.20000076293945,47.380001068115234,436900
2024-09-20 00:00:00+00:00,47.18000030517578,47.70000076293945,46.4900016784668,46.54999923706055,1012800
2024-09-23 00:00:00+00:00,46.849998474121094,47.439998626708984,45.400001525878906,45.7599983215332,423400
2024-09-24 00:00:00+00:00,45.79999923706055,46.95000076293945,44.79999923706055,46.59000015258789,339400
2024-09-25 00:00:00+00:00,46.59000015258789,49.130001068115234,45.560001373291016,49.029998779296875,632400
2024-09-26 00:00:00+00:00,51.33000183105469,53.290000915527344,47.529998779296875,48.04999923706055,1793000
2024-09-27 00:00:00+00:00,45.56999969482422,46.20000076293945,41.970001220703125,45.61000061035156,2199000
2024-09-30 00:00:00+00:00,45.61000061035156,46.2400016784668,44.15999984741211,44.43000030517578,817400
2024-10-01 00:00:00+00:00,44.349998474121094,44.529998779296875,42.400001525878906,42.470001220703125,590200
2024-10-02 00:00:00+00:00,42.130001068115234,42.540000915527344,41.209999084472656,41.790000915527344,766600
2024-10-03 00:00:00+00:00,41.43000030517578,42.209999084472656,40.369998931884766,40.560001373291016,498600
2024-10-04 00:00:00+00:00,41.11000061035156,42.08000183105469,41.0,41.33000183105469,319000
2024-10-07 00:00:00+00:00,41.15999984741211,41.470001220703125,39.939998626708984,40.59000015258789,383700
2024-10-08 00:00:00+00:00,40.75,41.38999938964844,40.439998626708984,40.5,419500
2024-10-09 00:00:00+00:00,40.68000030517578,41.66999816894531,40.18000030517578,40.88999938964844,414300
2024-10-10 00:00:00+00:00,41.27000045776367,41.880001068115234,40.29999923706055,41.81999969482422,348000
2024-10-11 00:00:00+00:00,41.79999923706055,42.779998779296875,41.290000915527344,42.650001525878906,468800
2024-10-14 00:00:00+00:00,42.380001068115234,42.77000045776367,40.939998626708984,41.279998779296875,489600
2024-10-15 00:00:00+00:00,41.349998474121094,42.560001373291016,41.15999984741211,42.040000915527344,393400
2024-10-16 00:00:00+00:00,42.83000183105469,44.20000076293945,41.959999084472656,43.70000076293945,495600
2024-10-17 00:00:00+00:00,43.56999969482422,44.38999938964844,43.56999969482422,44.13999938964844,458000
2024-10-18 00:00:00+00:00,44.2599983215332,46.189998626708984,43.93000030517578,45.5,550800
2024-10-21 00:00:00+00:00,45.439998626708984,46.04999923706055,45.189998626708984,45.65999984741211,528700
2024-10-22 00:00:00+00:00,45.310001373291016,45.779998779296875,44.75,45.380001068115234,343300
2024-10-23 00:00:00+00:00,45.31999969482422,45.779998779296875,44.16999816894531,44.33000183105469,301600
2024-10-24 00:00:00+00:00,44.0,45.2400016784668,43.70000076293945,45.08000183105469,332000
2024-10-25 00:00:00+00:00,45.189998626708984,45.970001220703125,44.65999984741211,45.09000015258789,426100
2024-10-28 00:00:00+00:00,45.59000015258789,46.790000915527344,45.58000183105469,46.08000183105469,503000
2024-10-29 00:00:00+00:00,45.79999923706055,46.9900016784668,45.79999923706055,46.83000183105469,286800
2024-10-30 00:00:00+00:00,46.47999954223633,47.209999084472656,46.060001373291016,46.29999923706055,375700
2024-10-31 00:00:00+00:00,44.7400016784668,45.900001525878906,43.52000045776367,44.43000030517578,579100
2024-11-01 00:00:00+00:00,44.93000030517578,45.2599983215332,43.31999969482422,44.869998931884766,672800
2024-11-04 00:00:00+00:00,44.34000015258789,45.16999816894531,44.0099983215332,44.83000183105469,658200
2024-11-05 00:00:00+00:00,44.540000915527344,46.790000915527344,43.25,46.70000076293945,996000
2024-11-06 00:00:00+00:00,48.5,51.63999938964844,47.79999923706055,51.59000015258789,1184000
2024-11-07 00:00:00+00:00,51.65999984741211,55.189998626708984,51.290000915527344,55.08000183105469,1188100
2024-11-08 00:00:00+00:00,54.369998931884766,60.209999084472656,54.18000030517578,59.060001373291016,1692200
2024-11-11 00:00:00+00:00,60.41999816894531,62.58000183105469,59.290000915527344,60.459999084472656,1159300
2024-11-12 00:00:00+00:00,59.65999984741211,60.29999923706055,58.7400016784668,59.02000045776367,797300
2024-11-13 00:00:00+00:00,59.029998779296875,60.0,58.2400016784668,58.599998474121094,686600
2024-11-14 00:00:00+00:00,58.20000076293945,58.90999984741211,55.290000915527344,55.400001525878906,884300
2024-11-15 00:00:00+00:00,55.66999816894531,55.66999816894531,52.7400016784668,53.779998779296875,926700
2024-11-18 00:00:00+00:00,53.66999816894531,54.0,52.349998474121094,52.88999938964844,534500
2024-11-19 00:00:00+00:00,52.36000061035156,54.88999938964844,52.09000015258789,54.40999984741211,496900
2024-11-20 00:00:00+00:00,54.290000915527344,55.29999923706055,53.790000915527344,54.619998931884766,367700
2024-11-21 00:00:00+00:00,55.0,56.27000045776367,53.93000030517578,55.540000915527344,368900
2024-11-22 00:00:00+00:00,55.779998779296875,56.81999969482422,54.72999954223633,55.68000030517578,456100
2024-11-25 00:00:00+00:00,56.5099983215332,58.25,56.029998779296875,57.5099983215332,595000
2024-11-26 00:00:00+00:00,57.38999938964844,59.61000061035156,56.66999816894531,59.099998474121094,484600
2024-11-27 00:00:00+00:00,59.290000915527344,59.619998931884766,57.97999954223633,58.65999984741211,448300
2024-11-29 00:00:00+00:00,59.06999969482422,59.86000061035156,58.11000061035156,59.38999938964844,237600
2024-12-02 00:00:00+00:00,59.400001525878906,59.81999969482422,58.36000061035156,58.869998931884766,515400
2024-12-03 00:00:00+00:00,58.5099983215332,59.22999954223633,57.45000076293945,58.880001068115234,398100
2024-12-04 00:00:00+00:00,58.54999923706055,62.150001525878906,57.90999984741211,59.45000076293945,765400
2024-12-05 00:00:00+00:00,58.83000183105469,60.93000030517578,58.83000183105469,58.970001220703125,610000
2024-12-06 00:00:00+00:00,59.09000015258789,62.45000076293945,59.09000015258789,61.63999938964844,798500
2024-12-09 00:00:00+00:00,56.11000061035156,57.33000183105469,44.619998931884766,48.63999938964844,3080400
2024-12-10 00:00:00+00:00,48.650001525878906,51.27000045776367,44.349998474121094,46.02000045776367,2352500
2024-12-11 00:00:00+00:00,46.279998779296875,46.68000030517578,43.209999084472656,43.369998931884766,961800
2024-12-12 00:00:00+00:00,43.13999938964844,43.34000015258789,37.93000030517578,38.16999816894531,1708100
2024-12-13 00:00:00+00:00,38.08000183105469,39.47999954223633,37.20000076293945,38.970001220703125,1351100
2024-12-16 00:00:00+00:00,39.0099983215332,44.459999084472656,38.630001068115234,42.689998626708984,1452000
2024-12-17 00:00:00+00:00,42.31999969482422,42.84000015258789,40.650001525878906,41.959999084472656,852400
2024-12-18 00:00:00+00:00,42.189998626708984,42.36000061035156,38.400001525878906,39.02000045776367,984500
2024-12-19 00:00:00+00:00,39.099998474121094,39.880001068115234,35.5,35.810001373291016,1268100
2024-12-20 00:00:00+00:00,35.5,36.29999923706055,35.130001068115234,35.41999816894531,3199100
2024-12-23 00:00:00+00:00,35.41999816894531,35.599998474121094,34.599998474121094,35.349998474121094,811600
2024-12-24 00:00:00+00:00,35.38999938964844,35.529998779296875,33.79999923706055,34.189998626708984,386500
2024-12-26 00:00:00+00:00,34.0,34.90999984741211,33.75,34.369998931884766,655900
2024-12-27 00:00:00+00:00,33.869998931884766,34.63999938964844,32.90999984741211,33.400001525878906,831400
2024-12-30 00:00:00+00:00,33.290000915527344,33.79999923706055,32.310001373291016,33.029998779296875,682500
2024-12-31 00:00:00+00:00,33.54999923706055,34.25,32.45000076293945,32.86000061035156,563600
2025-01-02 00:00:00+00:00,32.81999969482422,33.470001220703125,31.56999969482422,31.84000015258789,652800
2025-01-03 00:00:00+00:00,32.060001373291016,32.540000915527344,31.729999542236328,32.189998626708984,881900
2025-01-06 00:00:00+00:00,32.27000045776367,34.47999954223633,32.27000045776367,33.540000915527344,2258100
2025-01-07 00:00:00+00:00,33.630001068115234,35.54999923706055,33.630001068115234,35.119998931884766,1197000
2025-01-08 00:00:00+00:00,35.13999938964844,36.0,34.470001220703125,35.900001525878906,1032800
2025-01-10 00:00:00+00:00,35.13999938964844,35.22999954223633,32.959999084472656,34.41999816894531,1256000
2025-01-13 00:00:00+00:00,34.060001373291016,34.72999954223633,33.790000915527344,34.29999923706055,503300
2025-01-14 00:00:00+00:00,34.61000061035156,34.97999954223633,32.849998474121094,33.31999969482422,741200
2025-01-15 00:00:00+00:00,34.59000015258789,35.029998779296875,32.959999084472656,33.279998779296875,658500
2025-01-16 00:00:00+00:00,33.380001068115234,33.81999969482422,31.479999542236328,31.81999969482422,1004000
2025-01-17 00:00:00+00:00,32.33000183105469,32.810001373291016,31.389999389648438,32.41999816894531,807500
2025-01-21 00:00:00+00:00,32.95000076293945,33.5,32.400001525878906,33.22999954223633,563500
2025-01-22 00:00:00+00:00,33.2400016784668,34.470001220703125,33.130001068115234,34.060001373291016,605100
2025-01-23 00:00:00+00:00,33.38999938964844,35.439998626708984,33.20000076293945,35.380001068115234,765800
2025-01-24 00:00:00+00:00,35.36000061035156,35.84000015258789,34.11000061035156,34.459999084472656,522300
2025-01-27 00:00:00+00:00,33.81999969482422,35.25,33.709999084472656,33.75,568100
2025-01-28 00:00:00+00:00,33.81999969482422,33.849998474121094,32.59000015258789,33.54999923706055,457800
2025-01-29 00:00:00+00:00,33.4900016784668,34.02000045776367,32.900001525878906,33.72999954223633,423800
2025-01-30 00:00:00+00:00,34.119998931884766,34.83000183105469,33.290000915527344,34.540000915527344,476200
