"('date', '')","('open', 'AZZ')","('high', 'AZZ')","('low', 'AZZ')","('close', 'AZZ')","('volume', 'AZZ')"
2024-03-06 00:00:00+00:00,70.36346169921045,70.73867810933017,69.80063331732728,70.19559478759766,85700
2024-03-07 00:00:00+00:00,70.94602243437102,71.36073642392135,70.35357280166969,70.36344909667969,104300
2024-03-08 00:00:00+00:00,70.8077942329217,71.31137988041303,70.15610180682128,70.59056091308594,92900
2024-03-11 00:00:00+00:00,70.10672787671776,70.58069216861148,68.91195215071491,70.06723022460938,93900
2024-03-12 00:00:00+00:00,69.81049316179534,71.02502137459086,69.1982984410452,70.9164047241211,100300
2024-03-13 00:00:00+00:00,70.91641850413717,72.16056831183295,70.75843541219592,71.63723754882812,93200
2024-03-14 00:00:00+00:00,71.21264024003472,71.3706233166243,70.16597128232509,71.01515197753906,102500
2024-03-15 00:00:00+00:00,70.08697423517337,71.92356586617679,69.73150294313247,71.79520416259766,254100
2024-03-18 00:00:00+00:00,71.67671295033122,72.23954878748206,71.23237759126131,71.5582275390625,131100
2024-03-19 00:00:00+00:00,71.89394964730923,75.88312190572422,71.89394964730923,75.83375549316406,147500
2024-03-20 00:00:00+00:00,76.12997481598721,78.25292637576493,75.83375374722682,78.18380737304688,259800
2024-03-21 00:00:00+00:00,78.60840733569248,81.0670779152622,78.02582635548337,81.02758026123047,276700
2024-03-22 00:00:00+00:00,79.61556198787261,79.9117905923299,76.1200991089458,77.03839874267578,279100
2024-03-25 00:00:00+00:00,77.51237140238878,77.67036201746093,74.77722479626479,74.8660888671875,114700
2024-03-26 00:00:00+00:00,75.04382676729708,76.04112183763759,74.95496269373977,75.5967788696289,79200
2024-03-27 00:00:00+00:00,75.66588176375215,76.60393391855993,75.2412914803647,76.25833892822266,93600
2024-03-28 00:00:00+00:00,76.62369365069074,77.23589598897469,76.07074156024537,76.33734130859375,139700
2024-04-01 00:00:00+00:00,76.31759952263894,76.31759952263894,74.54024267936863,75.90288543701172,97800
2024-04-02 00:00:00+00:00,75.1623126054662,75.67576700417489,74.20451528087997,75.53752899169922,177900
2024-04-03 00:00:00+00:00,75.24130385253386,77.0581582244101,75.24130385253386,75.58690643310547,136700
2024-04-04 00:00:00+00:00,76.53482753495405,78.17393870217143,75.81400855052604,76.61381530761719,189800
2024-04-05 00:00:00+00:00,76.58418292439548,78.3220417406825,76.14972387037818,77.63085174560547,138800
2024-04-08 00:00:00+00:00,78.97375221552336,81.00783235966807,78.20355928902887,80.89921569824219,305400
2024-04-09 00:00:00+00:00,80.82022002276811,80.82022002276811,78.17393757483532,78.8651351928711,132800
2024-04-10 00:00:00+00:00,77.00876913626811,78.07518295794452,76.29782658848384,77.13713836669922,146900
2024-04-11 00:00:00+00:00,77.35437075949481,78.01594695758718,76.55456409124454,77.27538299560547,103200
2024-04-12 00:00:00+00:00,76.65330644525243,77.90733233895348,75.88312111005027,76.99890899658203,196000
2024-04-15 00:00:00+00:00,77.89745460530965,78.53927821726646,75.35978904424871,76.12997436523438,127600
2024-04-16 00:00:00+00:00,75.79352557775104,77.28782497724355,74.66538121126288,75.52633666992188,119500
2024-04-17 00:00:00+00:00,76.29821825085733,76.75343370140068,74.46745832691748,74.82371520996094,96200
2024-04-18 00:00:00+00:00,75.41747268297752,75.83310318834236,73.90338473482373,74.695068359375,140500
2024-04-19 00:00:00+00:00,74.51693320678058,75.87268128783849,73.54712123159584,74.02213287353516,252300
2024-04-22 00:00:00+00:00,77.88157100485199,78.66335645316661,74.92266706633382,75.70445251464844,370400
2024-04-23 00:00:00+00:00,76.42686766756255,82.36447204504839,76.35759591849406,82.06758880615234,310500
2024-04-24 00:00:00+00:00,82.32489075502068,83.64105404559879,80.62277621676688,81.57279205322266,170500
2024-04-25 00:00:00+00:00,76.36748658165038,76.61488676434334,71.87469835793966,72.47835540771484,684100
2024-04-26 00:00:00+00:00,70.25175116657657,71.19187635609012,69.65799226007302,70.74655151367188,3287500
2024-04-29 00:00:00+00:00,70.69707632488428,73.77473510157304,70.69707632488428,71.92417907714844,2004700
2024-04-30 00:00:00+00:00,71.83511716336388,73.05232944762095,70.60801430732324,70.88510131835938,1039600
2024-05-01 00:00:00+00:00,71.00385203114153,72.46846442642105,70.65749328734195,71.48875427246094,488800
2024-05-02 00:00:00+00:00,72.15179887439432,73.55703021634521,70.68718634964696,73.44817352294922,375200
2024-05-03 00:00:00+00:00,74.83361176858509,75.2888272096198,73.30962570074475,74.2398452758789,410100
2024-05-06 00:00:00+00:00,74.72474997866509,74.86329347082089,73.47785099920883,74.60599517822266,300300
2024-05-07 00:00:00+00:00,74.34869586998238,75.85289312148875,73.71535204304936,75.46694946289062,345300
2024-05-08 00:00:00+00:00,75.40756847141279,76.22893884429045,74.51693390328943,74.63568115234375,286200
2024-05-09 00:00:00+00:00,75.22944087751083,77.29771023864848,75.1700672523288,77.25812530517578,278900
2024-05-10 00:00:00+00:00,77.26802470866568,77.5747985106038,76.4961373682703,76.66436767578125,142000
2024-05-13 00:00:00+00:00,77.18885476563557,77.27791520480068,75.07110986709554,75.75393676757812,222100
2024-05-14 00:00:00+00:00,76.63468828508408,76.63468828508408,75.46695904034559,75.94196319580078,143200
2024-05-15 00:00:00+00:00,76.69405539119535,77.62428247905432,76.05081341661318,77.54511260986328,230300
2024-05-16 00:00:00+00:00,77.45604415959639,77.45604415959639,76.03102427289055,76.10029602050781,129000
2024-05-17 00:00:00+00:00,76.49613757614235,76.49613757614235,74.67526835149498,75.83309936523438,251200
2024-05-20 00:00:00+00:00,77.46594439919674,80.44464472830765,76.6841589118196,79.94984436035156,323700
2024-05-21 00:00:00+00:00,79.91025642130147,83.53219860262732,79.91025642130147,83.2551040649414,260300
2024-05-22 00:00:00+00:00,82.78009765146011,83.91813993328999,82.36446718159131,83.15614318847656,193200
2024-05-23 00:00:00+00:00,83.74990792376612,84.35356497928281,82.4139484345284,82.94833374023438,197700
2024-05-24 00:00:00+00:00,83.44312026110131,83.75979214339938,82.80977649650517,83.72020721435547,170000
2024-05-28 00:00:00+00:00,83.84886948628734,85.02648916914511,83.27489927612409,84.11605834960938,363200
2024-05-29 00:00:00+00:00,83.44313992419018,85.51140954130918,83.27490959865058,84.10617065429688,375200
2024-05-30 00:00:00+00:00,84.58117955488339,85.22442156946282,83.81918272913313,84.57128143310547,108100
2024-05-31 00:00:00+00:00,84.80877869715421,86.03588902618397,82.14675789397758,83.00770568847656,443000
2024-06-03 00:00:00+00:00,83.68063439151102,84.11606112393466,80.77121341137892,81.64205932617188,172600
2024-06-04 00:00:00+00:00,80.77120990548602,80.94933832919541,76.04091233143761,76.1893539428711,297600
2024-06-05 00:00:00+00:00,76.81281533174517,78.24773344403326,75.76383336995026,78.08940124511719,179100
2024-06-06 00:00:00+00:00,77.79252111603826,78.08940438225811,75.67477596383159,76.33780670166016,148300
2024-06-07 00:00:00+00:00,75.93207031455933,76.55551608090425,74.85340155050321,75.84300231933594,157300
2024-06-10 00:00:00+00:00,75.14039028558307,76.03103253028686,74.58621624445851,75.80342102050781,211400
2024-06-11 00:00:00+00:00,76.69405238375602,77.84199279184847,75.2987118066837,77.28781127929688,221700
2024-06-12 00:00:00+00:00,79.35609236239141,80.30610824586627,78.36649154001489,78.42586517333984,175700
2024-06-13 00:00:00+00:00,78.42585664196429,78.66335869948311,76.20915315499525,77.54511260986328,165400
2024-06-14 00:00:00+00:00,76.92166783545817,77.64407213817269,75.64508199155983,77.32740020751953,157700
2024-06-17 00:00:00+00:00,77.3570863787697,79.21754056220104,77.03051632954342,79.1779556274414,219100
2024-06-18 00:00:00+00:00,79.29670197186904,80.42484617438501,78.17845589044298,78.29721069335938,285400
2024-06-20 00:00:00+00:00,77.86177734935139,78.68314767876764,76.99093151879839,77.43624877929688,178600
2024-06-21 00:00:00+00:00,77.24823033734265,78.4456463110641,75.42736862360059,77.32740020751953,388600
2024-06-24 00:00:00+00:00,77.31749756262455,78.83159292846847,76.87218028152888,76.94145202636719,192000
2024-06-25 00:00:00+00:00,76.81282017936239,77.62429256891264,75.87269484814043,77.4560546875,220300
2024-06-26 00:00:00+00:00,76.95134510714587,78.0794891920841,76.52581654527945,77.30760192871094,240300
2024-06-27 00:00:00+00:00,77.81230325281415,78.79201341874176,75.99144152028002,76.38728332519531,326200
2024-06-28 00:00:00+00:00,77.18885581007282,78.50502657371914,74.95235607899653,76.4466552734375,1353200
2024-07-01 00:00:00+00:00,76.85239598207286,76.85239598207286,74.4575564878318,75.50653839111328,211300
2024-07-02 00:00:00+00:00,75.53621253067901,76.23882802202955,74.56640066019118,74.58619689941406,383000
2024-07-03 00:00:00+00:00,74.86329415191497,76.12008371363494,74.4773504845334,75.86279296875,88800
2024-07-05 00:00:00+00:00,75.46695391564737,75.486742608258,74.51693811919432,74.94246673583984,147300
2024-07-08 00:00:00+00:00,75.60549323520547,76.82269783992379,74.97214940590973,75.54611206054688,255800
2024-07-09 00:00:00+00:00,75.41746569033832,76.05080951123442,74.12109123663753,74.21015167236328,312100
2024-07-10 00:00:00+00:00,74.80525599228244,75.8863754272461,73.69438986280254,75.8863754272461,376500
2024-07-11 00:00:00+00:00,72.13718830962091,80.63733478651491,71.04614824680652,80.48855590820312,737400
2024-07-12 00:00:00+00:00,82.23421351397012,83.46410429411843,80.43896147542215,80.76627349853516,475900
2024-07-15 00:00:00+00:00,81.3812296889807,83.02769542202822,80.96464727491501,82.49209594726562,356100
2024-07-16 00:00:00+00:00,83.01777971539947,86.16194760856979,82.60120484393401,86.04292297363281,369600
2024-07-17 00:00:00+00:00,85.47756120163511,87.43150526422099,84.32701253986956,85.41805267333984,562800
2024-07-18 00:00:00+00:00,85.08081578071612,87.94725911454844,83.78149586299654,84.30717468261719,370400
2024-07-19 00:00:00+00:00,84.38652427085752,85.48747739062942,82.86899634014712,83.11695861816406,233100
2024-07-22 00:00:00+00:00,83.30541079679001,84.29725998021195,81.73829483806199,83.18639373779297,268200
2024-07-23 00:00:00+00:00,82.01601349051421,84.51547016691516,82.01601349051421,82.95826721191406,308900
2024-07-24 00:00:00+00:00,82.66070498202467,83.94019130060597,80.18108209342721,80.25051879882812,187100
2024-07-25 00:00:00+00:00,80.81586222403797,80.86545013517052,78.67346468883224,78.69329833984375,241800
2024-07-26 00:00:00+00:00,80.39928859625992,82.58136123723986,79.79426001751985,81.51016235351562,300100
2024-07-29 00:00:00+00:00,81.74819915772244,82.75988945448687,81.18284548619216,81.52999114990234,111400
2024-07-30 00:00:00+00:00,82.07552164298245,83.04753719261628,78.92144087111362,78.98094940185547,305200
2024-07-31 00:00:00+00:00,79.02061328997605,81.44072743307034,78.68338823971948,79.3082504272461,237900
2024-08-01 00:00:00+00:00,79.11980572683183,80.29018806144391,75.73760395935669,76.85839080810547,228500
2024-08-02 00:00:00+00:00,74.0911308115611,74.19032178345184,71.7404530950417,73.91259765625,251200
2024-08-05 00:00:00+00:00,70.01463462003517,73.12904821329147,69.02278537435879,72.10743713378906,233600
2024-08-06 00:00:00+00:00,71.9983274263338,74.1010503853301,71.72061087022664,73.63488006591797,147100
2024-08-07 00:00:00+00:00,74.6267217053406,74.83500910141007,70.70892091636213,71.50239562988281,173300
2024-08-08 00:00:00+00:00,72.6727824263017,73.79357678622695,71.85946644238138,73.61504364013672,89200
2024-08-09 00:00:00+00:00,73.33733405190137,73.7439882988361,72.65295566576135,73.3670883178711,74500
2024-08-12 00:00:00+00:00,73.22822608231475,73.66463457168156,72.35539396916384,73.25798034667969,110000
2024-08-13 00:00:00+00:00,74.38868511189355,74.51762277522582,73.27781135669426,74.42835998535156,79400
2024-08-14 00:00:00+00:00,74.92429204425403,76.83856136855803,74.0117925651063,76.5905990600586,151200
2024-08-15 00:00:00+00:00,78.43543340939549,78.60404595050943,76.63026824041282,76.73937225341797,369300
2024-08-16 00:00:00+00:00,76.550921491236,78.43543648301724,76.12442603292345,78.35608673095703,183600
2024-08-19 00:00:00+00:00,78.35608203807388,80.52823407557275,78.17754889023551,80.34970092773438,120500
2024-08-20 00:00:00+00:00,80.17117184908882,80.24060098970503,78.21722773390725,78.89168548583984,105800
2024-08-21 00:00:00+00:00,79.24875014324617,79.24875014324617,77.00716890173241,78.96111297607422,568200
2024-08-22 00:00:00+00:00,78.91150925097593,80.1314869314417,78.09819331973468,78.52468872070312,221400
2024-08-23 00:00:00+00:00,79.51654401292106,83.63271947161111,78.30648684717903,82.73014068603516,229700
2024-08-26 00:00:00+00:00,83.52361342559705,84.09888773090319,81.98625183105469,81.98625183105469,141700
2024-08-27 00:00:00+00:00,81.38122393993378,81.59942439153329,80.71667927341677,81.45065307617188,89700
2024-08-28 00:00:00+00:00,80.96464723322693,81.52008792929223,79.23883174913085,79.3281021118164,111100
2024-08-29 00:00:00+00:00,80.24059594204196,81.76804450672061,79.98271305002912,80.6670913696289,103600
2024-08-30 00:00:00+00:00,81.54984223644054,82.77973312263121,80.06206844005851,82.49209594726562,130200
2024-09-03 00:00:00+00:00,81.3415590459873,81.3415590459873,76.64018815637266,77.27497863769531,171900
2024-09-04 00:00:00+00:00,77.14603100556926,77.55269281742193,75.79711546300818,75.90621948242188,117900
2024-09-05 00:00:00+00:00,76.24344380963274,76.24344380963274,73.6249627646184,74.87468719482422,120900
2024-09-06 00:00:00+00:00,75.2515997759982,75.67809522475582,72.78188987711383,73.09928131103516,139600
2024-09-09 00:00:00+00:00,73.06951927871292,74.48786375359649,72.45457769741752,73.47618103027344,178200
2024-09-10 00:00:00+00:00,73.50594168636594,73.51586229676185,72.21653475440513,72.79180908203125,174600
2024-09-11 00:00:00+00:00,72.72238209462594,74.36885537745273,71.15525856289632,73.9423599243164,188400
2024-09-12 00:00:00+00:00,74.4283566413904,76.43188847414984,74.26965715468847,75.53923034667969,91000
2024-09-13 00:00:00+00:00,76.91789797234368,78.43542583014691,76.5409904848526,77.92958068847656,82600
2024-09-16 00:00:00+00:00,78.66355737609626,79.04046491389103,77.64195391415353,77.94942474365234,110600
2024-09-17 00:00:00+00:00,79.0999753256251,80.58774915620113,78.3759220651728,79.47687530517578,97300
2024-09-18 00:00:00+00:00,79.41735877424826,82.57143928006708,79.09004674835946,79.44711303710938,270900
2024-09-19 00:00:00+00:00,81.84738838587522,82.37307479091476,80.6075769505346,81.97633361816406,100500
2024-09-20 00:00:00+00:00,81.70853292864317,82.02592436434894,80.90513751233982,81.21260833740234,430600
2024-09-23 00:00:00+00:00,81.93665339609178,82.24412419048066,80.3199421141268,80.58773803710938,82500
2024-09-24 00:00:00+00:00,80.47864123032944,81.7184526956318,79.95296237979464,81.341552734375,108700
2024-09-25 00:00:00+00:00,81.84739424919833,81.84739424919833,79.99264105207273,80.26043701171875,116000
2024-09-26 00:00:00+00:00,81.33164012358428,82.3234893933841,80.72661146362965,81.3713150024414,96200
2024-09-27 00:00:00+00:00,81.87715323157174,82.57144463404356,80.86546282544566,81.61927032470703,111800
2024-09-30 00:00:00+00:00,81.3316245927865,81.95648678924353,80.1116468943232,81.93665313720703,103900
2024-10-01 00:00:00+00:00,81.62919692818139,81.62919692818139,79.63557780156681,80.49848937988281,81600
2024-10-02 00:00:00+00:00,80.13149591367333,81.12334509062107,79.52646731035851,79.99263763427734,87000
2024-10-03 00:00:00+00:00,79.5066359218003,80.39929415272113,78.45527061857689,79.57606506347656,110900
2024-10-04 00:00:00+00:00,81.25228606265772,82.23422223614585,80.72660718825786,81.82756042480469,133000
2024-10-07 00:00:00+00:00,81.20269281072288,82.05568368694864,80.49848082076133,81.41098022460938,148500
2024-10-08 00:00:00+00:00,81.76804611846936,81.93665865736703,79.69507746582747,80.00255584716797,160300
2024-10-09 00:00:00+00:00,80.59766528867144,81.66885663608467,80.03231156715579,80.90513610839844,255500
2024-10-10 00:00:00+00:00,78.38583960968383,80.33978370815406,73.95227255725823,76.6699447631836,541900
2024-10-11 00:00:00+00:00,76.77903841487435,77.69153772263037,76.09466015045348,77.24520111083984,318200
2024-10-14 00:00:00+00:00,77.63203028452794,80.74644360317944,76.8088012342815,80.46871948242188,226900
2024-10-15 00:00:00+00:00,80.18109276030971,81.03408375284148,78.61397663731348,78.70323944091797,172300
2024-10-16 00:00:00+00:00,79.52647033866319,80.84563161036638,79.19915828167656,80.23068237304688,137700
2024-10-17 00:00:00+00:00,80.3794613342517,80.3794613342517,78.82225836856502,78.85201263427734,83000
2024-10-18 00:00:00+00:00,79.45834051037957,79.45834051037957,77.75864467129004,77.84809875488281,250600
2024-10-21 00:00:00+00:00,77.84809776086016,78.08664956415342,76.90382483456487,77.18213653564453,96900
2024-10-22 00:00:00+00:00,77.1026150969898,77.1026150969898,75.95954270612181,76.0390625,106900
2024-10-23 00:00:00+00:00,75.71104566285119,76.55592258072636,74.88604490084707,75.40291595458984,124300
2024-10-24 00:00:00+00:00,75.63153214399064,76.2875590935033,74.80653889700153,75.71105194091797,95100
2024-10-25 00:00:00+00:00,76.38695052810155,76.7646657494442,75.52219743381657,76.0589370727539,65600
2024-10-28 00:00:00+00:00,77.11255628341324,77.98725125804366,77.0926725434075,77.59960174560547,89600
2024-10-29 00:00:00+00:00,77.26165772978298,78.42460632324219,76.26768301740583,78.42460632324219,145100
2024-10-30 00:00:00+00:00,78.37490865506587,79.84599464306282,78.26557082430948,78.2755126953125,164800
2024-10-31 00:00:00+00:00,78.28544170337157,78.28544170337157,75.63152375512098,75.72098541259766,117800
2024-11-01 00:00:00+00:00,76.36707018081744,77.44056456662946,75.7408613307149,76.69508361816406,97600
2024-11-04 00:00:00+00:00,76.2875597170335,77.87791775145273,76.2875597170335,76.96346282958984,67500
2024-11-05 00:00:00+00:00,76.456532314542,78.83213124741047,76.456532314542,78.82219696044922,126800
2024-11-06 00:00:00+00:00,84.83573674132941,86.53543252049481,83.31495670646696,84.09025573730469,447100
2024-11-07 00:00:00+00:00,83.9709792381957,84.65681656929878,81.82399041885249,83.17579650878906,213600
2024-11-08 00:00:00+00:00,83.33483443332192,85.24327160298526,82.97701052139917,84.07038116455078,249200
2024-11-11 00:00:00+00:00,85.23332923501994,86.44597956401488,84.27911444747271,85.91917419433594,127900
2024-11-12 00:00:00+00:00,85.87941939985186,86.62490045786545,83.49387849752324,84.11014556884766,99400
2024-11-13 00:00:00+00:00,85.31284590194406,85.48181977216943,82.85772730676752,83.53363037109375,247000
2024-11-14 00:00:00+00:00,84.15982513661343,84.56735835091261,82.31103182721904,83.32489013671875,183600
2024-11-15 00:00:00+00:00,83.72249086062763,84.00080255843596,82.32098291797496,82.4303207397461,252700
2024-11-18 00:00:00+00:00,83.19566876623396,85.00470218661597,82.69868147949798,84.48783874511719,133700
2024-11-19 00:00:00+00:00,83.44417233369145,86.47579817670457,83.43423804684065,86.39627838134766,120800
2024-11-20 00:00:00+00:00,86.3962739842325,87.80771615457,85.4818191344441,87.13182067871094,174800
2024-11-21 00:00:00+00:00,87.95681109202181,95.08361480721871,87.61886336475591,94.83512115478516,510900
2024-11-22 00:00:00+00:00,95.4016991528939,96.26645232575792,91.84326775356413,94.96434783935547,278300
2024-11-25 00:00:00+00:00,95.9483741818271,97.38964201089382,94.75560760498047,94.75560760498047,204900
2024-11-26 00:00:00+00:00,94.01013159244238,94.01013159244238,91.00832366722229,91.78362274169922,156000
2024-11-27 00:00:00+00:00,91.72398056884676,92.46946156512597,90.0143429373651,90.60079193115234,148800
2024-11-29 00:00:00+00:00,91.57487988754575,92.85710806963611,91.09777631209444,92.57879638671875,88200
2024-12-02 00:00:00+00:00,92.83723849433184,95.630304974565,91.55501022135333,95.11344146728516,230200
2024-12-03 00:00:00+00:00,95.03391619174987,95.23270808691272,91.89295268088874,93.1453628540039,104600
2024-12-04 00:00:00+00:00,92.98632919619384,93.77156247648017,91.39596372955553,92.38993835449219,180100
2024-12-05 00:00:00+00:00,92.18121110627388,93.51314114117648,90.84928865479638,93.37398529052734,168300
2024-12-06 00:00:00+00:00,94.21886251079711,95.68000652985413,93.41374543230657,94.82518768310547,144400
2024-12-09 00:00:00+00:00,95.53090574681359,95.53090574681359,92.49927998243307,93.60259246826172,169600
2024-12-10 00:00:00+00:00,93.43362045288086,96.117349070817,92.11163230091915,95.42156982421875,178000
2024-12-11 00:00:00+00:00,96.5348177644491,96.5348177644491,93.64234798200262,94.338134765625,338100
2024-12-12 00:00:00+00:00,94.63632173953343,95.14325091416072,91.70409967242894,93.96041870117188,195800
2024-12-13 00:00:00+00:00,93.70199076078646,94.57669334204309,91.86313909957433,93.18512725830078,196500
2024-12-16 00:00:00+00:00,93.43361647438961,94.23873350880281,92.42969996125268,93.92066192626953,135400
2024-12-17 00:00:00+00:00,93.41374437630303,93.88090610889263,88.76194254003019,89.40802001953125,182600
2024-12-18 00:00:00+00:00,90.48151292148756,90.48151292148756,82.81796913217325,83.41435241699219,250800
2024-12-19 00:00:00+00:00,84.3288079561868,85.23332855229596,81.06857222899215,81.0785140991211,210700
2024-12-20 00:00:00+00:00,80.22369587902868,82.62911279558797,79.83604635873297,81.16797637939453,456700
2024-12-23 00:00:00+00:00,80.61133858527148,81.1878456735934,79.83603961021586,81.15802764892578,131100
2024-12-24 00:00:00+00:00,81.376703608151,82.2215805053711,81.12820995700248,82.2215805053711,66500
2024-12-26 00:00:00+00:00,81.25743032706313,82.98694415194988,81.25743032706313,82.8179702758789,68700
2024-12-27 00:00:00+00:00,81.85381295290937,82.91736555160595,80.53182481540638,81.56555938720703,108200
2024-12-30 00:00:00+00:00,81.20772394932055,81.50591937063172,79.49809396186687,80.83995819091797,75000
2024-12-31 00:00:00+00:00,81.3369527760154,82.55953742916125,81.2574329787664,81.42640686035156,114200
2025-01-02 00:00:00+00:00,82.26134921303961,83.50381760190017,81.03875698169371,82.40050506591797,114300
2025-01-03 00:00:00+00:00,83.40442324026463,84.76616376706906,82.48996072519644,84.70652770996094,205600
2025-01-06 00:00:00+00:00,85.29296322569753,86.37639954946663,83.77218320785845,84.58724212646484,211800
2025-01-07 00:00:00+00:00,84.51766947320114,85.21345632927284,81.98303847991045,84.22941589355469,402800
2025-01-08 00:00:00+00:00,82.15200263314134,84.67669904025813,80.7405605138363,82.6092300415039,294400
2025-01-10 00:00:00+00:00,80.98905822561922,83.24537735574873,80.64116102963148,83.23543548583984,184500
2025-01-13 00:00:00+00:00,81.97309480706237,82.19177045463637,77.90773433647998,81.63513946533203,220200
2025-01-14 00:00:00+00:00,82.15200428606994,85.48181776366742,82.15200428606994,85.40229797363281,168900
2025-01-15 00:00:00+00:00,87.72821038594964,87.72821038594964,84.83574032800229,86.17760467529297,142200
2025-01-16 00:00:00+00:00,86.37640692548423,87.45983575834668,86.14778939724624,86.72429656982422,111800
2025-01-17 00:00:00+00:00,88.27489473839702,88.27489473839702,86.68453666197155,87.11194610595703,96000
2025-01-21 00:00:00+00:00,88.1655495120507,89.40801783991739,87.5194720482999,88.95079040527344,134000
2025-01-22 00:00:00+00:00,88.64266375458726,89.41796280466126,86.98272783112883,87.36043548583984,84400
2025-01-23 00:00:00+00:00,86.63483319729576,87.65862586237795,85.80983242669423,87.61886596679688,113500
2025-01-24 00:00:00+00:00,87.50953197025969,87.75802564092145,85.18362726948452,86.01856994628906,136800
