"('date', '')","('open', 'BRO')","('high', 'BRO')","('low', 'BRO')","('close', 'BRO')","('volume', 'BRO')"
1981-02-11 00:00:00+00:00,0.0954860970377922,0.10742172310730327,0.0954860970377922,0.0954860970377922,47250
1981-02-12 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-13 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-17 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-18 00:00:00+00:00,0.0954860970377922,0.10742172310730327,0.0954860970377922,0.0954860970377922,6750
1981-02-19 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-20 00:00:00+00:00,0.0954860970377922,0.10742172310730327,0.0954860970377922,0.0954860970377922,337500
1981-02-23 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-24 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-25 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-26 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-02-27 00:00:00+00:00,0.0954860970377922,0.0954860970377922,0.0954860970377922,0.0954860970377922,0
1981-03-02 00:00:00+00:00,0.09548607813747885,0.10344333401885243,0.09150717407464981,0.09150717407464981,101250
1981-03-03 00:00:00+00:00,0.09150717407464981,0.10344333401885243,0.09150717407464981,0.09150717407464981,13500
1981-03-04 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-05 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-06 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-09 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-10 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-11 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-12 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-13 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-16 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-17 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-18 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-19 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-20 00:00:00+00:00,0.09150717407464981,0.10344333401885243,0.09150717407464981,0.09150717407464981,6750
1981-03-23 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-24 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-25 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-26 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-27 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-30 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-03-31 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-01 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-02 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-03 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-06 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-07 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-08 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-09 00:00:00+00:00,0.09150717407464981,0.10344333401885243,0.09150717407464981,0.09150717407464981,6750
1981-04-10 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-13 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-14 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-15 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-16 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-20 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-21 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-22 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-23 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-24 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-27 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-04-28 00:00:00+00:00,0.09150717407464981,0.10344333401885243,0.09150717407464981,0.09150717407464981,6750
1981-04-29 00:00:00+00:00,0.09150717407464981,0.10344333401885243,0.09150717407464981,0.09150717407464981,33750
1981-04-30 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-05-01 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-05-04 00:00:00+00:00,0.09150717407464981,0.09150717407464981,0.09150717407464981,0.09150717407464981,0
1981-05-05 00:00:00+00:00,0.09150717407464981,0.09946443795956374,0.09150717407464981,0.09150717407464981,20250
1981-05-06 00:00:00+00:00,0.09150716952953392,0.0994644330192145,0.08752880990505219,0.08752880990505219,13500
1981-05-07 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
1981-05-08 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
1981-05-11 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
1981-05-12 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
1981-05-13 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
1981-05-14 00:00:00+00:00,0.08752880990505219,0.09747498508838505,0.08752880990505219,0.08752880990505219,13500
1981-05-15 00:00:00+00:00,0.08752880990505219,0.08752880990505219,0.08752880990505219,0.08752880990505219,0
