"('date', '')","('open', 'AMAL')","('high', 'AMAL')","('low', 'AMAL')","('close', 'AMAL')","('volume', 'AMAL')"
2024-03-19 00:00:00+00:00,22.19898710392707,22.559390841856743,22.19898710392707,22.315874099731445,131500
2024-03-20 00:00:00+00:00,22.354835751474113,23.37760523745888,22.2282060160222,23.13408851623535,160900
2024-03-21 00:00:00+00:00,23.260717078896363,23.60164087022751,22.949015963811384,23.30942153930664,148900
2024-03-22 00:00:00+00:00,23.036680795251858,23.143828744039407,22.510685658599986,22.686017990112305,104800
2024-03-25 00:00:00+00:00,22.637314588654824,23.153570715761497,22.539907526838544,22.802906036376953,131300
2024-03-26 00:00:00+00:00,22.832125370312564,22.98797590325245,22.588608680358373,22.734718322753906,101300
2024-03-27 00:00:00+00:00,22.744462803743815,23.367865033913773,22.481464291183915,23.30942153930664,109900
2024-03-28 00:00:00+00:00,23.299682062077864,23.46527352175781,23.124349709724356,23.377607345581055,336600
2024-04-01 00:00:00+00:00,23.543196770010855,23.572419445505314,22.549648097820967,22.57887077331543,180800
2024-04-02 00:00:00+00:00,22.33535273490924,22.666535606121823,21.965206298666924,22.218463897705078,96000
2024-04-03 00:00:00+00:00,22.19898606979984,22.530167114407885,22.179504285444892,22.46198272705078,90600
2024-04-04 00:00:00+00:00,22.53990880852034,22.715241158182497,22.043134437105987,22.08209800720215,141000
2024-04-05 00:00:00+00:00,21.877542244811774,21.95546938238549,21.741173469828208,21.916505813598633,83300
2024-04-08 00:00:00+00:00,22.02365127968834,22.325611472103326,22.004169497497696,22.27690887451172,139000
2024-04-09 00:00:00+00:00,22.37431507564432,22.49120391615851,22.052873086586654,22.40353775024414,62100
2024-04-10 00:00:00+00:00,21.75091322991972,21.86780207231117,21.332064176687606,21.536619186401367,152300
2024-04-11 00:00:00+00:00,21.634025381509336,21.780136905683065,21.2151781669183,21.3905086517334,62300
2024-04-12 00:00:00+00:00,21.185957253869148,21.439214896861646,21.09829107522231,21.409992218017578,84200
2024-04-15 00:00:00+00:00,21.48791700807153,21.74117464522233,21.03984709010995,21.215179443359375,74900
2024-04-16 00:00:00+00:00,21.13724996220311,21.13724996220311,20.8255470306076,20.991138458251953,69300
2024-04-17 00:00:00+00:00,21.185952980704894,21.234655577736426,20.903472715844032,20.932695388793945,92600
2024-04-18 00:00:00+00:00,20.942435862191534,21.156729885896308,20.883992375342043,20.991138458251953,80400
2024-04-19 00:00:00+00:00,20.922953695873733,21.877538681030273,20.77684405249425,21.877538681030273,105800
2024-04-22 00:00:00+00:00,21.906765109956954,22.35483686543635,21.897024217676396,22.160022735595703,84600
2024-04-23 00:00:00+00:00,22.111319959845282,22.666537810315543,21.88728315490807,22.452241897583008,89900
2024-04-24 00:00:00+00:00,22.676278065102515,23.367864671227743,22.55938921981725,23.358123779296875,188900
2024-04-25 00:00:00+00:00,23.377604261475227,23.533454807920926,22.481462690469943,23.270456314086914,124900
2024-04-26 00:00:00+00:00,23.377605168759647,24.09841443851685,23.280198108979455,23.962045669555664,145700
2024-04-29 00:00:00+00:00,23.93282297951318,24.0107482557123,23.65034454999828,23.689306259155273,118700
2024-04-30 00:00:00+00:00,23.69904947617523,24.205564750109428,23.69904947617523,23.90360450744629,261400
2024-05-01 00:00:00+00:00,23.981529305999175,24.585449779104476,23.962047520960866,24.234785079956055,155800
2024-05-02 00:00:00+00:00,24.351671845179933,24.536745071411133,23.98152725060265,24.536745071411133,129700
2024-05-03 00:00:00+00:00,24.91662921668371,24.975072705758937,24.653630729017664,24.72181510925293,89800
2024-05-06 00:00:00+00:00,24.731557783674702,24.99455629030418,24.70233696597264,24.74129867553711,80600
2024-05-07 00:00:00+00:00,24.80002043161937,25.074054476917784,24.58470916748047,24.58470916748047,86900
2024-05-08 00:00:00+00:00,24.32046173471486,25.005544033322614,24.32046173471486,24.946823120117188,84900
2024-05-09 00:00:00+00:00,25.044693429641075,25.201283781471158,24.80002077156854,25.142562866210938,95400
2024-05-10 00:00:00+00:00,25.132773045615163,25.191493954589767,24.73151007866463,25.015329360961914,72600
2024-05-13 00:00:00+00:00,25.1621345924557,25.21107024279419,24.73151206970215,24.73151206970215,90100
2024-05-14 00:00:00+00:00,24.94682438951,25.103414743828516,24.614069419907086,24.711938858032227,75400
2024-05-15 00:00:00+00:00,25.034903170461657,25.142559723904057,24.829379059385083,24.91745948791504,84600
2024-05-16 00:00:00+00:00,24.878313588139477,24.927247368431637,24.663002341468296,24.868526458740234,88400
2024-05-17 00:00:00+00:00,25.025119601739906,25.397023093795777,24.8783163776986,25.240432739257812,112100
2024-05-20 00:00:00+00:00,25.240429152361045,25.240429152361045,24.73150963908266,24.741296768188477,62100
2024-05-21 00:00:00+00:00,24.506413901467266,25.181709081951418,24.467265380839905,25.044692993164062,102400
2024-05-22 00:00:00+00:00,24.995759209084063,25.3970222119935,24.70215090449146,25.044692993164062,112700
2024-05-23 00:00:00+00:00,25.260002583228694,25.260002583228694,24.54555892944336,24.54555892944336,115000
2024-05-24 00:00:00+00:00,24.682574811122482,24.848952278024314,24.486837822634726,24.7608699798584,91600
2024-05-28 00:00:00+00:00,24.77065828175246,24.848953454194305,24.51619850464043,24.633642196655273,95600
2024-05-29 00:00:00+00:00,24.281313297458485,24.65321677133566,23.880050300230707,24.486839294433594,153000
2024-05-30 00:00:00+00:00,24.917461835374787,24.917461835374787,24.614068271377498,24.66300392150879,112500
2024-05-31 00:00:00+00:00,24.800017676119364,24.94682087929859,24.516196532162724,24.741296768188477,123800
2024-06-03 00:00:00+00:00,25.044691952046783,25.044691952046783,24.379182062680762,24.428115844726562,102400
2024-06-04 00:00:00+00:00,24.193228819205206,24.251951594036026,23.821327245463422,23.99749183654785,144000
2024-06-05 00:00:00+00:00,24.16387124401497,24.82938114538143,24.036640421675063,24.525985717773438,142700
2024-06-06 00:00:00+00:00,24.4672648049188,24.70215032304152,24.320461589430117,24.525985717773438,87600
2024-06-07 00:00:00+00:00,24.242166312238286,24.809806778597693,24.242166312238286,24.457477569580078,79600
2024-06-10 00:00:00+00:00,24.457477523787627,24.457477523787627,23.840903275865383,24.105148315429688,88400
2024-06-11 00:00:00+00:00,23.83111407706469,24.340033585687053,23.508146286343575,24.14429473876953,93100
2024-06-12 00:00:00+00:00,24.398756054140694,25.005543158340753,24.251952842911912,24.574920654296875,130300
2024-06-13 00:00:00+00:00,24.496625959339685,24.496625959339685,23.899624106490204,24.212804794311523,60600
2024-06-14 00:00:00+00:00,23.92898503125121,24.046426853551235,23.782179953320007,23.938770294189453,64100
2024-06-17 00:00:00+00:00,23.997495527995056,24.32046337242947,23.67452768356064,24.281314849853516,85300
2024-06-18 00:00:00+00:00,24.183444570117896,24.565135185158404,24.183444570117896,24.437904357910156,96900
2024-06-20 00:00:00+00:00,24.232379804820276,24.594494286319794,24.17365889071034,24.516199111938477,105000
2024-06-21 00:00:00+00:00,24.51619976592302,25.20128396006274,24.212806190440233,24.398757934570312,193700
2024-06-24 00:00:00+00:00,24.594493721190208,25.064266623387923,24.477051895668897,24.985971450805664,176500
2024-06-25 00:00:00+00:00,24.927248776326895,25.338298900791017,24.927248776326895,25.054479598999023,130100
2024-06-26 00:00:00+00:00,24.839167324529395,25.211070808632154,24.71193836420218,25.074054718017578,69700
2024-06-27 00:00:00+00:00,25.26979046837758,25.690627716307855,25.015330693659173,25.661266326904297,99600
2024-06-28 00:00:00+00:00,25.817855359131627,27.002071871075593,25.817855359131627,26.816120147705078,366100
2024-07-01 00:00:00+00:00,26.68889117457052,27.002071845186457,26.424644283724305,26.46379280090332,129700
2024-07-02 00:00:00+00:00,26.571448284245456,26.737825753823,26.28762899302735,26.307201385498047,121000
2024-07-03 00:00:00+00:00,26.228906061587214,26.307201231122836,25.69062700436781,25.710201263427734,64500
2024-07-05 00:00:00+00:00,25.64169218228724,25.661264573848378,25.132772667617402,25.26978874206543,72000
2024-07-08 00:00:00+00:00,25.524251747043223,25.77871153675498,25.35787426402801,25.563400268554688,82700
2024-07-09 00:00:00+00:00,25.55361159913783,26.160398712386016,25.465529297746297,26.121252059936523,142200
2024-07-10 00:00:00+00:00,26.16039884203819,26.365924835205078,25.778710111919306,26.365924835205078,114200
2024-07-11 00:00:00+00:00,26.79654756991261,27.89268185357851,26.708467134058612,27.667583465576172,183300
2024-07-12 00:00:00+00:00,27.89268078560255,28.098204905899554,27.569712977490056,27.863319396972656,129800
2024-07-15 00:00:00+00:00,28.342879272270494,29.28242323196072,28.176503660003732,29.06711196899414,188800
2024-07-16 00:00:00+00:00,29.253061819036493,30.60365591004514,29.086684340193518,30.584081649780273,175900
2024-07-17 00:00:00+00:00,30.241537626920916,31.161507266758125,30.241537626920916,30.867900848388672,145200
2024-07-18 00:00:00+00:00,30.623228677563464,31.396395119999493,30.368768906636575,30.50578498840332,174600
2024-07-19 00:00:00+00:00,30.56450613894597,31.249590286552,30.535146616454135,30.818965911865234,105700
2024-07-22 00:00:00+00:00,30.535147672120132,31.455115498282606,30.22196510998155,31.327884674072266,146400
2024-07-23 00:00:00+00:00,31.406181124062503,31.53341194588035,31.112574694289883,31.2691650390625,620700
2024-07-24 00:00:00+00:00,31.02449224650567,32.10105039509208,31.02449224650567,31.200654983520508,194000
2024-07-25 00:00:00+00:00,31.73893411330785,31.73893411330785,30.006651431197607,30.633012771606445,612800
2024-07-26 00:00:00+00:00,31.38660453065607,31.572554384557847,30.133881865616647,31.52362060546875,222700
2024-07-29 00:00:00+00:00,31.729146042604366,31.983607677946093,31.37682057840597,31.464902877807617,206000
2024-07-30 00:00:00+00:00,31.729144717687774,31.875949788363094,31.220227068367517,31.52362060546875,229000
2024-07-31 00:00:00+00:00,31.71936350014778,31.758512021774564,31.063640696533163,31.13214874267578,233600
2024-08-01 00:00:00+00:00,31.122359181844313,31.122359181844313,29.184552313548853,29.341142654418945,218300
2024-08-02 00:00:00+00:00,28.391813466060736,28.509255288305425,27.63822128429155,28.352664947509766,266500
2024-08-05 00:00:00+00:00,27.373977561651692,27.882897161663088,26.424648277045467,27.305469512939453,179500
2024-08-06 00:00:00+00:00,27.246490479085164,27.82641233833284,26.882811812974477,27.669145584106445,192200
2024-08-07 00:00:00+00:00,27.94436650231728,28.140949029952935,27.384103392665565,27.521711349487305,176600
2024-08-08 00:00:00+00:00,27.94436509280214,28.32770259590874,27.52170996129091,28.249069213867188,153300
2024-08-09 00:00:00+00:00,28.278556865958247,28.44565303377907,27.73795073488257,28.367019653320312,165300
2024-08-12 00:00:00+00:00,28.504625898962257,28.701210275758676,27.482390139248974,27.541366577148438,102700
2024-08-13 00:00:00+00:00,27.79692554690768,28.504625929552667,27.443074418201405,28.47513771057129,123000
2024-08-14 00:00:00+00:00,28.543945373847727,28.543945373847727,27.875560699150316,28.209753036499023,102900
2024-08-15 00:00:00+00:00,28.878135158552205,29.40891187297651,28.760186027414118,29.084548950195312,118700
2024-08-16 00:00:00+00:00,29.094377714153236,29.654640761600685,29.094377714153236,29.53668975830078,152700
2024-08-19 00:00:00+00:00,29.625152119860118,29.939685624486934,29.58583636916555,29.920028686523438,103700
2024-08-20 00:00:00+00:00,29.802077726563784,29.95934447909703,29.310618656205495,29.58583641052246,145000
2024-08-21 00:00:00+00:00,29.792248702832914,29.988833083408167,29.517032819748678,29.9593448638916,138400
2024-08-22 00:00:00+00:00,29.880712994338282,30.627731053542703,29.880712994338282,30.519609451293945,104700
2024-08-23 00:00:00+00:00,30.834144427111283,32.485445410537835,30.735852233215407,31.925182342529297,118900
2024-08-26 00:00:00+00:00,32.2593739129222,32.2593739129222,31.532016569714493,31.600820541381836,141700
2024-08-27 00:00:00+00:00,31.45338142387899,31.689283434353595,31.079873344368185,31.443552017211914,138600
2024-08-28 00:00:00+00:00,31.384578088253466,31.984158783727423,31.384578088253466,31.925182342529297,142800
2024-08-29 00:00:00+00:00,32.17090992954262,32.38715311789025,31.758086114917255,32.25937271118164,135800
2024-08-30 00:00:00+00:00,32.45595805511926,32.67220124991719,32.04313047864461,32.42647171020508,113500
2024-09-03 00:00:00+00:00,32.28885922997815,32.66236917109063,31.61064706676493,31.767913818359375,129400
2024-09-04 00:00:00+00:00,31.590990211043447,31.984158989152164,31.266627281441128,31.43372344970703,86500
2024-09-05 00:00:00+00:00,31.649965286855252,31.649965286855252,30.726021697798235,30.804655075073242,58800
2024-09-06 00:00:00+00:00,30.843972994414557,31.07987501758922,30.195247117603557,30.401660919189453,66900
2024-09-09 00:00:00+00:00,30.470464114638386,30.7063642570054,30.037979582915018,30.07729721069336,185600
2024-09-10 00:00:00+00:00,30.077296288649816,30.077296288649816,29.192670313200505,29.487545013427734,131900
2024-09-11 00:00:00+00:00,29.281133931764483,29.585838047308943,28.828990587141654,29.47771644592285,170600
2024-09-12 00:00:00+00:00,29.448228225153642,29.743104808542707,29.212328083302996,29.47771644592285,90200
2024-09-13 00:00:00+00:00,29.929859979920277,30.431146612794883,29.929859979920277,30.34268569946289,142200
2024-09-16 00:00:00+00:00,30.470463167934046,31.364918549656505,30.264051252813918,31.266626358032227,186700
2024-09-17 00:00:00+00:00,31.5909909674275,32.0234773836092,31.07004551106549,31.15850830078125,157300
2024-09-18 00:00:00+00:00,31.246968399121663,32.43629844211062,31.050384022292754,31.345258712768555,121400
2024-09-19 00:00:00+00:00,32.023478209318206,32.21023132596218,31.374750443086274,32.17091369628906,108400
2024-09-20 00:00:00+00:00,32.033303627343386,32.033303627343386,31.129018827002174,31.21748161315918,446600
2024-09-23 00:00:00+00:00,31.33543090196501,31.55167222767318,30.5785853246026,30.63755989074707,107200
2024-09-24 00:00:00+00:00,30.696533570615387,30.991410142359324,30.40165887363905,30.55892562866211,117900
2024-09-25 00:00:00+00:00,30.49995307654908,30.74568263183133,30.293539275232774,30.31319808959961,92700
2024-09-26 00:00:00+00:00,30.68670546585736,30.952093829254803,30.401660163323857,30.588415145874023,108100
2024-09-27 00:00:00+00:00,30.78499811295922,30.92260606277203,30.08712708203116,30.205076217651367,124600
2024-09-30 00:00:00+00:00,30.21490507976132,31.237140902126146,30.21490507976132,30.834144592285156,251000
2024-10-01 00:00:00+00:00,30.696535199316997,30.696535199316997,29.59566785574558,29.939687728881836,107800
2024-10-02 00:00:00+00:00,29.84139800465227,30.07729815442106,29.173013309590154,29.31062126159668,66800
2024-10-03 00:00:00+00:00,29.173011270259483,29.890541076660156,28.996085701608884,29.890541076660156,122700
2024-10-04 00:00:00+00:00,30.509782641745264,30.73585338383152,30.244394270721713,30.667049407958984,113000
2024-10-07 00:00:00+00:00,30.598240492037622,30.755509117264165,30.22473242838939,30.48029136657715,78300
2024-10-08 00:00:00+00:00,30.62772909226149,30.82431347016751,30.411487776378923,30.43114471435547,70900
2024-10-09 00:00:00+00:00,30.254222440985725,31.060215053569255,30.244393034153283,30.726022720336914,89000
2024-10-10 00:00:00+00:00,30.431147581795255,31.227312700044177,30.224735652835143,31.197824478149414,160100
2024-10-11 00:00:00+00:00,31.276455470769484,32.77049152006987,30.971751366888352,32.338008880615234,167300
2024-10-14 00:00:00+00:00,32.4756158718994,33.320926062500845,32.19056871469006,33.01622009277344,130600
2024-10-15 00:00:00+00:00,33.35041128141906,34.0384546981996,32.819634609942504,33.25212097167969,236500
2024-10-16 00:00:00+00:00,33.6944339857135,34.09743028923506,33.39955928183791,33.930335998535156,119000
2024-10-17 00:00:00+00:00,34.0286264464322,34.313673619397726,33.645288954978355,34.19572448730469,140400
2024-10-18 00:00:00+00:00,34.28418865905055,34.69701251282444,34.24487103025243,34.4906005859375,185000
2024-10-21 00:00:00+00:00,34.67734883774554,34.67734883774554,33.38972854614258,33.38972854614258,348300
2024-10-22 00:00:00+00:00,33.39956164785974,33.66495002500845,33.20297724817156,33.547000885009766,117500
2024-10-23 00:00:00+00:00,33.26195487587836,33.664951222280436,32.85895852947628,33.39956283569336,217800
2024-10-24 00:00:00+00:00,33.940159109593296,34.00896307321757,32.14142102557545,32.95724105834961,255800
2024-10-25 00:00:00+00:00,33.61580166518584,33.93033517495663,33.085024961371936,33.18331527709961,195200
2024-10-28 00:00:00+00:00,33.409391807213964,34.117090372956206,33.02605055341493,33.95982360839844,193600
2024-10-29 00:00:00+00:00,33.77307283343099,34.097433917346955,33.350417671407385,33.39956283569336,119400
2024-10-30 00:00:00+00:00,33.3405832395769,33.959822749788565,32.908100585361396,32.947418212890625,183800
2024-10-31 00:00:00+00:00,33.00639359968389,33.00639359968389,32.53458958347719,32.6033935546875,201200
2024-11-01 00:00:00+00:00,32.839296731852066,33.173489068,32.2200572193795,32.27903366088867,119400
2024-11-04 00:00:00+00:00,32.220057715640806,32.49527736405392,31.738429892604824,32.40681457519531,205400
2024-11-05 00:00:00+00:00,32.564653239309614,32.98885231664529,32.47586729839674,32.90006637573242,184300
2024-11-06 00:00:00+00:00,35.66229454446609,37.67476963184828,35.48472265980996,37.61558151245117,666100
2024-11-07 00:00:00+00:00,37.15191728136293,37.15191728136293,34.83362335476655,34.84348678588867,287700
2024-11-08 00:00:00+00:00,35.07038409984091,35.51431377467071,34.67578287139494,35.198631286621094,194000
2024-11-11 00:00:00+00:00,35.85959357925074,37.06313552635014,35.672158260945274,36.24433517456055,237900
2024-11-12 00:00:00+00:00,36.16541326379331,36.747453619299435,35.83986730941599,36.19500732421875,233300
2024-11-13 00:00:00+00:00,36.727720147570345,37.02367201860769,35.91878327722656,36.17527389526367,286800
2024-11-14 00:00:00+00:00,36.017433817096666,36.46136351969694,35.69188787734468,35.968109130859375,302300
2024-11-15 00:00:00+00:00,36.02730112749514,36.20487300910311,34.932275778656795,35.08025360107422,310800
2024-11-18 00:00:00+00:00,35.267683265762,35.32687513789454,34.67577959736359,34.744834899902344,171100
2024-11-19 00:00:00+00:00,34.291043480021145,34.922412259287626,33.126966583728404,34.675785064697266,214100
2024-11-20 00:00:00+00:00,34.70537779889396,35.08025217406508,34.360101244941745,35.07038497924805,189100
2024-11-21 00:00:00+00:00,35.46499086059222,35.84972867689227,35.021061163618214,35.5340461730957,218600
2024-11-22 00:00:00+00:00,35.603101293716065,36.116086300428826,35.36633753552854,36.017433166503906,215700
2024-11-25 00:00:00+00:00,36.49095672918738,37.34921820356648,36.175270498063625,36.20486831665039,169600
2024-11-26 00:00:00+00:00,35.89905459076475,36.28379242022832,35.68202145076687,36.02730178833008,176900
2024-11-27 00:00:00+00:00,36.23447008214637,36.35285009198732,35.60310501201775,35.61296844482422,93600
2024-11-29 00:00:00+00:00,35.65242891886368,35.741214865101014,34.98160260578883,35.14931106567383,97200
2024-12-02 00:00:00+00:00,35.198633312190566,35.51431581840671,34.744840179908905,35.15917205810547,236700
2024-12-03 00:00:00+00:00,34.96187011531309,35.42553045021721,34.58699948514997,34.705379486083984,91600
2024-12-04 00:00:00+00:00,34.853356355109774,35.58337073131366,34.853356355109774,35.42552947998047,197800
2024-12-05 00:00:00+00:00,35.58337174895487,36.23446739972884,35.32688111941522,35.405799865722656,141700
2024-12-06 00:00:00+00:00,35.504452639409884,35.553777325751454,34.813895740930924,35.37620544433594,145100
2024-12-09 00:00:00+00:00,35.60310113189494,35.60310113189494,34.68564768834065,34.91254425048828,145300
2024-12-10 00:00:00+00:00,34.91254321669509,35.69188601353743,34.69551009270555,35.22822570800781,107200
2024-12-11 00:00:00+00:00,35.632698655485704,35.632698655485704,35.05065828268557,35.17890548706055,180100
2024-12-12 00:00:00+00:00,35.0111976533645,35.20849639537119,34.52780670369062,34.53767013549805,115300
2024-12-13 00:00:00+00:00,34.498210490937154,34.66591516381767,34.004956140255096,34.46861267089844,98100
2024-12-16 00:00:00+00:00,34.47848528005427,35.01120096562782,34.261452127435575,34.99147033691406,132600
2024-12-17 00:00:00+00:00,34.86321857720083,35.119709190505304,34.5771301430762,34.636322021484375,177500
2024-12-18 00:00:00+00:00,35.07038727434207,35.09998509749792,32.93952840551003,32.959259033203125,264200
2024-12-19 00:00:00+00:00,33.373592375565586,33.86684674401392,32.6435742544399,32.78168487548828,178600
2024-12-20 00:00:00+00:00,32.40681432919354,33.7188729105792,31.982615221169045,33.1861572265625,301200
2024-12-23 00:00:00+00:00,32.97899009367204,33.49197513072685,32.87047352155222,33.3933219909668,117200
2024-12-24 00:00:00+00:00,33.40318578640991,33.6794070231562,32.9395254848154,33.422916412353516,72000
2024-12-26 00:00:00+00:00,33.176293494314095,33.63008665960928,32.969123776911864,33.561031341552734,70000
2024-12-27 00:00:00+00:00,33.39331910936661,33.73859942388289,32.90993193756885,33.26507568359375,191800
2024-12-30 00:00:00+00:00,33.03817922936061,33.2552085923149,32.60411297698766,33.07763671875,88300
2024-12-31 00:00:00+00:00,33.33413421470219,33.422920159787196,32.77182448357464,33.01845169067383,113200
2025-01-02 00:00:00+00:00,33.20588314341886,33.53143282520113,32.50546286006149,32.72249221801758,194700
2025-01-03 00:00:00+00:00,32.850741937213975,33.13683038934048,32.21937691406057,33.11709976196289,121400
2025-01-06 00:00:00+00:00,33.12696886845931,33.51170671643804,32.85074383246918,32.96912384033203,99700
2025-01-07 00:00:00+00:00,32.97899211916647,33.21575214266688,32.30816578052743,32.6534423828125,120800
2025-01-08 00:00:00+00:00,32.367354136870915,32.90006601324648,32.31802568772654,32.8704719543457,93400
2025-01-10 00:00:00+00:00,32.36735600080892,32.544927890904034,31.44003717565455,32.02207565307617,219300
2025-01-13 00:00:00+00:00,31.696529243660624,32.623846173943875,31.696529243660624,32.58438491821289,147600
2025-01-14 00:00:00+00:00,32.77182484813237,33.74846649169922,32.77182484813237,33.74846649169922,117800
2025-01-15 00:00:00+00:00,34.58699932166044,35.10984777294392,34.33050493041139,34.89281463623047,138400
2025-01-16 00:00:00+00:00,34.75470566920745,35.05065756590068,34.379831259672024,34.823760986328125,221200
2025-01-17 00:00:00+00:00,34.971739941889126,35.61296844482422,34.71524553012896,35.61296844482422,207700
2025-01-21 00:00:00+00:00,35.87932391996398,36.41203957391736,35.731349858242986,36.3232536315918,170500
2025-01-22 00:00:00+00:00,36.283788295342084,36.51068484171244,35.78067052090902,36.10621643066406,186900
2025-01-23 00:00:00+00:00,35.56364136691776,36.10622045243383,33.876712227806294,34.33050537109375,342700
