"('date', '')","('open', 'AVAH')","('high', 'AVAH')","('low', 'AVAH')","('close', 'AVAH')","('volume', 'AVAH')"
2024-05-10 00:00:00+00:00,2.450000047683716,2.5199999809265137,2.450000047683716,2.5,37800
2024-05-13 00:00:00+00:00,2.5299999713897705,2.5299999713897705,2.390000104904175,2.4800000190734863,56500
2024-05-14 00:00:00+00:00,2.5399999618530273,2.6600000858306885,2.496000051498413,2.569999933242798,144800
2024-05-15 00:00:00+00:00,2.5299999713897705,2.75,2.5299999713897705,2.7200000286102295,73300
2024-05-16 00:00:00+00:00,2.680000066757202,2.7300000190734863,2.630000114440918,2.6500000953674316,74200
2024-05-17 00:00:00+00:00,2.700000047683716,2.700000047683716,2.5799999237060547,2.6600000858306885,64800
2024-05-20 00:00:00+00:00,2.619999885559082,2.930000066757202,2.619999885559082,2.9100000858306885,191900
2024-05-21 00:00:00+00:00,2.859999895095825,3.069999933242798,2.819999933242798,2.9200000762939453,118700
2024-05-22 00:00:00+00:00,2.890000104904175,2.924999952316284,2.7300000190734863,2.819999933242798,77000
2024-05-23 00:00:00+00:00,2.8299999237060547,2.859999895095825,2.609999895095825,2.7100000381469727,91200
2024-05-24 00:00:00+00:00,2.7200000286102295,2.8399999141693115,2.7200000286102295,2.799999952316284,40700
2024-05-28 00:00:00+00:00,2.799999952316284,2.8299999237060547,2.744999885559082,2.7799999713897705,40700
2024-05-29 00:00:00+00:00,2.759999990463257,2.809999942779541,2.5899999141693115,2.5999999046325684,51200
2024-05-30 00:00:00+00:00,2.619999885559082,2.700000047683716,2.5999999046325684,2.619999885559082,37800
2024-05-31 00:00:00+00:00,2.640000104904175,2.7100000381469727,2.5199999809265137,2.609999895095825,205100
2024-06-03 00:00:00+00:00,2.619999885559082,2.640000104904175,2.5399999618530273,2.5799999237060547,36500
2024-06-04 00:00:00+00:00,2.549999952316284,2.630000114440918,2.450000047683716,2.5899999141693115,44800
2024-06-05 00:00:00+00:00,2.559999942779541,2.630000114440918,2.5399999618530273,2.5999999046325684,42600
2024-06-06 00:00:00+00:00,2.549999952316284,2.5899999141693115,2.380000114440918,2.569999933242798,125300
2024-06-07 00:00:00+00:00,2.5399999618530273,2.569999933242798,2.440000057220459,2.490000009536743,42900
2024-06-10 00:00:00+00:00,2.430000066757202,2.5399999618530273,2.390000104904175,2.5,39500
2024-06-11 00:00:00+00:00,2.450000047683716,2.5399999618530273,2.4000000953674316,2.509999990463257,52600
2024-06-12 00:00:00+00:00,2.5899999141693115,2.6440000534057617,2.5299999713897705,2.5399999618530273,44000
2024-06-13 00:00:00+00:00,2.5199999809265137,2.569999933242798,2.430000066757202,2.5199999809265137,113800
2024-06-14 00:00:00+00:00,2.4600000381469727,2.5199999809265137,2.4149999618530273,2.4800000190734863,64300
2024-06-17 00:00:00+00:00,2.450000047683716,2.950000047683716,2.4100000858306885,2.8499999046325684,132900
2024-06-18 00:00:00+00:00,2.809999942779541,2.880000114440918,2.549999952316284,2.640000104904175,93300
2024-06-20 00:00:00+00:00,2.5799999237060547,2.640000104904175,2.5199999809265137,2.549999952316284,34800
2024-06-21 00:00:00+00:00,2.549999952316284,2.630000114440918,2.509999990463257,2.559999942779541,177400
2024-06-24 00:00:00+00:00,2.4800000190734863,2.5999999046325684,2.440000057220459,2.490000009536743,73300
2024-06-25 00:00:00+00:00,2.490000009536743,2.490000009536743,2.3299999237060547,2.3499999046325684,24900
2024-06-26 00:00:00+00:00,2.319999933242798,2.5999999046325684,2.319999933242798,2.3299999237060547,117100
2024-06-27 00:00:00+00:00,2.3299999237060547,2.569999933242798,2.3299999237060547,2.559999942779541,39700
2024-06-28 00:00:00+00:00,2.5299999713897705,2.8399999141693115,2.4000000953674316,2.759999990463257,1575000
2024-07-01 00:00:00+00:00,2.609999895095825,2.680000066757202,2.4779999256134033,2.484999895095825,116200
2024-07-02 00:00:00+00:00,2.4700000286102295,2.5999999046325684,2.4649999141693115,2.569999933242798,57400
2024-07-03 00:00:00+00:00,2.549999952316284,2.680000066757202,2.509999990463257,2.6500000953674316,33900
2024-07-05 00:00:00+00:00,2.5999999046325684,2.690000057220459,2.4700000286102295,2.5199999809265137,264600
2024-07-08 00:00:00+00:00,2.5299999713897705,2.6050000190734863,2.5199999809265137,2.569999933242798,46500
2024-07-09 00:00:00+00:00,2.549999952316284,2.5799999237060547,2.5199999809265137,2.5299999713897705,94000
2024-07-10 00:00:00+00:00,2.5199999809265137,2.630000114440918,2.4800000190734863,2.569999933242798,88800
2024-07-11 00:00:00+00:00,2.6500000953674316,2.9200000762939453,2.5999999046325684,2.9100000858306885,119400
2024-07-12 00:00:00+00:00,2.9800000190734863,3.240000009536743,2.8299999237060547,3.190000057220459,394800
2024-07-15 00:00:00+00:00,3.299999952316284,3.6600000858306885,3.299999952316284,3.5199999809265137,438600
2024-07-16 00:00:00+00:00,3.5399999618530273,3.7799999713897705,3.5399999618530273,3.680000066757202,236600
2024-07-17 00:00:00+00:00,3.5799999237060547,3.930000066757202,3.5799999237060547,3.8499999046325684,235900
2024-07-18 00:00:00+00:00,3.799999952316284,3.9600000381469727,3.299999952316284,3.3299999237060547,217100
2024-07-19 00:00:00+00:00,3.3499999046325684,3.5299999713897705,3.2799999713897705,3.440000057220459,117100
2024-07-22 00:00:00+00:00,3.5299999713897705,4.019999980926514,3.5,4.0,451200
2024-07-23 00:00:00+00:00,4.119999885559082,4.699999809265137,4.0,4.539999961853027,1003800
2024-07-24 00:00:00+00:00,4.079999923706055,4.300000190734863,3.799999952316284,4.070000171661377,511400
2024-07-25 00:00:00+00:00,4.070000171661377,4.510000228881836,3.990000009536743,4.25,348100
2024-07-26 00:00:00+00:00,4.400000095367432,4.559999942779541,4.260000228881836,4.389999866485596,182000
2024-07-29 00:00:00+00:00,4.480000019073486,4.699999809265137,4.300000190734863,4.400000095367432,360000
2024-07-30 00:00:00+00:00,4.400000095367432,4.510000228881836,4.110000133514404,4.320000171661377,318800
2024-07-31 00:00:00+00:00,4.340000152587891,4.340000152587891,4.150000095367432,4.210000038146973,195900
2024-08-01 00:00:00+00:00,4.239999771118164,4.310999870300293,3.950000047683716,4.159999847412109,215100
2024-08-02 00:00:00+00:00,3.8499999046325684,4.110000133514404,3.8499999046325684,3.9100000858306885,202200
2024-08-05 00:00:00+00:00,3.3399999141693115,3.75,2.609999895095825,3.2699999809265137,444000
2024-08-06 00:00:00+00:00,3.299999952316284,3.869999885559082,3.2860000133514404,3.7100000381469727,163900
2024-08-07 00:00:00+00:00,3.819999933242798,4.059999942779541,3.430000066757202,3.430000066757202,279400
2024-08-08 00:00:00+00:00,3.8499999046325684,4.920000076293945,3.75,4.534999847412109,526900
2024-08-09 00:00:00+00:00,4.659999847412109,5.099999904632568,4.599999904632568,4.710000038146973,959400
2024-08-12 00:00:00+00:00,4.690000057220459,4.980000019073486,4.03000020980835,4.639999866485596,478500
2024-08-13 00:00:00+00:00,4.670000076293945,4.929999828338623,4.320000171661377,4.610000133514404,521600
2024-08-14 00:00:00+00:00,4.599999904632568,4.690000057220459,4.449999809265137,4.579999923706055,260100
2024-08-15 00:00:00+00:00,4.820000171661377,5.090000152587891,4.519999980926514,5.0,652500
2024-08-16 00:00:00+00:00,4.900000095367432,5.25,4.829999923706055,4.96999979019165,479400
2024-08-19 00:00:00+00:00,4.96999979019165,5.260000228881836,4.869999885559082,5.210000038146973,386800
2024-08-20 00:00:00+00:00,5.239999771118164,5.269999980926514,4.980000019073486,5.110000133514404,150600
2024-08-21 00:00:00+00:00,5.119999885559082,5.510000228881836,5.079999923706055,5.394999980926514,391500
2024-08-22 00:00:00+00:00,5.440000057220459,5.539999961853027,5.199999809265137,5.420000076293945,213100
2024-08-23 00:00:00+00:00,5.489999771118164,5.869999885559082,5.449999809265137,5.599999904632568,352200
2024-08-26 00:00:00+00:00,5.53000020980835,5.550000190734863,5.270999908447266,5.489999771118164,430400
2024-08-27 00:00:00+00:00,5.420000076293945,5.639999866485596,5.349999904632568,5.460000038146973,325600
2024-08-28 00:00:00+00:00,5.440000057220459,5.630000114440918,5.400000095367432,5.400000095367432,203200
2024-08-29 00:00:00+00:00,5.440000057220459,5.550000190734863,5.360000133514404,5.46999979019165,248100
2024-08-30 00:00:00+00:00,5.489999771118164,5.659999847412109,5.400000095367432,5.650000095367432,245400
2024-09-03 00:00:00+00:00,5.550000190734863,5.670000076293945,5.289999961853027,5.349999904632568,217600
2024-09-04 00:00:00+00:00,5.289999961853027,5.480000019073486,5.199999809265137,5.420000076293945,138800
2024-09-05 00:00:00+00:00,5.480000019073486,5.800000190734863,5.260000228881836,5.760000228881836,248000
2024-09-06 00:00:00+00:00,5.760000228881836,5.849999904632568,5.400000095367432,5.420000076293945,201100
2024-09-09 00:00:00+00:00,5.309999942779541,5.619999885559082,5.309999942779541,5.480000019073486,289600
2024-09-10 00:00:00+00:00,5.460000038146973,5.519999980926514,5.019999980926514,5.03000020980835,634900
2024-09-11 00:00:00+00:00,4.949999809265137,5.409999847412109,4.800000190734863,5.230000019073486,300700
2024-09-12 00:00:00+00:00,5.289999961853027,5.445000171661377,5.179999828338623,5.230000019073486,175800
2024-09-13 00:00:00+00:00,5.340000152587891,5.429999828338623,5.210000038146973,5.389999866485596,333400
2024-09-16 00:00:00+00:00,5.389999866485596,5.53000020980835,5.269999980926514,5.449999809265137,343700
2024-09-17 00:00:00+00:00,5.559999942779541,5.619999885559082,5.150000095367432,5.289999961853027,374900
2024-09-18 00:00:00+00:00,5.25,5.429999828338623,5.208000183105469,5.289999961853027,210200
2024-09-19 00:00:00+00:00,5.519999980926514,5.519999980926514,5.340000152587891,5.5,210900
2024-09-20 00:00:00+00:00,5.5,5.559999942779541,5.230000019073486,5.519999980926514,1065200
2024-09-23 00:00:00+00:00,5.510000228881836,5.949999809265137,5.300000190734863,5.440000057220459,362800
2024-09-24 00:00:00+00:00,5.5,5.860000133514404,5.440000057220459,5.590000152587891,458800
2024-09-25 00:00:00+00:00,5.579999923706055,5.699999809265137,5.519999980926514,5.590000152587891,293200
2024-09-26 00:00:00+00:00,5.510000228881836,5.710000038146973,5.28000020980835,5.329999923706055,547600
2024-09-27 00:00:00+00:00,5.389999866485596,5.409999847412109,5.150000095367432,5.170000076293945,330600
2024-09-30 00:00:00+00:00,5.099999904632568,5.269999980926514,4.989999771118164,5.199999809265137,1045900
2024-10-01 00:00:00+00:00,5.159999847412109,5.159999847412109,4.960000038146973,4.960000038146973,237400
2024-10-02 00:00:00+00:00,4.909999847412109,4.989999771118164,4.670000076293945,4.739999771118164,388200
2024-10-03 00:00:00+00:00,4.679999828338623,4.710000038146973,4.494999885559082,4.53000020980835,199800
2024-10-04 00:00:00+00:00,4.630000114440918,4.630000114440918,4.380000114440918,4.53000020980835,299100
2024-10-07 00:00:00+00:00,4.5,4.53000020980835,4.090000152587891,4.21999979019165,315800
2024-10-08 00:00:00+00:00,4.199999809265137,4.590000152587891,4.199999809265137,4.460000038146973,485400
2024-10-09 00:00:00+00:00,4.440000057220459,4.679999828338623,4.392000198364258,4.670000076293945,248400
2024-10-10 00:00:00+00:00,4.570000171661377,4.659999847412109,4.46999979019165,4.619999885559082,212500
2024-10-11 00:00:00+00:00,4.639999866485596,4.980000019073486,4.639999866485596,4.96999979019165,150900
2024-10-14 00:00:00+00:00,4.949999809265137,5.139999866485596,4.820000171661377,5.059999942779541,168900
2024-10-15 00:00:00+00:00,5.079999923706055,5.375,5.070000171661377,5.289999961853027,362100
2024-10-16 00:00:00+00:00,5.349999904632568,5.539999961853027,5.300000190734863,5.460000038146973,403600
2024-10-17 00:00:00+00:00,5.420000076293945,5.5,5.340000152587891,5.420000076293945,229900
2024-10-18 00:00:00+00:00,5.440000057220459,5.519999980926514,5.329999923706055,5.349999904632568,182400
2024-10-21 00:00:00+00:00,5.300000190734863,5.329999923706055,5.150000095367432,5.25,151900
2024-10-22 00:00:00+00:00,5.190000057220459,5.329999923706055,5.190000057220459,5.300000190734863,150900
2024-10-23 00:00:00+00:00,5.303999900817871,5.303999900817871,4.949999809265137,5.110000133514404,189700
2024-10-24 00:00:00+00:00,5.170000076293945,5.184999942779541,4.960000038146973,5.0,127300
2024-10-25 00:00:00+00:00,5.139999866485596,5.202000141143799,4.960000038146973,5.010000228881836,193600
2024-10-28 00:00:00+00:00,5.090000152587891,5.139999866485596,4.940000057220459,4.940000057220459,238100
2024-10-29 00:00:00+00:00,4.889999866485596,4.980000019073486,4.800000190734863,4.900000095367432,213300
2024-10-30 00:00:00+00:00,4.900000095367432,5.019999980926514,4.869999885559082,4.909999847412109,123800
2024-10-31 00:00:00+00:00,4.860000133514404,4.880000114440918,4.610000133514404,4.650000095367432,246600
2024-11-01 00:00:00+00:00,4.679999828338623,4.823999881744385,4.579999923706055,4.590000152587891,144100
2024-11-04 00:00:00+00:00,4.539999961853027,4.590000152587891,4.369999885559082,4.510000228881836,183600
2024-11-05 00:00:00+00:00,4.5,4.650000095367432,4.445000171661377,4.630000114440918,228400
2024-11-06 00:00:00+00:00,4.699999809265137,4.929999828338623,4.619999885559082,4.809999942779541,467300
2024-11-07 00:00:00+00:00,5.179999828338623,5.789999961853027,5.010000228881836,5.590000152587891,737200
2024-11-08 00:00:00+00:00,5.769999980926514,5.989999771118164,5.599999904632568,5.829999923706055,599000
2024-11-11 00:00:00+00:00,5.880000114440918,6.005000114440918,5.841000080108643,5.945000171661377,344100
2024-11-12 00:00:00+00:00,5.880000114440918,6.190000057220459,5.7220001220703125,5.800000190734863,312300
2024-11-13 00:00:00+00:00,5.849999904632568,5.96999979019165,5.724999904632568,5.739999771118164,484900
2024-11-14 00:00:00+00:00,5.78000020980835,5.789999961853027,5.474999904632568,5.510000228881836,308500
2024-11-15 00:00:00+00:00,5.519999980926514,5.679999828338623,5.380000114440918,5.570000171661377,269200
2024-11-18 00:00:00+00:00,5.579999923706055,5.739999771118164,5.559999942779541,5.690000057220459,197800
2024-11-19 00:00:00+00:00,5.570000171661377,5.860000133514404,5.550000190734863,5.800000190734863,206100
2024-11-20 00:00:00+00:00,5.800000190734863,5.820000171661377,5.664999961853027,5.769999980926514,149200
2024-11-21 00:00:00+00:00,5.809999942779541,6.0,5.46999979019165,5.800000190734863,236000
2024-11-22 00:00:00+00:00,5.860000133514404,5.889999866485596,5.684999942779541,5.840000152587891,221700
2024-11-25 00:00:00+00:00,5.869999885559082,6.099999904632568,5.670000076293945,5.71999979019165,989900
2024-11-26 00:00:00+00:00,5.659999847412109,5.699999809265137,5.460000038146973,5.570000171661377,207800
2024-11-27 00:00:00+00:00,5.630000114440918,5.699999809265137,5.510000228881836,5.579999923706055,116800
2024-11-29 00:00:00+00:00,5.659999847412109,5.84499979019165,5.630000114440918,5.809999942779541,122800
2024-12-02 00:00:00+00:00,5.840000152587891,5.949999809265137,5.670000076293945,5.849999904632568,380700
2024-12-03 00:00:00+00:00,5.840000152587891,5.840000152587891,5.400000095367432,5.489999771118164,192300
2024-12-04 00:00:00+00:00,5.559999942779541,5.585000038146973,5.394999980926514,5.559999942779541,231100
2024-12-05 00:00:00+00:00,5.550000190734863,5.570000171661377,5.409999847412109,5.480000019073486,183400
2024-12-06 00:00:00+00:00,5.53000020980835,5.570000171661377,5.349999904632568,5.360000133514404,133600
2024-12-09 00:00:00+00:00,5.400000095367432,5.545000076293945,5.159999847412109,5.239999771118164,185300
2024-12-10 00:00:00+00:00,5.239999771118164,5.369999885559082,5.079999923706055,5.320000171661377,208400
2024-12-11 00:00:00+00:00,5.420000076293945,5.420000076293945,5.21999979019165,5.21999979019165,95800
2024-12-12 00:00:00+00:00,5.199999809265137,5.369999885559082,5.050000190734863,5.070000171661377,161800
2024-12-13 00:00:00+00:00,5.059999942779541,5.304999828338623,4.960000038146973,5.03000020980835,133700
2024-12-16 00:00:00+00:00,5.03000020980835,5.210000038146973,4.960000038146973,4.96999979019165,174300
2024-12-17 00:00:00+00:00,4.909999847412109,5.079999923706055,4.75,4.78000020980835,233100
2024-12-18 00:00:00+00:00,4.809999942779541,4.855000019073486,4.369999885559082,4.449999809265137,350800
2024-12-19 00:00:00+00:00,4.539999961853027,4.590000152587891,4.360000133514404,4.519999980926514,215600
2024-12-20 00:00:00+00:00,4.449999809265137,4.690000057220459,4.449999809265137,4.579999923706055,265100
2024-12-23 00:00:00+00:00,4.590000152587891,4.614999771118164,4.440000057220459,4.480000019073486,124700
2024-12-24 00:00:00+00:00,4.440000057220459,4.474999904632568,4.28000020980835,4.420000076293945,204500
2024-12-26 00:00:00+00:00,4.380000114440918,4.704999923706055,4.355000019073486,4.690000057220459,213800
2024-12-27 00:00:00+00:00,4.690000057220459,4.739999771118164,4.545000076293945,4.659999847412109,250100
2024-12-30 00:00:00+00:00,4.659999847412109,4.71999979019165,4.369999885559082,4.570000171661377,242200
2024-12-31 00:00:00+00:00,4.599999904632568,4.75,4.5,4.570000171661377,1023000
2025-01-02 00:00:00+00:00,4.579999923706055,4.775000095367432,4.449999809265137,4.510000228881836,278500
2025-01-03 00:00:00+00:00,4.440000057220459,4.679999828338623,4.440000057220459,4.659999847412109,182700
2025-01-06 00:00:00+00:00,4.650000095367432,4.739999771118164,4.5,4.510000228881836,219500
2025-01-07 00:00:00+00:00,4.519999980926514,4.619999885559082,4.400000095367432,4.449999809265137,181200
2025-01-08 00:00:00+00:00,4.610000133514404,4.739999771118164,4.425000190734863,4.670000076293945,209600
2025-01-10 00:00:00+00:00,4.670000076293945,4.900000095367432,4.449999809265137,4.510000228881836,206200
2025-01-13 00:00:00+00:00,4.429999828338623,4.461999893188477,4.311999797821045,4.440000057220459,152100
2025-01-14 00:00:00+00:00,4.46999979019165,4.550000190734863,4.349999904632568,4.510000228881836,140300
2025-01-15 00:00:00+00:00,4.699999809265137,4.840000152587891,4.579999923706055,4.670000076293945,179500
2025-01-16 00:00:00+00:00,4.670000076293945,4.800000190734863,4.639999866485596,4.699999809265137,157700
2025-01-17 00:00:00+00:00,4.760000228881836,4.789999961853027,4.610000133514404,4.650000095367432,124300
2025-01-21 00:00:00+00:00,4.690000057220459,4.949999809265137,4.679999828338623,4.949999809265137,142300
