"('date', '')","('open', 'CTS')","('high', 'CTS')","('low', 'CTS')","('close', 'CTS')","('volume', 'CTS')"
1980-04-21 00:00:00+00:00,1.570055655179067,1.6083496955492882,1.5445261001586914,1.5445261001586914,70800
1980-04-22 00:00:00+00:00,1.5572923569039272,1.6338804960250852,1.5572923569039272,1.6338804960250854,85800
1980-04-23 00:00:00+00:00,1.6338792356884282,1.6594082061556037,1.6083496809005737,1.6083496809005737,12000
1980-04-24 00:00:00+00:00,1.6083496809005737,1.6211141661341615,1.595585195666986,1.6083496809005737,64800
1980-04-25 00:00:00+00:00,1.6083500046136816,1.6211144924163818,1.5955855168109816,1.6211144924163818,19200
1980-04-28 00:00:00+00:00,1.6083496809005737,1.6083496809005737,1.6083496809005737,1.6083496809005737,1200
1980-04-29 00:00:00+00:00,1.6083509215443226,1.6338804960250852,1.6083509215443226,1.6338804960250854,22200
1980-04-30 00:00:00+00:00,1.6211146824477678,1.6211146824477678,1.5955857038497925,1.5955857038497925,27600
1980-05-01 00:00:00+00:00,1.5955857038497925,1.6211146824477678,1.5955857038497925,1.5955857038497925,3600
1980-05-02 00:00:00+00:00,1.595586426464506,1.6338804960250852,1.5700568519837435,1.6338804960250854,163200
1980-05-05 00:00:00+00:00,1.6338795645398787,1.6338795645398787,1.6211144924163818,1.6211144924163818,10800
1980-05-06 00:00:00+00:00,1.621114187772207,1.7104673385620117,1.5955852169642801,1.7104673385620117,40200
1980-05-07 00:00:00+00:00,1.7104672764568916,1.7615258005395553,1.6977022071957264,1.7359962463378906,69000
1980-05-08 00:00:00+00:00,1.7359970991610265,1.748762174693142,1.6849385499954221,1.6849385499954224,31800
1980-05-09 00:00:00+00:00,1.684939140497252,1.684939140497252,1.6466450691223145,1.6466450691223145,8400
1980-05-12 00:00:00+00:00,1.6338797560676206,1.6338797560676206,1.5828206302299397,1.5955857038497925,14400
1980-05-13 00:00:00+00:00,1.5955855168109816,1.6338795645398787,1.5955855168109816,1.6211144924163818,20400
1980-05-14 00:00:00+00:00,1.6211141661341615,1.646643720922016,1.6083496809005737,1.6083496809005737,10800
1980-05-15 00:00:00+00:00,1.6338798280321132,1.6594088077545166,1.6338798280321132,1.6594088077545166,16200
1980-05-16 00:00:00+00:00,1.6594088077545166,1.6849383717978106,1.6594088077545166,1.6594088077545166,4800
1980-05-19 00:00:00+00:00,1.659409256888983,1.672174334526062,1.6466447635729533,1.672174334526062,24000
1980-05-20 00:00:00+00:00,1.6721740587842593,1.6849385499954221,1.633880000829818,1.6849385499954224,57600
1980-05-21 00:00:00+00:00,1.6849385499954221,1.7359970991610265,1.6849385499954221,1.6849385499954224,9000
1980-05-22 00:00:00+00:00,1.735995374317455,1.8636424968857603,1.735995374317455,1.7615249156951904,123000
1980-05-23 00:00:00+00:00,1.8125849271116408,1.8891730308532715,1.8125849271116408,1.8891730308532715,118800
1980-05-27 00:00:00+00:00,1.9019378423690796,1.940231888964962,1.9019378423690796,1.9019378423690796,76200
1980-05-28 00:00:00+00:00,1.9019374464459315,1.9019374464459315,1.8381138539652522,1.8636434078216553,19200
1980-05-29 00:00:00+00:00,1.8636437002806285,1.8636437002806285,1.8125845845551871,1.8381141424179077,15600
1980-05-30 00:00:00+00:00,1.8381138539652522,1.8764078925895282,1.8381138539652522,1.8636434078216553,22200
1980-06-02 00:00:00+00:00,1.8636437002806285,1.8636437002806285,1.8381141424179077,1.8381141424179077,35400
1980-06-03 00:00:00+00:00,1.8381141424179077,1.8381141424179077,1.8381141424179077,1.8381141424179077,9000
1980-06-04 00:00:00+00:00,1.825349310108104,1.825349310108104,1.7742902040481567,1.7742902040481567,35400
1980-06-05 00:00:00+00:00,1.787055697320187,1.8253497438033284,1.787055697320187,1.7998201847076416,10800
1980-06-06 00:00:00+00:00,1.7998201847076416,1.8253497438033284,1.7998201847076416,1.7998201847076416,11400
1980-06-09 00:00:00+00:00,1.7998197570781305,1.8125842414327977,1.7742902040481567,1.7742902040481567,30600
1980-06-10 00:00:00+00:00,1.7998201847076416,1.8125846720950962,1.7998201847076416,1.7998201847076416,20400
1980-06-11 00:00:00+00:00,1.7998201847076416,1.8253497438033284,1.7998201847076416,1.7998201847076416,19800
1980-06-12 00:00:00+00:00,1.7998205065534358,1.825350070214346,1.7998205065534358,1.8125849962234497,12000
1980-06-13 00:00:00+00:00,1.8125842414327977,1.8125842414327977,1.7742902040481567,1.7742902040481567,30600
1980-06-16 00:00:00+00:00,1.7742910139454866,1.7870560884475708,1.761526523764308,1.7870560884475708,10800
1980-06-17 00:00:00+00:00,1.7870560884475708,1.7870560884475708,1.7742910139454866,1.7870560884475708,10200
1980-06-18 00:00:00+00:00,1.8125849962234497,1.86364412354527,1.8125849962234497,1.8125849962234497,28200
1980-06-19 00:00:00+00:00,1.8381141424179077,1.8636437002806285,1.8381141424179077,1.8381141424179077,27000
1980-06-20 00:00:00+00:00,1.8381146334931908,1.8381146334931908,1.7870560884475708,1.7870560884475708,18600
1980-06-23 00:00:00+00:00,1.787055697320187,1.8125846720950962,1.787055697320187,1.7998201847076416,7200
1980-06-24 00:00:00+00:00,1.7998197570781305,1.7998197570781305,1.7615257196934893,1.7742902040481567,13200
1980-06-25 00:00:00+00:00,1.7742893942238722,1.7998189356016077,1.7615249156951904,1.7615249156951904,13200
1980-06-26 00:00:00+00:00,1.761526523764308,1.7998205786287496,1.761526523764308,1.7870560884475708,28200
1980-06-27 00:00:00+00:00,1.7870544570729259,1.7870544570729259,1.7615249156951904,1.7615249156951904,24000
1980-06-30 00:00:00+00:00,1.7359963093699387,1.7359963093699387,1.7104673385620117,1.7104673385620117,24000
1980-07-01 00:00:00+00:00,1.7104672764568916,1.7359962463378906,1.7104672764568916,1.7359962463378906,10200
1980-07-02 00:00:00+00:00,1.7359962463378906,1.7359962463378906,1.723231761397391,1.7359962463378906,18000
1980-07-03 00:00:00+00:00,1.7359965791288134,1.8253497438033284,1.7359965791288134,1.7998201847076416,19800
1980-07-07 00:00:00+00:00,1.7998205786287496,1.8253501433120123,1.7870560884475708,1.7870560884475708,20400
1980-07-08 00:00:00+00:00,1.7870560884475708,1.7870560884475708,1.7870560884475708,1.7870560884475708,10800
1980-07-09 00:00:00+00:00,1.787055697320187,1.8253497438033284,1.787055697320187,1.7998201847076416,112200
1980-07-10 00:00:00+00:00,1.7998201847076416,1.8125846720950962,1.7998201847076416,1.7998201847076416,82800
1980-07-11 00:00:00+00:00,1.7998197775812987,1.8253493309020996,1.7998197775812987,1.8253493309020996,3000
1980-07-14 00:00:00+00:00,1.8253493309020996,1.8381138154021772,1.8125842620813764,1.8253493309020996,51000
1980-07-15 00:00:00+00:00,1.8381138539652522,1.8764078925895282,1.8381138539652522,1.8636434078216553,58800
1980-07-16 00:00:00+00:00,1.8381141424179077,1.8381141424179077,1.8381141424179077,1.8381141424179077,10200
1980-07-17 00:00:00+00:00,1.8381141424179077,1.8381141424179077,1.8253496556469222,1.8381141424179077,50400
1980-07-18 00:00:00+00:00,1.8381141424179077,1.8508786291888935,1.8381141424179077,1.8381141424179077,83400
1980-07-21 00:00:00+00:00,1.8381141424179077,1.8508786291888935,1.8253496556469222,1.8381141424179077,49800
1980-07-22 00:00:00+00:00,1.8381141424179077,1.8508786291888935,1.8381141424179077,1.8381141424179077,9600
1980-07-23 00:00:00+00:00,1.838113044277117,1.8508775234222412,1.838113044277117,1.8508775234222412,12600
1980-07-24 00:00:00+00:00,1.8508786291888935,1.8508786291888935,1.8381141424179077,1.8381141424179077,21000
1980-07-25 00:00:00+00:00,1.838113044277117,1.8508775234222412,1.838113044277117,1.8508775234222412,34200
1980-07-28 00:00:00+00:00,1.8636433771517862,1.889172346267403,1.8636433771517862,1.8764078617095947,22200
1980-07-29 00:00:00+00:00,1.889171627528479,2.042347721228637,1.889171627528479,2.0168187618255615,110400
1980-07-30 00:00:00+00:00,2.0423483848571777,2.0806424207252534,2.0423483848571777,2.0423483848571777,90600
1980-07-31 00:00:00+00:00,2.042347721228637,2.0551127852506013,2.0168187618255615,2.0168187618255615,52800
1980-08-01 00:00:00+00:00,2.0168193758459085,2.0295838594335915,2.004054307937622,2.004054307937622,211800
1980-08-04 00:00:00+00:00,2.0040556575355857,2.016820734040301,1.9657615966634343,1.9912911653518677,19800
1980-08-05 00:00:00+00:00,2.004053697803598,2.042347721228637,2.004053697803598,2.0168187618255615,146400
1980-08-06 00:00:00+00:00,2.029585361480713,2.0551149318705013,2.029585361480713,2.029585361480713,37800
1980-08-07 00:00:00+00:00,2.0295846898082024,2.19552538162268,2.0295846898082024,2.157231330871582,146400
1980-08-08 00:00:00+00:00,2.1572310615028516,2.195525107472256,2.1061725283172357,2.1189370155334473,153600
1980-08-11 00:00:00+00:00,2.1189372889272238,2.131702362111206,2.0934083112009496,2.106172800064087,55800
1980-08-12 00:00:00+00:00,2.106173794741859,2.1317033688457703,2.067879725746552,2.093409299850464,281400
1980-08-13 00:00:00+00:00,2.0806439315179484,2.0806439315179484,2.042349867843869,2.0678794384002686,105600
1980-08-14 00:00:00+00:00,2.0678794384002686,2.0806439315179484,2.042349867843869,2.0678794384002686,209400
1980-08-15 00:00:00+00:00,2.0678784515875552,2.106172496987325,2.0678784515875552,2.0806429386138916,117000
1980-08-18 00:00:00+00:00,2.0806424207252534,2.0806424207252534,2.0423483848571777,2.0423483848571777,85800
1980-08-19 00:00:00+00:00,2.042347721228637,2.067877264952139,2.0168187618255615,2.0168187618255615,174000
1980-08-20 00:00:00+00:00,2.01682088160851,2.0806439315179484,2.00405580416979,2.0678794384002686,100800
1980-08-21 00:00:00+00:00,2.0678784515875552,2.0806429386138916,2.042348893214122,2.0806429386138916,210600
1980-08-22 00:00:00+00:00,2.1061728844992347,2.2082905524606993,2.1061728844992347,2.169996500015259,166200
1980-08-25 00:00:00+00:00,2.1699971758088825,2.221055733530145,2.1699971758088825,2.1827616691589355,90600
1980-08-26 00:00:00+00:00,2.195525687863801,2.3487019122338553,2.195525687863801,2.272113800048828,206400
1980-08-27 00:00:00+00:00,2.2721143789364406,2.3231735229492188,2.2338203130873935,2.3231735229492188,126000
1980-08-28 00:00:00+00:00,2.3231729310527958,2.3231729310527958,2.2593493094582984,2.272113800048828,55200
1980-08-29 00:00:00+00:00,2.2721155073254824,2.297645092010498,2.24658650696183,2.297645092010498,47400
1980-09-02 00:00:00+00:00,2.2976425013074397,2.2976425013074397,2.2721129454082334,2.2848780155181885,32400
1980-09-03 00:00:00+00:00,2.284879153190189,2.284879153190189,2.2593495845794678,2.2593495845794678,78000
1980-09-04 00:00:00+00:00,2.2593495845794678,2.297643645335052,2.2593495845794678,2.2593495845794678,267600
1980-09-05 00:00:00+00:00,2.259348459618982,2.3104069870966906,2.259348459618982,2.2848780155181885,23400
1980-09-08 00:00:00+00:00,2.2848780155181885,2.323172057206646,2.2848780155181885,2.2848780155181885,33000
1980-09-09 00:00:00+00:00,2.272113536358996,2.272113536358996,2.2338194847106934,2.2338194847106934,71400
1980-09-10 00:00:00+00:00,2.2465839738297313,2.2976425013074397,2.2465839738297313,2.2848780155181885,113400
1980-09-11 00:00:00+00:00,2.323172645859017,2.4508192890571245,2.323172645859017,2.4380548000335693,171000
1980-09-12 00:00:00+00:00,2.4508205069869606,2.6039967886736455,2.4508205069869606,2.552938222885132,251400
1980-09-15 00:00:00+00:00,2.5146418882563353,2.5146418882563353,2.41252426430583,2.4508183002471924,75000
1980-09-16 00:00:00+00:00,2.450819192249434,2.450819192249434,2.4252896308898926,2.4252896308898926,105600
1980-09-17 00:00:00+00:00,2.4252896308898926,2.438054703730078,2.386995581010995,2.4252896308898926,88800
1980-09-18 00:00:00+00:00,2.425289905384575,2.4508194696335566,2.4125254154205322,2.4125254154205322,56400
1980-09-19 00:00:00+00:00,2.4125254154205322,2.4125254154205322,2.3869958511715508,2.4125254154205322,34200
1980-09-22 00:00:00+00:00,2.4125254154205322,2.4380549796695137,2.3997609254564893,2.4125254154205322,40800
1980-09-23 00:00:00+00:00,2.4125251150406712,2.4763487255560954,2.386995553970337,2.386995553970337,90000
1980-09-24 00:00:00+00:00,2.3742306232452393,2.3742306232452393,2.335936580934832,2.3742306232452393,42000
1980-09-25 00:00:00+00:00,2.3742305880687278,2.3742305880687278,2.3231720605182375,2.3359365463256836,43200
1980-09-26 00:00:00+00:00,2.3104069870966906,2.3104069870966906,2.2848780155181885,2.2848780155181885,48600
1980-09-29 00:00:00+00:00,2.284879153190189,2.297643645335052,2.2210555238238836,2.2593495845794678,153000
1980-09-30 00:00:00+00:00,2.3231725005999007,2.3742310378224776,2.3231725005999007,2.3487014770507812,91800
1980-10-01 00:00:00+00:00,2.348700150347293,2.3742296966981877,2.348700150347293,2.3614652156829834,76200
1980-10-02 00:00:00+00:00,2.3614665772208254,2.3997606266659153,2.3614665772208254,2.386995553970337,109200
1980-10-03 00:00:00+00:00,2.386995553970337,2.386995553970337,2.374231065595581,2.386995553970337,61200
1980-10-06 00:00:00+00:00,2.412525237665607,2.4380548000335693,2.412525237665607,2.4380548000335693,58200
1980-10-07 00:00:00+00:00,2.4380548000335693,2.4635837780806797,2.425289726689162,2.4380548000335693,46800
1980-10-08 00:00:00+00:00,2.4380538163736105,2.4635827841207742,2.425288748179412,2.4508183002471924,55200
1980-10-09 00:00:00+00:00,2.4508192890571245,2.476348851425087,2.4380548000335693,2.4380548000335693,33600
1980-10-10 00:00:00+00:00,2.45081959600034,2.642289876937866,2.45081959600034,2.642289876937866,206400
1980-10-13 00:00:00+00:00,2.642288794120153,2.782700470706863,2.5912302682343884,2.7571709156036377,936000
1980-10-14 00:00:00+00:00,2.7444068438181732,2.7444068438181732,2.6295247050209585,2.6805832386016846,273600
1980-10-15 00:00:00+00:00,2.6805832386016846,2.731641772182411,2.642289192335946,2.6805832386016846,423600
1980-10-16 00:00:00+00:00,2.6805835382473395,2.7444071505982706,2.6678190495054896,2.70611310005188,717600
1980-10-17 00:00:00+00:00,2.6550541639176637,2.6550541639176637,2.6167601106673084,2.6295251846313477,94800
1980-10-20 00:00:00+00:00,2.629523891079244,2.6550528578069943,2.6039943400309,2.6167588233947754,40200
1980-10-21 00:00:00+00:00,2.616760311372554,2.6678194425031787,2.616760311372554,2.642289876937866,76800
1980-10-22 00:00:00+00:00,2.642289876937866,2.642289876937866,2.6039958207503613,2.642289876937866,54000
1980-10-23 00:00:00+00:00,2.6422886462772595,2.6422886462772595,2.603994607925415,2.603994607925415,111000
1980-10-24 00:00:00+00:00,2.603995411412332,2.667819023132324,2.5784658498601685,2.667819023132324,39000
1980-10-27 00:00:00+00:00,2.6550528578069943,2.6550528578069943,2.6167588233947754,2.6167588233947754,46800
1980-10-28 00:00:00+00:00,2.6167590926024786,2.6167590926024786,2.5912301232483514,2.603994607925415,38400
1980-10-29 00:00:00+00:00,2.6039958368313916,2.616760327532412,2.5912313461303706,2.591231346130371,43200
1980-10-30 00:00:00+00:00,2.591231730740491,2.591231730740491,2.5784666538238525,2.5784666538238525,63000
1980-10-31 00:00:00+00:00,2.5784666538238525,2.5784666538238525,2.5401725917159683,2.5784666538238525,51000
1980-11-03 00:00:00+00:00,2.5784662711084207,2.5912313461303706,2.55293728970638,2.591231346130371,42000
1980-11-05 00:00:00+00:00,2.591230499576349,2.6422890300205584,2.4891128543671925,2.5401713848114014,54600
1980-11-06 00:00:00+00:00,2.514643337115198,2.514643337115198,2.4891137703380792,2.501878261566162,147000
1980-11-07 00:00:00+00:00,2.5018780594565704,2.5018780594565704,2.4891135692596436,2.4891135692596436,13800
1980-11-10 00:00:00+00:00,2.51464415246346,2.552938222885132,2.51464415246346,2.552938222885132,27000
1980-11-11 00:00:00+00:00,2.552937668632607,2.5784666538238525,2.514643606524723,2.5784666538238525,27600
1980-11-12 00:00:00+00:00,2.6039956210241506,2.667819237881703,2.6039956210241506,2.6295251846313477,82800
1980-11-13 00:00:00+00:00,2.6295251846313477,2.6550541639176637,2.6295251846313477,2.6295251846313477,62400
1980-11-14 00:00:00+00:00,2.629524161600196,2.655053130954323,2.5912301232483514,2.603994607925415,52800
1980-11-17 00:00:00+00:00,2.5784666538238525,2.5784666538238525,2.552937668632607,2.5784666538238525,30600
1980-11-18 00:00:00+00:00,2.5784662711084207,2.6039958368313916,2.5657017804074003,2.591231346130371,105600
1980-11-19 00:00:00+00:00,2.5912313461303706,2.5912313461303706,2.55293728970638,2.591231346130371,22200
1980-11-20 00:00:00+00:00,2.5912313461303706,2.655054383956403,2.5912313461303706,2.591231346130371,36000
1980-11-21 00:00:00+00:00,2.591232293306803,2.6167612840404884,2.552938222885132,2.552938222885132,81600
1980-11-24 00:00:00+00:00,2.5529367294625307,2.5529367294625307,2.5018776092215513,2.527407169342041,43800
1980-11-25 00:00:00+00:00,2.5274078283432804,2.5401723195713632,2.501878261566162,2.501878261566162,39000
1980-11-26 00:00:00+00:00,2.552936283753107,2.6295243664224937,2.552936283753107,2.5657007694244385,81000
1980-11-28 00:00:00+00:00,2.5529370060417023,2.5529370060417023,2.5146429538726807,2.5146429538726807,20400
1980-12-01 00:00:00+00:00,2.527408647830303,2.552938222885132,2.527408647830303,2.552938222885132,33000
1980-12-02 00:00:00+00:00,2.552938222885132,2.552938222885132,2.527408647830303,2.552938222885132,58200
1980-12-03 00:00:00+00:00,2.5274076241713304,2.5274076241713304,2.4891135692596436,2.4891135692596436,10800
1980-12-04 00:00:00+00:00,2.5018778802690975,2.5274074431553997,2.5018778802690975,2.5146429538726807,24000
1980-12-05 00:00:00+00:00,2.514642411749666,2.540171384811402,2.5018773408980604,2.5401713848114014,22800
1980-12-08 00:00:00+00:00,2.5146428034878725,2.5146428034878725,2.4252896308898926,2.4252896308898926,47400
1980-12-09 00:00:00+00:00,2.425290182799369,2.4508197499685287,2.399761199951172,2.399761199951172,31800
1980-12-10 00:00:00+00:00,2.399761043237823,2.399761043237823,2.272113800048828,2.272113800048828,61200
1980-12-11 00:00:00+00:00,2.2721133284904402,2.2721133284904402,2.195525232200641,2.221054792404175,89400
1980-12-12 00:00:00+00:00,2.221056922276815,2.297645092010498,2.221056922276815,2.297645092010498,17400
1980-12-15 00:00:00+00:00,2.272113800048828,2.272113800048828,2.272113800048828,2.272113800048828,5400
1980-12-16 00:00:00+00:00,2.27211428946445,2.310408353805542,2.27211428946445,2.310408353805542,11400
1980-12-17 00:00:00+00:00,2.310408353805542,2.310408353805542,2.310408353805542,2.310408353805542,0
1980-12-18 00:00:00+00:00,2.310409592192324,2.3359391768773397,2.297645092010498,2.297645092010498,31800
1980-12-19 00:00:00+00:00,2.297645092010498,2.3359391768773397,2.297645092010498,2.297645092010498,9600
1980-12-22 00:00:00+00:00,2.297645092010498,2.297645092010498,2.297645092010498,2.297645092010498,12600
1980-12-23 00:00:00+00:00,2.297645092010498,2.297645092010498,2.24658650696183,2.297645092010498,58200
1980-12-24 00:00:00+00:00,2.2848780155181885,2.2848780155181885,2.2465839738297313,2.2848780155181885,27600
1980-12-26 00:00:00+00:00,2.2593489037341286,2.2593489037341286,2.246584415435791,2.246584415435791,9000
1980-12-29 00:00:00+00:00,2.272113800048828,2.272113800048828,2.272113800048828,2.272113800048828,3600
1980-12-30 00:00:00+00:00,2.2593489037341286,2.2593489037341286,2.246584415435791,2.246584415435791,7200
1980-12-31 00:00:00+00:00,2.246584415435791,2.2721133920324665,2.246584415435791,2.246584415435791,37200
1981-01-02 00:00:00+00:00,2.259348459618982,2.2848780155181885,2.259348459618982,2.2848780155181885,3000
1981-01-05 00:00:00+00:00,2.2848805918286716,2.310409592192324,2.2721155073254824,2.297645092010498,12000
1981-01-06 00:00:00+00:00,2.3231711883168833,2.399759243049083,2.3231711883168833,2.3614652156829834,16200
1981-01-07 00:00:00+00:00,2.335938016791877,2.335938016791877,2.2593498850937825,2.3231735229492188,56400
1981-01-08 00:00:00+00:00,2.335936988825341,2.3487014770507812,2.335936988825341,2.3487014770507812,94200
1981-01-09 00:00:00+00:00,2.348700150347293,2.3614652156829834,2.3231711883168833,2.3614652156829834,6600
1981-01-12 00:00:00+00:00,2.3614652156829834,2.3614652156829834,2.3614652156829834,2.3614652156829834,10800
1981-01-13 00:00:00+00:00,2.361466987145309,2.361466987145309,2.2593493094582984,2.272113800048828,63600
1981-01-14 00:00:00+00:00,2.272113800048828,2.272113800048828,2.2593493094582984,2.272113800048828,22800
1981-01-15 00:00:00+00:00,2.2721143789364406,2.3231735229492188,2.2593498850937825,2.3231735229492188,40200
1981-01-16 00:00:00+00:00,2.3231711883168833,2.3614652156829834,2.2976416419659884,2.3614652156829834,49800
1981-01-19 00:00:00+00:00,2.348702510634535,2.348702510634535,2.3231735229492188,2.3231735229492188,10200
1981-01-20 00:00:00+00:00,2.3231735229492188,2.361467588798266,2.3231735229492188,2.3231735229492188,18000
1981-01-21 00:00:00+00:00,2.310408353805542,2.310408353805542,2.310408353805542,2.310408353805542,4200
1981-01-22 00:00:00+00:00,2.272113800048828,2.272113800048828,2.2465848188677686,2.272113800048828,62400
1981-01-23 00:00:00+00:00,2.272112095615093,2.3614652156829834,2.272112095615093,2.3614652156829834,34200
1981-01-26 00:00:00+00:00,2.33593792480662,2.33593792480662,2.310408353805542,2.310408353805542,32400
1981-01-27 00:00:00+00:00,2.310408353805542,2.310408353805542,2.310408353805542,2.310408353805542,600
1981-01-28 00:00:00+00:00,2.310408353805542,2.310408353805542,2.284879367125514,2.310408353805542,22800
1981-01-29 00:00:00+00:00,2.310406990390086,2.3359365463256836,2.29764250458264,2.3359365463256836,45000
1981-01-30 00:00:00+00:00,2.335938016791877,2.348702510634535,2.3231735229492188,2.3231735229492188,16800
1981-02-02 00:00:00+00:00,2.323173431466606,2.3487024181466345,2.310408353805542,2.310408353805542,27000
1981-02-03 00:00:00+00:00,2.310409592192324,2.3231746766955133,2.2848805918286716,2.297645092010498,22800
1981-02-04 00:00:00+00:00,2.2976439509428297,2.3231735229492188,2.2976439509428297,2.3231735229492188,12000
1981-02-05 00:00:00+00:00,2.3359365463256836,2.34870103213313,2.3359365463256836,2.3359365463256836,37200
1981-02-06 00:00:00+00:00,2.335936580934832,2.3742306232452393,2.3231720949382675,2.3742306232452393,27000
1981-02-09 00:00:00+00:00,2.374232082640924,2.374232082640924,2.3231735229492188,2.3231735229492188,19800
1981-02-10 00:00:00+00:00,2.3231725005999007,2.3487014770507812,2.3231725005999007,2.3487014770507812,28200
1981-02-11 00:00:00+00:00,2.3487014770507812,2.3487014770507812,2.3231725005999007,2.3487014770507812,27000
1981-02-12 00:00:00+00:00,2.3487014770507812,2.3614665495970377,2.335936988825341,2.3487014770507812,268200
1981-02-13 00:00:00+00:00,2.3487014770507812,2.3487014770507812,2.3487014770507812,2.3487014770507812,13200
1981-02-17 00:00:00+00:00,2.3614652156829834,2.3614652156829834,2.3614652156829834,2.3614652156829834,14400
1981-02-18 00:00:00+00:00,2.3614652156829834,2.3869941777133925,2.3614652156829834,2.3614652156829834,31800
1981-02-19 00:00:00+00:00,2.3614661022612813,2.386995073876174,2.3231720605182375,2.3359365463256836,92400
1981-02-20 00:00:00+00:00,2.3359365463256836,2.3359365463256836,2.3359365463256836,2.3359365463256836,82200
1981-02-23 00:00:00+00:00,2.335936988825341,2.3614665495970377,2.335936988825341,2.3487014770507812,36000
1981-02-24 00:00:00+00:00,2.3487014770507812,2.3614665495970377,2.3487014770507812,2.3487014770507812,27000
1981-02-25 00:00:00+00:00,2.3487010669313966,2.399760179559082,2.3487010669313966,2.3742306232452393,23400
1981-02-26 00:00:00+00:00,2.3869958511715508,2.4380549796695137,2.3869958511715508,2.4125254154205322,31800
1981-02-27 00:00:00+00:00,2.41252426430583,2.4508183002471924,2.41252426430583,2.4508183002471924,35400
1981-03-02 00:00:00+00:00,2.4508183002471924,2.476347852314973,2.4508183002471924,2.4508183002471924,38400
1981-03-03 00:00:00+00:00,2.4508183002471924,2.4508183002471924,2.41252426430583,2.4508183002471924,18000
1981-03-04 00:00:00+00:00,2.4508183002471924,2.4508183002471924,2.425288748179412,2.4508183002471924,13800
1981-03-05 00:00:00+00:00,2.476349279109997,2.501878261566162,2.476349279109997,2.501878261566162,34800
1981-03-06 00:00:00+00:00,2.501876410004617,2.501876410004617,2.4763474464416504,2.4763474464416504,21600
1981-03-09 00:00:00+00:00,2.476349279109997,2.5274078283432804,2.450819712332878,2.501878261566162,16800
1981-03-10 00:00:00+00:00,2.5018790727754747,2.578467213618817,2.5018790727754747,2.552938222885132,43800
1981-03-11 00:00:00+00:00,2.5784666538238525,2.6167607159317363,2.5784666538238525,2.5784666538238525,43200
1981-03-12 00:00:00+00:00,2.5784666538238525,2.5784666538238525,2.5784666538238525,2.5784666538238525,5400
1981-03-13 00:00:00+00:00,2.5784657052622193,2.603995265382709,2.527407169342041,2.527407169342041,21600
1981-03-16 00:00:00+00:00,2.552937668632607,2.591231730740491,2.552937668632607,2.5784666538238525,36600
1981-03-17 00:00:00+00:00,2.603994607925415,2.6422886462772595,2.603994607925415,2.603994607925415,58200
