"('date', '')","('open', 'ASH')","('high', 'ASH')","('low', 'ASH')","('close', 'ASH')","('volume', 'ASH')"
2024-01-30 00:00:00+00:00,77.05202878522766,78.00317510267753,76.85988201216907,77.59965515136719,658000
2024-01-31 00:00:00+00:00,86.21756560022668,92.43360937065704,86.21756560022668,89.94527435302734,3153500
2024-02-01 00:00:00+00:00,92.93320731648231,92.93320731648231,88.9941325310626,90.75230407714844,1157300
2024-02-02 00:00:00+00:00,90.29114230146868,90.29114230146868,86.9093036622482,87.96612548828125,758500
2024-02-05 00:00:00+00:00,87.43771829480632,88.11984881321641,86.75558777639623,87.32242584228516,546700
2024-02-06 00:00:00+00:00,87.38968262587517,87.75476441687277,86.38090109946228,86.84205627441406,334500
2024-02-07 00:00:00+00:00,87.08224331377097,87.70673130375405,86.25599901870339,87.12067413330078,358300
2024-02-08 00:00:00+00:00,87.16871632830329,88.31200208122368,86.07345627343152,87.81241607666016,748300
2024-02-09 00:00:00+00:00,87.79319303003436,88.11024178605153,87.0630294663895,87.26478576660156,427500
2024-02-12 00:00:00+00:00,87.25517898646349,89.62822896811325,87.25517898646349,89.03256225585938,348700
2024-02-13 00:00:00+00:00,87.65868477049858,89.02295311292892,86.5826512191977,87.36085510253906,444500
2024-02-14 00:00:00+00:00,87.9180883042767,87.9180883042767,86.57303907572233,87.61064910888672,445200
2024-02-15 00:00:00+00:00,88.28317742449514,89.42647046365131,88.09103066006702,89.0902099609375,506600
2024-02-16 00:00:00+00:00,88.9076614189009,89.19588155262493,88.4176776626625,88.5425796508789,548700
2024-02-20 00:00:00+00:00,88.17749428405013,88.60983549782348,87.77398168180503,88.44650268554688,288400
2024-02-21 00:00:00+00:00,88.45611517302893,88.77316394105152,87.56261876401129,88.56179809570312,339600
2024-02-22 00:00:00+00:00,88.58100673173703,89.4264700834564,88.39846950528515,89.36882019042969,503300
2024-02-23 00:00:00+00:00,89.68586608367558,90.53132940839949,89.29196303187108,90.4544677734375,319700
2024-02-26 00:00:00+00:00,90.15663653646949,90.82916489050541,89.40725387248527,89.76273345947266,428100
2024-02-27 00:00:00+00:00,90.15663607247254,90.3968231984072,89.20549710615147,89.58979797363281,276100
2024-02-28 00:00:00+00:00,89.42646474657825,90.21427815825503,89.08059472877589,90.14702606201172,254900
2024-02-29 00:00:00+00:00,90.61492520385707,90.91398200673247,89.80456752878855,90.33515930175781,290600
2024-03-01 00:00:00+00:00,90.50879875333126,92.10056656972684,89.78526859679958,92.08126831054688,398400
2024-03-04 00:00:00+00:00,92.06198173533322,92.53468606563233,91.87868506516165,92.39962768554688,363500
2024-03-05 00:00:00+00:00,91.89798804300341,92.87233678362145,91.63751303937397,92.01374816894531,322700
2024-03-06 00:00:00+00:00,92.62150111322158,92.62150111322158,91.11655351358641,92.00408935546875,273900
2024-03-07 00:00:00+00:00,92.46714181665708,93.13279183876509,92.33208345856683,92.66008758544922,272500
2024-03-08 00:00:00+00:00,93.01703192568066,93.06527021182528,92.09091424071084,92.13915252685547,230300
2024-03-11 00:00:00+00:00,92.23562200786827,93.24856713882518,92.13915279542694,93.21961975097656,263700
2024-03-12 00:00:00+00:00,93.2678520587514,93.37397039367339,92.14878865780274,92.40926361083984,249600
2024-03-13 00:00:00+00:00,92.39962572661224,92.8916283065669,91.77256476943545,92.12950897216797,289600
2024-03-14 00:00:00+00:00,93.48009493429406,93.5765641469558,91.56997213902308,92.73726654052734,417000
2024-03-15 00:00:00+00:00,91.90761911542455,93.73092184820914,91.90761911542455,93.37397766113281,618900
2024-03-18 00:00:00+00:00,93.25819992951985,93.40290741431467,91.86902721182344,92.02337646484375,296600
2024-03-19 00:00:00+00:00,92.11985655612808,92.82409580663213,91.95585815537004,92.44786071777344,287000
2024-03-20 00:00:00+00:00,92.72762733113738,94.16503851182657,91.97514978729329,93.827392578125,306700
2024-03-21 00:00:00+00:00,94.01067539016691,94.01067539016691,92.47679510002817,92.71797180175781,388000
2024-03-22 00:00:00+00:00,93.02668502301826,93.02668502301826,91.62786298670615,91.89797973632812,223600
2024-03-25 00:00:00+00:00,92.06198315022844,93.33539601069789,92.06198315022844,92.33209991455078,219100
2024-03-26 00:00:00+00:00,92.71797911486038,93.08456508075743,91.81115228958997,91.89797973632812,224100
2024-03-27 00:00:00+00:00,92.39962370722711,94.19397909125375,92.39962370722711,94.1650390625,444900
2024-03-28 00:00:00+00:00,94.35798350503123,94.7052785924583,93.92386832581231,93.93351745605469,246200
2024-04-01 00:00:00+00:00,93.93350854521978,94.25185621172022,92.949503437479,93.7791519165039,250600
2024-04-02 00:00:00+00:00,93.52833298296501,93.7019805230315,92.64080438268283,93.18103790283203,246200
2024-04-03 00:00:00+00:00,92.78550416579888,93.43185598216925,92.69867672293158,93.40291595458984,286600
2024-04-04 00:00:00+00:00,93.93350443303943,94.28079947231726,91.6471466511486,91.97514343261719,298700
2024-04-05 00:00:00+00:00,91.73397631462393,91.80151286388315,90.85609685593894,91.46385955810547,318300
2024-04-08 00:00:00+00:00,92.48644827315586,92.48644827315586,91.84973821988584,92.25491333007812,240300
2024-04-09 00:00:00+00:00,92.7179814628243,93.5283317322113,92.62151224410626,93.50904083251953,219700
2024-04-10 00:00:00+00:00,91.58927351010267,91.83045023001752,90.286913334459,91.0779800415039,194600
2024-04-11 00:00:00+00:00,92.89161406213708,93.65373327966913,92.11020394801557,92.76620483398438,377600
2024-04-12 00:00:00+00:00,92.1873891265795,92.38033492290383,91.23233135519516,91.8690414428711,428200
2024-04-15 00:00:00+00:00,92.60221282162809,92.60221282162809,89.72739039522536,90.26762390136719,361900
2024-04-16 00:00:00+00:00,89.91067674613349,90.89468186870704,89.35115235892714,90.62456512451172,261600
2024-04-17 00:00:00+00:00,91.17443767253236,91.32878692639848,90.27726009404218,90.5763168334961,314500
2024-04-18 00:00:00+00:00,91.15515090936647,92.17774520569708,90.49914993743205,92.11985778808594,499500
2024-04-19 00:00:00+00:00,91.81115165434585,92.79515678987973,91.41562566231588,92.60221099853516,412100
2024-04-22 00:00:00+00:00,92.56361189695939,93.31608936217701,91.91726012567813,92.29349517822266,443400
2024-04-23 00:00:00+00:00,91.91727366347514,93.70197998380887,91.65680603493917,92.84339141845703,314900
2024-04-24 00:00:00+00:00,92.48644358591284,92.94949872834218,91.627855122535,92.64079284667969,377300
2024-04-25 00:00:00+00:00,92.39961194634894,92.84337617105821,91.07796840062069,91.84008026123047,245300
2024-04-26 00:00:00+00:00,92.25492211988295,93.45116402603848,92.25492211988295,92.66974639892578,252700
2024-04-29 00:00:00+00:00,93.0749280757073,94.43516102311355,93.0749280757073,93.59586334228516,381100
2024-04-30 00:00:00+00:00,92.6311425568451,93.49938013817903,91.96549987792969,91.96549987792969,370600
2024-05-01 00:00:00+00:00,93.7887908133343,96.03655929290245,87.48925695370725,91.16478729248047,925700
2024-05-02 00:00:00+00:00,93.22926290422262,95.11043818669656,90.27726250399317,92.40926361083984,367700
2024-05-03 00:00:00+00:00,93.10386554728578,93.45116062221284,91.87868365514599,92.46715545654297,229800
2024-05-06 00:00:00+00:00,93.19067530404625,94.02997286875662,92.72762016223479,93.90455627441406,254400
2024-05-07 00:00:00+00:00,94.13608852982007,95.28408458302275,94.13608852982007,94.56055450439453,364200
2024-05-08 00:00:00+00:00,94.4351534294001,94.77279935656084,93.74056331630992,94.1167984008789,214900
2024-05-09 00:00:00+00:00,94.29045200274011,95.01398219045939,93.34504334579287,94.40621948242188,319300
2024-05-10 00:00:00+00:00,94.55090921871606,94.87890597596446,93.83702093506668,94.57984924316406,195900
2024-05-13 00:00:00+00:00,94.84997887288598,95.18762480432383,94.22291793728466,94.53162384033203,165300
2024-05-14 00:00:00+00:00,94.97538490229603,95.9979791516442,94.57985892746052,94.58950805664062,304200
2024-05-15 00:00:00+00:00,95.12010129403235,95.7182222369342,94.42551113069597,95.04292297363281,262200
2024-05-16 00:00:00+00:00,95.04291246818555,95.6699733718934,94.87891407556118,95.13938903808594,259200
2024-05-17 00:00:00+00:00,95.29374840225168,96.55751211250555,94.8885732621881,96.52857208251953,286500
2024-05-20 00:00:00+00:00,96.58645173745496,96.97232858641843,96.21021665762521,96.75045013427734,362700
2024-05-21 00:00:00+00:00,96.69257115116066,97.42574306042451,95.52526938167617,95.86292266845703,298100
2024-05-22 00:00:00+00:00,95.15868302808344,96.49962495982747,95.02362465798903,96.08480072021484,337500
2024-05-23 00:00:00+00:00,96.44173353731115,96.44173353731115,94.40620173634777,94.57984924316406,270500
2024-05-24 00:00:00+00:00,95.04291790468898,96.2102196981193,94.7631593883881,96.13304138183594,200000
2024-05-28 00:00:00+00:00,96.69257258851722,96.97233110323786,96.0655116524832,96.5768051147461,228700
2024-05-29 00:00:00+00:00,95.54455799849104,95.79538381588974,94.49302380717286,94.84996795654297,328000
2024-05-30 00:00:00+00:00,95.02362294325862,96.23915561230292,94.79209536443604,96.11373901367188,304500
2024-05-31 00:00:00+00:00,96.26387619020474,97.12596910047124,96.12826656770238,97.02910614013672,419500
2024-06-03 00:00:00+00:00,97.05817226273113,97.38751522312883,95.50834259954694,95.65364074707031,718500
2024-06-04 00:00:00+00:00,95.0046516556911,96.28326206404334,94.67530869208554,94.87872314453125,359500
2024-06-05 00:00:00+00:00,94.78185607844087,96.1767064236871,94.20067089797844,95.71175384521484,300400
2024-06-06 00:00:00+00:00,95.81829830984567,97.19377152729415,95.7892401614752,97.09690856933594,317600
2024-06-07 00:00:00+00:00,96.3898016759143,97.81371005783701,96.29293871860845,96.9903564453125,382800
2024-06-10 00:00:00+00:00,96.44792430484235,97.79433945325535,96.31231467767631,97.36813354492188,342300
2024-06-11 00:00:00+00:00,97.03878753630991,98.28833958644138,96.45760242675728,98.01712036132812,393700
2024-06-12 00:00:00+00:00,99.10200143132762,99.28604622332769,96.15732171017635,96.9903564453125,467300
2024-06-13 00:00:00+00:00,96.62228144052186,96.82569588304987,94.30722185486485,94.32659149169922,414400
2024-06-14 00:00:00+00:00,93.80351926167178,94.13286219744592,92.20526192892181,92.9026870727539,456700
2024-06-17 00:00:00+00:00,92.78644997209824,93.6582314290106,91.95341517884536,93.6291732788086,592100
2024-06-18 00:00:00+00:00,93.82290011304548,95.18868491692311,93.7841534490118,94.5300064086914,457000
2024-06-20 00:00:00+00:00,94.16192725663268,95.4889728299275,93.4645020616214,93.48387908935547,399800
2024-06-21 00:00:00+00:00,93.1835900019519,94.52032402773236,93.1835900019519,93.8228988647461,1025400
2024-06-24 00:00:00+00:00,94.41377084862698,95.88610708492398,94.2878423469204,94.58812713623047,423900
2024-06-25 00:00:00+00:00,94.33627901955667,94.33627901955667,91.47878095034737,92.24401092529297,309700
2024-06-26 00:00:00+00:00,91.77905478247983,92.27306548432972,91.44971924135997,91.90497589111328,235500
2024-06-27 00:00:00+00:00,92.14713775374008,92.14713775374008,90.8879044863972,91.32379150390625,247300
2024-06-28 00:00:00+00:00,91.89529601912527,91.89529601912527,90.45201055585625,91.52720642089844,660200
2024-07-01 00:00:00+00:00,92.01153010327192,92.01153010327192,88.88281280880344,89.18309020996094,446900
2024-07-02 00:00:00+00:00,89.1249743874758,89.551172903297,88.2338159122052,89.38650512695312,342200
2024-07-03 00:00:00+00:00,89.78365722399259,90.50045205404095,89.23153017824967,90.22923278808594,149600
2024-07-05 00:00:00+00:00,90.09362157104059,90.09362157104059,89.41556602790419,89.71585083007812,374500
2024-07-08 00:00:00+00:00,90.39389609989215,91.10100977129186,89.50274501579773,89.58023834228516,300400
2024-07-09 00:00:00+00:00,89.44462019841308,89.85145646225884,88.97967502568974,89.27027130126953,237100
2024-07-10 00:00:00+00:00,89.89989724867645,90.38421951790137,89.24121866692369,90.32610321044922,145800
2024-07-11 00:00:00+00:00,91.32379409334088,92.71864441319228,91.32379409334088,91.75,215200
2024-07-12 00:00:00+00:00,92.38929982272543,92.75738942288534,91.64344688953922,91.73062133789062,270400
2024-07-15 00:00:00+00:00,91.74999931241395,92.11808152620722,90.94602268184858,91.05257415771484,296500
2024-07-16 00:00:00+00:00,91.46909633059272,94.55907451194216,91.07194855611237,94.36534118652344,240500
2024-07-17 00:00:00+00:00,94.92714918215746,95.05307029101948,93.29013781610051,93.67759704589844,320800
2024-07-18 00:00:00+00:00,93.73571425883746,94.80122899872565,93.24171094143861,93.4935531616211,202800
2024-07-19 00:00:00+00:00,93.39669386125905,93.39669386125905,91.54658684890337,91.96310424804688,142100
2024-07-22 00:00:00+00:00,92.50553646181832,93.30951305497021,91.13006324304256,93.26107788085938,374600
2024-07-23 00:00:00+00:00,93.5516803854264,94.86903739527773,93.19327928754153,94.32659149169922,455000
2024-07-24 00:00:00+00:00,94.3847167654905,95.07245343228713,92.51523269737517,92.57334899902344,258400
2024-07-25 00:00:00+00:00,92.70895600249804,93.16422005962993,91.47878084805626,91.55626678466797,339300
2024-07-26 00:00:00+00:00,92.32149264268693,93.96819250762331,92.10838969862233,93.17390441894531,193500
2024-07-29 00:00:00+00:00,92.99955463754127,93.41607204182809,92.57334871961878,92.86394500732422,127200
2024-07-30 00:00:00+00:00,92.84456352885118,93.57104682311477,92.22463170895989,93.2998275756836,228400
2024-07-31 00:00:00+00:00,93.64854972946473,95.3533661036732,93.22234378836987,93.61949157714844,238200
2024-08-01 00:00:00+00:00,93.81320578727139,94.77216164463866,92.37961625769587,93.07703399658203,210400
2024-08-02 00:00:00+00:00,91.47877744416557,91.47877744416557,89.75459163335715,90.6263656616211,282600
2024-08-05 00:00:00+00:00,88.28225303493846,88.42755117792673,85.44412455056023,86.06405639648438,533400
2024-08-06 00:00:00+00:00,86.36434234405742,88.60190864924041,85.77346864084251,87.55577087402344,453600
2024-08-07 00:00:00+00:00,80.1843776999981,84.64014020914891,78.15022605344771,79.17698669433594,2027400
2024-08-08 00:00:00+00:00,80.47497780039615,81.26926590563117,79.457898233494,80.50403594970703,894700
2024-08-09 00:00:00+00:00,81.17240107641277,81.42424329142457,79.43852676912199,79.49664306640625,716100
2024-08-12 00:00:00+00:00,79.54508370330413,81.1433411097343,78.59580890484406,80.64933776855469,638500
2024-08-13 00:00:00+00:00,80.64934219163133,80.84306813328666,79.4482177048212,80.70745849609375,602800
2024-08-14 00:00:00+00:00,80.97867295953401,81.56954665370121,79.93253520033599,80.25218963623047,291300
2024-08-15 00:00:00+00:00,81.63735011603893,82.74160415795595,81.36613086225866,82.49944305419922,475000
2024-08-16 00:00:00+00:00,82.22823176330884,82.7028655033873,81.48237874318554,82.30572509765625,435100
2024-08-19 00:00:00+00:00,82.74160395643996,84.07833797563052,82.27665877685484,83.97178649902344,496300
2024-08-20 00:00:00+00:00,83.90398182169118,84.53359477880906,82.99345370745364,83.28404998779297,298600
2024-08-21 00:00:00+00:00,83.71025151105243,84.40767669677734,83.1484359569773,84.40767669677734,392600
2024-08-22 00:00:00+00:00,84.47546984321183,85.02759680727846,83.59400735925301,83.96208953857422,401400
2024-08-23 00:00:00+00:00,84.35923530822996,86.30621257669195,83.87491311937066,85.80252075195312,299400
2024-08-26 00:00:00+00:00,86.28685201594318,87.38141761742375,85.6766012640891,85.8218994140625,307800
2024-08-27 00:00:00+00:00,85.57004076469576,86.31590107389765,85.2019585616914,86.29652404785156,300300
2024-08-28 00:00:00+00:00,85.83158543197548,86.8680346993933,85.55067765424177,86.08343505859375,345700
2024-08-29 00:00:00+00:00,86.62587847504544,87.76887928783599,86.19967252751204,86.93584442138672,345200
2024-08-30 00:00:00+00:00,87.29099117424833,88.02076760997252,86.65851677855342,87.08665466308594,582200
2024-09-03 00:00:00+00:00,86.26932008035331,87.08666623359717,85.81199226541749,85.93848419189453,423400
2024-09-04 00:00:00+00:00,85.51033613277927,86.60987072974036,85.51033613277927,85.61737060546875,308800
2024-09-05 00:00:00+00:00,85.92874129205889,85.92874129205889,83.73941196070146,83.9437484741211,330800
2024-09-06 00:00:00+00:00,83.94375445844776,84.19674572229007,82.65934812276656,82.71773529052734,378900
2024-09-09 00:00:00+00:00,82.84421963390498,83.72968526453562,82.83448720288987,83.05828857421875,459000
2024-09-10 00:00:00+00:00,83.02909468459214,83.24316361454073,81.81280069503818,82.22147369384766,321200
2024-09-11 00:00:00+00:00,81.99768698126499,82.36744517129068,80.41164200807955,82.13391876220703,421300
2024-09-12 00:00:00+00:00,82.29932583361409,82.89287794880917,81.33601556055777,82.8734130859375,421300
2024-09-13 00:00:00+00:00,83.46696901146225,84.8973321273551,83.46696901146225,84.3621597290039,478300
2024-09-16 00:00:00+00:00,84.59569587701418,85.9482144223775,84.57623101271898,84.6540756225586,502600
2024-09-17 00:00:00+00:00,85.14058968156576,85.646564776687,84.36215846358049,84.83895111083984,318200
2024-09-18 00:00:00+00:00,85.12112497716187,85.97739330493181,84.3621512637487,84.89732360839844,373700
2024-09-19 00:00:00+00:00,86.68771834191284,86.68771834191284,85.42277680355883,85.62711334228516,555200
2024-09-20 00:00:00+00:00,85.63684323929878,85.63684323929878,84.26485983232202,84.96544647216797,2055000
2024-09-23 00:00:00+00:00,85.16004240193084,86.22065469206659,84.64433490365514,85.21842956542969,601800
2024-09-24 00:00:00+00:00,85.47141319832002,85.6952145732865,83.33073860772762,84.2259292602539,802400
2024-09-25 00:00:00+00:00,84.31350916922496,84.31350916922496,82.22148181580478,82.93180084228516,775000
2024-09-26 00:00:00+00:00,83.75888151156427,85.55899535559745,83.70049434469763,84.8681411743164,523000
2024-09-27 00:00:00+00:00,85.39357391608753,86.20118751549661,84.04105553944704,85.26707458496094,430700
2024-09-30 00:00:00+00:00,85.11139556072062,85.11139556072062,84.07998055850479,84.6248779296875,459000
2024-10-01 00:00:00+00:00,84.6540672250127,84.6540672250127,83.39885085462902,83.5739974975586,368900
2024-10-02 00:00:00+00:00,83.45722877146005,83.797797042368,82.83448681546159,82.99990844726562,310300
2024-10-03 00:00:00+00:00,82.70799128966924,82.96098251812388,81.93929259743082,82.22147369384766,456400
2024-10-04 00:00:00+00:00,83.39886378407185,83.55455301244369,82.63989735493666,83.28209686279297,323700
2024-10-07 00:00:00+00:00,82.5328446582267,82.91232778907398,81.91983516001247,82.22147369384766,278300
2024-10-08 00:00:00+00:00,81.82253279557277,82.05606660685545,80.6257035633466,81.51116180419922,303900
2024-10-09 00:00:00+00:00,81.59874049553616,82.54258592020145,81.43332627693941,82.36743927001953,316700
2024-10-10 00:00:00+00:00,82.2214832580369,83.5545442981737,81.74469803729843,82.48419952392578,338700
2024-10-11 00:00:00+00:00,82.4258246203245,83.61292894969628,82.38690231500584,83.43778228759766,218000
2024-10-14 00:00:00+00:00,83.17505317467698,84.73190802889042,83.03882141524312,84.72217559814453,396700
2024-10-15 00:00:00+00:00,84.43999637754223,85.7535924580675,84.32323690066778,84.64433288574219,269600
2024-10-16 00:00:00+00:00,84.78055878881594,85.44222305676823,84.78055878881594,84.84867095947266,234300
2024-10-17 00:00:00+00:00,85.08221171197887,85.46169489714742,84.44973726214114,85.41304016113281,297000
2024-10-18 00:00:00+00:00,85.50061700962739,85.50061700962739,84.53730668912395,85.38385009765625,215700
2024-10-21 00:00:00+00:00,85.18924088757733,85.54925918645368,84.07998127328538,84.40107727050781,233500
2024-10-22 00:00:00+00:00,83.89509947210956,84.53729886937093,83.20424534344322,84.05078125,275000
2024-10-23 00:00:00+00:00,83.8659146058025,84.3718896937178,82.41608666854464,83.0485610961914,280000
2024-10-24 00:00:00+00:00,83.33074967448647,83.33074967448647,82.3577142906894,82.67881774902344,289900
2024-10-25 00:00:00+00:00,82.63014923010591,83.26262360883018,81.36520789632695,81.57926940917969,453800
2024-10-28 00:00:00+00:00,82.14363706749796,83.5156203842041,82.07552489442057,83.24317169189453,296800
2024-10-29 00:00:00+00:00,82.58150453820923,84.36215340799356,82.36743559490832,84.19673919677734,456600
2024-10-30 00:00:00+00:00,84.20647874589666,85.6271094435515,84.02159965675082,84.79029846191406,247700
2024-10-31 00:00:00+00:00,84.4691935916089,84.60541794225398,82.24094182224236,82.28959655761719,275300
2024-11-01 00:00:00+00:00,82.50366230223163,83.47669758246975,82.39662782751184,82.53285217285156,307600
2024-11-04 00:00:00+00:00,82.92206898799544,83.86591441148089,82.45500878020414,83.01937103271484,265700
2024-11-05 00:00:00+00:00,82.493926096311,83.30154712363695,81.90037400862997,82.68853759765625,297200
2024-11-06 00:00:00+00:00,86.49310430172785,86.49310430172785,84.00213639343688,85.02381896972656,637000
2024-11-07 00:00:00+00:00,77.85255933548686,80.65489843149136,77.76498229491179,78.5239486694336,1535900
2024-11-08 00:00:00+00:00,78.66989729291379,79.6526649592398,77.88174112785859,78.77693176269531,570200
2024-11-11 00:00:00+00:00,79.54563954671224,79.54563954671224,76.02324892117436,76.62653350830078,528400
2024-11-12 00:00:00+00:00,76.8697830306842,77.08385196868338,75.03074704321077,75.11831665039062,804200
2024-11-13 00:00:00+00:00,75.4588970017547,76.21786341351842,75.15725098460621,75.36158752441406,445800
2024-11-14 00:00:00+00:00,75.15724800421545,76.05244616402246,74.92372159993431,75.9454116821289,558000
2024-11-15 00:00:00+00:00,75.79945170437159,76.09135784151593,74.61234744510864,74.88479614257812,287400
2024-11-18 00:00:00+00:00,74.92371387799069,75.84809439143305,74.65126519713063,74.9529037475586,403700
2024-11-19 00:00:00+00:00,73.50308357174511,74.48585125148087,73.44470383240213,74.33016204833984,296800
2024-11-20 00:00:00+00:00,73.84364306122015,74.19393633815287,73.01656459988943,74.15501403808594,350400
2024-11-21 00:00:00+00:00,74.09664243838877,75.8772988877675,73.61985720162201,75.54646301269531,309600
2024-11-22 00:00:00+00:00,75.6924227501118,77.10332107510222,75.61457813839172,76.91844940185547,286500
2024-11-25 00:00:00+00:00,77.29792256447192,78.75747543812935,77.12277592268623,77.6190185546875,548900
2024-11-26 00:00:00+00:00,77.05467330864849,77.49253625558231,75.76053448515682,75.86756896972656,335200
2024-11-27 00:00:00+00:00,75.96486076740005,76.59733515711447,75.63403234969482,76.1983871459961,303800
2024-11-29 00:00:00+00:00,76.23262437809555,76.8194790980385,75.99787652030828,76.34999084472656,117100
2024-12-02 00:00:00+00:00,76.25218958459703,78.89304724687271,76.25218958459703,78.43334197998047,759700
2024-12-03 00:00:00+00:00,78.2377168678966,78.2377168678966,76.79991786336724,76.9759750366211,279100
2024-12-04 00:00:00+00:00,76.50650350347186,77.02489205924165,75.86095796908863,76.45759582519531,189200
2024-12-05 00:00:00+00:00,76.35978320832461,76.35978320832461,74.58943580571052,74.7752685546875,446300
2024-12-06 00:00:00+00:00,75.06869631239182,75.13716257731325,73.54287242999251,73.83629608154297,551600
2024-12-09 00:00:00+00:00,74.79483373935145,76.39890696706553,74.53074423568654,74.60899353027344,702300
2024-12-10 00:00:00+00:00,74.92198157083511,75.59686866259315,73.2494421133273,74.20797729492188,570000
2024-12-11 00:00:00+00:00,74.31557359639875,74.52097240829391,73.1125148841399,73.29835510253906,466800
2024-12-12 00:00:00+00:00,73.10272605165031,73.31790787433918,72.37893875354852,72.50608825683594,368800
2024-12-13 00:00:00+00:00,72.03661753658622,73.15164399039003,71.23458083363498,73.14186096191406,587700
2024-12-16 00:00:00+00:00,72.66258619779215,73.689580166624,72.10507305406539,72.13441467285156,485300
2024-12-17 00:00:00+00:00,71.60623732140499,72.66258028533294,71.40083854435164,71.47908782958984,443600
2024-12-18 00:00:00+00:00,71.40083883512564,72.93644561843168,70.81398411797439,71.2052230834961,657000
2024-12-19 00:00:00+00:00,71.20523368529348,72.22244469993552,70.12932450435028,70.37384796142578,692300
2024-12-20 00:00:00+00:00,69.99239102168028,71.82142914235958,69.99239102168028,70.27603912353516,1165300
2024-12-23 00:00:00+00:00,70.26625339739063,70.66727542807301,69.15122708796335,69.8456802368164,330600
2024-12-24 00:00:00+00:00,69.67940359241163,70.1782335439699,69.12189039793964,70.12932586669922,144900
2024-12-26 00:00:00+00:00,69.59137399981185,71.05851467108435,69.59137399981185,70.55968475341797,341300
2024-12-27 00:00:00+00:00,70.09019906260251,71.03894369600833,69.80655099033208,70.00216674804688,224700
2024-12-30 00:00:00+00:00,69.58158897816612,69.92392029919819,68.75999380768914,69.37619018554688,325600
2024-12-31 00:00:00+00:00,69.74786147446488,70.29559903741593,69.44465480619299,69.89457702636719,276900
2025-01-02 00:00:00+00:00,70.22713562446037,71.30303727829617,68.18291576613544,68.2122573852539,670300
2025-01-03 00:00:00+00:00,68.29050384754031,69.8456767567367,67.7329907206049,68.8382339477539,623400
2025-01-06 00:00:00+00:00,69.26860323462604,70.73574394769685,68.99473816214832,69.7674331665039,433300
2025-01-07 00:00:00+00:00,69.80656004339995,70.99982825983317,69.21969776962099,69.6891860961914,388600
2025-01-08 00:00:00+00:00,69.12188098641687,69.32727977091201,68.1437872722898,68.80889129638672,351000
2025-01-10 00:00:00+00:00,67.66453139956542,68.15357831414387,67.03855194588608,67.41022491455078,366700
2025-01-13 00:00:00+00:00,67.20481732091018,67.59605629388307,66.65708723610577,67.51780700683594,630600
2025-01-14 00:00:00+00:00,67.99707595697637,68.48612284449344,67.18526379501816,67.86992645263672,588300
2025-01-15 00:00:00+00:00,69.08275977722624,69.35663229909974,68.42743874712114,68.75999450683594,479500
2025-01-16 00:00:00+00:00,68.46656394931537,69.34684983540208,68.08510797572167,69.20013427734375,366800
2025-01-17 00:00:00+00:00,69.52291065914508,70.09020686685197,69.26860417598965,69.86524200439453,342700
2025-01-21 00:00:00+00:00,70.23690250473268,71.70404297735467,69.90435424615762,71.55733489990234,488700
2025-01-22 00:00:00+00:00,71.31282384498886,71.47909800308862,69.07298810652581,69.082763671875,478600
2025-01-23 00:00:00+00:00,69.05342278567078,70.7064037434256,68.72087446593467,70.37384796142578,512000
2025-01-24 00:00:00+00:00,70.1195510663495,70.74553053847416,69.13167418035808,69.51313018798828,468500
