"('date', '')","('open', 'CAL')","('high', 'CAL')","('low', 'CAL')","('close', 'CAL')","('volume', 'CAL')"
1980-04-29 00:00:00+00:00,1.0287984609603882,1.0287984609603882,1.0287984609603882,1.0287984609603882,0
1980-04-30 00:00:00+00:00,1.0287985069391707,1.0459453057036994,1.011652002516284,1.0402295589447021,25650
1980-05-01 00:00:00+00:00,1.0402294137246142,1.0516605377197266,1.0287983633149023,1.0516605377197266,107325
1980-05-02 00:00:00+00:00,1.051660684535644,1.051660684535644,1.0402295589447021,1.0402295589447021,6750
1980-05-05 00:00:00+00:00,1.0402295589447021,1.0402295589447021,1.017367381348229,1.0402295589447021,18900
1980-05-06 00:00:00+00:00,1.045945159685671,1.0573762100953832,1.045945159685671,1.0516605377197266,13500
1980-05-07 00:00:00+00:00,1.0516604493705621,1.0688072443008423,1.0516604493705621,1.0688072443008423,27675
1980-05-08 00:00:00+00:00,1.0745233999501058,1.0973858833312988,1.0745233999501058,1.0973858833312988,14175
1980-05-09 00:00:00+00:00,1.0973858833312988,1.0973858833312988,1.0859547520188733,1.0973858833312988,37800
1980-05-12 00:00:00+00:00,1.0973853146895969,1.1031006934206038,1.085954189300537,1.085954189300537,8100
1980-05-13 00:00:00+00:00,1.0859546551332326,1.091670036315918,1.0802389796087846,1.091670036315918,7425
1980-05-14 00:00:00+00:00,1.0916695324466317,1.1031006574630737,1.0859541539019277,1.1031006574630737,7425
1980-05-15 00:00:00+00:00,1.0973853146895969,1.0973853146895969,1.085954189300537,1.085954189300537,6750
1980-05-16 00:00:00+00:00,1.0859546136376497,1.0916699946019435,1.080238938331604,1.080238938331604,11475
1980-05-19 00:00:00+00:00,1.091670036315918,1.097385785425807,1.091670036315918,1.091670036315918,8775
1980-05-20 00:00:00+00:00,1.0859546136376497,1.0859546136376497,1.080238938331604,1.080238938331604,2025
1980-05-21 00:00:00+00:00,1.0802389796087846,1.097385785425807,1.0802389796087846,1.091670036315918,16875
1980-05-22 00:00:00+00:00,1.0916701337114678,1.1031012650238932,1.0916701337114678,1.0973858833312988,9450
1980-05-23 00:00:00+00:00,1.108816466967216,1.1259629726409912,1.108816466967216,1.1259629726409912,12825
1980-05-27 00:00:00+00:00,1.125962854485511,1.1659717559814453,1.1202474758363687,1.1659717559814453,35100
1980-05-28 00:00:00+00:00,1.1659717559814453,1.1659717559814453,1.1602560829906705,1.1659717559814453,28350
1980-05-29 00:00:00+00:00,1.1659717559814453,1.1716871346305877,1.1659717559814453,1.1659717559814453,23625
1980-05-30 00:00:00+00:00,1.1659724373163995,1.1774035692214966,1.1545413789967538,1.1774035692214966,25650
1980-06-02 00:00:00+00:00,1.1774035692214966,1.2002657594462396,1.1774035692214966,1.1774035692214966,22275
1980-06-03 00:00:00+00:00,1.1659717559814453,1.1659717559814453,1.1659717559814453,1.1659717559814453,2700
1980-06-04 00:00:00+00:00,1.1659726212202082,1.1659726212202082,1.131679367266893,1.1488258838653564,37800
1980-06-05 00:00:00+00:00,1.1602560479688249,1.183118224143982,1.1602560479688249,1.183118224143982,17550
1980-06-06 00:00:00+00:00,1.183118224143982,1.183118224143982,1.1716870992637005,1.183118224143982,8100
1980-06-09 00:00:00+00:00,1.183118259855913,1.188833932846688,1.1659717559814453,1.1659717559814453,14175
1980-06-10 00:00:00+00:00,1.160256943987974,1.160256943987974,1.1488258838653564,1.1488258838653564,123525
1980-06-11 00:00:00+00:00,1.1488258838653564,1.1488258838653564,1.1488258838653564,1.1488258838653564,6075
1980-06-12 00:00:00+00:00,1.1488260528079741,1.1545417308807373,1.1488260528079741,1.1545417308807373,16875
1980-06-13 00:00:00+00:00,1.1545417308807373,1.1602571146116063,1.1488260528079741,1.1545417308807373,9450
1980-06-16 00:00:00+00:00,1.154541005662437,1.1602563858032227,1.148825331179942,1.1602563858032227,20250
1980-06-17 00:00:00+00:00,1.1602563858032227,1.1659720602857178,1.154541005662437,1.1602563858032227,72225
1980-06-18 00:00:00+00:00,1.1774023335072177,1.223126665967831,1.1774023335072177,1.217410922050476,113400
1980-06-19 00:00:00+00:00,1.217412193630488,1.217412193630488,1.1945500035207557,1.2059811353683472,13500
1980-06-20 00:00:00+00:00,1.194549560546875,1.194549560546875,1.194549560546875,1.194549560546875,8100
1980-06-23 00:00:00+00:00,1.1945487558201695,1.217410922050476,1.1945487558201695,1.217410922050476,9450
1980-06-24 00:00:00+00:00,1.217410922050476,1.223126665967831,1.2002644997375242,1.217410922050476,16875
1980-06-25 00:00:00+00:00,1.217410922050476,1.2288420419583164,1.217410922050476,1.217410922050476,17550
1980-06-26 00:00:00+00:00,1.217410922050476,1.2345577122902973,1.217410922050476,1.217410922050476,10125
1980-06-27 00:00:00+00:00,1.2116962671279907,1.2116962671279907,1.200265214003022,1.2116962671279907,10125
1980-06-30 00:00:00+00:00,1.2116962671279907,1.223127393838377,1.2116962671279907,1.2116962671279907,39825
1980-07-01 00:00:00+00:00,1.211695877080124,1.2288423776626587,1.211695877080124,1.2288423776626587,38475
1980-07-02 00:00:00+00:00,1.228842773230026,1.228842773230026,1.2116962671279907,1.2116962671279907,12150
1980-07-03 00:00:00+00:00,1.2116962671279907,1.223127393838377,1.2116962671279907,1.2116962671279907,22275
1980-07-07 00:00:00+00:00,1.211696356765568,1.2517052664189476,1.211696356765568,1.2231274843215942,56025
1980-07-08 00:00:00+00:00,1.2231270001108039,1.2345580495560897,1.2231270001108039,1.2288423776626587,16200
1980-07-09 00:00:00+00:00,1.228842773230026,1.228842773230026,1.205980593394671,1.2116962671279907,45900
1980-07-10 00:00:00+00:00,1.2174112546319789,1.2288423776626587,1.2174112546319789,1.2288423776626587,33750
1980-07-11 00:00:00+00:00,1.2116962671279907,1.2116962671279907,1.2116962671279907,1.2116962671279907,164700
1980-07-14 00:00:00+00:00,1.211695877080124,1.2288423776626587,1.211695877080124,1.2288423776626587,31050
1980-07-15 00:00:00+00:00,1.2288428641360494,1.234558538292197,1.2231274843215942,1.2231274843215942,41175
1980-07-16 00:00:00+00:00,1.223126665967831,1.2345577122902973,1.217410922050476,1.217410922050476,45900
1980-07-17 00:00:00+00:00,1.2174112546319789,1.2288423776626587,1.2174112546319789,1.2288423776626587,45900
1980-07-18 00:00:00+00:00,1.2288428641360494,1.2288428641360494,1.2231274843215942,1.2231274843215942,17550
1980-07-21 00:00:00+00:00,1.2231270001108039,1.2288423776626587,1.2174112546319789,1.2288423776626587,43200
1980-07-22 00:00:00+00:00,1.2288423776626587,1.2288423776626587,1.2174112546319789,1.2288423776626587,28350
1980-07-23 00:00:00+00:00,1.2288427246784335,1.2402740716934204,1.2231273455125993,1.2402740716934204,94500
1980-07-24 00:00:00+00:00,1.2402738723540256,1.257420301437378,1.2402738723540256,1.257420301437378,20250
1980-07-25 00:00:00+00:00,1.257420301437378,1.268851499444289,1.2517049231901312,1.257420301437378,23625
1980-07-28 00:00:00+00:00,1.2574209219190362,1.274567800976033,1.2517055408515014,1.2631367444992065,50625
1980-07-29 00:00:00+00:00,1.2631363042562966,1.280282735824585,1.2631363042562966,1.280282735824585,14850
1980-07-30 00:00:00+00:00,1.2802833716852968,1.297430106111272,1.2745679897711724,1.2917144298553467,41850
1980-07-31 00:00:00+00:00,1.2917137690736527,1.308860494728147,1.2917137690736527,1.2974294424057007,22950
1980-08-01 00:00:00+00:00,1.2974298041411005,1.3202920623310266,1.2917141292154695,1.3145763874053955,32400
1980-08-04 00:00:00+00:00,1.3145766132748675,1.3202922891825613,1.303145408630371,1.303145408630371,20250
1980-08-05 00:00:00+00:00,1.3031448213960988,1.3145760208893702,1.2974294424057007,1.2974294424057007,10125
1980-08-06 00:00:00+00:00,1.2974294876687764,1.3088605403900146,1.2974294876687764,1.3088605403900146,4725
1980-08-07 00:00:00+00:00,1.308860908423641,1.3603006601333618,1.308860908423641,1.3603006601333618,23625
1980-08-08 00:00:00+00:00,1.3660160032203648,1.4060248321296613,1.3660160032203648,1.3888781070709229,130275
1980-08-11 00:00:00+00:00,1.3888786085771685,1.3888786085771685,1.3603006741032055,1.3717318773269653,82350
1980-08-12 00:00:00+00:00,1.3774466445488143,1.383162021636963,1.3774466445488143,1.383162021636963,81000
1980-08-13 00:00:00+00:00,1.383162021636963,1.406024413014214,1.383162021636963,1.383162021636963,62100
1980-08-14 00:00:00+00:00,1.3831623699298063,1.4003090941950576,1.3831623699298063,1.3945937156677246,20925
1980-08-15 00:00:00+00:00,1.3945939983572075,1.4117404317564797,1.3888783243296596,1.4060250520706177,18900
1980-08-18 00:00:00+00:00,1.4060247597757773,1.4517491122947432,1.383162362760076,1.4288870096206665,65475
1980-08-19 00:00:00+00:00,1.423171344158455,1.423171344158455,1.3888780427987655,1.3945937156677246,36450
1980-08-20 00:00:00+00:00,1.3945940956516847,1.4003094757362826,1.3774473667144775,1.3774473667144775,24300
1980-08-21 00:00:00+00:00,1.3888778458608617,1.4117399454116821,1.3888778458608617,1.4117399454116821,57375
1980-08-22 00:00:00+00:00,1.4174556452937728,1.4460331201553345,1.4174556452937728,1.4460331201553345,37125
1980-08-25 00:00:00+00:00,1.446033413642702,1.4574644647756883,1.446033413642702,1.4517490863800049,22275
1980-08-26 00:00:00+00:00,1.4631791919955963,1.5031878451071552,1.4631791919955963,1.4860414266586304,43200
1980-08-27 00:00:00+00:00,1.4860430183736344,1.4974740743637085,1.457465084056705,1.4974740743637085,56700
1980-08-28 00:00:00+00:00,1.4974740743637085,1.4974740743637085,1.4803273432077253,1.4974740743637085,78300
1980-08-29 00:00:00+00:00,1.4974731902147813,1.5203354358673096,1.48604214097391,1.5203354358673096,109350
1980-09-02 00:00:00+00:00,1.5203361256630128,1.5431982345175832,1.514620304107666,1.514620304107666,29700
1980-09-03 00:00:00+00:00,1.520335586536926,1.5546287376580896,1.520335586536926,1.5489133596420288,46575
1980-09-04 00:00:00+00:00,1.548913359642029,1.5660597880318108,1.531766636910647,1.5489133596420288,70875
1980-09-05 00:00:00+00:00,1.5489139385326824,1.6117847390854645,1.5374825895450122,1.5832072496414185,89775
1980-09-08 00:00:00+00:00,1.5832073157772144,1.600353751291563,1.554629383626809,1.5774916410446167,50625
1980-09-09 00:00:00+00:00,1.5889229533093565,1.634647328373855,1.5889229533093565,1.6232162714004517,139050
1980-09-10 00:00:00+00:00,1.6289311647415163,1.6460775947959283,1.6289311647415163,1.6289311647415161,94500
1980-09-11 00:00:00+00:00,1.6289319470580383,1.6289319470580383,1.6060696859403465,1.6232162714004517,29700
1980-09-12 00:00:00+00:00,1.6289311647415163,1.6460775947959283,1.6289311647415163,1.6289311647415161,82350
1980-09-15 00:00:00+00:00,1.6289320395682614,1.6575095364538568,1.6289320395682614,1.640363097190857,29700
1980-09-16 00:00:00+00:00,1.634647328373855,1.634647328373855,1.6117850672561633,1.6232162714004517,96525
1980-09-17 00:00:00+00:00,1.623214591109428,1.6289302608503673,1.5603436956664234,1.588921308517456,54675
1980-09-18 00:00:00+00:00,1.5889225925657797,1.5889225925657797,1.5431982278823853,1.5431982278823853,51975
1980-09-19 00:00:00+00:00,1.5431976872843682,1.5546287376580896,1.531766636910647,1.5489133596420288,37800
1980-09-22 00:00:00+00:00,1.5431982278823853,1.5431982278823853,1.5431982278823853,1.5431982278823853,34425
1980-09-23 00:00:00+00:00,1.5431976872843682,1.548913359642029,1.5431976872843682,1.5489133596420288,9450
1980-09-24 00:00:00+00:00,1.548913543398711,1.5774911727233454,1.5431978703629665,1.5717757940292358,340200
1980-09-25 00:00:00+00:00,1.571775055106535,1.5889214774696243,1.560343861579895,1.560343861579895,27000
1980-09-26 00:00:00+00:00,1.5546296834945679,1.5546296834945679,1.5546296834945679,1.5546296834945679,37800
1980-09-29 00:00:00+00:00,1.5546296834945679,1.5546296834945679,1.543198626166193,1.5546296834945679,114075
1980-09-30 00:00:00+00:00,1.5546296834945679,1.5774919453222072,1.5546296834945679,1.5546296834945679,18900
1980-10-01 00:00:00+00:00,1.5546292504971413,1.5660603046417236,1.5546292504971413,1.5660603046417236,51300
1980-10-02 00:00:00+00:00,1.5660603366386567,1.577491538187644,1.5431982278823853,1.5431982278823853,15525
1980-10-03 00:00:00+00:00,1.5546292504971413,1.5774915059571546,1.5546292504971413,1.5660603046417236,17550
1980-10-06 00:00:00+00:00,1.5660592375870928,1.5660592375870928,1.554628191231201,1.560343861579895,14175
1980-10-07 00:00:00+00:00,1.5603445951285646,1.5774911727233454,1.5603445951285646,1.5717757940292358,67500
1980-10-08 00:00:00+00:00,1.5660592375870928,1.5660592375870928,1.560343861579895,1.560343861579895,19575
1980-10-09 00:00:00+00:00,1.560343861579895,1.571775055106535,1.560343861579895,1.560343861579895,6075
1980-10-10 00:00:00+00:00,1.560344924740281,1.5660603046417236,1.560344924740281,1.5660603046417236,27675
1980-10-13 00:00:00+00:00,1.57177694271369,1.6003544457524896,1.57177694271369,1.5946390628814697,575775
1980-10-14 00:00:00+00:00,1.5832061014624268,1.5832061014624268,1.560343861579895,1.560343861579895,6075
1980-10-15 00:00:00+00:00,1.560343861579895,1.5832061014624268,1.560343861579895,1.560343861579895,28350
1980-10-16 00:00:00+00:00,1.560343861579895,1.560343861579895,1.560343861579895,1.560343861579895,4050
1980-10-17 00:00:00+00:00,1.560343861579895,1.5660592375870928,1.560343861579895,1.560343861579895,43875
1980-10-20 00:00:00+00:00,1.5603453593296448,1.5603453593296448,1.5546296834945679,1.5546296834945679,10800
1980-10-21 00:00:00+00:00,1.5546296834945679,1.5660607408229428,1.5546296834945679,1.5546296834945679,34425
1980-10-22 00:00:00+00:00,1.5546296834945679,1.5660607408229428,1.5546296834945679,1.5546296834945679,17550
1980-10-23 00:00:00+00:00,1.5546292504971413,1.5660603046417236,1.5546292504971413,1.5660603046417236,38475
1980-10-24 00:00:00+00:00,1.5660603046417236,1.571776126055712,1.5660603046417236,1.5660603046417236,12825
1980-10-27 00:00:00+00:00,1.5660599738226741,1.5717757940292358,1.5660599738226741,1.5717757940292358,8775
1980-10-28 00:00:00+00:00,1.5717757940292358,1.5717757940292358,1.5603445951285646,1.5717757940292358,7425
1980-10-29 00:00:00+00:00,1.560343861579895,1.560343861579895,1.560343861579895,1.560343861579895,7425
1980-10-30 00:00:00+00:00,1.560344924740281,1.5660603046417236,1.560344924740281,1.5660603046417236,4725
1980-10-31 00:00:00+00:00,1.5660592375870928,1.571775055106535,1.560343861579895,1.560343861579895,17550
1980-11-03 00:00:00+00:00,1.560344924740281,1.5660603046417236,1.560344924740281,1.5660603046417236,58050
1980-11-05 00:00:00+00:00,1.5660603046417236,1.6003536142463193,1.5660603046417236,1.5660603046417236,22275
1980-11-06 00:00:00+00:00,1.5660592375870928,1.571775055106535,1.560343861579895,1.560343861579895,7425
1980-11-07 00:00:00+00:00,1.560343861579895,1.571775055106535,1.560343861579895,1.560343861579895,41175
1980-11-10 00:00:00+00:00,1.560344924740281,1.5660603046417236,1.560344924740281,1.5660603046417236,57375
1980-11-11 00:00:00+00:00,1.560343861579895,1.560343861579895,1.560343861579895,1.560343861579895,8775
1980-11-12 00:00:00+00:00,1.560343861579895,1.571775055106535,1.560343861579895,1.560343861579895,4050
1980-11-13 00:00:00+00:00,1.560343861579895,1.571775055106535,1.560343861579895,1.560343861579895,44550
1980-11-14 00:00:00+00:00,1.560343861579895,1.571775055106535,1.554628191231201,1.560343861579895,101925
1980-11-17 00:00:00+00:00,1.5603450583594067,1.58892269616809,1.5603450583594067,1.5774916410446167,36450
1980-11-18 00:00:00+00:00,1.5774915751475833,1.5889226297935437,1.5774915751475833,1.5832072496414185,14850
1980-11-19 00:00:00+00:00,1.5832071802002943,1.5832071802002943,1.5660603046417236,1.5660603046417236,14175
1980-11-20 00:00:00+00:00,1.5660592375870928,1.571775055106535,1.560343861579895,1.560343861579895,39825
1980-11-21 00:00:00+00:00,1.560343861579895,1.571775055106535,1.560343861579895,1.560343861579895,50625
1980-11-24 00:00:00+00:00,1.560344924740281,1.5660603046417236,1.5546292504971413,1.5660603046417236,48600
1980-11-25 00:00:00+00:00,1.5660592375870928,1.571775055106535,1.560343861579895,1.560343861579895,12825
1980-11-26 00:00:00+00:00,1.560344924740281,1.571776126055712,1.560344924740281,1.5660603046417236,58725
1980-11-28 00:00:00+00:00,1.5660599738226741,1.5717757940292358,1.5603445951285646,1.5717757940292358,3375
1980-12-01 00:00:00+00:00,1.560343861579895,1.560343861579895,1.560343861579895,1.560343861579895,12150
1980-12-02 00:00:00+00:00,1.5603453593296448,1.5660607408229428,1.5546296834945679,1.5546296834945679,39150
1980-12-03 00:00:00+00:00,1.5546296834945679,1.5660607408229428,1.5546296834945679,1.5546296834945679,61425
1980-12-04 00:00:00+00:00,1.5546296834945679,1.5660607408229428,1.5546296834945679,1.5546296834945679,10800
1980-12-05 00:00:00+00:00,1.5546296834945679,1.5660607408229428,1.5546296834945679,1.5546296834945679,47925
1980-12-08 00:00:00+00:00,1.5546296834945679,1.5546296834945679,1.5546296834945679,1.5546296834945679,4725
1980-12-09 00:00:00+00:00,1.5546285835899236,1.5546285835899236,1.5203354358673096,1.5203354358673096,94500
1980-12-10 00:00:00+00:00,1.508904190540975,1.508904190540975,1.4746110439300537,1.4746110439300537,43200
1980-12-11 00:00:00+00:00,1.4460340211621778,1.4460340211621778,1.3603006601333618,1.3603006601333618,30375
1980-12-12 00:00:00+00:00,1.3374384984244556,1.3374384984244556,1.3145763874053955,1.3145763874053955,27000
1980-12-15 00:00:00+00:00,1.3260066318769388,1.383162021636963,1.3260066318769388,1.383162021636963,23625
1980-12-16 00:00:00+00:00,1.3831629191752204,1.3888785943138386,1.3488696041978683,1.3603006601333618,24300
1980-12-17 00:00:00+00:00,1.3603006741032055,1.3717318773269653,1.3603006741032055,1.3717318773269653,8100
1980-12-18 00:00:00+00:00,1.3717313185335143,1.3945937156677246,1.3717313185335143,1.3945937156677246,50625
1980-12-19 00:00:00+00:00,1.4060250520706175,1.4288873066682806,1.4060250520706175,1.4060250520706177,20925
1980-12-22 00:00:00+00:00,1.4060257777359344,1.4174569845199585,1.3831633641678862,1.4174569845199585,8775
1980-12-23 00:00:00+00:00,1.406024413014214,1.406024413014214,1.383162021636963,1.383162021636963,7425
1980-12-24 00:00:00+00:00,1.3831624145485737,1.3831624145485737,1.3260070085525513,1.3260070085525513,28350
1980-12-26 00:00:00+00:00,1.3374381065368652,1.3374381065368652,1.3374381065368652,1.3374381065368652,2025
1980-12-29 00:00:00+00:00,1.3374381065368652,1.3374381065368652,1.3145760022167134,1.3374381065368652,29700
1980-12-30 00:00:00+00:00,1.3488696041978683,1.3717318632397268,1.3488696041978683,1.3603006601333618,54000
1980-12-31 00:00:00+00:00,1.360301097770757,1.4174569845199585,1.3545857151351233,1.4174569845199585,35100
1981-01-02 00:00:00+00:00,1.4174559582836281,1.4346023881183734,1.4060247597757773,1.4288870096206665,28350
1981-01-05 00:00:00+00:00,1.4288867638655944,1.43460214138031,1.388877796725501,1.43460214138031,22275
1981-01-06 00:00:00+00:00,1.43460214138031,1.4631799119786109,1.4174557144945887,1.43460214138031,20250
1981-01-07 00:00:00+00:00,1.417455965631122,1.417455965631122,1.3774469914024734,1.3945937156677246,14850
1981-01-08 00:00:00+00:00,1.38887842122538,1.38887842122538,1.3774473667144775,1.3774473667144775,18900
1981-01-09 00:00:00+00:00,1.3774473667144775,1.3831627467990755,1.3774473667144775,1.3774473667144775,3375
1981-01-12 00:00:00+00:00,1.3774473667144775,1.3945940956516847,1.3774473667144775,1.3774473667144775,17550
1981-01-13 00:00:00+00:00,1.3774473667144775,1.3831627467990755,1.3774473667144775,1.3774473667144775,13500
1981-01-14 00:00:00+00:00,1.383162021636963,1.3945933644963646,1.383162021636963,1.383162021636963,21600
1981-01-15 00:00:00+00:00,1.3831627467990755,1.4060251501625871,1.3774473667144775,1.3774473667144775,10800
1981-01-16 00:00:00+00:00,1.377447055145644,1.411740210921481,1.377447055145644,1.3888781070709229,18900
1981-01-19 00:00:00+00:00,1.3888780427987655,1.3945937156677246,1.3774469914024734,1.3945937156677246,27675
1981-01-20 00:00:00+00:00,1.4060250520706175,1.4060250520706175,1.4060250520706175,1.4060250520706177,11475
1981-01-21 00:00:00+00:00,1.4060247597757773,1.4288870096206665,1.4060247597757773,1.4288870096206665,12150
1981-01-22 00:00:00+00:00,1.4403192548328128,1.4631813764572144,1.4403192548328128,1.4631813764572144,211950
1981-01-23 00:00:00+00:00,1.4631813764572144,1.4746125844403497,1.4631813764572144,1.4631813764572144,24300
1981-01-26 00:00:00+00:00,1.451750163359274,1.451750163359274,1.4174569845199585,1.4174569845199585,25650
1981-01-27 00:00:00+00:00,1.4288874106872902,1.4517495197784078,1.4288874106872902,1.4403184652328491,145800
1981-01-28 00:00:00+00:00,1.440317884683139,1.4517489346211783,1.4231711626052856,1.4231711626052856,12825
1981-01-29 00:00:00+00:00,1.423172367155592,1.4288880441330636,1.4174569845199585,1.4174569845199585,12825
1981-01-30 00:00:00+00:00,1.4174569845199585,1.4174569845199585,1.4174569845199585,1.4174569845199585,2700
1981-02-02 00:00:00+00:00,1.4174557848070604,1.4288868347450996,1.411739965496452,1.4231711626052856,16875
1981-02-03 00:00:00+00:00,1.42317131137673,1.4517490863800049,1.4003090619399479,1.4517490863800049,23625
1981-02-04 00:00:00+00:00,1.4517494140951004,1.4517494140951004,1.4060250520706175,1.4060250520706177,112725
1981-02-05 00:00:00+00:00,1.4060250520706175,1.4060250520706175,1.3945939983572075,1.4060250520706177,3375
1981-02-06 00:00:00+00:00,1.4060245676947694,1.4174557646409718,1.3945935179193591,1.4117399454116821,18900
1981-02-09 00:00:00+00:00,1.4060250520706175,1.4060250520706175,1.4060250520706175,1.4060250520706177,6750
1981-02-10 00:00:00+00:00,1.406024767064017,1.417455965631122,1.3945937156677246,1.3945937156677246,34425
1981-02-11 00:00:00+00:00,1.3888781070709229,1.3888781070709229,1.3888781070709229,1.3888781070709229,2025
1981-02-12 00:00:00+00:00,1.3888776930666638,1.3945933644963646,1.383162021636963,1.383162021636963,6750
1981-02-13 00:00:00+00:00,1.383162933379852,1.383162933379852,1.3717318773269653,1.3717318773269653,43875
1981-02-17 00:00:00+00:00,1.383162021636963,1.383162021636963,1.383162021636963,1.383162021636963,14175
1981-02-18 00:00:00+00:00,1.3945939983572075,1.4060250520706175,1.3945939983572075,1.4060250520706177,21600
1981-02-19 00:00:00+00:00,1.4060248783766964,1.4174560778487908,1.3945938260754267,1.4003092050552368,33750
1981-02-20 00:00:00+00:00,1.400309158996202,1.4060248321296613,1.3888781070709229,1.3888781070709229,4050
1981-02-23 00:00:00+00:00,1.3888781070709229,1.400309158996202,1.3888781070709229,1.3888781070709229,10125
1981-02-24 00:00:00+00:00,1.4003092050552368,1.4003092050552368,1.4003092050552368,1.4003092050552368,6075
1981-02-25 00:00:00+00:00,1.4117401130729341,1.4517490863800049,1.4117401130729341,1.4517490863800049,69525
1981-02-26 00:00:00+00:00,1.4517490863800049,1.463180137512991,1.4403180352470188,1.4517490863800049,12150
1981-02-27 00:00:00+00:00,1.4746103829124706,1.4860414266586304,1.4746103829124706,1.4860414266586304,60075
1981-03-02 00:00:00+00:00,1.4974731902147813,1.5203354358673096,1.4974731902147813,1.5203354358673096,57375
1981-03-03 00:00:00+00:00,1.5203354358673096,1.5203354358673096,1.5089042394556527,1.5203354358673096,3375
1981-03-04 00:00:00+00:00,1.5317675688378178,1.5546296834945679,1.5317675688378178,1.5546296834945679,14850
1981-03-05 00:00:00+00:00,1.5546296834945679,1.5546296834945679,1.5546296834945679,1.5546296834945679,23625
1981-03-06 00:00:00+00:00,1.5546294799805584,1.5546294799805584,1.5317673683166504,1.5317673683166504,84375
1981-03-09 00:00:00+00:00,1.5317673683166504,1.5431984241486043,1.5203363124846963,1.5317673683166504,13500
1981-03-10 00:00:00+00:00,1.4917582604426292,1.4917582604426292,1.4631806231255793,1.4688961505889893,17550
1981-03-11 00:00:00+00:00,1.480326533317566,1.4917575830536856,1.480326533317566,1.480326533317566,16875
1981-03-12 00:00:00+00:00,1.4803276185039071,1.53176767436728,1.468896560388002,1.5260519981384277,34425
1981-03-13 00:00:00+00:00,1.531766636910647,1.5832066579339927,1.531766636910647,1.5489133596420288,60750
1981-03-16 00:00:00+00:00,1.5546296226316871,1.6232162582585872,1.5546296226316871,1.6117850542068481,46575
