"('date', '')","('open', 'CURI')","('high', 'CURI')","('low', 'CURI')","('close', 'CURI')","('volume', 'CURI')"
2020-02-12 00:00:00+00:00,8.872689247131348,8.872689247131348,8.872689247131348,8.872689247131348,0
2020-02-13 00:00:00+00:00,8.872689247131348,8.872689247131348,8.872689247131348,8.872689247131348,0
2020-02-14 00:00:00+00:00,8.872689247131348,8.872689247131348,8.872689247131348,8.872689247131348,0
2020-02-18 00:00:00+00:00,8.872689247131348,8.872689247131348,8.872689247131348,8.872689247131348,0
2020-02-19 00:00:00+00:00,8.872689247131348,8.872689247131348,8.872689247131348,8.872689247131348,0
2020-02-20 00:00:00+00:00,8.851361274719238,8.851361274719238,8.851361274719238,8.851361274719238,75000
2020-02-21 00:00:00+00:00,8.833585739135742,8.833585739135742,8.833585739135742,8.833585739135742,50000
2020-02-24 00:00:00+00:00,8.83358661985677,8.83358661985677,8.824700355529785,8.824700355529785,258400
2020-02-25 00:00:00+00:00,8.83358661985677,8.83358661985677,8.824700355529785,8.824700355529785,26200
2020-02-26 00:00:00+00:00,8.83358661985677,8.83358661985677,8.824700355529785,8.824700355529785,5100
2020-02-27 00:00:00+00:00,8.815813064575195,8.815813064575195,8.815813064575195,8.815813064575195,800
2020-02-28 00:00:00+00:00,8.7980375289917,8.810479144462647,8.7980375289917,8.7980375289917,288600
2020-03-02 00:00:00+00:00,8.833585759140078,8.886907577514648,8.833585759140078,8.886907577514648,2600
2020-03-03 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,800
2020-03-04 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,0
2020-03-05 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,200
2020-03-06 00:00:00+00:00,8.806925808397025,8.872689247131348,8.806925808397025,8.872689247131348,900
2020-03-09 00:00:00+00:00,8.78026530613412,8.78026530613412,8.622077941894531,8.622077941894531,200
2020-03-10 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,500000
2020-03-11 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,0
2020-03-12 00:00:00+00:00,8.762490518100002,8.886907528608273,8.664734840393066,8.664734840393066,31400
2020-03-13 00:00:00+00:00,8.69139680820705,8.69139680820705,8.638075828552246,8.638075828552246,23500
2020-03-16 00:00:00+00:00,8.638075828552246,8.638075828552246,8.638075828552246,8.638075828552246,0
2020-03-17 00:00:00+00:00,8.531432151794434,8.531432151794434,8.531432151794434,8.531432151794434,8000
2020-03-18 00:00:00+00:00,8.531431884263494,8.575865745544434,8.264824478969963,8.575865745544434,614200
2020-03-19 00:00:00+00:00,8.575865745544434,8.575865745544434,8.575865745544434,8.575865745544434,0
2020-03-20 00:00:00+00:00,8.575865745544434,8.575865745544434,8.575865745544434,8.575865745544434,102500
2020-03-23 00:00:00+00:00,8.37146862579187,8.433676719665527,8.368802322476794,8.433676719665527,56300
2020-03-24 00:00:00+00:00,8.451449394226074,8.451449394226074,8.451449394226074,8.451449394226074,38000
2020-03-25 00:00:00+00:00,8.451449394226074,8.451449394226074,8.451449394226074,8.451449394226074,0
2020-03-26 00:00:00+00:00,8.553648948669434,8.553648948669434,8.553648948669434,8.553648948669434,123500
2020-03-27 00:00:00+00:00,8.886907738286077,8.886907738286077,8.842473030090332,8.842473030090332,3300
2020-03-30 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,0
2020-03-31 00:00:00+00:00,8.718056678771973,8.718056678771973,8.718056678771973,8.718056678771973,200
2020-04-01 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,100
2020-04-02 00:00:00+00:00,8.775821984528093,8.775821984528093,8.7091703414917,8.7091703414917,63400
2020-04-03 00:00:00+00:00,8.64696148247355,8.778488364374464,8.602527618408203,8.602527618408203,5300
2020-04-06 00:00:00+00:00,8.64251708984375,8.64251708984375,8.64251708984375,8.64251708984375,21500
2020-04-07 00:00:00+00:00,8.64251708984375,8.64251708984375,8.64251708984375,8.64251708984375,0
2020-04-08 00:00:00+00:00,8.646961212158203,8.646961212158203,8.646961212158203,8.646961212158203,700
2020-04-09 00:00:00+00:00,8.646961212158203,8.646961212158203,8.646961212158203,8.646961212158203,561100
2020-04-13 00:00:00+00:00,8.664734840393066,8.664734840393066,8.655847729459287,8.664734840393066,138800
2020-04-14 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-04-15 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-04-16 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-04-17 00:00:00+00:00,8.69139575958252,8.69139575958252,8.69139575958252,8.69139575958252,434100
2020-04-20 00:00:00+00:00,8.691396461691074,8.741163780912201,8.673623085021973,8.673623085021973,21100
2020-04-21 00:00:00+00:00,8.673623085021973,8.673623085021973,8.673623085021973,8.673623085021973,0
2020-04-22 00:00:00+00:00,8.753604888916016,8.753604888916016,8.753604888916016,8.753604888916016,8400
2020-04-23 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,2300
2020-04-24 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,5100
2020-04-27 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,0
2020-04-28 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,0
2020-04-29 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,457600
2020-04-30 00:00:00+00:00,8.842473030090332,8.842473030090332,8.842473030090332,8.842473030090332,0
2020-05-01 00:00:00+00:00,8.65584851854961,8.7091703414917,8.65584851854961,8.7091703414917,8200
2020-05-04 00:00:00+00:00,8.718057453235652,8.718057453235652,8.7091703414917,8.7091703414917,15000
2020-05-05 00:00:00+00:00,8.709169982337439,8.709169982337439,8.69139575958252,8.69139575958252,299400
2020-05-06 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,10000
2020-05-07 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-05-08 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-05-11 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-05-12 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-05-13 00:00:00+00:00,8.664734819969606,8.682509041795269,8.61141300201416,8.61141300201416,7500
2020-05-14 00:00:00+00:00,8.638074515165643,8.638074515165643,8.62030029296875,8.62030029296875,7000
2020-05-15 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,100
2020-05-18 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,0
2020-05-19 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,0
2020-05-20 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,0
2020-05-21 00:00:00+00:00,8.699393272399902,8.699393272399902,8.699393272399902,8.699393272399902,100
2020-05-22 00:00:00+00:00,8.699393272399902,8.699393272399902,8.699393272399902,8.699393272399902,0
2020-05-26 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,6200
2020-05-27 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,0
2020-05-28 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,0
2020-05-29 00:00:00+00:00,8.69139575958252,8.69139575958252,8.69139575958252,8.69139575958252,13400
2020-06-01 00:00:00+00:00,8.69139575958252,8.69139575958252,8.69139575958252,8.69139575958252,0
2020-06-02 00:00:00+00:00,8.7091703414917,8.7091703414917,8.7091703414917,8.7091703414917,400
2020-06-03 00:00:00+00:00,8.673621951326846,8.673621951326846,8.664734840393066,8.664734840393066,13000
2020-06-04 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-06-05 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-06-08 00:00:00+00:00,8.664734840393066,8.664734840393066,8.664734840393066,8.664734840393066,0
2020-06-09 00:00:00+00:00,8.842473030090332,8.842473030090332,8.824699655324975,8.842473030090332,600
2020-06-10 00:00:00+00:00,8.79803691019611,8.79803691019611,8.762489318847656,8.762489318847656,1900
2020-06-11 00:00:00+00:00,8.735830665760654,8.753604888916016,8.735830665760654,8.753604888916016,158000
2020-06-12 00:00:00+00:00,8.758048057556152,8.758048057556152,8.758048057556152,8.758048057556152,200
2020-06-15 00:00:00+00:00,8.758048057556152,8.758048057556152,8.758048057556152,8.758048057556152,100
2020-06-16 00:00:00+00:00,8.775820600656859,8.7980375289917,8.775820600656859,8.7980375289917,36300
2020-06-17 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,0
2020-06-18 00:00:00+00:00,8.798927307128906,8.798927307128906,8.798927307128906,8.798927307128906,500
2020-06-19 00:00:00+00:00,8.7980375289917,8.7980375289917,8.7980375289917,8.7980375289917,100
2020-06-22 00:00:00+00:00,8.79803832189459,8.842473030090332,8.79803832189459,8.842473030090332,900
2020-06-23 00:00:00+00:00,8.886907577514648,8.886907577514648,8.886907577514648,8.886907577514648,15400
2020-06-24 00:00:00+00:00,8.886907397362588,8.886907397362588,8.878020286560059,8.878020286560059,10300
2020-06-25 00:00:00+00:00,8.869133175757527,8.886907397362588,8.869133175757527,8.878020286560059,88100
2020-06-26 00:00:00+00:00,8.886907577514648,8.886907577514648,8.886907577514648,8.886907577514648,15200
2020-06-29 00:00:00+00:00,8.884240682347919,8.931341689398401,8.884240682347919,8.904681205749512,35000
2020-06-30 00:00:00+00:00,9.011324427307498,9.011324427307498,8.878020307519431,8.931342124938965,60000
2020-07-01 00:00:00+00:00,8.931341689398401,8.931341689398401,8.886906984969256,8.904681205749512,6800
2020-07-02 00:00:00+00:00,8.869133949279785,8.869133949279785,8.869133949279785,8.869133949279785,1200
2020-07-06 00:00:00+00:00,8.949115753173828,8.949115753173828,8.931342378543668,8.949115753173828,18700
2020-07-07 00:00:00+00:00,8.94022883902384,8.966889322789731,8.886907023970558,8.929564476013184,44400
2020-07-08 00:00:00+00:00,8.929564476013184,8.929564476013184,8.929564476013184,8.929564476013184,0
2020-07-09 00:00:00+00:00,8.929564476013184,8.929564476013184,8.929564476013184,8.929564476013184,0
2020-07-10 00:00:00+00:00,8.886908009980207,8.913568496704102,8.886908009980207,8.913568496704102,8400
2020-07-13 00:00:00+00:00,8.940229489619528,8.966889975325548,8.931342378543668,8.949115753173828,126700
2020-07-14 00:00:00+00:00,8.9580031354166,9.020211219787598,8.9580031354166,9.020211219787598,12800
2020-07-15 00:00:00+00:00,9.020211219787598,9.020211219787598,9.020211219787598,9.020211219787598,0
2020-07-16 00:00:00+00:00,9.020211219787598,9.06553497913354,9.020211219787598,9.020211219787598,1400
2020-07-17 00:00:00+00:00,9.029098331132479,9.091306415503476,9.020211219787598,9.020211219787598,45000
2020-07-20 00:00:00+00:00,9.029099464416504,9.046873689337191,9.029099464416504,9.029099464416504,500
2020-07-21 00:00:00+00:00,9.073533148711658,9.135741233825684,9.064646037260626,9.135741233825684,15700
2020-07-22 00:00:00+00:00,9.153514107811247,9.27793025970459,9.151736855287266,9.27793025970459,37500
2020-07-23 00:00:00+00:00,9.19795009504223,9.269045291055255,9.19795009504223,9.24238395690918,25200
2020-07-24 00:00:00+00:00,9.242383148727582,9.242383148727582,9.082419395446777,9.082419395446777,4000
2020-07-27 00:00:00+00:00,9.233497693048744,9.24238395690918,9.19795009504223,9.24238395690918,19000
2020-07-28 00:00:00+00:00,9.24238395690918,9.24238395690918,9.24238395690918,9.24238395690918,0
2020-07-29 00:00:00+00:00,9.19795036315918,9.19795036315918,9.109080941791593,9.19795036315918,133600
2020-07-30 00:00:00+00:00,9.073533310703588,9.109080909620756,9.020211488567032,9.091306686401367,34100
2020-07-31 00:00:00+00:00,9.089527502544758,9.189061266880188,8.975775718688965,8.975775718688965,29100
2020-08-03 00:00:00+00:00,8.984663009643555,8.984663009643555,8.97577674642584,8.984663009643555,5000
2020-08-04 00:00:00+00:00,9.0557590874842,9.100193798011063,9.0557590874842,9.091306686401367,5400
2020-08-05 00:00:00+00:00,9.091306686401367,9.091306686401367,9.091306686401367,9.091306686401367,0
2020-08-06 00:00:00+00:00,9.091306686401367,9.091306686401367,9.091306686401367,9.091306686401367,0
2020-08-07 00:00:00+00:00,9.002437591552734,9.002437591552734,9.002437591552734,9.002437591552734,100000
2020-08-10 00:00:00+00:00,9.002437591552734,9.002437591552734,9.002437591552734,9.002437591552734,0
2020-08-11 00:00:00+00:00,8.975777446515425,9.011325044723499,8.949116112218174,8.966890335083008,3289100
2020-08-12 00:00:00+00:00,8.959779343011443,8.959779343011443,8.940228717359211,8.958002090454102,37600
2020-08-13 00:00:00+00:00,8.97577708640141,8.97577708640141,8.940229489619528,8.949115753173828,10400
2020-08-14 00:00:00+00:00,8.966889720711475,8.966889720711475,8.913567903291941,8.931342124938965,557900
2020-08-17 00:00:00+00:00,8.96688990137972,8.975777012382292,8.92245519388841,8.940229415893555,51700
2020-08-18 00:00:00+00:00,8.922454579008273,8.931341689398401,8.904681205749512,8.904681205749512,67600
2020-08-19 00:00:00+00:00,8.895794688497336,8.895794688497336,8.869133355549275,8.886907577514648,44500
2020-08-20 00:00:00+00:00,8.895795284012648,8.90468239559027,8.869133949279785,8.869133949279785,56300
2020-08-21 00:00:00+00:00,8.869133949279785,8.878021060857407,8.869133949279785,8.869133949279785,10600
2020-08-24 00:00:00+00:00,8.931343423082803,8.931343423082803,8.886908710028328,8.895795822143555,170300
2020-08-25 00:00:00+00:00,8.922456310967576,8.922456310967576,8.892240468784468,8.895795822143555,349100
2020-08-26 00:00:00+00:00,8.949115477937235,8.949115477937235,8.878020286560059,8.878020286560059,488700
2020-08-27 00:00:00+00:00,8.886909314794956,8.895796427514963,8.869135089354941,8.88424301147461,51200
2020-08-28 00:00:00+00:00,8.886907784704745,8.895794895894626,8.842473076276907,8.873577117919922,175900
2020-08-31 00:00:00+00:00,8.886907738286077,8.886907738286077,8.83358591894687,8.842473030090332,65300
2020-09-01 00:00:00+00:00,8.842473030090332,8.886907738286077,8.842473030090332,8.842473030090332,29800
2020-09-02 00:00:00+00:00,8.886907577514648,8.886907577514648,8.842472870122766,8.886907577514648,52200
2020-09-03 00:00:00+00:00,8.886908710028328,8.922456310967576,8.878021597913103,8.895795822143555,443400
2020-09-04 00:00:00+00:00,8.931342103853709,8.931342103853709,8.87091127593526,8.878020286560059,96900
2020-09-08 00:00:00+00:00,8.913569198852349,8.931343423082803,8.869134485797876,8.895795822143555,216200
2020-09-09 00:00:00+00:00,8.89579450816512,8.922454993051177,8.878020286560059,8.878020286560059,113600
2020-09-10 00:00:00+00:00,8.975777201560419,8.975777201560419,8.869133562324981,8.873577117919922,1272400
2020-09-11 00:00:00+00:00,8.931342103853709,8.94022921465624,8.869133175757527,8.878020286560059,872100
2020-09-14 00:00:00+00:00,8.89579450816512,8.90468161896765,8.869133175757527,8.878020286560059,72600
2020-09-15 00:00:00+00:00,8.940229395889219,8.940229395889219,8.860247092088139,8.886907577514648,101700
2020-09-16 00:00:00+00:00,8.89579450816512,8.89579450816512,8.869133175757527,8.878020286560059,50400
2020-09-17 00:00:00+00:00,8.895794688497336,8.904681799480022,8.860247092088139,8.886907577514648,119400
2020-09-18 00:00:00+00:00,8.895794688497336,8.904681799480022,8.824699495678942,8.886907577514648,308400
2020-09-21 00:00:00+00:00,8.886907397362588,8.886907397362588,8.833585580068938,8.878020286560059,77000
2020-09-22 00:00:00+00:00,8.842473462068531,8.886908172435028,8.842473462068531,8.869133949279785,578200
2020-09-23 00:00:00+00:00,8.869134651760614,8.886908876323666,8.851361274719238,8.851361274719238,101800
2020-09-24 00:00:00+00:00,8.878020627142615,8.878020627142615,8.83358591894687,8.842473030090332,52600
2020-09-25 00:00:00+00:00,8.864690807948987,8.886907738286077,8.842473030090332,8.842473030090332,69900
2020-09-28 00:00:00+00:00,8.842472437229977,8.860246658325195,8.83358532668237,8.860246658325195,230200
2020-09-29 00:00:00+00:00,8.886908172435028,8.886908172435028,8.842473462068531,8.869133949279785,57800
2020-09-30 00:00:00+00:00,8.886908876323666,8.886908876323666,8.833587050156186,8.851361274719238,364000
2020-10-01 00:00:00+00:00,8.886907557389561,8.886907557389561,8.833585739135742,8.833585739135742,903900
2020-10-02 00:00:00+00:00,8.824699655324975,8.851360141233794,8.815812544181513,8.842473030090332,608600
2020-10-05 00:00:00+00:00,8.886907577514648,8.904681799480022,8.842472870122766,8.886907577514648,179300
2020-10-06 00:00:00+00:00,8.886908710028328,8.904682934258782,8.861136423902835,8.895795822143555,312400
2020-10-07 00:00:00+00:00,8.89579512139537,8.922455608119265,8.860247523256312,8.913568496704102,837800
2020-10-08 00:00:00+00:00,8.80692463933423,8.878019827031503,8.602526186584942,8.7980375289917,56700
2020-10-09 00:00:00+00:00,8.709169439480391,9.002437316483986,8.361691542487835,8.931342124938965,218600
2020-10-12 00:00:00+00:00,9.0113259057,9.153516312117711,8.664736154415575,8.851361274719238,170800
2020-10-13 00:00:00+00:00,9.029097942704345,9.055758428070481,8.664734868454822,8.833585739135742,68000
2020-10-14 00:00:00+00:00,8.83358450570672,9.055757163619601,8.753603060776085,8.975775718688965,72300
2020-10-15 00:00:00+00:00,9.775598726538227,10.714945037462845,9.331253329877399,9.953336715698242,450500
2020-10-16 00:00:00+00:00,10.344361074776105,10.344361074776105,9.372132627474853,9.562313079833984,83200
2020-10-19 00:00:00+00:00,10.211058171672294,10.211058171672294,9.571201338018817,9.793374061584473,207000
2020-10-20 00:00:00+00:00,9.802258298169392,9.864467224210514,9.153514486403372,9.349026679992676,94400
2020-10-21 00:00:00+00:00,9.482331275939941,9.77559918364764,9.189063368232242,9.482331275939941,80100
2020-10-22 00:00:00+00:00,9.633407873908117,9.740050662297465,8.61141300201416,8.61141300201416,71900
2020-10-23 00:00:00+00:00,8.62918896183713,8.780266487697483,7.909348935824756,8.04265308380127,81400
2020-10-26 00:00:00+00:00,8.04265192138494,8.04265192138494,7.5538718111585945,7.562758922576904,84600
2020-10-27 00:00:00+00:00,7.544984202357064,7.998216684553603,7.518323717381249,7.642740726470947,57000
2020-10-28 00:00:00+00:00,7.598306410369442,7.616079785426326,7.278377184129731,7.447228908538818,29600
2020-10-29 00:00:00+00:00,7.376134095667556,7.589419692536966,7.331699384439356,7.500550270080566,15300
2020-10-30 00:00:00+00:00,7.527211254377035,7.731609729966477,7.242829624288719,7.6694016456604,21200
2020-11-02 00:00:00+00:00,7.6694023991332685,7.793819427490234,7.5449853707763035,7.793819427490234,23300
2020-11-03 00:00:00+00:00,8.407015510687357,8.655848712440516,7.79381919448666,8.113747596740723,26600
2020-11-04 00:00:00+00:00,8.069311657913818,8.220389147893034,7.820478493986323,7.909347057342529,24200
2020-11-05 00:00:00+00:00,7.936009853511047,8.220390664760698,7.936009853511047,8.184843063354492,13000
2020-11-06 00:00:00+00:00,8.22927725220008,8.398128136231284,7.864914149141994,8.211503028869629,17100
2020-11-09 00:00:00+00:00,7.544983798760366,8.478109198214463,6.6118588230670134,8.19372844696045,17900
2020-11-10 00:00:00+00:00,8.140408149961797,8.433676066247022,7.864914457704352,7.95378303527832,22700
2020-11-11 00:00:00+00:00,7.918233506936589,8.389239311218262,7.918233506936589,8.389239311218262,44400
2020-11-12 00:00:00+00:00,8.309259635751706,8.886908338762627,8.238164436843334,8.7091703414917,949600
2020-11-13 00:00:00+00:00,8.886908065791339,8.886908065791339,8.024877746103533,8.202615737915039,63400
2020-11-16 00:00:00+00:00,8.264823634773952,8.433674493950651,8.02487674026226,8.19372844696045,40500
2020-11-17 00:00:00+00:00,8.202615371068186,9.539206874261643,8.202615371068186,9.331253051757812,136200
2020-11-18 00:00:00+00:00,9.269044708538582,9.563200788111605,8.7980380051509,8.931342124938965,53900
2020-11-19 00:00:00+00:00,8.96688923541384,9.10641330820133,8.451448700847864,8.7980375289917,31800
2020-11-20 00:00:00+00:00,8.780264631025412,8.931342124938965,8.66473473288437,8.931342124938965,35300
2020-11-23 00:00:00+00:00,8.94022990336299,9.109080784010759,8.593640183058708,8.806925773620605,46200
2020-11-24 00:00:00+00:00,8.72694296991249,9.322365845407694,8.531431613422683,8.886907577514648,78100
2020-11-25 00:00:00+00:00,8.904681779314684,9.011324568300772,8.780264768403471,8.833585739135742,35400
2020-11-27 00:00:00+00:00,8.869134039540349,8.975777684513888,8.718057378791336,8.815813064575195,42300
2020-11-30 00:00:00+00:00,8.726942581101499,9.286817835243417,8.6291869072119,8.700282096862793,102000
2020-12-01 00:00:00+00:00,8.718056097520936,8.718056097520936,8.50476968644163,8.522543907165527,40000
2020-12-02 00:00:00+00:00,8.522544406169082,8.566979113059029,8.398127396381536,8.442562103271484,50000
2020-12-03 00:00:00+00:00,8.407014293997785,8.442561889103677,8.20261498649777,8.264823913574219,55100
2020-12-04 00:00:00+00:00,8.24704975517262,8.344806278100691,8.05153840435953,8.158181190490723,144400
2020-12-07 00:00:00+00:00,8.158182641350804,8.211503620138297,7.802705776840243,7.856027603149414,109700
2020-12-08 00:00:00+00:00,7.749383304292754,8.238163369077181,7.749383304292754,7.909347057342529,175700
2020-12-09 00:00:00+00:00,8.015992753271876,8.113748452389192,7.61608114887892,7.722723960876465,165000
2020-12-10 00:00:00+00:00,7.971555983965538,7.971555983965538,7.749383304292754,7.909347057342529,136600
2020-12-11 00:00:00+00:00,7.998217706703241,8.00710481867144,7.722723168340606,7.864914417266846,108700
2020-12-14 00:00:00+00:00,7.971556438170302,8.62030029296875,7.8204789395829675,8.62030029296875,315200
2020-12-15 00:00:00+00:00,8.966890286074692,9.775598776529595,8.789152296005744,9.67784309387207,355700
2020-12-16 00:00:00+00:00,9.597861170524425,10.371022093904005,8.949116421410896,9.429009437561035,358500
2020-12-17 00:00:00+00:00,9.437895449548682,9.868910148429338,9.37568736966446,9.85558032989502,282100
2020-12-18 00:00:00+00:00,10.083085656715951,10.35324757420609,9.357913970947266,9.357913970947266,891200
2020-12-21 00:00:00+00:00,11.872908224675143,12.468331100482446,10.76204477690354,11.739604949951172,1555100
2020-12-22 00:00:00+00:00,13.250379201059099,13.596968905314975,11.6418493873171,12.352801322937012,1360700
2020-12-23 00:00:00+00:00,12.112856934906803,12.886017907664046,11.828476121254948,11.952892303466797,672400
2020-12-24 00:00:00+00:00,12.237273646730179,12.326142224926842,11.668511186680577,12.263934135437012,202700
2020-12-28 00:00:00+00:00,12.27282014267745,12.619409007230294,11.588527829804722,11.926230430603027,494900
2020-12-29 00:00:00+00:00,12.468332814239211,12.886017765317643,12.237273829460328,12.441672325134277,692200
2020-12-30 00:00:00+00:00,12.646068774457607,13.330361048420178,12.574973583334423,12.708277702331543,619900
2020-12-31 00:00:00+00:00,12.530540956135065,12.846025791812625,12.021321154715858,12.397236824035645,367200
2021-01-04 00:00:00+00:00,14.946890084193377,15.196612309375254,13.970218960941326,14.592302322387695,3271800
2021-01-05 00:00:00+00:00,14.574527304500869,15.72093913398293,14.379015958522933,14.87668228149414,1334300
2021-01-06 00:00:00+00:00,14.530094917776704,14.814475702545684,13.685837979831012,13.970219612121582,1297000
2021-01-07 00:00:00+00:00,14.139071276685522,14.636737677678799,14.081306744390846,14.618965148925781,551200
2021-01-08 00:00:00+00:00,14.538982807809088,15.276596143447335,14.263487424647337,14.512321472167969,596600
2021-01-11 00:00:00+00:00,14.921118376013267,15.463218576157026,14.574527833906126,14.90334415435791,828700
2021-01-12 00:00:00+00:00,15.863132527356168,15.889792168895404,15.116632053477524,15.480995178222656,945100
2021-01-13 00:00:00+00:00,15.552088945021486,15.720940671036665,14.512320644895464,14.681172370910645,918500
2021-01-14 00:00:00+00:00,15.196613278438834,15.365465007933492,14.690059784998075,14.974440574645996,1119200
2021-01-15 00:00:00+00:00,16.22749498786632,16.24526921152715,15.258821833913316,15.996435165405273,1446100
2021-01-19 00:00:00+00:00,17.098409537235653,17.7827018099656,16.252376255880794,17.693832397460938,2685800
2021-01-20 00:00:00+00:00,17.92489338217808,18.413672640844354,17.391678566787405,18.040422439575195,1272500
2021-01-21 00:00:00+00:00,17.640510989322475,17.660949818011463,16.16528454157473,16.489656448364258,1804900
2021-01-22 00:00:00+00:00,16.742935596947103,16.831805020145474,16.13862555325007,16.71627426147461,686900
2021-01-25 00:00:00+00:00,17.486770802788996,17.578306534619504,15.694281089117093,15.88090705871582,1400900
2021-01-26 00:00:00+00:00,15.92534104778631,16.31636551967486,15.143293799052582,15.454334259033203,796400
2021-01-27 00:00:00+00:00,14.827806304638578,15.889791595385779,14.290148749120723,15.116631507873535,1105400
2021-01-28 00:00:00+00:00,15.427671931544484,15.667617145331631,14.841136173321534,15.347689628601074,695800
