"('date', '')","('open', 'ACV')","('high', 'ACV')","('low', 'ACV')","('close', 'ACV')","('volume', 'ACV')"
2024-04-12 00:00:00+00:00,20.124292861760146,20.17640537018474,19.724759212833526,19.79424476623535,17100
2024-04-15 00:00:00+00:00,19.97663908915716,20.020065902787234,19.325226944945513,19.35128402709961,20700
2024-04-16 00:00:00+00:00,19.325222885505447,19.412078151147604,18.995174864016924,19.055973052978516,38600
2024-04-17 00:00:00+00:00,19.18626072906676,19.316542837283276,18.921352836937935,19.299171447753906,17300
2024-04-18 00:00:00+00:00,19.229687755604232,19.229687755604232,19.012550354003906,19.012550354003906,13500
2024-04-19 00:00:00+00:00,19.10808671440317,19.194941985339398,19.038602828979492,19.038602828979492,10300
2024-04-22 00:00:00+00:00,19.18625417468655,19.350409276768097,19.13587782491162,19.273109436035156,11700
2024-04-23 00:00:00+00:00,19.359969540309123,19.742130135238924,19.320884745756445,19.63790512084961,13100
2024-04-24 00:00:00+00:00,19.663955603226054,20.093888235233795,19.48156104557971,19.61184310913086,15800
2024-04-25 00:00:00+00:00,19.516306789300373,19.827247339934008,19.247056906490847,19.776872634887695,12600
2024-04-26 00:00:00+00:00,19.863727642814688,20.35011489525932,19.325226227995255,19.429452896118164,58000
2024-04-29 00:00:00+00:00,19.75081601370191,20.237203284191118,19.23837166105861,19.35128402709961,50400
2024-04-30 00:00:00+00:00,19.30785275825599,19.5336758009792,18.67381209404843,19.090715408325195,55600
2024-05-01 00:00:00+00:00,19.06466592361231,19.36865698288183,18.94306784327748,19.21666145324707,22500
2024-05-02 00:00:00+00:00,19.247055534216283,19.420766085555968,19.16020025854644,19.40339469909668,18500
2024-05-03 00:00:00+00:00,19.5944767227994,19.924526468370694,19.513701259544312,19.690017700195312,14300
2024-05-06 00:00:00+00:00,19.889784583126996,19.950582787237522,19.698704276404374,19.811614990234375,10500
2024-05-07 00:00:00+00:00,19.863730338504894,19.889785766601562,19.663962668877904,19.889785766601562,18400
2024-05-08 00:00:00+00:00,19.79424061897624,19.837667424126888,19.66395689027144,19.74212646484375,15500
2024-05-09 00:00:00+00:00,19.87241195397234,19.87241195397234,19.69870304687417,19.776872634887695,23200
2024-05-10 00:00:00+00:00,19.838158586989366,19.846913491128817,19.636800801263682,19.80314064025879,10000
2024-05-13 00:00:00+00:00,19.89943506484619,19.89943506484619,19.645549602974587,19.65430450439453,17500
2024-05-14 00:00:00+00:00,19.65430790885832,19.910820052570894,19.65430790885832,19.663061141967773,15100
2024-05-15 00:00:00+00:00,19.80313521590564,19.89068089366572,19.628040520731947,19.873172760009766,21400
2024-05-16 00:00:00+00:00,19.838151931762695,19.995736813752384,19.63679421358772,19.838151931762695,24100
2024-05-17 00:00:00+00:00,19.86442329940772,19.928332596781203,19.67181874799426,19.80314064025879,8200
2024-05-20 00:00:00+00:00,19.80314098839629,19.908196500262115,19.746234945403074,19.78563117980957,23700
2024-05-21 00:00:00+00:00,19.78562385362565,19.908189128694953,19.782122227170333,19.855661392211914,10900
2024-05-22 00:00:00+00:00,19.899438628112602,19.899438628112602,19.741853713989258,19.741853713989258,8400
2024-05-23 00:00:00+00:00,19.8731695079919,19.916942339709014,19.382905109662445,19.426679611206055,13900
2024-05-24 00:00:00+00:00,19.53173932893172,19.647301366451863,18.700043656392197,18.822608947753906,98600
2024-05-28 00:00:00+00:00,19.085249662723243,19.085249662723243,18.30608172026592,18.39362907409668,156700
2024-05-29 00:00:00+00:00,18.402383509847763,18.402383509847763,18.095968614123056,18.332345962524414,46000
2024-05-30 00:00:00+00:00,18.542457752083102,18.62125019792807,18.34110002151341,18.533702850341797,60300
2024-05-31 00:00:00+00:00,18.53370521906802,18.886519622183354,18.32359255990328,18.594987869262695,44600
2024-06-03 00:00:00+00:00,18.594987752334752,18.665025304949257,17.973404681609374,18.104724884033203,95700
2024-06-04 00:00:00+00:00,17.99966691870161,18.26230898168121,17.99966691870161,18.218534469604492,43800
2024-06-05 00:00:00+00:00,18.29732521779561,18.469793272682352,18.28419370030876,18.463665008544922,22400
2024-06-06 00:00:00+00:00,18.524949972560574,18.62125223240974,18.463667323502722,18.612497329711914,19800
2024-06-07 00:00:00+00:00,18.5074366755423,18.805096631804,18.472418741184438,18.682531356811523,32300
2024-06-10 00:00:00+00:00,18.682536462035422,18.759577274536344,18.297329059876635,18.376121520996094,56700
2024-06-11 00:00:00+00:00,18.393628149770052,18.51619343707777,18.271062862462333,18.428646087646484,34500
2024-06-12 00:00:00+00:00,18.59498844242899,18.86638376015381,18.56347212702227,18.735063552856445,31900
2024-06-13 00:00:00+00:00,18.8145254371012,18.8145254371012,18.49668381698305,18.629117965698242,27900
2024-06-14 00:00:00+00:00,18.47019386291504,18.59379882744975,18.36424554760576,18.47019386291504,22900
2024-06-17 00:00:00+00:00,18.373071525767553,18.47019065761448,18.275954077911678,18.399559020996094,36400
2024-06-18 00:00:00+00:00,18.373079889201097,18.47284798438446,18.236231978204714,18.311277389526367,36300
2024-06-20 00:00:00+00:00,18.222980869980606,18.408389986734534,18.072888416985986,18.196495056152344,52700
2024-06-21 00:00:00+00:00,18.187665373898334,18.293611994186193,18.18324994905816,18.249467849731445,11600
2024-06-24 00:00:00+00:00,18.249474889851637,18.461369896161493,18.249474889851637,18.311277389526367,22300
2024-06-25 00:00:00+00:00,18.33776288394639,18.355421220198544,18.143524553155952,18.328933715820312,30500
2024-06-26 00:00:00+00:00,18.355418064988715,18.47019386291504,18.24064058307105,18.47019386291504,24000
2024-06-27 00:00:00+00:00,18.682086895697466,18.71740355851307,18.602626088353528,18.690916061401367,33300
2024-06-28 00:00:00+00:00,18.673259164822852,18.858668290869034,18.593798351373245,18.735061645507812,49600
2024-07-01 00:00:00+00:00,18.82335479899687,18.84101313473875,18.25830152718943,18.381906509399414,77500
2024-07-02 00:00:00+00:00,18.36424739362955,18.540827375564866,18.320103240141478,18.47902488708496,19900
2024-07-03 00:00:00+00:00,18.426048531672468,18.68208761092313,18.3907318675048,18.60262680053711,17500
2024-07-05 00:00:00+00:00,18.708577584052076,18.77920923774021,18.51433927341611,18.761550903320312,31400
2024-07-08 00:00:00+00:00,18.761545968975938,18.89398007431168,18.761545968975938,18.885150909423828,27300
2024-07-09 00:00:00+00:00,18.885159125529476,18.97344912882809,18.699751634194957,18.82335662841797,38600
2024-07-10 00:00:00+00:00,18.805695257788496,18.841011927008413,18.699748618111695,18.726234436035156,38500
2024-07-11 00:00:00+00:00,18.806374318594724,18.85089630393755,18.658558745681137,18.78678321838379,36000
2024-07-12 00:00:00+00:00,18.663902643553538,18.9132302095815,18.663902643553538,18.85089874267578,33700
2024-07-15 00:00:00+00:00,18.788567262226945,19.01118061438981,18.788567262226945,18.79747200012207,27100
2024-07-16 00:00:00+00:00,18.939940173764366,19.04679360779819,18.7440393806945,18.94884490966797,23800
2024-07-17 00:00:00+00:00,18.77966295052686,18.931930065657426,18.62828579968448,18.646095275878906,21900
2024-07-18 00:00:00+00:00,18.699521783466047,18.806376940955527,18.468003690909757,18.592666625976562,19800
2024-07-19 00:00:00+00:00,18.539240311610147,18.637190733301956,18.352245904822304,18.387863159179688,16000
2024-07-22 00:00:00+00:00,18.503622084302364,18.64609449105076,18.343340202109154,18.610475540161133,14500
2024-07-23 00:00:00+00:00,18.654997276332683,18.699519261879967,18.494715410914644,18.503620147705078,29700
2024-07-24 00:00:00+00:00,18.49471446197423,18.49471446197423,17.99605941772461,17.99605941772461,32100
2024-07-25 00:00:00+00:00,17.987157707676875,18.19908467348415,17.89811203617255,17.9604434967041,38500
2024-07-26 00:00:00+00:00,18.14743803075215,18.165247504883613,17.99160937811418,18.094011306762695,27800
2024-07-29 00:00:00+00:00,18.120722780908785,18.396762794632167,18.111818045188073,18.28990936279297,38600
2024-07-30 00:00:00+00:00,18.619379877524473,18.619379877524473,18.21867518065751,18.316625595092773,63200
2024-07-31 00:00:00+00:00,18.441285530364173,18.62472003659768,18.441285530364173,18.526769638061523,34000
2024-08-01 00:00:00+00:00,18.67280509294526,18.690614566565646,18.11182026114213,18.218673706054688,27500
2024-08-02 00:00:00+00:00,18.218676692758805,18.325531853593695,17.951541338279327,17.969350814819336,29400
2024-08-05 00:00:00+00:00,17.79125705231818,17.79125705231818,17.426171324398105,17.702211380004883,49200
2024-08-06 00:00:00+00:00,17.74673313473727,18.058392104726668,17.728923662531074,17.98715591430664,31200
2024-08-07 00:00:00+00:00,18.10291739056771,18.316626000829,18.022776449419098,18.1118221282959,19500
2024-08-08 00:00:00+00:00,18.13853740347697,18.601571903617522,18.13853740347697,18.46800422668457,57500
2024-08-09 00:00:00+00:00,18.59266716536797,18.59266716536797,18.41457749559242,18.46800422668457,19000
2024-08-12 00:00:00+00:00,18.57579481134025,18.584777509456018,18.461716429871903,18.48596954345703,11500
2024-08-13 00:00:00+00:00,18.593756633201558,18.773405421158724,18.535369963310256,18.737476348876953,20900
2024-08-14 00:00:00+00:00,18.77340992040746,18.77340992040746,18.575795692311964,18.629690170288086,32500
2024-08-15 00:00:00+00:00,18.773405421158724,18.80933620671465,18.55782584764563,18.737476348876953,14900
2024-08-16 00:00:00+00:00,18.75543926313626,18.95305514908258,18.74196607573959,18.827299118041992,16500
2024-08-19 00:00:00+00:00,18.94407656635967,18.993480548573263,18.800356825342554,18.80933952331543,39900
2024-08-20 00:00:00+00:00,18.773408380346993,18.890181738536185,18.710531208987163,18.84526824951172,24200
2024-08-21 00:00:00+00:00,18.800354417580085,18.95305683701347,18.701546465807237,18.881196975708008,14100
2024-08-22 00:00:00+00:00,18.96204160770091,18.971024305505804,18.773408380346993,18.84526824951172,18000
2024-08-23 00:00:00+00:00,18.84526750852092,19.069829804990256,18.78688254499643,18.971023559570312,33000
2024-08-26 00:00:00+00:00,19.21354675386419,19.21354675386419,18.94407272245417,19.07880973815918,20700
2024-08-27 00:00:00+00:00,19.11474278373905,19.11474278373905,18.93509226603308,19.042882919311523,13400
2024-08-28 00:00:00+00:00,19.09677421325498,19.09677421325498,18.95305450830251,19.069826126098633,17400
2024-08-29 00:00:00+00:00,19.213544416020458,19.213544416020458,19.020420755474785,19.132701873779297,46000
2024-08-30 00:00:00+00:00,19.150672755610017,19.285409793558333,19.119234170531225,19.186603546142578,26600
2024-09-03 00:00:00+00:00,19.195583499269922,19.258460660437592,18.993477114606595,19.02491569519043,18100
2024-09-04 00:00:00+00:00,18.971017570989797,19.15066632349094,18.944069487141412,18.988981246948242,14100
2024-09-05 00:00:00+00:00,18.908143495087756,19.114742097009508,18.908143495087756,18.980003356933594,19200
2024-09-06 00:00:00+00:00,19.015932735355488,19.024915431579856,18.611719971629636,18.638668060302734,33100
2024-09-09 00:00:00+00:00,18.530881025979618,18.818322221288305,18.530881025979618,18.80933952331543,27900
2024-09-10 00:00:00+00:00,18.881194993373096,18.971020238892738,18.836281513976246,18.899160385131836,24000
2024-09-11 00:00:00+00:00,18.935092360782626,18.953057755297984,18.809338025723772,18.890180587768555,29700
2024-09-12 00:00:00+00:00,18.97101996906531,18.980000951542888,18.90814109880406,18.917123794555664,18200
2024-09-13 00:00:00+00:00,19.025845163878856,19.170803845931573,18.98054622375381,19.071144104003906,25600
2024-09-16 00:00:00+00:00,18.917127647886623,19.188926506670303,18.917127647886623,19.09379768371582,43500
2024-09-17 00:00:00+00:00,19.089260249659787,19.188919970069666,19.089260249659787,19.152679443359375,10500
2024-09-18 00:00:00+00:00,19.17986158038307,19.30760720218276,19.07114171842125,19.297639846801758,17700
2024-09-19 00:00:00+00:00,19.370120685447066,19.515081088686284,19.361062280285598,19.45166015625,35300
2024-09-20 00:00:00+00:00,19.451661474621755,19.49786763868678,19.297642655782163,19.406362533569336,26100
2024-09-23 00:00:00+00:00,19.43353882683352,19.438068028763766,19.116441122368617,19.175331115722656,48300
2024-09-24 00:00:00+00:00,19.225161458878294,19.270462123605,19.034903851157136,19.197982788085938,40700
2024-09-25 00:00:00+00:00,19.197985738482902,19.234224547789875,19.025846642153972,19.22516441345215,52500
2024-09-26 00:00:00+00:00,19.433541659746503,19.433541659746503,19.062084837752383,19.243282318115234,50400
2024-09-27 00:00:00+00:00,19.31576161425968,19.45166015625,19.14362253944863,19.45166015625,47300
2024-09-30 00:00:00+00:00,19.342942239909988,19.44260025024414,19.170803163087378,19.44260025024414,39200
2024-10-01 00:00:00+00:00,19.44260204499623,19.44260204499623,19.179865066897204,19.268651962280273,36700
2024-10-02 00:00:00+00:00,19.179866206125922,19.201610183762433,19.034907507245176,19.134567260742188,38500
2024-10-03 00:00:00+00:00,19.098322681018576,19.098322681018576,18.962424145577916,18.9986629486084,47400
2024-10-04 00:00:00+00:00,19.062084456689007,19.29764100364741,19.025843924514675,19.29311180114746,36700
2024-10-07 00:00:00+00:00,19.42447929077655,19.60567675028369,19.27952063195343,19.324819564819336,55600
2024-10-08 00:00:00+00:00,19.442602026479264,19.533201639823087,19.324823738763023,19.379182815551758,42100
2024-10-09 00:00:00+00:00,19.379184062105804,19.66910146101968,19.379184062105804,19.54226303100586,32700
2024-10-10 00:00:00+00:00,19.65097840002265,19.687217202530192,19.410889205230305,19.569438934326172,29400
2024-10-11 00:00:00+00:00,19.68820860815835,19.880066774342755,19.642529005172385,19.788705825805664,20900
2024-10-14 00:00:00+00:00,19.76129701847499,19.89102925173593,19.642529005172385,19.788705825805664,18100
2024-10-15 00:00:00+00:00,19.907473731597058,19.907473731597058,19.726578059617147,19.77956771850586,23200
2024-10-16 00:00:00+00:00,19.679072252763124,19.870928658552433,19.679072252763124,19.77956771850586,31500
2024-10-17 00:00:00+00:00,19.825250694673745,19.91660989968914,19.75216228512235,19.81611442565918,20100
2024-10-18 00:00:00+00:00,19.834385290282135,19.861794097421402,19.779569418568737,19.806978225708008,13900
2024-10-21 00:00:00+00:00,19.73388621985501,19.852654210685486,19.569436892116784,19.587709426879883,25500
2024-10-22 00:00:00+00:00,19.596850254191217,19.743027081179772,19.596850254191217,19.697345733642578,21700
2024-10-23 00:00:00+00:00,19.450671091685578,19.65623103194226,19.359310150146484,19.359310150146484,48600
2024-10-24 00:00:00+00:00,19.395854544490994,19.468942953215926,19.194861856138722,19.240541458129883,37700
2024-10-25 00:00:00+00:00,19.26795255037817,19.42326565516212,19.213136672973633,19.213136672973633,30100
2024-10-28 00:00:00+00:00,19.222270047019567,19.323678620785756,19.11263656616211,19.11263656616211,41600
2024-10-29 00:00:00+00:00,19.094364235025754,19.176588910915097,19.021275827853568,19.085227966308594,29500
2024-10-30 00:00:00+00:00,19.13090605548072,19.18572191589371,18.993865533165867,19.03040885925293,40800
2024-10-31 00:00:00+00:00,19.039548744021992,19.194861830173004,18.829419787042713,18.84769058227539,40000
2024-11-01 00:00:00+00:00,18.78374127084834,19.00300652974166,18.765470472864592,18.861398696899414,41500
2024-11-04 00:00:00+00:00,18.91164030110902,18.975592426756915,18.82027937479857,18.893367767333984,35500
2024-11-05 00:00:00+00:00,18.811146875054167,19.140045578611545,18.811146875054167,19.085227966308594,35500
2024-11-06 00:00:00+00:00,19.40498796631156,19.59684610016836,19.368444638593274,19.53289222717285,42900
2024-11-07 00:00:00+00:00,19.852657759152308,19.889202835210575,19.69734467103495,19.81611442565918,53500
2024-11-08 00:00:00+00:00,19.880065819125296,20.099331039539738,19.781396557067048,20.081058502197266,37200
2024-11-11 00:00:00+00:00,20.13587823089754,20.519591100034706,20.13587823089754,20.446502685546875,52500
2024-11-12 00:00:00+00:00,20.50176473692592,20.538604370661698,20.26230096921373,20.28072166442871,23200
2024-11-13 00:00:00+00:00,20.575445129378664,20.575445129378664,20.280721041764416,20.335981369018555,41800
2024-11-14 00:00:00+00:00,20.262298135651932,20.27611277678418,20.036649042559567,20.087305068969727,25400
2024-11-15 00:00:00+00:00,20.032049072694317,20.032049072694317,19.59917324238398,19.709693908691406,28100
2024-11-18 00:00:00+00:00,19.820216028089103,20.013628069511594,19.737324651281096,19.8570556640625,33700
2024-11-19 00:00:00+00:00,19.857051681064593,20.105725761608685,19.829422398800098,20.087305068969727,20200
2024-11-20 00:00:00+00:00,20.133357246046547,20.280719277030915,20.133357246046547,20.262298583984375,19300
2024-11-21 00:00:00+00:00,20.36361154988413,20.40966152786626,20.18861847150274,20.382030487060547,18100
2024-11-22 00:00:00+00:00,20.40966105882831,20.621493763388425,20.40966105882831,20.437292098999023,32400
2024-11-25 00:00:00+00:00,20.676756233797832,20.71359586469309,20.49255280923941,20.695175170898438,33700
2024-11-26 00:00:00+00:00,20.695176272260092,20.695176272260092,20.48334355243037,20.658336639404297,47700
2024-11-27 00:00:00+00:00,20.759650468950113,20.759650468950113,20.575447018927793,20.732019424438477,31400
2024-11-29 00:00:00+00:00,20.81490503604933,20.980687743812723,20.796484344810327,20.888586044311523,21000
2024-12-02 00:00:00+00:00,20.870165353072522,20.99910667835792,20.720960564746708,20.888586044311523,23800
2024-12-03 00:00:00+00:00,20.907009834288306,20.943849465532697,20.824118468120844,20.860958099365234,31600
2024-12-04 00:00:00+00:00,20.953060246495582,21.131737116970893,20.900563199959436,21.035951614379883,16400
2024-12-05 00:00:00+00:00,21.22015356858067,21.229362158421466,21.035950151273152,21.2109432220459,32200
2024-12-06 00:00:00+00:00,21.229362122868583,21.42738018129965,21.146470760888416,21.367515563964844,27600
2024-12-09 00:00:00+00:00,21.459615986178267,21.459615986178267,21.29383501527789,21.312253952026367,30600
2024-12-10 00:00:00+00:00,21.321464679279636,21.321464679279636,21.137263011649253,21.247783660888672,33300
2024-12-11 00:00:00+00:00,21.330678633487477,21.54251137759868,21.221998981229472,21.47804069519043,33300
2024-12-12 00:00:00+00:00,21.663671996495175,21.663671996495175,21.199583053588867,21.199583053588867,29100
2024-12-13 00:00:00+00:00,21.236710590839913,21.431628879768233,20.879363640129366,20.976821899414062,34300
2024-12-16 00:00:00+00:00,21.09748539639193,21.30168568827262,21.03158555188362,21.25527572631836,48900
2024-12-17 00:00:00+00:00,21.116047745358088,21.255274079717243,21.023229598999023,21.023229598999023,14300
2024-12-18 00:00:00+00:00,20.99538752644816,21.125331882331515,20.466324569582195,20.522016525268555,35700
2024-12-19 00:00:00+00:00,20.559141185585766,20.614831366742123,20.30853271484375,20.30853271484375,46700
2024-12-20 00:00:00+00:00,20.271406747508294,20.503451237044462,20.187870589646558,20.410633087158203,35400
2024-12-23 00:00:00+00:00,20.410631175873597,20.624111661370062,20.410631175873597,20.57770347595215,28200
2024-12-24 00:00:00+00:00,20.624111416712786,20.865437872812496,20.568421240800166,20.726211547851562,7600
2024-12-26 00:00:00+00:00,20.791185131471547,20.90256726124487,20.71693096840896,20.856157302856445,20800
2024-12-27 00:00:00+00:00,20.89328443857573,20.90256642988424,20.614830010396872,20.781902313232422,21500
2024-12-30 00:00:00+00:00,20.716929314545414,20.884001610688323,20.44775865881643,20.54057502746582,52500
2024-12-31 00:00:00+00:00,20.586988975243862,20.884005661392884,20.327098489683923,20.37350845336914,28500
2025-01-02 00:00:00+00:00,20.512732633530053,20.56842281370139,20.252842175465627,20.438478469848633,13700
2025-01-03 00:00:00+00:00,20.614830010396872,20.791184304540934,20.31781336995982,20.781902313232422,36200
2025-01-06 00:00:00+00:00,20.921129819083887,20.921129819083887,20.69836557471587,20.726211547851562,36000
2025-01-07 00:00:00+00:00,20.865440899956827,20.89235920900092,20.512734040861403,20.568424224853516,24800
2025-01-08 00:00:00+00:00,20.698364981616457,20.698364981616457,20.438476321232013,20.503448486328125,26000
2025-01-10 00:00:00+00:00,20.55914057957191,20.55914057957191,20.327096099508214,20.41991424560547,22800
2025-01-13 00:00:00+00:00,20.494778179760736,20.494778179760736,20.215899143965597,20.36376190185547,29400
2025-01-14 00:00:00+00:00,20.457348979529822,20.522857128912104,20.38248226809819,20.44799041748047,20400
2025-01-15 00:00:00+00:00,20.607080187695036,20.943979460448322,20.419912536749763,20.831680297851562,23600
2025-01-16 00:00:00+00:00,20.91590827804777,20.953340742119334,20.641707580261237,20.841041564941406,16700
2025-01-17 00:00:00+00:00,20.915906112725025,21.261228634994282,20.887830428855462,21.089035034179688,24400
2025-01-21 00:00:00+00:00,21.25280460129081,21.4212551282963,21.103071196166596,21.262163162231445,26700
2025-01-22 00:00:00+00:00,21.38382450412637,21.608424631082304,21.262164986423272,21.374465942382812,30000
2025-01-23 00:00:00+00:00,21.3838260994235,21.51016401494199,21.28088369752771,21.393184661865234,31100
2025-01-24 00:00:00+00:00,21.43061416127579,21.638369577830264,21.42125560012902,21.449331283569336,25300
