"('date', '')","('open', 'ALEX')","('high', 'ALEX')","('low', 'ALEX')","('close', 'ALEX')","('volume', 'ALEX')"
2024-04-16 00:00:00+00:00,14.689686690377998,14.698966553284773,14.49481399421792,14.550492286682129,183800
2024-04-17 00:00:00+00:00,14.643286950428005,14.652566812504347,14.411295708377603,14.513372421264648,267100
2024-04-18 00:00:00+00:00,14.569049914989519,14.726804031369628,14.50409265000113,14.624728202819824,269600
2024-04-19 00:00:00+00:00,14.615448602111432,14.94023670281557,14.615448602111432,14.930956840515137,298400
2024-04-22 00:00:00+00:00,14.949515891098267,15.07015055565942,14.856719042230553,14.968073844909668,280900
2024-04-23 00:00:00+00:00,15.005194072151275,15.209345734306417,14.995914209787028,15.125828742980957,262500
2024-04-24 00:00:00+00:00,14.949516480705825,14.977354297497186,14.828880041434104,14.847439765930176,311600
2024-04-25 00:00:00+00:00,14.763922950443652,14.801041514898877,14.652567257077978,14.689685821533203,235000
2024-04-26 00:00:00+00:00,15.125829068168727,15.28358319184693,14.717524850103992,15.023754119873047,328300
2024-04-29 00:00:00+00:00,15.125826681245398,15.329980085526048,15.107268728999225,15.283580780029297,329200
2024-04-30 00:00:00+00:00,15.1815058478415,15.38565748216962,15.125826681245398,15.283580780029297,255400
2024-05-01 00:00:00+00:00,15.274300918929946,15.487734184309945,15.237183244485072,15.283580780029297,266800
2024-05-02 00:00:00+00:00,15.450616050643303,15.450616050643303,15.255744260882864,15.292861938476562,276600
2024-05-03 00:00:00+00:00,15.478455699586908,15.524853239256897,15.153667612038934,15.265024185180664,242400
2024-05-06 00:00:00+00:00,15.339262968668958,15.459897646822128,15.30214351695852,15.394940376281738,258300
2024-05-07 00:00:00+00:00,15.432059084192264,15.571255267409365,15.40422126351124,15.422780990600586,208900
2024-05-08 00:00:00+00:00,15.28358320088856,15.589811585862373,15.28358320088856,15.51557445526123,311800
2024-05-09 00:00:00+00:00,15.580532781274174,15.738285127884208,15.53413347054823,15.710447311401367,245800
2024-05-10 00:00:00+00:00,15.710448793879642,15.766126202051913,15.441338076133365,15.56197452545166,183400
2024-05-13 00:00:00+00:00,15.636210451658984,15.710447580137638,15.571253185484256,15.691887855529785,165700
2024-05-14 00:00:00+00:00,15.75684641693169,15.868203003779662,15.561974602388867,15.645491600036621,162100
2024-05-15 00:00:00+00:00,15.793963370764235,15.868200493601739,15.738284201171641,15.82180118560791,192800
2024-05-16 00:00:00+00:00,15.82180188298459,15.914598733109825,15.803243928921702,15.896039009094238,198700
2024-05-17 00:00:00+00:00,15.933159050214005,15.933159050214005,15.691887938888506,15.775404930114746,218700
2024-05-20 00:00:00+00:00,15.775405906549345,15.793965632404564,15.394940376281738,15.394940376281738,186600
2024-05-21 00:00:00+00:00,15.348541982120132,15.599091187487252,15.320702394878106,15.589811325073242,202100
2024-05-22 00:00:00+00:00,15.524853780260647,15.645490219530803,15.45061665223007,15.552693367004395,205100
2024-05-23 00:00:00+00:00,15.524853175783377,15.524853175783377,15.200065089563301,15.292861938476562,232700
2024-05-24 00:00:00+00:00,15.413499407939216,15.441337225515401,15.218625835141944,15.32070255279541,580100
2024-05-28 00:00:00+00:00,15.432055253704437,15.534131957405743,15.107268960023111,15.153666496276855,225500
2024-05-29 00:00:00+00:00,15.088710858841463,15.190787573511038,14.968074419695101,15.11655044555664,261900
2024-05-30 00:00:00+00:00,15.237185979522815,15.45989737602579,15.237185979522815,15.41349983215332,170800
2024-05-31 00:00:00+00:00,15.497016240838713,15.626930774729278,15.432057203940653,15.589811325073242,562000
2024-06-03 00:00:00+00:00,15.719727368446723,15.784684634315687,15.54341352540757,15.664048194885254,173600
2024-06-04 00:00:00+00:00,15.55269405915632,15.738286002515913,15.55269405915632,15.626931190490723,188300
2024-06-05 00:00:00+00:00,15.654770526521697,15.775405199266267,15.497016403730921,15.756845474243164,192000
2024-06-06 00:00:00+00:00,15.691885931283982,15.719725514781882,15.599089089576855,15.636208534240723,160500
2024-06-07 00:00:00+00:00,15.450615525204594,15.534132509391046,15.329980864686727,15.385658264160156,302500
2024-06-10 00:00:00+00:00,15.246464740635021,15.329981729533117,15.107270349122437,15.302142143249512,303400
2024-06-11 00:00:00+00:00,15.200065151708921,15.357819264520641,15.116549934293479,15.265024185180664,241600
2024-06-12 00:00:00+00:00,15.645490944012291,15.72900793815813,15.348542418139456,15.357820510864258,192200
2024-06-13 00:00:00+00:00,15.394938909442168,15.561972886318282,15.302142058960692,15.543413162231445,222700
2024-06-14 00:00:00+00:00,15.386353209397216,15.536830842275462,15.386353209397216,15.527425765991211,368700
2024-06-17 00:00:00+00:00,15.452185751904548,15.480399184735688,15.273492904023437,15.470995903015137,260200
2024-06-18 00:00:00+00:00,15.508615065882436,15.612069107521808,15.376947590221285,15.423971176147461,208500
2024-06-20 00:00:00+00:00,15.311114131263569,15.480400119982033,15.264088750646065,15.282898902893066,187900
2024-06-21 00:00:00+00:00,15.34873224249299,15.480399717125835,15.282898505176567,15.405160903930664,1056600
2024-06-24 00:00:00+00:00,15.499208389189839,15.649686001214235,15.414564508196786,15.489803314208984,328800
2024-06-25 00:00:00+00:00,15.480401992797852,15.555642610888453,15.35813957607076,15.480401992797852,232900
2024-06-26 00:00:00+00:00,15.386354807854737,15.593261126098687,15.376949730593411,15.480401992797852,427100
2024-06-27 00:00:00+00:00,15.546235881082021,15.724926948547363,15.518020652297288,15.724926948547363,421500
2024-06-28 00:00:00+00:00,15.866002388603814,15.960049570010717,15.687309515027694,15.950644493103027,1222900
2024-07-01 00:00:00+00:00,15.913025433823815,16.016479482427105,15.659093747525711,15.828381538391113,321200
2024-07-02 00:00:00+00:00,15.903618752088677,16.016477865886408,15.856595167743233,15.894213676452637,309700
2024-07-03 00:00:00+00:00,15.894215035139739,16.016479235025034,15.771952629089357,15.771952629089355,128400
2024-07-05 00:00:00+00:00,15.771951742492442,15.847190555948218,15.724926362935825,15.800165176391602,181200
2024-07-08 00:00:00+00:00,15.80957085719573,15.978858642407081,15.800165780924557,15.91302490234375,263300
2024-07-09 00:00:00+00:00,15.894213615944475,15.96945242691161,15.800164653776864,15.884808540344238,198600
2024-07-10 00:00:00+00:00,15.922431056214956,15.99766987764148,15.847192234788432,15.950644493103027,260500
2024-07-11 00:00:00+00:00,16.270408503778285,16.33624403635053,16.04469205932084,16.232789993286133,373200
2024-07-12 00:00:00+00:00,16.3926732535978,16.467912070962406,16.251600695268532,16.355052947998047,389000
2024-07-15 00:00:00+00:00,16.46791168457205,16.750056794610554,16.34564748807647,16.66541290283203,336100
2024-07-16 00:00:00+00:00,16.85351021139485,17.01339291282118,16.825294983907334,16.919343948364258,446300
2024-07-17 00:00:00+00:00,16.928749144684943,17.116847074937585,16.928749144684943,16.938154220581055,532800
2024-07-18 00:00:00+00:00,16.806488338840975,17.154467210809045,16.797083262053327,16.87232208251953,366900
2024-07-19 00:00:00+00:00,16.909941975680645,16.975775724731214,16.75005924491422,16.768869400024414,332500
2024-07-22 00:00:00+00:00,16.797083455733663,17.323755205069922,16.703034480607727,17.314350128173828,458100
2024-07-23 00:00:00+00:00,17.22970676195767,17.54006713377198,17.154467938300716,17.417804718017578,342100
2024-07-24 00:00:00+00:00,17.39899341688084,17.549471054276797,17.11684829522215,17.182682037353516,393600
2024-07-25 00:00:00+00:00,17.239111065343387,17.48363767971134,17.135657014770608,17.25792121887207,495700
2024-07-26 00:00:00+00:00,18.433526561445078,19.09186570666845,18.301857297332607,18.3488826751709,1427500
2024-07-29 00:00:00+00:00,18.348886015093747,18.48055350933801,18.094954310049747,18.254837036132812,491900
2024-07-30 00:00:00+00:00,18.320666724502235,18.64983718102368,18.179594184231522,18.584003448486328,363600
2024-07-31 00:00:00+00:00,18.565192993068774,18.941387025554707,18.367691798701646,18.536977767944336,418900
2024-08-01 00:00:00+00:00,18.65924459708601,18.781507002302952,18.395907840065416,18.668649673461914,542700
2024-08-02 00:00:00+00:00,18.28305060265204,18.668649766817836,18.217216861526403,18.311264038085938,354300
2024-08-05 00:00:00+00:00,17.74697367222527,17.944474894142495,17.483636915834076,17.4930419921875,442500
2024-08-06 00:00:00+00:00,17.493040405590957,18.01971207677,17.41780159542252,17.944473266601562,472000
2024-08-07 00:00:00+00:00,18.057331501142325,18.12316523261069,17.662327318497503,17.775184631347656,347300
2024-08-08 00:00:00+00:00,17.925663364689395,18.066735911486163,17.793995893523714,18.00090217590332,269200
2024-08-09 00:00:00+00:00,18.0197134445077,18.038523596936226,17.737568333419294,17.841020584106445,325800
2024-08-12 00:00:00+00:00,17.869234569483666,17.869234569483666,17.40839663005715,17.57768440246582,245100
2024-08-13 00:00:00+00:00,17.70935212347773,17.803401086574112,17.540064348671198,17.634113311767578,184200
2024-08-14 00:00:00+00:00,17.624707743067795,17.690541477243297,17.398991314251187,17.540063858032227,1339800
2024-08-15 00:00:00+00:00,17.77518659872044,17.888045717896578,17.483636415448107,17.784591674804688,603900
2024-08-16 00:00:00+00:00,17.79399440443472,18.010305744343412,17.643516794599574,17.6999454498291,306800
2024-08-19 00:00:00+00:00,17.756375344263112,17.944473266601562,17.756375344263112,17.944473266601562,333100
2024-08-20 00:00:00+00:00,17.897451460430766,17.972690278071592,17.577686036998536,17.906856536865234,316700
2024-08-21 00:00:00+00:00,18.066736093296665,18.076141169022396,17.756375769686635,18.029117584228516,266100
2024-08-22 00:00:00+00:00,18.047927242281798,18.141976203133204,17.6905415498134,17.935068130493164,204500
2024-08-23 00:00:00+00:00,18.076140197257804,18.405310654623253,17.972687957505855,18.22661781311035,214600
2024-08-26 00:00:00+00:00,18.414716660167926,18.499360547590587,18.301857545659455,18.405311584472656,204400
2024-08-27 00:00:00+00:00,18.3959052214285,18.527574478113273,18.36769179015184,18.518169403076172,236100
2024-08-28 00:00:00+00:00,18.433528900146484,18.59341161741185,18.405313669863784,18.433528900146484,269100
2024-08-29 00:00:00+00:00,18.527576024529125,18.593409761449042,18.34888317157878,18.461740493774414,283000
2024-08-30 00:00:00+00:00,18.48995846153615,18.61222267150879,18.40531456042742,18.61222267150879,309700
2024-09-03 00:00:00+00:00,18.442931331975732,18.53697849842733,18.26423848681521,18.301856994628906,248000
2024-09-04 00:00:00+00:00,18.348884037767824,18.48055151782324,18.141977741418618,18.24542999267578,201100
2024-09-05 00:00:00+00:00,18.31126546503111,18.480553266166243,18.12316930341933,18.198408126831055,234500
2024-09-06 00:00:00+00:00,18.12316635777355,18.226618602003168,17.89744992422517,17.982093811035156,306700
2024-09-09 00:00:00+00:00,17.991497461813143,18.14197688109965,17.82221147855606,18.05733299255371,320600
2024-09-10 00:00:00+00:00,18.104355972325536,18.358287629470695,18.06673567030341,18.3300724029541,232200
2024-09-11 00:00:00+00:00,18.1231661233366,18.414716288669155,17.916258049884362,18.3300724029541,466700
2024-09-12 00:00:00+00:00,18.386501980472698,18.555789760357943,18.33007331845589,18.508766174316406,307900
2024-09-13 00:00:00+00:00,18.71567302149105,18.72507809774634,18.518171801634598,18.63102912902832,441000
2024-09-16 00:00:00+00:00,18.715674933214416,18.7627003192943,18.565197285428905,18.61222267150879,288400
2024-09-17 00:00:00+00:00,18.734480879456097,18.809719686448506,18.54638296505775,18.555788040161133,485400
2024-09-18 00:00:00+00:00,18.527577056182167,18.866150835456335,18.471146598107396,18.659244537353516,338800
2024-09-19 00:00:00+00:00,18.91317603518238,18.91317603518238,18.56519538907617,18.63102912902832,358900
2024-09-20 00:00:00+00:00,18.481692349568355,18.700466447015025,18.44364373387788,18.519739151000977,1816300
2024-09-23 00:00:00+00:00,18.652907036021965,18.719490297596,18.538763005996607,18.624370574951172,202500
2024-09-24 00:00:00+00:00,18.586323568915418,18.65290682975316,18.57681141533034,18.633882522583008,182400
2024-09-25 00:00:00+00:00,18.643396217221614,18.68144302044906,18.5482764877661,18.56730079650879,282900
2024-09-26 00:00:00+00:00,18.643396148482637,18.643396148482637,18.234382583312524,18.319990158081055,277900
2024-09-27 00:00:00+00:00,18.43412987695781,18.50071494826482,18.177309001804364,18.262916564941406,225500
2024-09-30 00:00:00+00:00,18.262916564941406,18.319987668946876,18.101213591711176,18.262916564941406,338000
2024-10-01 00:00:00+00:00,18.31047658799537,18.396084156144806,18.091702497950283,18.129749298095703,280700
2024-10-02 00:00:00+00:00,17.996582480934173,18.02511894126839,17.75878408758898,17.891950607299805,199500
2024-10-03 00:00:00+00:00,17.86341883829275,17.86341883829275,17.701715832203938,17.768299102783203,197900
2024-10-04 00:00:00+00:00,17.825367347444395,17.901462760744543,17.625617567878162,17.891950607299805,270500
2024-10-07 00:00:00+00:00,17.79683172072571,17.825368182396595,17.530498668828848,17.60659408569336,210500
2024-10-08 00:00:00+00:00,17.663663899928494,17.70171251270049,17.540009536934935,17.57805633544922,392500
2024-10-09 00:00:00+00:00,17.597083941717635,17.768299102783203,17.597083941717635,17.768299102783203,183800
2024-10-10 00:00:00+00:00,17.663664106602607,17.673176259906903,17.473426483289895,17.568544387817383,213500
2024-10-11 00:00:00+00:00,17.606594411259533,17.78732171000129,17.606594411259533,17.758785247802734,156500
2024-10-14 00:00:00+00:00,17.692201449298743,17.777809019051208,17.616106033325195,17.616106033325195,184900
2024-10-15 00:00:00+00:00,17.68269106068012,18.025121373872818,17.62561994656734,17.8729305267334,295200
2024-10-16 00:00:00+00:00,17.949023527968237,18.02511894126839,17.891950607299805,17.891950607299805,210200
2024-10-17 00:00:00+00:00,17.825366839573626,17.844391145921072,17.616104912524833,17.663663864135742,179600
2024-10-18 00:00:00+00:00,17.69220035950749,17.70171251270049,17.55903202906322,17.57805633544922,247400
2024-10-21 00:00:00+00:00,17.511474696794256,17.568545806972395,17.321235243856613,17.340259552001953,244600
2024-10-22 00:00:00+00:00,17.340259919761866,17.5590340252995,17.340259919761866,17.406843185424805,201600
2024-10-23 00:00:00+00:00,17.378307342529297,17.45440275723696,17.264163313338905,17.378307342529297,166600
2024-10-24 00:00:00+00:00,17.340257610528603,17.49244843013577,17.340257610528603,17.425865173339844,249400
2024-10-25 00:00:00+00:00,17.739759408926147,18.224868338894805,17.654151843975345,17.825366973876953,296300
2024-10-28 00:00:00+00:00,17.834879055245466,17.99658203125,17.768295797053785,17.99658203125,278500
2024-10-29 00:00:00+00:00,17.930001244171294,18.05365562438965,17.872930131321127,18.05365562438965,284000
2024-10-30 00:00:00+00:00,18.03463049041947,18.33901397829927,18.025120150594432,18.091703414916992,310300
2024-10-31 00:00:00+00:00,18.044142025969368,18.110727102267347,17.70171356201172,17.70171356201172,315900
2024-11-01 00:00:00+00:00,17.768297564044286,17.834880828857422,17.625618880265005,17.834880828857422,373900
2024-11-04 00:00:00+00:00,17.787320472968858,18.101214278291472,17.72073539913627,18.06316566467285,245000
2024-11-05 00:00:00+00:00,18.015607411562417,18.32950122907543,18.015607411562417,18.281940460205078,230300
2024-11-06 00:00:00+00:00,18.738513065569496,18.909726375155294,18.434129615260204,18.69095230102539,488200
2024-11-07 00:00:00+00:00,18.65290724250157,18.833632721843706,18.519738903621572,18.614858627319336,269000
2024-11-08 00:00:00+00:00,18.652905878861837,18.805096699949058,18.595832960260857,18.757535934448242,355100
2024-11-11 00:00:00+00:00,18.83363198232004,18.93826385570487,18.738514076615015,18.900217056274414,215300
2024-11-12 00:00:00+00:00,18.83363386187471,18.995336857671706,18.557788642137446,18.56730079650879,257500
2024-11-13 00:00:00+00:00,18.729001944914064,18.73851409834715,18.32950057201327,18.39608383178711,308500
2024-11-14 00:00:00+00:00,18.43413247521361,18.43413247521361,18.082191834273896,18.148775100708008,188300
2024-11-15 00:00:00+00:00,18.310477086219475,18.415108964417524,18.186822714560012,18.358036041259766,245200
2024-11-18 00:00:00+00:00,18.319989075301358,18.44364344584862,18.205845044270344,18.281940460205078,216400
2024-11-19 00:00:00+00:00,18.234381790353826,18.519739151000977,18.148774219308113,18.519739151000977,164600
2024-11-20 00:00:00+00:00,18.453153578583184,18.538761138916016,18.253403813978323,18.538761138916016,236000
2024-11-21 00:00:00+00:00,18.595833819252146,18.719490001008584,18.386571884155273,18.386571884155273,260600
2024-11-22 00:00:00+00:00,18.4912050537871,18.643395892562477,18.31998990660033,18.415109634399414,465600
2024-11-25 00:00:00+00:00,18.453152791450734,18.709975461494277,18.453152791450734,18.491201400756836,499000
2024-11-26 00:00:00+00:00,18.538763170353405,18.719490463555047,18.405596646024733,18.70046615600586,355000
2024-11-27 00:00:00+00:00,18.719491705139518,18.966802276908556,18.709979550734023,18.814611434936523,386400
2024-11-29 00:00:00+00:00,18.93826414049336,18.97631275475374,18.700465744139343,18.71949005126953,274900
2024-12-02 00:00:00+00:00,18.767048836939246,18.79558529737923,18.462667182610474,18.643394470214844,315900
2024-12-03 00:00:00+00:00,18.66241716616813,18.700463962546007,18.35803372385706,18.377058029174805,290800
2024-12-04 00:00:00+00:00,18.462667999688765,18.61485883358846,18.396084736639878,18.6053466796875,207200
2024-12-05 00:00:00+00:00,18.52925051970113,18.59583378007998,18.434130798763725,18.472179412841797,296500
2024-12-06 00:00:00+00:00,18.61485575248657,18.643392209466146,18.405593844075653,18.491201400756836,224400
2024-12-09 00:00:00+00:00,18.59583386918108,18.795585465532508,18.51973845491811,18.71949005126953,339300
2024-12-10 00:00:00+00:00,18.643392860850387,18.643392860850387,18.30096262216144,18.377058029174805,362000
2024-12-11 00:00:00+00:00,18.424620160836902,18.462666960040455,18.205844261949924,18.2343807220459,375500
2024-12-12 00:00:00+00:00,18.110726262465462,18.329500345955,17.977557930302392,17.987070083618164,549200
2024-12-13 00:00:00+00:00,17.910973886761706,17.996581448595887,17.78731952758881,17.939510345458984,372600
2024-12-16 00:00:00+00:00,17.920486039660798,18.14877226646606,17.910973886761706,17.939510345458984,242700
2024-12-17 00:00:00+00:00,17.958533527508504,18.034628939369473,17.616105081263,17.73975944519043,513700
2024-12-18 00:00:00+00:00,17.739759417489907,17.891950240974204,17.026364252060628,17.073925018310547,383100
2024-12-19 00:00:00+00:00,17.150020712511907,17.311723691909418,16.83612690712353,16.893198013305664,604700
2024-12-20 00:00:00+00:00,16.724603327235453,17.2063027148859,16.724603327235453,16.830575942993164,2027200
2024-12-23 00:00:00+00:00,16.82094383239746,16.92691829890809,16.70533699396547,16.82094383239746,498800
2024-12-24 00:00:00+00:00,16.77277227755286,16.955818556604697,16.71496886641866,16.93655014038086,210300
2024-12-26 00:00:00+00:00,16.859478692058445,16.99435393358296,16.77277265463916,16.917282104492188,324800
2024-12-27 00:00:00+00:00,16.792042351921214,16.994355229637137,16.705336307889393,16.763139724731445,554800
2024-12-30 00:00:00+00:00,16.743870972602654,17.032891726122582,16.512655472309188,16.9654541015625,359400
2024-12-31 00:00:00+00:00,17.00398649113986,17.17739854914334,16.936548876924544,17.0906925201416,328200
2025-01-02 00:00:00+00:00,17.109963104558567,17.129231521788327,16.878747610413676,16.98472023010254,296700
2025-01-03 00:00:00+00:00,17.0136215242697,17.05215835571289,16.91728128319898,17.05215835571289,224600
2025-01-06 00:00:00+00:00,17.023257662853826,17.052160289714262,16.753505324768824,16.77277374267578,282800
2025-01-07 00:00:00+00:00,16.820941870842738,16.92691632499528,16.55119138759969,16.734237670898438,314500
2025-01-08 00:00:00+00:00,16.60899593780214,16.695701981223213,16.445218059955387,16.676433563232422,286600
2025-01-10 00:00:00+00:00,16.43558356620349,16.512655399293852,16.24290490224631,16.416316986083984,296100
2025-01-13 00:00:00+00:00,16.300707614304816,16.56082572883724,16.281439197479294,16.54155731201172,341500
2025-01-14 00:00:00+00:00,16.51265411014218,16.763138007514804,16.51265411014218,16.753503799438477,357800
2025-01-15 00:00:00+00:00,17.05215796488377,17.167764781489154,16.6860654247132,16.79203987121582,315100
2025-01-16 00:00:00+00:00,16.811310295237007,17.100329208821837,16.811310295237007,17.061792373657227,314500
2025-01-17 00:00:00+00:00,17.18703461860871,17.18703461860871,16.888381507211225,16.90764808654785,236900
2025-01-21 00:00:00+00:00,17.00398888815424,17.21593780560854,17.00398888815424,17.158132553100586,292600
2025-01-22 00:00:00+00:00,17.02325785682691,17.02325785682691,16.753505515668188,16.763139724731445,399600
2025-01-23 00:00:00+00:00,16.686066305634338,16.859478377234723,16.61862868613137,16.8402099609375,226600
