"('date', '')","('open', 'BCS')","('high', 'BCS')","('low', 'BCS')","('close', 'BCS')","('volume', 'BCS')"
2024-02-13 00:00:00+00:00,6.733082197651177,6.742408009979897,6.593198570154029,6.63982629776001,15359500
2024-02-14 00:00:00+00:00,6.75173282623291,6.7890356278221615,6.7144304693228305,6.75173282623291,10192200
2024-02-15 00:00:00+00:00,6.7517324601224145,6.90094232435105,6.7517324601224145,6.872965335845947,14937800
2024-02-16 00:00:00+00:00,6.994198800247036,7.031501158274018,6.938245263206562,6.966221809387207,14513100
2024-02-20 00:00:00+00:00,7.646989600949964,7.824176447524263,7.628338868833769,7.805524826049805,24253700
2024-02-21 00:00:00+00:00,7.768223219452155,7.880130290985107,7.7309208622745045,7.880130290985107,20469100
2024-02-22 00:00:00+00:00,7.777550138334986,7.9081079623644195,7.758898512411653,7.8894572257995605,18882300
2024-02-23 00:00:00+00:00,7.88945593296167,7.936084100770612,7.842827765152727,7.926758289337158,15460700
2024-02-26 00:00:00+00:00,7.992037052424423,8.020014486240889,7.889455796505656,7.945409774780273,17649900
2024-02-27 00:00:00+00:00,8.010688813772255,8.038665358715164,7.964060645961853,7.982712268829346,11457200
2024-02-28 00:00:00+00:00,8.09461992380964,8.12259647077736,8.029340128407103,8.047991752624512,16063200
2024-02-29 00:00:00+00:00,8.1990776517889,8.227947384998783,8.054727150234934,8.179830551147461,15294800
2024-03-01 00:00:00+00:00,8.353051232224031,8.381920966976455,8.2471940085446,8.3338041305542,15270000
2024-03-04 00:00:00+00:00,8.34342752962699,8.449283833628634,8.34342752962699,8.38192081451416,13841200
2024-03-05 00:00:00+00:00,8.314557772478903,8.478154462236468,8.304934221845564,8.391544342041016,16261400
2024-03-06 00:00:00+00:00,8.535893462825765,8.545517012931802,8.44928334737593,8.526269912719727,18884500
2024-03-07 00:00:00+00:00,8.564763673585233,8.680244445800781,8.55514104069419,8.680244445800781,14487600
2024-03-08 00:00:00+00:00,8.68986723120969,8.747607618330878,8.593634476344134,8.63212776184082,15655900
2024-03-11 00:00:00+00:00,8.680244133106308,8.766853332519531,8.670620582809638,8.766853332519531,14785300
2024-03-12 00:00:00+00:00,8.834217895467118,8.901580916832673,8.77647750733069,8.872711181640625,14604900
2024-03-13 00:00:00+00:00,8.786101210838913,8.901581071364166,8.776477659690388,8.824594497680664,14901800
2024-03-14 00:00:00+00:00,8.824594128864137,8.853463863350775,8.603257050460403,8.64175033569336,19341500
2024-03-15 00:00:00+00:00,8.776476814656235,8.882333113840696,8.766853264434303,8.795723915100098,17230500
2024-03-18 00:00:00+00:00,8.776476987506861,8.795724088329791,8.728360153201816,8.737983703613281,11785100
2024-03-19 00:00:00+00:00,8.670620941441788,8.737983960800193,8.651373840052354,8.66099739074707,12131700
2024-03-20 00:00:00+00:00,8.680243673754608,8.92082691192627,8.670620123967208,8.92082691192627,15853000
2024-03-21 00:00:00+00:00,8.988191520753984,9.12291757068881,8.97856796925796,9.007437705993652,20584600
2024-03-22 00:00:00+00:00,8.988190932841217,9.02668421855511,8.882333708813766,8.901580810546875,13656600
2024-03-25 00:00:00+00:00,8.882333685549684,8.98819090929988,8.882333685549684,8.91120433807373,12399600
2024-03-26 00:00:00+00:00,8.949697647127323,8.978567381974662,8.882333708813766,8.901580810546875,10277100
2024-03-27 00:00:00+00:00,8.930450012963739,9.065176963806152,8.930450012963739,9.065176963806152,17262200
2024-03-28 00:00:00+00:00,9.103670142894916,9.190280259033019,9.055553309734607,9.094046592712402,22363400
2024-04-01 00:00:00+00:00,9.074800923906507,9.122916842038835,8.90158068182273,8.94007396697998,17423600
2024-04-02 00:00:00+00:00,9.036307230680016,9.094046696932288,8.997813947261081,9.065176963806152,25557700
2024-04-03 00:00:00+00:00,9.113294008041672,9.334630163375518,9.113294008041672,9.286513328552246,19423800
2024-04-04 00:00:00+00:00,9.575213241590973,9.604082974846895,9.334629989702998,9.344253540039062,25787200
2024-04-05 00:00:00+00:00,9.344254386747743,9.411617409699597,9.267267812587805,9.373124122619629,24878400
2024-04-08 00:00:00+00:00,9.45010933442012,9.565589179012061,9.45010933442012,9.498226165771484,20700400
2024-04-09 00:00:00+00:00,9.536719874950068,9.565589607954582,9.286513074904912,9.363499641418457,20359500
2024-04-10 00:00:00+00:00,9.248020254455154,9.353877477022987,9.1710336840889,9.228774070739746,22640200
2024-04-11 00:00:00+00:00,9.055554545721398,9.065178097217423,8.920828495786573,9.007437705993652,19524800
2024-04-12 00:00:00+00:00,8.911204598685169,8.978567621040025,8.814970922961933,8.83421802520752,21726300
2024-04-15 00:00:00+00:00,8.94007438216283,9.026684507226948,8.776477683208906,8.814970970153809,18983400
2024-04-16 00:00:00+00:00,8.70911422646835,8.74760751149491,8.612880555025793,8.66099739074707,21446800
2024-04-17 00:00:00+00:00,8.747607208305824,8.82459377569062,8.68986682389109,8.757230758666992,16828500
2024-04-18 00:00:00+00:00,8.824593315832429,8.959320260611204,8.805346216113078,8.891956329345703,21732900
2024-04-19 00:00:00+00:00,8.930449295904046,9.017059406080465,8.911203114616061,8.99781322479248,16301700
2024-04-22 00:00:00+00:00,9.065177611105348,9.180657469607999,9.045930509145405,9.16141128540039,13716100
2024-04-23 00:00:00+00:00,9.228773711813655,9.344253562871787,9.190280428127613,9.334630012512207,20748200
2024-04-24 00:00:00+00:00,9.26726828929787,9.286514474951703,9.190281711177729,9.238398551940918,19214800
2024-04-25 00:00:00+00:00,9.786926612971385,10.056379594061159,9.758056880149832,9.969769477844238,32295000
2024-04-26 00:00:00+00:00,9.902407234022302,10.066003929019214,9.883161049891546,10.027510643005371,20566300
2024-04-29 00:00:00+00:00,9.95052352682898,9.989016810737798,9.873536959011338,9.902406692504883,14370100
2024-04-30 00:00:00+00:00,9.912030394165338,9.969769862033461,9.844666457982802,9.854290008544922,17050800
2024-05-01 00:00:00+00:00,9.902406774362856,10.037133728033584,9.835043756403635,9.883160591125488,19280500
2024-05-02 00:00:00+00:00,9.87353613200667,9.912029412691304,9.767678921809775,9.863912582397461,15768700
2024-05-03 00:00:00+00:00,9.806173127730421,9.9120303479152,9.767679843413854,9.873537063598633,21807100
2024-05-06 00:00:00+00:00,9.998641014099121,10.056380484856799,9.960147727676556,9.998641014099121,6080800
2024-05-07 00:00:00+00:00,10.239223525833799,10.287339441986505,10.20073024226027,10.219976425170898,15378000
2024-05-08 00:00:00+00:00,10.210353521915083,10.325833379954144,10.1814837868434,10.316210746765137,13407600
2024-05-09 00:00:00+00:00,10.3065869848717,10.383573555322004,10.296963434127333,10.373950004577637,8629400
2024-05-10 00:00:00+00:00,10.412443266520725,10.44131391868927,10.373949981381644,10.383573532104492,12062600
2024-05-13 00:00:00+00:00,10.431690216064453,10.470183500643012,10.412443114899027,10.431690216064453,7211800
2024-05-14 00:00:00+00:00,10.556792983718143,10.653025730484734,10.508676151458726,10.62415599822998,11138300
2024-05-15 00:00:00+00:00,10.537547135129579,10.585663973103244,10.47980766376306,10.527923583984375,8322100
2024-05-16 00:00:00+00:00,10.576040421958043,10.604911075393652,10.518300950591522,10.527923583984375,10548300
2024-05-17 00:00:00+00:00,10.61453314457213,10.720390366037837,10.604910511690766,10.701143264770508,5822800
2024-05-20 00:00:00+00:00,10.701143606679345,10.730013341750446,10.59528729958376,10.604910850524902,7867800
2024-05-21 00:00:00+00:00,10.604910362268578,10.758883499228538,10.585663261272439,10.749259948730469,15289200
2024-05-22 00:00:00+00:00,10.672273474118514,10.691519657531645,10.373949830320468,10.431690216064453,13692100
2024-05-23 00:00:00+00:00,10.672274206444062,10.691520391177853,10.460560667858179,10.499053955078125,14207900
2024-05-24 00:00:00+00:00,10.604909690834932,10.720389536243472,10.595286140946161,10.662649154663086,8629400
2024-05-28 00:00:00+00:00,10.82624626159668,10.883986645469527,10.787752978265537,10.82624626159668,10423900
2024-05-29 00:00:00+00:00,10.653025902659461,10.66264945281733,10.556793154337553,10.566415786743164,10294900
2024-05-30 00:00:00+00:00,10.816622688622228,10.845493339374187,10.730012571870883,10.835869789123535,11676300
2024-05-31 00:00:00+00:00,10.874363746706136,10.932103216286016,10.816623359373935,10.922480583190918,8998500
2024-06-03 00:00:00+00:00,10.89360972055166,10.989843391665236,10.816623150761723,10.980219841003418,10611300
2024-06-04 00:00:00+00:00,10.739636655459593,10.778129940621545,10.604910616268922,10.672273635864258,12741200
2024-06-05 00:00:00+00:00,10.633780585596002,10.653026769725958,10.518300727559271,10.604910850524902,10128600
2024-06-06 00:00:00+00:00,10.653026429354487,10.7300129989192,10.653026429354487,10.701143264770508,10063200
2024-06-07 00:00:00+00:00,10.681897233122,10.7781299875699,10.653026580810547,10.653026580810547,12457900
2024-06-10 00:00:00+00:00,10.527923255640085,10.662650214214025,10.47018378607434,10.633780479431152,9028100
2024-06-11 00:00:00+00:00,10.45093672887918,10.45093672887918,10.277717401692142,10.325833320617676,15692900
2024-06-12 00:00:00+00:00,10.41244239111515,10.479806322759284,10.31620964523418,10.364326477050781,16077500
2024-06-13 00:00:00+00:00,10.277716891553892,10.277716891553892,10.142989939093573,10.200730323791504,15003800
2024-06-14 00:00:00+00:00,9.796550017215935,10.05637944424356,9.786926467168033,10.0178861618042,17838600
2024-06-17 00:00:00+00:00,10.06600339393181,10.200730346694623,10.056379843501833,10.191106796264648,10166400
2024-06-18 00:00:00+00:00,10.152613616829337,10.22960018555724,10.142990066300277,10.162237167358398,10637400
2024-06-20 00:00:00+00:00,10.229600623797758,10.335456930895482,10.210353521915083,10.316210746765137,10914300
2024-06-21 00:00:00+00:00,10.056379340659225,10.104496172650867,9.979392776573492,10.04675579071045,10572400
2024-06-24 00:00:00+00:00,10.200730219520032,10.258469685875474,10.171859568590042,10.229599952697754,7884300
2024-06-25 00:00:00+00:00,10.152613662877396,10.181483396843229,10.094873277193438,10.142990112304688,7825000
2024-06-26 00:00:00+00:00,10.066003647787378,10.12374403407111,10.046756546442031,10.114120483398438,10063900
2024-06-27 00:00:00+00:00,10.316209919584242,10.383572935267601,10.229599803561491,10.277716636657715,12399000
2024-06-28 00:00:00+00:00,10.248846831211411,10.32583340341235,10.239224198000544,10.306587219238281,9966300
2024-07-01 00:00:00+00:00,10.45093629448467,10.518300230134614,10.402820377559081,10.460559844970703,10773800
2024-07-02 00:00:00+00:00,10.383573231090319,10.479806900024414,10.325832846179404,10.479806900024414,8115500
2024-07-03 00:00:00+00:00,10.710767591031209,10.797377717501513,10.710767591031209,10.75888442993164,6534300
2024-07-05 00:00:00+00:00,11.00908970448931,11.02833680603892,10.855116563101705,10.941726684570312,8921500
2024-07-08 00:00:00+00:00,11.066830682594912,11.134193706112558,10.951350820385075,11.04758358001709,10765700
2024-07-09 00:00:00+00:00,10.701143113992408,10.826246517210448,10.681896930748557,10.749259948730469,9763700
2024-07-10 00:00:00+00:00,10.845493825618323,10.970596313476562,10.806999622889872,10.970596313476562,11375700
2024-07-11 00:00:00+00:00,11.037960616704172,11.153440475463867,11.009089963699996,11.153440475463867,9931200
2024-07-12 00:00:00+00:00,11.163063049316406,11.201556332200163,11.095699115955641,11.163063049316406,8655700
2024-07-15 00:00:00+00:00,11.191933270556657,11.317036674827554,11.191933270556657,11.297789573669434,10732300
2024-07-16 00:00:00+00:00,11.268920273791933,11.451763153076172,11.249673171892365,11.451763153076172,7740900
2024-07-17 00:00:00+00:00,11.605735904074232,11.663475367746234,11.509502240951258,11.567242622375488,13552300
2024-07-18 00:00:00+00:00,11.557619932790288,11.605736767933294,11.240050105699662,11.297789573669434,13989200
2024-07-19 00:00:00+00:00,11.403646469116211,11.519126319512676,11.345906085041843,11.403646469116211,13011700
2024-07-22 00:00:00+00:00,11.480632575787604,11.538372039794922,11.422892194028055,11.538372039794922,6626200
2024-07-23 00:00:00+00:00,11.451763000679867,11.519126938679566,11.442140367610468,11.499879837036133,8867600
2024-07-24 00:00:00+00:00,11.442141178471434,11.471010915230154,11.259297370910645,11.259297370910645,9360000
2024-07-25 00:00:00+00:00,11.259296266151377,11.4228929546527,11.220802981665909,11.307413101196289,8079000
2024-07-26 00:00:00+00:00,11.442140262598755,11.55762011814257,11.413269610398569,11.528749465942383,11422500
2024-07-29 00:00:00+00:00,11.605736120840314,11.624982303173041,11.442139441127017,11.490255355834961,11375400
2024-07-30 00:00:00+00:00,11.490255207954002,11.605735971473102,11.480632575787604,11.538372039794922,13525800
2024-07-31 00:00:00+00:00,11.499879943109004,11.615359800777815,11.451763106308917,11.471010208129883,14951000
2024-08-01 00:00:00+00:00,11.451763167210894,11.461386718172555,10.816623487778509,10.883987426757812,14714500
2024-08-02 00:00:00+00:00,10.460560279765216,10.470183830651253,10.210353463242209,10.325833320617676,16034500
2024-08-05 00:00:00+00:00,9.931276441168995,10.345079932135132,9.844666322803779,10.191106796264648,30377000
2024-08-06 00:00:00+00:00,10.123744316700034,10.402820869732516,10.085250112934682,10.316210746765137,19952900
2024-08-07 00:00:00+00:00,10.672273474118514,10.70114320811436,10.354703646907337,10.431690216064453,17775500
2024-08-08 00:00:00+00:00,10.56641669350376,10.614533530670005,10.508677223106133,10.585663795471191,14050200
2024-08-09 00:00:00+00:00,10.65302600537019,10.845493339374187,10.63377982262115,10.835869789123535,16563100
2024-08-12 00:00:00+00:00,10.864739590658852,10.941726157645181,10.79737657398388,10.806999206542969,13215700
2024-08-13 00:00:00+00:00,10.806999622889872,10.989843414840788,10.797376989960066,10.970596313476562,15160700
2024-08-14 00:00:00+00:00,10.989843240597542,11.066829809329214,10.989843240597542,11.028336524963379,9212700
2024-08-15 00:00:00+00:00,11.365154076852386,11.490256569610967,11.297790137191217,11.413269996643066,13687100
2024-08-16 00:00:00+00:00,11.412295611622124,11.587719752199094,11.412295611622124,11.568227767944336,9924300
2024-08-19 00:00:00+00:00,11.577973169832974,11.685176289482097,11.577973169832974,11.675430297851562,10807400
2024-08-20 00:00:00+00:00,11.529243862794193,11.558480907551097,11.480514835246755,11.519497871398926,12074000
2024-08-21 00:00:00+00:00,11.568227767944336,11.587719752199094,11.461024642830056,11.568227767944336,12567200
2024-08-22 00:00:00+00:00,11.597464561462402,11.636447599691072,11.51949848500506,11.597464561462402,11658800
2024-08-23 00:00:00+00:00,11.685176254677623,11.938566459743278,11.685176254677623,11.909329414367676,9318700
2024-08-26 00:00:00+00:00,11.88009088056815,11.958057880282691,11.841107845425315,11.899582862854004,7992600
2024-08-27 00:00:00+00:00,11.841108729261295,12.172465017422697,11.841108729261295,12.133481979370117,20844800
2024-08-28 00:00:00+00:00,11.577973760071714,11.675430893058614,11.529244728863782,11.568227767944336,15384900
2024-08-29 00:00:00+00:00,11.743651949428028,11.802126043538056,11.626702831779,11.753397941589355,10842000
2024-08-30 00:00:00+00:00,11.753397351392092,11.870346463168515,11.724159376376294,11.860600471496582,8887600
2024-09-03 00:00:00+00:00,11.538990590501326,11.607210675763577,11.38305843594249,11.43178653717041,17823700
2024-09-04 00:00:00+00:00,11.52924420128454,11.597464284196507,11.422041081075884,11.441532135009766,24428600
2024-09-05 00:00:00+00:00,11.860600557911262,11.899583595454095,11.714414399482871,11.811871528625488,28224800
2024-09-06 00:00:00+00:00,11.694922316003407,11.763142398762838,11.227125869489152,11.256362915039062,31590400
2024-09-09 00:00:00+00:00,11.451278040876309,11.587719135106692,11.441532049267943,11.49026107788086,13837000
2024-09-10 00:00:00+00:00,11.461024752626443,11.470770744847188,11.032210389203366,11.21738052368164,27349000
2024-09-11 00:00:00+00:00,11.12966828864602,11.217380358483046,10.934753094246492,11.197888374328613,28222800
2024-09-12 00:00:00+00:00,11.227126427406004,11.314837568414422,11.129668364824694,11.266109466552734,20542600
2024-09-13 00:00:00+00:00,11.353820068734993,11.470770110053971,11.344075006482514,11.441532135009766,24114200
2024-09-16 00:00:00+00:00,11.461023556615702,11.57797266277355,11.431785583004583,11.548735618591309,14553100
2024-09-17 00:00:00+00:00,11.675430241528563,11.714414207862639,11.558481130813076,11.607210159301758,15249600
2024-09-18 00:00:00+00:00,11.685176542270044,11.850854685857604,11.577973420301774,11.646193504333496,15363900
2024-09-19 00:00:00+00:00,11.792380996659483,11.96780420865438,11.70466892594755,11.938567161560059,16640100
2024-09-20 00:00:00+00:00,11.928820468141772,11.928820468141772,11.78263431183485,11.909329414367676,14706000
2024-09-23 00:00:00+00:00,11.74365122384099,11.821617297456505,11.694922195474067,11.724159240722656,10040200
2024-09-24 00:00:00+00:00,11.919074476540267,11.977549496720385,11.841108402586052,11.909329414367676,8107300
2024-09-25 00:00:00+00:00,11.889837892647735,11.899583884627514,11.655939661706745,11.665685653686523,8378200
2024-09-26 00:00:00+00:00,11.96780403251427,12.075008085997252,11.899583947155248,12.036025047302246,11713600
2024-09-27 00:00:00+00:00,12.016533151309446,12.084753237168453,11.967804120226315,11.987296104431152,6632200
2024-09-30 00:00:00+00:00,11.841108322143555,11.889837350391128,11.743651195077318,11.841108322143555,8062800
2024-10-01 00:00:00+00:00,11.821617210903193,11.831363202391005,11.441531907738716,11.470769882202148,16958600
2024-10-02 00:00:00+00:00,11.480515086272494,11.568227151889959,11.441532049267943,11.49026107788086,11549200
2024-10-03 00:00:00+00:00,11.285599232511286,11.392802345564151,11.18814118106042,11.344074249267578,9916200
2024-10-04 00:00:00+00:00,11.665685455895835,11.792380561198005,11.636447480452226,11.763142585754395,9382700
2024-10-07 00:00:00+00:00,11.782634482825596,11.860600557911262,11.733905453539823,11.811871528625488,10427800
2024-10-08 00:00:00+00:00,11.850854566168321,11.860600557911262,11.724159461796884,11.811871528625488,8261600
2024-10-09 00:00:00+00:00,11.763142554003329,11.91907470489928,11.743651499855801,11.880091667175293,6128600
2024-10-10 00:00:00+00:00,11.977549805528813,11.997041789234371,11.880091745858897,11.948312759399414,8384300
2024-10-11 00:00:00+00:00,11.899583751054635,12.162719025552317,11.899583751054635,12.133481979370117,9245400
2024-10-14 00:00:00+00:00,11.958058969912233,12.075008085997252,11.919075001788272,12.036025047302246,6906600
2024-10-15 00:00:00+00:00,12.0555156272375,12.123735709910289,11.967803561270248,11.97754955291748,11801000
2024-10-16 00:00:00+00:00,12.104245011120835,12.260177164335122,12.094499019187706,12.201703071594238,12047700
2024-10-17 00:00:00+00:00,12.425854712208867,12.630515885822403,12.406362729279529,12.611023902893066,13997200
2024-10-18 00:00:00+00:00,12.494075939782023,12.542804972146756,12.386872812122798,12.513567924499512,9332700
2024-10-21 00:00:00+00:00,12.455091587069465,12.484329561064156,12.260176407582636,12.289413452148438,7987300
2024-10-22 00:00:00+00:00,12.29915958246698,12.435600674364062,12.269922537570785,12.425854682922363,8913700
2024-10-23 00:00:00+00:00,12.191957167306958,12.260177252471395,12.075008051555518,12.152974128723145,11386400
2024-10-24 00:00:00+00:00,12.757210955300003,12.864414072861829,12.640261846297403,12.84492301940918,11844700
2024-10-25 00:00:00+00:00,12.572040548809726,12.65000661969933,12.260176265251307,12.269922256469727,9212100
2024-10-28 00:00:00+00:00,12.133482325773402,12.406363599932051,12.113991270905125,12.357635498046875,9169400
2024-10-29 00:00:00+00:00,12.289413956644344,12.338142985873661,12.191956827614636,12.230939865112305,10311200
2024-10-30 00:00:00+00:00,12.367379748542712,12.659752987797084,12.30890565834918,12.37712574005127,10030900
2024-10-31 00:00:00+00:00,12.357634831586152,12.386871877026266,12.026278551835142,12.094498634338379,13122900
2024-11-01 00:00:00+00:00,12.318651764493218,12.396617838429405,12.20170265358894,12.211447715759277,10123200
2024-11-04 00:00:00+00:00,12.552550693874483,12.562296686023105,12.347889505898253,12.357635498046875,10117700
2024-11-05 00:00:00+00:00,12.435601037527528,12.572041203980245,12.416109054074896,12.533058166503906,7801800
2024-11-06 00:00:00+00:00,12.766956948837143,13.156787312243157,12.727973912496541,13.147041320800781,14337200
2024-11-07 00:00:00+00:00,13.127550492355937,13.137295554536447,12.864414295474951,12.932635307312012,8243400
2024-11-08 00:00:00+00:00,12.796194723745208,12.825431770311377,12.659753624054828,12.757211685180664,9045800
2024-11-11 00:00:00+00:00,13.069075639678674,13.225007789712922,13.049584585638858,13.137295722961426,8741300
2024-11-12 00:00:00+00:00,13.020346530165268,13.030092521839556,12.796194298230168,12.883906364440918,10920400
2024-11-13 00:00:00+00:00,13.049584904389485,13.059329966932964,12.854668782656704,12.874160766601562,8170700
2024-11-14 00:00:00+00:00,12.825431236963228,12.854668282313568,12.581787023709582,12.630516052246094,11754900
2024-11-15 00:00:00+00:00,12.80594068165246,12.883906758573993,12.757211651219265,12.874160766601562,12471700
2024-11-18 00:00:00+00:00,12.864414687463244,12.981363802053124,12.825431649266616,12.922889709472656,8532500
2024-11-19 00:00:00+00:00,12.630516023106523,12.776702178949883,12.601278977823634,12.747465133666992,6432700
2024-11-20 00:00:00+00:00,12.874160514204483,12.922889543682349,12.757211401114963,12.903397560119629,9058700
2024-11-21 00:00:00+00:00,12.864414186473358,13.06907536139259,12.815685158268034,12.981363296508789,16163100
2024-11-22 00:00:00+00:00,12.552549587337808,12.708481730254109,12.513566551608731,12.64026165008545,12732500
2024-11-25 00:00:00+00:00,13.000855052344658,13.088567115695502,12.952126024990978,13.010601043701172,9494800
2024-11-26 00:00:00+00:00,12.922889742944552,12.952126789310514,12.786448644188486,12.805940628051758,8173800
2024-11-27 00:00:00+00:00,12.82543187658428,12.932635930596796,12.82543187658428,12.893651962280273,8522800
2024-11-29 00:00:00+00:00,13.08856762314742,13.176279689898916,13.030092602170113,13.137295722961426,8141600
2024-12-02 00:00:00+00:00,13.117804700259217,13.147041746103252,12.922889512250768,13.020346641540527,8851800
2024-12-03 00:00:00+00:00,13.166533951545981,13.195770997882818,13.078821883106523,13.10805892944336,7375400
2024-12-04 00:00:00+00:00,13.108057916543265,13.127549898880915,12.971617757895212,13.039837837219238,8678500
2024-12-05 00:00:00+00:00,13.25424575805664,13.361448878792475,13.225007782868655,13.25424575805664,9431400
2024-12-06 00:00:00+00:00,13.332211354700462,13.332211354700462,13.117804191492366,13.195770263671875,9795800
2024-12-09 00:00:00+00:00,13.371194789856974,13.410177827110186,13.176279603590908,13.18602466583252,7026400
2024-12-10 00:00:00+00:00,13.225007363168778,13.244499346008851,12.952126109410042,12.961872100830078,17134300
2024-12-11 00:00:00+00:00,13.273736701737416,13.33221172219834,13.166533581892798,13.302973747253418,18483600
2024-12-12 00:00:00+00:00,13.341956584842059,13.478397677590644,13.215262413024902,13.215262413024902,12549000
2024-12-13 00:00:00+00:00,13.273736898879063,13.312719936622347,13.166533777442263,13.205516815185547,12472500
2024-12-16 00:00:00+00:00,13.361448934256654,13.371194926026437,13.244499821306029,13.322465896606445,11257300
2024-12-17 00:00:00+00:00,13.17627997729874,13.186025039816744,12.981363856075511,12.991109848022461,17357100
2024-12-18 00:00:00+00:00,13.147041671601448,13.234753738065436,12.650007247924805,12.650007247924805,17577200
2024-12-19 00:00:00+00:00,12.679244770548165,12.747464851172731,12.581786715859735,12.591532707214355,18589800
2024-12-20 00:00:00+00:00,12.513566912546054,12.864414244227461,12.484329867263165,12.747465133666992,19854100
2024-12-23 00:00:00+00:00,12.718227505554017,12.874159645822173,12.679244470486978,12.854667663574219,15847900
2024-12-24 00:00:00+00:00,12.864414707968841,13.127550913287216,12.84492365355393,13.10805892944336,8216800
2024-12-26 00:00:00+00:00,13.020346720476404,13.108058787969192,13.010601658088598,13.088567733764648,8447000
2024-12-27 00:00:00+00:00,12.922889850554737,13.039838966421378,12.883906811932524,12.942380905151367,18529700
2024-12-30 00:00:00+00:00,12.922889457271074,13.010601523858943,12.844923382399397,12.952126502990723,11187000
2024-12-31 00:00:00+00:00,13.010601523858943,13.098312661017886,12.8936514821225,12.952126502990723,6475700
2025-01-02 00:00:00+00:00,12.835177113130943,12.903397194811214,12.737719056934349,12.796194076538086,16465300
2025-01-03 00:00:00+00:00,12.952126109410042,12.961872100830078,12.815685017816225,12.961872100830078,12154400
2025-01-06 00:00:00+00:00,13.147042238708968,13.40043245732868,13.147042238708968,13.263991355895996,17613500
2025-01-07 00:00:00+00:00,13.039839221995896,13.07882226138216,12.87416107224704,12.9131441116333,12093700
2025-01-08 00:00:00+00:00,12.679244470486978,12.88390563694615,12.650006497115047,12.854667663574219,16586100
2025-01-10 00:00:00+00:00,12.533058285415505,12.591533306899274,12.299160058338295,12.367380142211914,21049700
2025-01-13 00:00:00+00:00,12.260177151486616,12.513567364908756,12.230940105146814,12.50382137298584,17957400
2025-01-14 00:00:00+00:00,12.552550033967666,12.747465219548282,12.494075013579021,12.698736190795898,11929800
2025-01-15 00:00:00+00:00,13.37119538057934,13.712296739257148,13.312720357401709,13.683059692382812,21918400
